,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600188.SH,X600011.SH,X600585.SH,X600019.SH,X002460.SZ,X002466.SZ,X601898.SH,X600547.SH,X000792.SZ,X601600.SH,X600886.SH,X600111.SH,X600660.SH,X600010.SH,X000708.SZ,X000301.SZ,X000877.SZ,X600795.SH,X002271.SZ,X600362.SH,X600803.SH,X600027.SH,X600426.SH,X601699.SH,X601991.SH,X000983.SZ,X600176.SH,X600489.SH,X000807.SZ,X000786.SZ,X600995.SH,X000408.SZ,X600219.SH,X600160.SH,X300037.SZ,X000629.SZ,X002080.SZ,X600688.SH,X000539.SZ,X600378.SH,X600985.SH,X600157.SH,X600348.SH,X600612.SH,X000932.SZ,X000723.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601600.SH,0.0861930381987494,0,0.0253344593511259,0,-0.0608200697388379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113115347156384,0,0,0,0,0,0,0,0.0412714711319742,0.515617596645751,0.238347150117158,0.0276142871668152,0,0,0,-0.0865808410503349,0,0.0719039002959623,0,-0.0508277800272303,0,0,0,0,0,0,0,-0.0765181088075151,0.0879033856585104,0,0,0,0,0,0,0
X600886.SH,0.0515220959907573,0.0703803009151056,0,0,0,0.0820212854054423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0482217162961193,0,0,0,0,0,-0.0265532278478388,0,0,0,0,0,-0.0430079510727201,0,0,0,0,0.0147045751281887,-0.00226876278975193,0,0,0,0,0,0,0,0,0.0162871525262187,0,0,0,0,0,0
X600111.SH,0,0,0,-0.122158875626747,0.0661369533920686,0,0,-0.117344959610238,0,0,0,0,0,0,0,0,0,0.14331043664891,0,0,0,0,0,0,0.206674432967589,0,0,0,0,0,0,0,0,0,0,0.0600507965940137,0.0573345704557406,0,0.053101609275074,0,0,0,0.0453204307438531,0,0,0,0.514427119962432,0,-0.104316369513086,0,0,-0.012500098792247,-4.33680868994202e-19,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0.153485829926876,1.73472347597681e-18,0.0426325873336123,0,0,0,0,0,0,0,0,0.0756415714551546,0,0,0.123365764116088,0,0,0,0,0.0707833540578198,0,0,0.008063455978197,-0.152585973896813,0.0356055015457414,0,0,0,0,0,0,0,0.012211897474664,0,0.0652937899995401,0,0,0,3.46944695195361e-18,0.0738818735214671,0,0,0,0,0.0105211934831827,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0785935580553569,0,0.175699183580619,0,0,0.00289553399252855,0,0,0,0.0129280056251849,0,0,0,0,0,0,0.0319547369761298,0,0,0,0,0,0,0,0.0140511239444149,0,0,0.0410185046293908,0,0.00526468760891362,0,0,0,0.0620258721518268,0,0,0,0,0,0,0,0,0,0,0,0
X000708.SZ,0.0128819021724743,0,0,0,0,0.0261181110603157,0,0.0581156053729448,0,0.190577859641934,0,0.0995098192363236,0,0,0,0,0,0,0,0,0,0,0.0111995226657329,0,0,0,0.253284825857025,0.130648914964902,0,0,0,0,0,0,-0.135962789598043,0,0,0,-0.111069067869201,0,0.015682989450581,0,0,0,0,0,0,0,0,0,0,0.0173634278917229,-0.02091407341255,0,0,0,0,0,0
X000301.SZ,-0.0289790704568884,0,0,0,0.087247710668627,0,0,0,0.0114123987535596,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100290515967694,0.22948327278197,0,0,0,0.0200498219764345,0,0.113879933831449,0,0,0,0,0,0,0,0,0,0,0.0456834642122846,0,-0.0756526395692219,-0.0434758108890711,0,0,0,0,0,0,0,-0.0120926650890166,-0.00180862935983166,0,0,0,0,0,0
X000877.SZ,0,0,0.0977910696223162,0,0,0,0.0606543042402329,0,0,0,0,0,0,0.0439645143150749,0,0,0,0,0,0,0,0,0,0,0,0,-0.0435463175004705,0,0,0,0.151207657387579,0,0.0600697012233206,0,0,0,0,0,-0.0961384179815709,0.812788182683396,-0.0490531054675369,0,0,0,0,0,0,0,0,0,0,0.0423845967623445,0,0,0,0,0,0,0
X600795.SH,0,0.0151897142166104,0,0,0,0.117382039366953,0,0,0,0,-0.0105612170948692,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127219086430949,0,0,0,0.282325130193009,0,0,0,0,0,0,-0.0646451459476234,0,0.192096171559389,-0.147653247043171,0,0,0,0.0743190683129884,0,0,0,0,-0.0197127983002443,0,0,0,0.086280197443745,0,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,-0.0882306423911941,0.434997705680073,0,-6.93889390390723e-18,0,0.0266659146211932,0,0,0,0,0,0.0322975293087188,0,0,0,0,0,0,0.28067042072748,0,0,0,0,0.0582168660252871,0,0.493272734471524,0,-0.416631401429108,0,0,0,0,0,0,0,0,0,0,0.186062685334904,0,0.0947382258721012,0,0,0.00308344747350947,0,0,0.0710267450004363,0,0,0,0
X600362.SH,0,0,0,0,0.0148271078748589,0,0,0,0,0,0,0.056109978508877,0,0.262931635623573,0,0,0,0,0,0,0,0,0.0684765149221544,0,0,-0.0903685141701838,0,0,0,0.0472469235928113,0,0,0.195553612950656,0,0,0,0,0,0,0,0,0.031173223732217,-0.00377947622028909,0,0,0,0,0.0120415367046963,0,0,-0.0328774303606321,0.010993886072015,0.0173331210044917,0,0,0,0,0,0
X600803.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0258217220525834,0,0.123326946079245,0,0,0,0,0,0.0692352492818954,0,0,0,0,0.19330926677446,0,0,0.173853474605746,0,0,0,0,0,0,0,0.0285758490608881,0,0,0,0,0,0,0,0,0,-0.111849441300944,-0.376970514142492,0,0.188208023100247,0.0556145012491657,-0.0469784243197493,0,-0.375920721530651,0,0,0,0
X600027.SH,0.139062672227814,0,-0.0840287238861956,0,0,0.328513843079963,0,-0.0321559617073324,0,-0.0715359889958175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0150771587484439,0,0,0,0,0,0,0,0.00276553608611855,0,0.166993621896179,0,-0.0516289788954854,0,-0.0505812558626899,0,0.441872407667811,-0.0471039985333995,0,0,0,0,0.0867589977258981,0,0.0892947872567793,1.73472347597681e-18,0,0,0,0,0,0,0
X600426.SH,0,0,0,0.584662320683573,0,0,0,0,0.069686994923993,0,0.22804851044058,0.0325453936659078,0,0,0,0,0,0,0,0,0,0,0,0,0.2687425887521,0,0,0,-0.063886630535858,0,-0.078388413155057,0.0207784100700427,-0.107912887209012,0,-0.00284279118242617,0,0,0,0,0,0,0,0,-0.064908869268222,0,0,0,0.0964782082208356,0,0,0.150078203597506,-0.141042813204965,0.132606538124698,0,0,0,0,0,0
X601699.SH,0.203184139051174,0,0,0,0,0,0,0,0,0,0,-0.172187592827801,0,0,0,0,0,0,0,0,0,0,0.0609250793116558,0,0.0379233856981448,0,0,0,0,0.582153343798651,0,0,0,0.00394082915041831,0,0,0,0,0,0,0.00485284809202413,0,0,0,0,0,0,0,0,0,0,-0.0963170974881705,0,0,0,0,0,0,0
X601991.SH,0,0,0.0131352088639298,0,-0.0847680272436542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.708397861584039,0,0,0,0,-0.132546951123915,0,0,0,0,0,0.100084132134316,0,0.0644974668324419,0,0,0,0,0,0,0,0.0974368219535771,0.0145221712666402,0,0,0,0,0,0,0,0,-0.0444955090494216,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0.26903749713775,0,0,0,0,0,0,0,0,0,0,0.259060850623974,0,0,0,0,0,0,0,0.0334843577195017,0,-0.191070282624128,-0.0399683129980353,0.29070399152045,0,0,0,0,0,0,0,0,0,-0.0633619658002787,-0.011497242918886,0,0,0,0,0,0.0980675142337806,0,0.0245277932438179,0,0.0505445224965722,0,0,0.0222752071793079,0,0,0,0,0,0,0
X600176.SH,0.160702600476596,0,0,0,0.122023956149915,0,0,0,0,0,0,0.0739319622184244,0,0,0.183008232323365,0,0,0,0,0,0.0833389116727953,0,-0.177711071741617,0,0,0,0,0.0741052916264052,0,0,0,0,0.0136440188989311,0.037606729630395,0,0,0,0.0529953650123342,0.0338023156801558,0,0.168385100423293,0,0,0,0,0,0,0.172902215494095,0,0,0,0,0,0,0,0,0,0,0
X600489.SH,-0.0709325068240179,-0.151964321692777,0,0,0.0101971074634145,0,0,0,0,0,0,0.59517471960274,0,0.259864451734862,0,0,0,0,0,0.00226288596398612,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0.139257315596864,0,0,0,-0.0286307343892252,0,0,0,0,0,0,0,0.11370006300509,0.0164697067379567,-0.039827372115946,0,0,0,0,0,0
X000807.SZ,0.142625210502677,0,0,0,0.00747862003497562,-0.029355311627476,0,0,0,0,0,3.46944695195361e-18,0,0.53570326285879,0,0,0,0,0,0,0,0,0,0.164364578986013,0.181854591306127,0,0,0,0,0,0,0,0,0,0,0,0.0780742056821672,0,0,0,-0.152010294711887,0,0.159061743558258,0,0,0,0,0.00759654736141705,0,0.108986939140668,0,-0.0136108622812017,0.0342652228780883,0,0,0,0,0,0
X000786.SZ,0.0585703547398414,0,0,0,0.0231502776823436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.192526928954827,0,0,0,0,0,-0.107139995036126,0,0.578712433721934,-0.0552566161420139,0,0,0.0237959683791332,0,0,-0.108405605324713,0,0,0,0,0.0619764755828312,0,0,0,0,0,-0.107324516301347,0,0,0.0920125862684836,0,0.094814728153228,0,0,0,0,0
X600995.SH,0,0,0,-0.0256093383821667,0.128956300467107,0,0,0,0,0,0,0,0,0.223507428350406,0,0,0,0,0,0,0,0,-0.106012927789635,0,-0.209169782091013,0.215623872640778,0,-0.269882346547265,0,0,0,0,0,0.651556667937367,0,0.433939352968176,0,0,0,0,0,0,0.089050672370162,0,0,0,0,0,0,0,0,-0.0179500905405196,-0.104463584815184,0,0,0,0,0,0
X000408.SZ,0,-0.0567856926060864,0,0,-0.0329374432515454,0,0,-0.071983444728966,0.689433163968573,0,-0.026152195838777,0,0,-0.0749612818814324,0,0,0,0,0,0,0,0,0,0,0,0.0297147066263107,0,0,0,0,0,4.33680868994202e-19,0,0,0.0761665727643489,0,0,0,-0.0117578684089968,0.112211442861976,0,0,0,-0.0294177918524475,0,0,0,0,0,0,0,0.0983640817389988,-0.0789620861969917,0,0,0,0,0,0
X600219.SH,0,0,0,0,0.0235466325492562,0,0,0,0,0,0,0,0,0.0742713777399713,0,0.032426180693112,0,0,0,0.0411427085224755,0,0,0,0,0,0,0,0,0,0,0.00631970665467676,0,0.214795880426836,0.0512559183084391,0,0.074559376386608,0,0.0646800006516817,0,0.100942627474818,0,0,-0.0242217225955202,-0.017747268408048,0,0,0,-0.0711563914722918,0.0367438335476633,0,0,0,0,0,0,0,0,0,0
X600160.SH,0,0,0,0,0,0,0,0.297980324629715,0,0,0,0,0,0,0,0,0,0,0,-0.142923138678815,0,0.273780753921525,0,0,0.0757270890261463,0,0.0434094284399649,0.0550491596113529,0.0647334840474305,0,0.375335117355059,0,0,0,0,0,0,0,0.11230839834539,0,0.282674556998229,0,0.0177188800924378,0,0,0,0,-0.13691079728787,0,0,0,0,-0.0360910935931226,0,0,0,0,0,0
X300037.SZ,0,0,-0.0672840436613907,-0.17679081353563,0,0,0,0,0,0,0,-0.0375625466387237,0.706072578986866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107903170209185,0.160331502674192,0,-0.00591106429897588,0,0,0,0,0.0979662347792904,0,0,0,0,0,0,0,0,0,0.220566808258602,0,0,-0.489860658670832,0,-0.12861405122708,0,0,0,0,0,0
X000629.SZ,-0.0192016917792741,-0.0668661391787857,0,0,0,0,0,0,0.245915366549118,0,0,0,0,0,0,0,0,0,0,0,0.397767848643101,0,0.0535846748660115,0,-0.092801308449423,0,0,0,0,0,0,0,0,0.0870046065923732,0,0,0,0,0.121153375827694,0,0.0707828978371015,0,-0.0149662268348679,0,0,0,0,0.0163826016943022,0,0.28968012947754,0,0.0109039344030706,0,0,0,0,0,0,0
X002080.SZ,0,0,0,0.106063298921969,0,0.393107365889728,0,0,0,0.322428218002426,0,0,0,0,0,0,0,0,0.861102950523569,0,0,0,-0.0552908814338012,0,0.282157363391439,0,0,0,-0.113607328156341,0,0.537215126408822,0,-0.162960279510682,-0.0213748771459274,0,0.219896943938755,0,0,0,0,0,0,0,0,0,0,0,-0.0502576315381408,0,0,0,0,0,0,0,0,0,0,0
X600688.SH,0,0.19768978041308,0,0,0,0,0,0.0719830216649722,0,0,0.139286135108875,0,0,0,0,0,0,0,0,0.100665888347957,0.0082934901355541,0,-4.33680868994202e-19,0,0,0,0.00521133875981186,0,0,0,0,0,0,0.00848270068486135,0,0,0,0,0,0,0.0668762596737474,0,0,0,0,0,0,0.0229653423746059,0.0725955638684198,-0.2984180479796,0,0.0531698311727794,0,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0,0,0,0,-0.0169990622916038,0,0,0,0,0.0448503831096054,0.194876284821625,0,0,0,0,0.0711830008445952,0,0,0,0.543564639103693,0,0,0,0,0,-0.181395383263212,0,0,0,0,0,0.0513227892924614,0.0195342409361542,0,0,0,0,0,0,0,0,0,0,0,0.415647620486884,-0.0182287802005082,0,0,0,0,0,0,0
X600378.SH,0,0,0,0,0.238030097052378,0,0,0.0274634531101553,0.57343417200797,0,0.0734169635929301,0,0,0,0,0,0,0,0,0,0,0,0.0226704186651924,0,0,0,0,0,0,-0.887347768769662,0,-0.0396466996525879,0,0,0,0,0,0,0,0,0.27356903531268,0,0,0,-0.189405490950337,0,0,-0.0318719537461142,0.205507268084998,0,0,-0.0982131437462747,0.144836711238191,0,0,0,0,0,0
X600985.SH,0.032673356927615,0,0.139604401948569,0.0479523465203293,0.210843044286665,-0.0187629842509776,0,0,0,0,0.0518691326485492,-0.0208958418699415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.231732102248724,0,0.0567337735138976,-0.108124801686748,0,0.0339664721573089,0,0,0,0,0,0,0,-0.00681260991662591,0,0.0461589419820791,-0.0189561918158839,0,0,0.067221046911966,0,0,0,0,-0.0230483019395536,0.0231359551200737,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0.0156499102785114,0,0,0,-0.00535341837240393,0,0.0201061741601736,0,0,0,0.153024725912871,0,0,0,0,0,0,0.0624061086456724,0,0,0,0,0,0.0679720533492956,0,0.0588734182776123,0,0,0,0,-0.0270617178999071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00589478996847634,-0.00194256518787282,0,0,0,0,0,0
X600348.SH,0.00851828150090967,0,0,0,0.136133265491435,0,0,0,0.0287966872905866,0,0.132378818685866,0,0,0.0342886648922574,0,0,0,0,0,0,0,0,0.176648158796721,0,0,0,0,0.0607989974586372,0,0.0569449359514366,0,0,0,0,0,0.292076130182207,0,0,0,0,0.0844318642815717,0,0,0,0,0,0,0,0,0,0,0.015527792768671,0,0,0,0,0,0,0
X600612.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0838581641308386,0,0,0,0,-0.261113185438161,0,0,0.32591539198715,0,0,0.0395696097447359,0,0,0,-0.252593269851142,0.367147075327359,0.190388866521234,0,0.0474474467315184,0,0,0,0.277274365385505,0,0,0,0,0.0213336564726907,0,0,0,0,0,0,0,0,-0.171111173780239,0,0,0,0,0,0
X000932.SZ,0,0.0242265102745521,0,0,0,0,0,0,0,0,0.213364631982049,0,0,0,-0.11328404674046,0,0,0,0,0,0.0954491447706885,0,0.0133857058499036,0,0,0,0,0,0,0,0,-0.0165590446391531,0.0724178217333662,0,0,0,0,0,0,0,0,0,0,0.095532207437726,0,0,-8.67361737988404e-19,-0.191200520050721,0,0,0,0.0334417485836139,-0.0525034806321584,0,0,0,0,0,0
X000723.SZ,-0.0909766138767001,0,0,0,0,0,0,0,0,0.0209581754004603,0,0,0,0.0404599532018296,0,0,0,0,0,0,0,0,0.0405596446583927,0,-0.0816172599966086,0,-0.0585482169598927,0,0,0,0,0,0.108603596355592,0,0,0,0,0.0316008739370065,0,0.333870689745881,0,0,0,-0.0754754516163405,0,0,0,0,0,0,0,-0.0165284288848672,0,0.034024740156338,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0.0738527663097741,0,-0.0572321970084851,0,0.236549313960575,0,0,0,0,0,0,0,0.0566048568492578,0,0,0,0,0,0.0494312826756891,0,0,0,0,0,0,0,0,0,0,0,-0.215347074980567,0,0,0,0,0.112258358914199,0,0,0,0.164149183059978,0,0.0383227934687945,0,0,-0.0611479515903306,-0.204311734349768,0,0,0,0,0,0
Slope,0,0,-0.549513929311947,0,0,0,0,0,0,-0.159178108003114,0,0,0,0.112397823218617,0,0,0,0,0,0.27696338647231,0,0,0,0,0.0127581175242827,0,0,0.103968737787015,0,0,0,0.23557214038457,0,0,0,0,0,0,0.0233661936673479,0,-0.0406071192378717,0,0,0,0,0,0,0,0,0,0,0,0.883435071752821,0,0,0,0,0,0
TED,0,0.0277668139454993,0,0,-0.258201827073216,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.191631246789768,0,0,0,0,0,-0.263411847011977,0.508441203861202,0.0796658740333914,0,0,0,0,0,0.357540860365905,0,0,0,0,-0.25736464629708,0,0,0,0,0,0,0,0,0,0.185595120635477,0,0,-1.19125524949642,0.797544280401353,0,0,0,0,-3.34181212701936,0,0
RealEstate_excess,0.105956229375669,0,0,0,0,-2.16840434497101e-19,0,0,0,0,-0.0507703242871233,0.0409581444020774,0,0,0,-0.193849198493588,0,0,0,0,-0.0302685378590961,0,0,0,0,0,0,-0.0458210825825654,-0.092004856911057,0,0,0.00406515486986477,0.131905457745796,0,0,0,0,0,0,0,0.034490105189972,0,0,0,0,0,0,0.0308135127173917,0,0,0,0.0593406659862435,-0.0584670240868129,0,0,0,0,0,0
MKreturn,0,-0.0368179263676849,0,0,0.026101100566779,0,0,0,0,0.0107793537651021,0,0,0,0,0,0,0,0,0.175664684225557,0,0,0,0.0134673449367622,0,-0.0408175911757344,0,0,0,0.0672025875183971,-0.0319421790859817,0,-0.018660530239195,0,0,-0.194308537021296,0,0,0.0351302164110874,-0.0194418344329182,0,0,0,0,0,0,0,0,0,0,0,0,0.033580336978515,-0.00934094561041085,0,0,0,0,0,0
MKvol,-0.000784672944318691,0,0,0,0,0,0,0,0,0,0,0.000567554538298419,0,0,0,0,0,0,0,0,0,0,0,0,-0.00180952471375701,0,0,0,0,0,0.000187763391407087,0.000900179658988434,-0.000498788761772822,0.00155694793658303,0,0,0,0,0.00128692024620264,0,0,0,-0.000392517426830021,0,0,0,-0.00345022627600895,0.000558356656592193,0,0,0,0,-0.00228121025258361,0.000625461334369954,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0.0268451523462351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0143112445733889,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,-0.00316398395860504,0,0,0,0,0,0,0,0,0.0082721742241298,0.0114815410046733,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,-0.00374410252931354,0,0,0,0.00163479744918559,0,0,0,0,-0.00065816417576246,0,0,0,0,0,0,0,0.000518040815675139,0,0,0,0,0,0,0,0,0,0.00112804560420866,0,0,0,0,0.000452586905681091,0,0,0,0,0,0,0,0,0,-0.000138655942024312,5.42101086242752e-20,0,0,0.00730002823288987,-0.00390072785199561,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00713013588119752,0,0,0,0,0,0,0,0.00124419242707063,0,0,-0.00249586286433646,0,0.00617335248353067,0,0.00212172114837949,0,0,0,0,-0.0027934223957772,0,0,0,0.00371158428868363,0,0,0,0,0,0,0,0,0.0208965852423615,-5.42101086242752e-20,0,0,0,0.37842742323424,0,0
