,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X600585.SH,X601898.SH,X600547.SH,X600688.SH,X600188.SH,X600795.SH,X601600.SH,X300072.SZ,X601991.SH,X600157.SH,X600027.SH,X600362.SH,X600111.SH,X601992.SH,X600886.SH,X600309.SH,X600660.SH,X600489.SH,X600623.SH,X002466.SZ,X601158.SH,X000723.SZ,X600299.SH,X002075.SZ,X000792.SZ,X000709.SZ,X000408.SZ,X000898.SZ,X600583.SH,X000959.SZ,X000983.SZ,X000883.SZ,X600352.SH,X600758.SH,X600549.SH,X000539.SZ,X000027.SZ,X600176.SH,X600021.SH,X000630.SZ,X600126.SH,X601699.SH,X002470.SZ,X000012.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0.0365785531739942,0,0,0.0314666018299161,0,0,0,0.00268036130972201,0,0,0,0.0233554416407577,0,0,0,0.0251258120586533,0,0.00502051016881876,0,0,0,0,0.0180513322683488,0,0,0.0398310407787076,0.0154246755417082,0,0.00344742438010338,0,0,0,0,0.00866539918877804,0.0440761747130283,0,0,0,0,0,0.00502666315637072,0,0.028156046912024,0,0,0,0,0,0,0,0,0,0
X600028.SH,0,0,0,0.054264613887505,0,0,0.112852388011053,0,0.0131906895496852,0,0.0155619620833577,0,0,0.0748413940881188,0,0,0,0,0,0,0,-0.0229537408596286,0,0,0,0.0198840883504482,-0.0411218768940623,0,0,-0.0148396263804777,0,-0.0310790069619612,0,0,0,0,0.0718979480882338,0,0,0.031601584277536,0,0,0,0,0,0,0,0,0,0.0868646284208236,0,0,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,0,0.100649917368307,0.0633964935464054,0,0,0.0490089881540129,0,0,0,0,0,0,0,0,0,0.0196120885815783,0,0.023681478604544,0,0,0,0,0,0,0,0,0,0.00525967687416626,0.00630629896733733,0,0,0.0405847107640415,0,0,0,0,0,0,0.050034584589092,0,0,0,0,0.0323888212433757,0.0400406962111222,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0.043325672852734,0,0,0,0.0718168331109448,0,0,0.0579917290190062,0,0,0,0,0,0,0.24004925633633,0.00403504746323096,0,0.0277138561812643,-0.0116969849966505,0,-0.00966923981336221,0,-0.200259174713371,-0.0423552824612465,0,0,0,0,0,-0.0468237239697938,0,0,0.202144968198617,0,0,0,0,0,0,0,0,0,0,-0.0690567007633118,0,-8.67361737988404e-19,0.021612999877265,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0.00807710812205667,0,0,0.0260760369525309,0,0,0,0,0.115687001967995,0,0.0897430786864344,0.00808592705792105,0,0,0,0,0,0,0,0,0.17911069124785,0,0,0,0,0,0.0935470427642767,0,0,0.0101320964261714,0.0732240872151806,0,0,0,0,0,0.00218719111531674,0,0,0,0,0,-0.0352252364896523,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0.135674379288687,0,0,0,0,0,0,-0.0116253625424468,0,0,0,0,0,0,0,0.0854239966145508,0,0,0,0,0.0493505536684344,0,0,0,0,0,0,0.0348952146503037,0,0.14482695742407,-0.136470543196755,0,0,-0.0140003579591556,0.0313299822153134,0,0,0,0,0,0.0610602151652381,0,0,0,0,0.0723549570539482,-0.219539833469583,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0.139853382913019,0,0,0.0759696053438266,0,0,0,0,0,0.118126046285028,0,0.00558927868133793,0.0941356439165036,0,0,0,0.0790722029320629,0.0371506831412069,0,-0.153546597810372,0,0,0,0,0,0.0857128452263978,0,0,0.125636158227036,0.0506149580759856,0,0,0,0,0,0,0,0,0,0,0,0.0949791234173371,-0.0723630901519094,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.063197455852627,0,0,0,0,0,0,0,0,0,0.0599771750722255,0.0396721227058431,0,0.0535214658124967,0.0296134681268543,0,0.021588521500315,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0.000936187086727149,-0.208323209925148,0,0,0,0,0,0.0436223421322319,0.354678504115892,0,0.230942253179545,0,0.0552943920628133,-0.0068463199305852,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,-0.0348530389093629,0,0,0,0,0,0,-0.146632755131068,0,0,0,-0.0149446405591231,0,0.921299449633219,0.0302929910444246,0,0,0,0,0,-0.144403473150126,0,0,0.0196315435297406,0,0,0,0,0,0.0637156638750277,0.00209905313971648,0,0,0.200650999127783,-0.423430803489216,0,0,0,0,0,0,0,0.103204375917385,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0767575900088504,0,0,0,0,0,0,0,0,0,0.105697692690176,0,0,0,0,0,0,0,0.0252219286769319,0,0,0.0113944494516638,0,0.0394899457970139,0,0,0,0,0,0,0,0,0,0.0718786807411898,0.203224334681318,0.0762204770944574,0.0130536009786975,0,0,0,0,0,0,0,0,0
