,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600011.SH,X600188.SH,X600019.SH,X600585.SH,X002460.SZ,X601898.SH,X600547.SH,X002466.SZ,X000792.SZ,X601600.SH,X600660.SH,X600886.SH,X600111.SH,X600010.SH,X000708.SZ,X000301.SZ,X600426.SH,X000877.SZ,X600362.SH,X600795.SH,X002271.SZ,X600027.SH,X600803.SH,X601991.SH,X600176.SH,X600489.SH,X601699.SH,X000983.SZ,X000807.SZ,X000786.SZ,X600160.SH,X000539.SZ,X002409.SZ,X300037.SZ,X000629.SZ,X000408.SZ,X000932.SZ,X600995.SH,X600219.SH,X002080.SZ,X000723.SZ,X600688.SH,X600612.SH,X600096.SH,X600378.SH,X000630.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.623168610817718,0,0,0,0,-0.0486413386298568,0,0,0,0,0,0.0254637686202192,0.140830649643766,0,0,-0.121158795835818,0,0,0,0,-0.0257163352867105,0,0,0,0,0,0,0,0,0,-0.0969057144305302,0.0193127738996286,0,0.107310599402732,0,0,0,0,0,0,0,0,0,0.0248461478348966,0,0.357214035923986,0,0,0,0,0.0363240769631486,0,0,0,0,0,0,0
X600028.SH,0.60040244911293,0,0,0,0.0017837666191702,0,0.0698516826124579,0.262302125593822,0,0.115443795102031,0,-0.0388035154935206,0,0,0,0,0,0,0,0,0,0,0,0,-0.0192451657800695,-0.0221194693043986,0,0,0,0,0,0,0,-0.09434988056769,0,0,-0.0421703426168801,-0.0509300952232024,0,0,0,-0.0619111390752551,0,-0.0882535445901348,0,0,0,0,0,0,0,0.0349953506406443,0,0.0512253853079062,0,0,0,0,0
X601088.SH,0.0343648236548227,0,0,0,0,0.275127522889196,0,0,0,0,0,0,0,0.0968567763231797,0,0,0.0486331296699243,0,0.105479544198721,0,0.127049014968704,0,0,0,0,0,0,0,0.0450508562900842,0,0,0,0,0,-0.050691991981589,-0.138563701426809,0.0358572514804699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0275885422693294,0.0221252442261987,0,0,0,0,0,0
X600309.SH,0,0,0,0,-0.151145622818452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.187127754982786,-0.118698516486573,0,0,0,0,0,0,0.0388589523049319,0,0,0,0.120022394091148,0,0.0139907508980793,0,0,0.0515503650145337,0,0,0,0,0,0.00367780530528116,0,0,0,0,0,0,0,0.0028606603333744,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,-0.085197060044241,0,0.295956061783814,0,0,0,-6.93889390390723e-18,0,0,-0.22219158378981,0.416465572543316,0,0,0,0,0,0,0,0.435273235181163,0,0.389176795558259,0,0.182849096954903,0,0,0,0,-0.0242978702097848,-0.249786914456099,-0.01086903357429,-0.146215291947695,0,0,0,0,-0.148939477561352,0,0,0,0,0,-0.10994771718631,0,0,0,0,0.0497326159273521,0,0,0,0,0,0,0
X600188.SH,0,0,0.110995529817524,0,0,0,0,0,0,0.117439640289254,0,0,0,0.244825928526013,0,-0.125376430788895,0,0,0.0380527339613655,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,-0.556795693251415,0.437972694894406,0,0.0185321158563941,0,0,0,0,0,0,0,0,0.0235394690944162,0,0,0,0,0,0.031694673545251,0,0.421162510119819,0,-0.000386367468140211,-0.17199875007637,0,0,0,0,0,0
X600019.SH,0,0.00521502159246607,0,0,0,0.0280820026655067,0,0.0862507271119776,0,0.0203158555593487,0,0,0,0.0926626720259267,0,0,0,0,0,0,0.0799785693625336,0,0,0,0,0,0,0.0272891053257649,0,0,0.0758505745975633,0,0.0895964419271086,0,0,0,0,-0.156144548139121,0,0,0,0,0,0,0,0,-0.0438628272026588,0,0,0.160330246853243,0,0.0458966824268333,0,0,0,0,0,0,0
X600585.SH,-4.33680868994202e-19,0,0,0,0.00325889387604317,0,0.167971644779015,0,0,0,0,0.0667716335078439,0,0,0,0,0,0,0,0,0.0590515162539415,0,0,0,0,-0.0275557535987064,0,0,0,0,0,0.129752577130103,0,0,-0.0856081925726878,3.46944695195361e-18,0,0,0.12970617306009,0.102299551244947,0,0,0,0,0,0,0,0,0,0,0,-0.00741686384625684,-0.0714540926258795,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0.518005499312941,0.0197736385298733,0,0,0,0,0,0,0,0,0.148377155619167,0,0,0,0,0,0,0,-0.0631402887013184,0,0,0,0,0.0520324890315009,0,0,0,0.0533565881096457,0.173915495010767,0.00944626736607423,0.00150644833492084,0,0,0,0,-0.00750775090420573,0,0,0,0.246793834392704,0.0213823087357298,0,0,0,0,0,0,0
X601898.SH,0.110949496172982,0.0307745170556558,0.0168589908870618,0,0,0.26045695369609,0.0633812794495354,0,0,0,0,0,0.0997025723857725,0,0,0,0,0,0,0,-0.241148218389764,0,0,0,0,-0.0391091667342955,0,0,0.0148071304996682,0,0.253337604206201,0,0,0.0734919743833008,0,-0.126351333870624,0.0401246699520913,-0.0462435721608357,0,0,0,0,0,0,0.0159390757828991,0,0,0,0,0,0,0,0.0242384787974103,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.375105185316649,0,0,0,0,0,0,0,0,0,0.752329699024326,-0.0066678296818958,0,0,0,0,0,0.0626123588500043,-0.0957931266215333,0,0,0,0,0,0.041752089458264,0,0,0.0225975541285058,0,-0.060834923609797,0,0,0.0364560147346449,-0.048578846233636,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0.304743060742794,0.289578341448322,0,0,0,0,0,0,0,0,0.0325508988096502,0,0,0,0,0,0.0457486270076614,-0.0289971572000912,0,0,0,0,0.198263218366236,0,0,0,0.0139954930708864,0,0.100818123550179,0,0.179710097162582,0,0,0,0,0.0653221148134989,0.00940800355760113,0,0,0,0,0,0,0.050000038255533,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0.246119128639776,0,0,0.044309557217656,0,0,0.31185447337647,0,0,0,0,0.0193850312153754,0,0,0,0,0,0,0,-0.011219390100773,0,0,0,0,0,0,-0.0501104641784441,0,0,0.0576399433067297,-0.0435295583878834,0,0,0,0.184663398947975,0,0,0,0,0,0,0,0.0340374408111255,0.0355412984304737,0,0,0.0070501790360909,0,0,0,0,0,0,0
X601600.SH,0.0533374759323927,0,0,0,0,0,0,0,0,0,0,-0.0428175664131184,0,0,0,0,0,0,0,0,0,0.0668794359894487,0,0,-0.0470606830167697,0,0,0,0,0.182393627481507,0,0,0.647099697951487,0.119887202802524,-0.122449940869809,-0.0200583549560527,0,0,0,0,0,0.050775127786753,0,0,0.0351541331442077,0,0,0,0,0,0,0.00551835727261487,0,-0.0869697732470837,0,0,0,0,0
X600660.SH,0,0,0,0,0,0.0297390448885699,0,0,0,0,0,0,0,0,0,0,0.0208728021095387,0,0,0.117797204191336,0.0305992494531989,0,0,0,0,0.0669381536930185,0,0,0,-0.00626084673068719,0,0,0,0,0,0,0,0.117286456784991,0,0,0,0.0155546937268097,0,0,0,0,0.011801562981868,4.33680868994202e-19,0,0,0,-0.000287402164856029,-0.0102730305406803,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.23356757758409,0,0,0,0,0,0,0.168270445802067,0.0859802233149507,0,0,0,0,0.434284622443966,0,0.0721966499903219,0,0,0,0.40949572033684,-0.140694441072465,0,0,0,0.103837701300083,-0.0188425026266505,-0.156508884701343,0,0.142875057382993,0,0,0,0,0,0,0,0.106723954951526,0,0,-0.0476993554213817,0,0,0,0,0,0,0
X600111.SH,0,0.0338071147370293,0,0,0,0.0576431242505167,0,0,0,0,0,0,0,0,0,0,0,0.157916365589503,0,0,0.0830892968200368,0,0,0,-0.109015225685899,0.00629343923340874,0,0,0,-0.15387202811217,0,0,0.137568558951735,0,-0.0277085697740094,0,-0.0326358225740484,0,0.547222028385467,0,0,0,0,0,0,0,0,0,0,0,0,-0.0041000438492936,-0.0172898939963259,0,0,0,0,0,0
X600010.SH,0,0,0,0,0.00237191594399113,0,0,0,0,0,0.000429779600461405,0.0402738577284556,0,0,0,0,0.466118165903045,0,0,0,0.0827443037784293,0,0,0,0,0,0,0.0157277796579642,0,0,0,0,0.0421188872814078,0,0,0.0420184389536246,0,0,0.00446576195166224,0,0,0.0153467186645348,0,0,0,0,0,0,0,0.0589796118634634,0,-0.00971143058497497,0,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0.100416099747949,0,0,0,0.125360999087392,0,0.0859832498567916,0,0,0,0,0,0,0,0,0,0,0,0.0281128123277233,0.0593445941098725,0,0.126662332720648,0,0,0,0.206049101485905,0,0.0186898291621526,0,0,0,0.0219475485499428,0,0,-0.0751967182146574,0,0,0,0.111889040783673,0,0,0,0,0,0,0,0.0798327411707115,-0.0642779208759537,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.242729649051405,0,0,0,0,0.0652677272244518,0,0,0,0.144854867897246,0,0,0,0,0,0,0,0,0,0.122917884523943,-0.164022489280428,0.0591426373268855,-0.0275145584936842,0,0,0,0,0,0.181145883083549,0,0,0,0.280962161321952,0.0198899927854151,0,0,0,0,0,0,0,0,0,0
