,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600019.SH,X600547.SH,X600660.SH,X002460.SZ,X000708.SZ,X002271.SZ,X600011.SH,X600886.SH,X000786.SZ,X600426.SH,X600176.SH,X601600.SH,X600362.SH,X601898.SH,X600010.SH,X600801.SH,X600489.SH,X600352.SH,X600188.SH,X601991.SH,X000301.SZ,X600111.SH,X600795.SH,X002466.SZ,X600688.SH,X600803.SH,X300037.SZ,X002080.SZ,X600299.SH,X000932.SZ,X600027.SH,X002075.SZ,X601992.SH,X600219.SH,X600486.SH,X601168.SH,X600315.SH,X002353.SZ,X000898.SZ,X002409.SZ,X000027.SZ,X600529.SH,X000883.SZ,X000723.SZ,X601158.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0.0355618874940923,-0.00537505548368433,0,0,0,0,0.0152900403691646,-0.0276368665800544,0,0.0374314716623626,0.0875580330674859,0,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0.0634012730078237,0,0,0,0.0299397796008233,0,0,0.0246075836399784,-0.0031811626828138,0,0,0,0,0,-0.0136690258778238,0,0,0,0.013431408078397,0,0
X600028.SH,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0.0107519443944043,0,0.0556258181625329,0,-0.00198613679309908,0,0,0,0,0,0,0,0,0,0,0,0,0.00931925503337538,0.0184352606994803,0,0,0,0,0.097688099844036,0,0.0185308085957858,-0.0105508599178691,0,0,0,0,0,0,0,0,0,-0.00171208330584329,0,0,0,0,1.0842021724855e-19,0,0
X601088.SH,0,0,0,0,0,0,0,-0.0192183353490805,0.107813597511608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.270392286574516,0,0,0,0,0,0,0.0242228010786772,0,2.16840434497101e-19,0,-0.00962233767843709,0,-0.0117192329571924,0,0,0,0,0,0,0,0,0,-0.0224400280439224,0,0,0,0.068567788678339,0.00289780519651882,0.00116825278713778,0,0,0,0.0213293401725135,0,0
X600585.SH,0,0,0,0,0,0,-2.77555756156289e-17,0,0.0344388797184435,0,0,-0.0103813087125164,0,0,0.0423420713494392,0,0,0,0,0,0,0.131878885985516,0,0,0.0915567871539816,0,0,0,0,0,0,0,0,0,0.00343687607681678,0,0,0,0,0,0.0019819485178604,0.0983043882601936,-0.0292247503962738,0,0,0,0,0,0,0,0,0.0168548587258927,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0.238379667012915,0,0,0,0,0,0,0,0.170534529717387,0,0,0,0,0,0,0.123335642403974,0,0,0,0,0.0360006612213005,0,0.12751172335749,0,0,0.164259780206044,0,0,0,0,0,0,0,0,0,0,0.188437841077668,0,0,0,-0.126450006536443,0,0,0,0,0,-0.000424149932477704,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,-0.104480098163242,0,0,0,0,0,0,-0.00379137187688971,0,0,0.117269541426796,0,0,0,0,0,0,0,0,0,0,0.00304015114423728,0,0,0,0,0,0,0,0,0,0,0,0.113572577493404,0.0902462605423451,0.00232145304516232,0,0.0343297232059954,0,0,0,0,0,0,0.00551192909859713,0.0735087878169304,0,0,0,0.00216172696845286,0,0
X600547.SH,0,0,0,0,0,0,0,0,0.0578353825990883,0,0,0,0,0,0.00645290297533217,-0.0110079956280399,0,0,0,0,0,0.673820213133274,0,0,0,0,0.0685273947508553,0,0,0,0,0.0296574853007232,0,0.00771576699261851,0,0,0,0,0.102166568705076,0,0,0.0856684639203977,0,0,0,0,0.036052061736532,0,0,0,0,-0.0117418782762476,-0.00928840025055426,0,0,0,-4.33680868994202e-19,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,-0.0969118091170506,0,0,0.0325323500384485,0.0484036979964595,-4.33680868994202e-19,0,0,0,-0.00139627118421531,0.112396795086353,0.105967429271826,0.0742912832994059,0,0,0,0,0,-0.100341653129741,0,0,0.331698661776017,0,0,0,0,0.0348851877965371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0123534508812472,0.0681304342155692,0,0,0,1.73472347597681e-18,0,0
X002460.SZ,0,0,0,0,0,0.069503142576681,0,0.0399051768123761,0,0,0.101728986736937,0,0,0,0,0,0,0,0,0,0,0.039555953100491,0,0,0,0,0.0895623749775601,0,0.302052519468859,0,0,0.26489258383652,0,0,0,0,0,0,0,0,0.172145404693605,0,0.0195871208887234,0,0,0,0,0,0,0,0,0.000658830380194381,0,0,0,0,-0.0427577195322152,0,0
X000708.SZ,0,0,0,0,0,0,0,0.109345016925885,0,0,0,0.0994742449680128,0,0.198370406659463,0,0,0,0,0,0,0,0.0375266213070093,0,0,0,0,0.158637440448011,0,0.042839244861414,0,0.0518564358208692,-0.0171730221477245,0,0,0,0,-0.151281842676346,0,0,0,0,0.0630392273587654,0.0475005853037973,0,0,0,0.0960283981399628,0,0,0,0.0349166254276349,0,0,0,0,0,0.0325486182746383,0,0
