,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600188.SH,X601898.SH,X600019.SH,X600011.SH,X600585.SH,X600547.SH,X600886.SH,X600660.SH,X601600.SH,X002466.SZ,X000792.SZ,X002460.SZ,X600795.SH,X000708.SZ,X600111.SH,X601699.SH,X600010.SH,X000301.SZ,X600362.SH,X000983.SZ,X600426.SH,X000877.SZ,X600027.SH,X600803.SH,X600489.SH,X002271.SZ,X601991.SH,X600160.SH,X600985.SH,X000807.SZ,X000630.SZ,X000786.SZ,X000408.SZ,X600176.SH,X000933.SZ,X600348.SH,X000932.SZ,X600612.SH,X601168.SH,X600219.SH,X300037.SZ,X002128.SZ,X600995.SH,X600688.SH,X600157.SH,X000629.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.761454303146657,0.0720503014147169,0,0,0,-0.0418355435059305,0.208993355833291,0,0,0.0705618951125766,0,0,-0.225947036190236,0,0,0.0524868249071709,0.0555948391422378,0,0,0,0,0,0,0,0,0,0,0,-0.216404431632713,0,0,0,0,0,0,0,0,0,0,0,0.0442428513542625,0,0,0,0,0,0,0,0,0,-0.00427398996172331,1.35525271560688e-20,-0.0983119132854993,0,0,0.0228074137769233,0,0
X600028.SH,0.708021281527021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.144336986038656,0,0,0,0,0,0,0.0610088703060155,-0.037506266527586,0.0345356842240038,0.0198069791002728,0,-0.0016407038658501,0,0,0,0,0,0,0,-0.011058883670361,0,0,0,0,0,0,0.137180995971035,0,0,0,0,-0.00547877943456868,0,0,0,0,0,0,0
X601088.SH,0.0898008690192731,0.252679600377365,0,0,0.120709713396385,0,0,0,0,0,0.00507017004307347,0,0,0,0,0,0,0,-0.0942350181794307,0.118888537539532,0,0,0,0,0,0,0,-0.121178256872501,0,0,0,0,0.0473516622860972,0,0,0,0,0.0872933561577514,0.0663130962091727,0,0,0,0,0,0,0,0,0,0,-0.0382639252619726,0,0,0.0122550390035066,0,0,0,0.00408801384390899,0,0
X600309.SH,0,0,0,0,0.123936576501054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.265044596739455,0,0,0.155562196847185,0,0,0,0.0751154951085763,0.115446022566422,0,0,-0.0665578932557222,0,0,0,0,0.433704452899425,0,0,0,0.483062033303702,0,0,0,0,0,0,-0.00508879652743794,0,0,0,0,0,0,0
X600188.SH,0,0,0.0977566661604505,0,0,0,0.0927620058740227,0,0,0.139762079169924,0,0,0,0,0,0,0,0,0,0.247573253138783,0,0,0,0.105790831924658,0,0,0,0,0,0.029284870314726,0,0,0.184283239611999,0,0,0,0.0522739182639241,0,0.0275545026583216,8.67361737988404e-19,0,0,0,0,-0.0288443410179013,0,0,0,0,0,0,0.0014871754809115,-0.0120169193186325,0,0,0,0,0,0
X601898.SH,0.110467123452341,0,0.045739377127281,0,0.368006705589845,0,0,0,0,0,0.128235309962859,0,0,0,0,0,0,0,0,0.0435362999557993,0,0,0,0.0684481025504338,0,0,0,0,0,0,0,0,0,0,0,0.0266678969647438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0212450992263284,0.00914142182324128,-0.0230719197058345,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0.37015041590705,0,0,0,0,0,0.100980526414378,0.135845244434269,0,0,0,0,0.152093151329621,0,0,0,0,0,0,0,0,0,0,0,-0.0618375337149615,0,0,0,0,0,0,0.452732566466539,0,0,0,0.0313043109129777,0,0,0,0,0,0,0.233409876089189,0,0,0,-0.00582573019505965,0,0.0735354460188655,0,0,-8.67361737988404e-19,0,0
X600011.SH,-0.00234944407750395,0,0,0,0,0,0,0,0,0,0.14304515072382,0,-0.0189895339320543,0,0,0,0,0,0,0,0,0,0,0,0,0,0.419157928228267,0,0,-0.0058291696787194,0,0,-0.00648385042767618,0,0,0,0,0.0556362120410846,0,0,-0.0535125657714736,0,0,0,0,0,0.106893903221742,0,0,0,0.0263754950162795,-0.00567991424135883,0.00595019733618688,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0662662225550534,0,0,0,0,0,0,0,0.0782656258850671,0.0152106097536211,0.121542111819575,0,0,-0.0457766308552266,0.140327731100622,0,0,0,0,0,0.118911649774093,0,0,0.0414580422854858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600547.SH,0,0.00151458205408077,0,0,0.0862642653881747,0,0,-0.0371362720613671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0585763274942797,0,0,-0.0147538057694565,0.570436030462374,0.0146450483578256,0,0,0,0,0,0.0417676080760357,0,0,0,0,0,0,0,0,0,0.0216812853993579,0,0,0,0.0610643139815564,0,0.00628986617542145,0,0,0,0,0,0,0
X600886.SH,0.083398164437038,0,0.0975999430165763,0,0,0,0,0,0,0,0,0,0,0,0,-0.0130495803178792,0.304389259557246,0,0,0.0131295049902778,0,0,0,0,0,0,0,0,0,0,0,0,0.105333025092158,-0.0531325756717796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.100272479996705,0,-0.000382299703564373,-0.00123802281844848,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0.0247612066165937,0,0,0,0.200648198507632,0,0,0,0,-0.0545119154093154,0,0,0,0,0,0,0,0.0314807861479432,0,0,0.159134188382044,0,0,0,0,0.176450311112852,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0.134028869091259,0,0,0,0,0.0133473347062753,-2.16840434497101e-19,0,0,0,0.0833332016965216,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0229500737061333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103632969902559,0,0.152195434082809,0.030128530348866,0,0,0.18450805202917,0,0,0,0,0.268533136697397,0.0640182815839762,0,0.0511090867841708,0.256612612628872,0,0.0436795287694682,0,0,0,0,0,0,0,9.91091599042702e-05,0,0,0,-1.38777878078145e-17,0,0
X002466.SZ,0,0,0,0.0376990652721958,0,0,0,0,0,0.225955881674249,0,0,0,0,0,0.685810805924509,0,0,0,0,0.0491043238417038,0.237234913621367,0,0,0.0122467193871123,0,0,-0.17359897769858,0,0.084895921946198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0699696561350206,0,0,0,0,0,0,0.0179526782992039,-0.0292717027864319,0,0,0,0,0,0
