,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600188.SH,X600585.SH,X600019.SH,X002460.SZ,X600011.SH,X002466.SZ,X000792.SZ,X601898.SH,X000708.SZ,X600111.SH,X000301.SZ,X601600.SH,X600660.SH,X600010.SH,X002271.SZ,X600547.SH,X000877.SZ,X600886.SH,X600426.SH,X600795.SH,X600362.SH,X601699.SH,X000983.SZ,X600176.SH,X600027.SH,X600803.SH,X601991.SH,X600160.SH,X000786.SZ,X600995.SH,X000807.SZ,X000629.SZ,X600489.SH,X000408.SZ,X600096.SH,X600219.SH,X600378.SH,X000933.SZ,X000932.SZ,X000723.SZ,X002080.SZ,X600141.SH,X600688.SH,X600348.SH,X000831.SZ,X600801.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,0,0.110409625619582,0,0,-0.0695840343788206,0.18490152169978,0,0,0.0567504124211009,0,0,0,0,0.0166929258196741,0,0,0,0,0.01602778755642,0,0,-0.0442822730226304,0,0,0,0,0,0,0,0,-0.00424152253902861,0,0,0,0,0,0.171884620609066,0,0,0,0,-0.00016579049850593,0.00458282368438495,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0.059021976453459,0,0,-0.0443616926217101,0,0,0,0,0,0.117969422695718,0,0,0.0702059648500957,0,0,0.12534366280137,0,0,0,0,0,0,0.0212757749574842,0,0.0799494372371999,0,0,0,0,0.00979998625728735,0,0,4.33680868994202e-19,0,-0.0665548148414345,0,0,0,0,-0.00611327156825551,0,0,0,0,0.0441100537408147,-0.0103950079682753,0.0133738799926692,0,0,0,0,0,0
X601088.SH,0,0,0,0,0.0771031226243222,0,0,0,0.10930483867118,-0.0251797108546639,0,0.115701368199333,0,0,-0.0207382462611069,0,0,0,0.0239507362664709,0,0.0346837399974789,0,0,0,0,0.10534427526769,0,0,0,0,0,-0.0307411621928169,0.0767096953354734,0,0,0,0,0,0,0,-0.0503145777516195,0.0387428824506526,0,0,0,0,0,0,0,0,0,-0.018502351043155,0.0145724018965817,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,-0.086796327358445,0,0,0,0,0,0.235762163013156,0,0,0.0745624599098478,0,0,0.0648868359590146,0,0.265515752255502,0,0,0,-0.114398164500577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.494612252716787,0,0,-0.0604294071425014,0,0,0,0,0,-0.000620004382492011,-0.0034798465060964,0,0,0,0,0,0
X600188.SH,0,0,0.626395960705652,-0.134556381486662,0,0,0,0,0,0,0,0.0404548957099074,0,0,0,0,-0.0378596477092272,0,0,0,0,0.0408534413739778,0,0.333278251329372,0,0.0847787705751618,0,0,0,0.0551623517931085,-0.213981981003151,0,-6.93889390390723e-18,0,0.181184489060176,0,0,0,0.030647177712873,0,0,0,0,-0.0750698522215791,0,0,0,0.0593336442561893,0,0,0,-0.0023967477216976,-0.0193901585147645,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0130344349468869,0,0,0,0,0.0269380476619843,0,0.439983851997852,0,0,0,0.120225076355672,0,0.0203916826251777,0,0,0,0,0,0.0312065966934388,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.216879842195733,0,0,0.0107269902538116,0,0,0,0,0,0
X600019.SH,0,0,0,0,0.0596010368923283,0,0,0,-0.000829055942978519,0,0,0,0,0,0.0523932905537886,0.131952109875508,0,0,0.15261460206143,0,0,0,0,-0.0647220665017513,0,0.00813138990335251,0,0.192436194011561,0,-0.0377301936001283,0,0,0,0,0,0,0,0,0,0,0,0,0.0840396497299199,0,0,0.076367731228669,0,0,0,0.0899840432882961,0.108398399403169,0,-0.0162478549708652,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0.0125181368039216,0,0,0,0,0.588550882513771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0357275979187793,0,-0.0545699257267568,0,0,-0.0256102932477749,-0.0251756874786128,0,0,0,0,0.243157865881569,0,0,0,0,0,0,0,0,0,0.0203584460611956,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0
X600011.SH,0,-0.0418850322350214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.182819423076854,0,0,0,0,0,0,0,0.0753478649024702,0,0.606867253274567,0.162264351914756,0,0,0.265617277713986,0,0,-0.0302317201526582,0,0,-0.0362423688932421,0,0.169609711049105,-0.0125834583868321,0,0,0,0,0,0,-0.0556706768067918,0,0,-0.0261718577091162,0.0298522523230591,0,0,0,0,0,0
X002466.SZ,0,0,0,0,-0.0291338194652941,0,0,0.546252000347504,0,0,0,0,0,0.0720169397030371,0,0,0,0,0,0,0,0,0,0,0,0,0.103355874834409,0,0,0,4.33680868994202e-19,0,0,0,0.124637442786281,0,0,0,0,0,0.106425187524566,0,0,0,0.054978417084588,0,0,0,0,-0.168649421988355,-0.145477717743035,0.0047999235804685,0,0,0,0,0,0,0
