,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600188.SH,X600011.SH,X600585.SH,X600019.SH,X002460.SZ,X002466.SZ,X601898.SH,X600547.SH,X000792.SZ,X600886.SH,X601600.SH,X600660.SH,X600111.SH,X600010.SH,X000708.SZ,X000301.SZ,X000877.SZ,X002271.SZ,X600027.SH,X600795.SH,X600362.SH,X600426.SH,X601991.SH,X600803.SH,X600176.SH,X000983.SZ,X600489.SH,X601699.SH,X000807.SZ,X000786.SZ,X000539.SZ,X300037.SZ,X600160.SH,X600612.SH,X600995.SH,X600219.SH,X000408.SZ,X000932.SZ,X002080.SZ,X000723.SZ,X600688.SH,X002409.SZ,X000629.SZ,X600378.SH,X000027.SZ,X600157.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.676536192207171,0,0,0.129116110534162,0,0,0,0.0343047443096759,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0601167916956482,0,0,-0.15877639081888,0,0,0,0,0,0,0.375930564705139,0,0,0,0.0161744443960526,0.180172497072322,0,0,0,-0.307880025707598,0,0,0,0,0,0,0,0,0,0.0123192932844814,0,1.73472347597681e-18,0,0,0,0,0
X600028.SH,0.681632464650956,0,0,0,-0.0980588707498685,0,0.0528876815400885,0.0582011167426737,0,-0.0604838788704955,0.0634395357060927,0,0,0,0,0,0,0,0,0,0,0,0,0.048231168409758,0,0,0,0,0,0,0,0,0.0481771075204038,-0.0958988835959186,0,-0.0306771675366109,0,0,-4.33680868994202e-19,0,0,0,0,0,0,-0.00519413826289116,0,0,-0.00224393491409984,0,0,0.00664155491054727,0,0,0,0,0,0,0
X601088.SH,0,0.0839087246873601,0,0,-0.095676669148682,0,0,0,0,0,0.51326882952519,0,0,0,0.175041162021659,0,-0.152352754123694,0,0,-0.101372190486216,0,0,0,0.0808629446130823,0,0,0.0305335364484713,0,0,0,0,0,0,0.18300118310708,0.0252002920305042,0,0,0,0,0,0,0,0,0,0,-0.0209184164555541,0,0,0.0588323368225234,0,0,0,0,-0.0280849348246389,0,0,0,0,0
X600309.SH,0,0,0,0,0,-0.250457100518105,0,0,0,0,0,-0.0015050013201205,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0812367095259191,0,0.0462935372392054,0.152183757698776,0,0,0,0.0396094918156969,0,0,0,0,0,0,0,0,0,0.0197058525172165,0,0,-0.00490534664035668,0,0,0,0,0,0.00643061277480208,-0.00735482281443396,0,0,0,0,0,0
X600188.SH,0.0277038148837241,0,0.32859099513283,0,0,0,0,0.142934101018931,0,0,0.255962326013542,0,0,0,0,0,0,0,0.405770182039878,0,0,0,0,0,0,0,0,0,0,0,-0.215750318703047,0.350654423372998,0,0,-0.0415481728225997,0.31574834376513,0,0,0,0,0,0,0,0,0,0.0394114566425971,0,0,0,0,0,0,-0.115206208347438,0,0,0,0,0,0
X600011.SH,0,0,-0.145456912720379,0,-0.148034904890811,0,0,0,0,0,0,0.0842848857504294,0,0.376738631769859,0,0,0,0,0,0,0,0,0.499414193932755,0.266453801393644,0,0,0.378182114108964,0,0,0,0,0,0,-0.0929847850492723,-0.254150150272352,0,-0.0074168626913436,-0.0347258025339353,0,0,0,-0.057057733777403,0.0572508415561674,0,0,0,0,0,0,0.161835884588578,0,0,-0.110548856220458,0,0,0,0,0,0
X600585.SH,0,0,0,0.0749266276378999,-0.0353063058609468,0,0,0.225385851528357,0,0.0737748493933187,0.0319253860425895,0,0,0,0,0,0,0,0,0,0.157803896370042,0,-0.0770208267402619,0,0,0.021100462690411,0,0,0,0,0,0,0,0.0167120245235589,0,0.0887074919314042,-0.214651274766734,0,0,0,6.93889390390723e-18,0,0,0,0,-0.0105139859924041,0.235682962024747,0,0,0,0,-0.0253702011246808,0,0,0,0,0,0,0
X600019.SH,1.38777878078145e-17,0.0537934812869311,0,0,0.0778784244781064,0,0.152637054177732,0,0,-0.0128305526262048,0,0,0,0,0.14421655220106,0,0,0,0,0,0,0,0,0,0,0.091986988790445,0.0196796074020588,0,0,0,0,0,0.0624311863018828,0,0,-0.10023650387537,0,-0.0901580623400435,0,0,0,0,0,0,0,0.0301720979459183,0,0,0,0,0,0.0309719997555973,0.061660230185262,0,0,0,0,0,0
X002460.SZ,-0.0350822909610472,0,0,0,0,0,0,0,0,0.548625466698083,0,-0.0705613580516404,0,0,0,0,0,0,0,0,0.161809381665211,0,0,0,0,0,0,0,0,0,-0.0325227989272611,-0.013798232663221,0.0396625809188364,0,0,0,0.0298434745931754,0,0,0,0.141644670528204,0,0,0,0,-0.00651254957681594,0.0399669062681406,0,0,0,0.213754835255703,0.0275048500226048,0,0,0,0,0,0,0
X002466.SZ,0,-0.0347944803405786,0,0,0.000281678274239796,0,0,0,0.391007676115274,0,0.0918105037831569,0,0.10799007747004,0,0,0,0,0,0,0.254222487702127,0,0.0535080800870648,0,0,0,0,0,0,0,0.300934216295067,0,0.0852520666423839,0,0,0,0,0,0,0,0,0,0,0,0.0145837335062,0,0.131985416575047,0.106124269606148,0,0,0,0,0.028828312296712,0.000229582819916719,0,0,0,0,0,0
