,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X002466.SZ,X002460.SZ,X600585.SH,X000792.SZ,X000301.SZ,X601898.SH,X600111.SH,X600019.SH,X600011.SH,X000708.SZ,X600660.SH,X600010.SH,X000877.SZ,X002271.SZ,X600547.SH,X601600.SH,X600886.SH,X600795.SH,X600426.SH,X600176.SH,X600362.SH,X000408.SZ,X601991.SH,X600096.SH,X000629.SZ,X600803.SH,X000983.SZ,X600348.SH,X000723.SZ,X600027.SH,X300073.SZ,X000786.SZ,X600160.SH,X002080.SZ,X600219.SH,X600141.SH,X601699.SH,X002353.SZ,X600549.SH,X600157.SH,X600378.SH,X000933.SZ,X300037.SZ,X600801.SH,X000807.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601898.SH,0,0.0656265613832074,0,0,0.106282735804661,0,0,0,0,0,0,0,0,0,0,0,0.087431616609397,0,0,0,0,0,0,0,0,0,0,0,0.204102140326013,0,0,0.339132336976002,0,0,0,0,0.0287049906516809,0,-0.0317093193629049,0,0,0,0.0827373312992466,0,0,0,0.0359955585593786,0,0,0,0,0.0493731909201302,-0.0584456123666761,0,0,0,0.0325519895775706,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.104784862718507,0,0,-0.170898078197199,0,0,0,0.0853702947042407,0,0,0.0557902178803064,0,0,0.503090538423826,0,0,-0.0172931697949466,0,0,0,0,-0.0260829594845804,0,0,0,0.137650276321029,0,0,0,0,0.0294955775885313,0,0.171805492679029,0,0.18938893553065,0,0,0,0,-0.0579316795965907,0,0,0,0.0330566986998092,0,0
X600019.SH,0,0,0,0,0,0.0387907985602709,0,0,0,0.111181300381416,0,-0.119931927657624,0,0,0.00447443230713775,0,0,0.202205305942403,0,0,0,0,0,0,0,0,0,0,0,0.118592112076223,0,0,0,0,0,0,0.0935918695485244,0,0,0.0750370161704048,0,0,0.038414870779679,0,0,0,0.102369620759736,0,0,0,0.0590350801457572,0,-0.0169093650480992,0,0,0,0.0196068636782975,0,0
X600011.SH,-0.50323357688788,0,0,0,-0.0526597135566315,0,0,0,0.185076541872061,-0.319642232194465,0,0,0,0,0,0.0971034852534154,0.129650741775706,0,0.385667043558979,0,0,0,0.0984969619619676,0,0,0,0,0,0,0.128854052909845,0,0,0,0,0.701825421825997,0,0,0,0,0,0,0,0,0.317013671440138,0,-0.0896717449145462,0,0,0,0.338935551190133,0,0,0,0,0,0,-0.0229524776654018,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0.0247629104430185,0,0,0,0,0,0.0290760824079807,0,0,0,0,0,0,0,0.0411405621748566,0,0,0,0,0,-0.0562570919894105,0,0,-0.0221088362642125,0.135617039640942,0.292401199350152,0.0755866934129493,0,0.0195822515268399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00655362742961369,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0.0772564249511139,0,0,0,0,0.050119845134865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0300219318605756,0,0,0.0894244048897839,0,0,0.135841022198054,-0.032135019497147,0,0,0.0655221217518308,0,0,0.0317537200502695,0,0,0,0,0,0,0,0,-0.11422632636934,-0.0128429937651413,0,0,0,-0.059651964011417,0,0
X600010.SH,0,0,0,0,0,0,8.67361737988404e-19,0,0,0.0527643752102222,0,0.26045313443597,0,0,0,0,0,0,-0.0674761043132166,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0759318998756061,0,-0.0101459382119641,0.0079819979202415,0,-0.19725116201196,0.198787385476774,-0.181637952899875,0,0,0,0.284083681699228,0.150574818919494,0,0.089942393703881,0,0,0,0,0,-0.0842116892777093,0,0,0,0.0630466548752405,0,0
X000877.SZ,0,0,0,0.0720531417384411,0,0,0,0,0,-0.0961374521632938,0,0.0584949393163544,0,0,0.0184532007131999,0,0,0,0,0,0,0,0,0,0.103787902671225,0,0,0,0.0476780016583428,0.00369586697239433,0,0,0,0,0,0,0.0612484046627903,0,0.111045793593865,0,0.00342025949588901,0,0,0,0,0,0,8.61150474574471e-06,0,0.113264306338303,0,0,0,0,0,0,-0.0173401954024848,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0,-0.138319614227679,0.146380633336566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.019481319627789,-0.0325767990746725,0,0,0.308098326570945,0,0,0,0.795367278596057,0,0,0,0,0,0,0,0,0,-0.203308813773292,0,0,-0.199363129187161,0,-0.0251100137056136,0,0,0,0,0.0186762905927074,0,0
X600547.SH,0,0,0,0,0,0,0,0,0.00314410057458878,0,0,0,0,0,0,-0.0138369006569481,0,0,0,0,0.20288512120053,0,0,0.00458064863605169,0,0,0,0,-0.0204220874935271,0,0,0,0,0,0,0,0,0,0,0.0760199451993688,0,0,0,0,0,0,0,0,0,0,0,-0.00467268006182708,0.0168646343765717,0,0,0,-0.0248310843878386,0,0
X601600.SH,0,0,0,0,0,0,0,0,0.0576936589689743,0.0258553950713499,0,0.0975165443373488,0,0,0,0,0,0,0,0,0,0,0,0.0124252461295575,0,0,0,0,0,0.00353044503349622,0,0,0,0,0,4.33680868994202e-19,0,0,0.10756788776842,0,0,0,0,0,0,0.0332086669750195,0,0.059578607440721,0,0.430626447988786,0,0,0,0,0,0,-0.0212029076937167,0,0
X600886.SH,0,0,0,0.0109182372663608,0,0,0,0,0.334473629650703,0,0,0,0,0,0,0,0,0,0.0586016412070916,0,0,0,0,0,0,0,0,0,-0.055770163508173,0,0,0,0,0,0.18644414630183,0,0,0,-0.0364573642335735,0,0,0,0,-0.0134932869307014,0,0.0398588777435515,0,-0.0224650457718128,0,0,0,0,0,0,0,0,-0.0163057486539677,0,0
X600795.SH,0,0,0,0,0.0926794513110705,0,0.0334310342253931,0,0.18338093028528,0,0,0,0,0.295321883245549,-0.151051177311904,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122980313255613,0,0,0,0,0,0.155346976394418,0,0,0,-0.0117524130476212,0,0,0,0,-0.100455132552766,0,0,0,0,0.0383482798368307,0,0,0.0602547882829665,0,0,0,0,0.0145606736243892,0,0
X600426.SH,0,0,0,0,0,0,0,0,0,0.0851035110101397,0,0.103380112486796,0,0,0.179242823067525,-0.109239275256234,0,0,0,0,0.215702789817974,0,0,0,0,0,0,0.0551976059607214,0.133942177579886,0.0396285101586702,0,0.0653867803877551,-0.0515058877981588,0,0,0.130445798467116,0,0,0,0.0467125409270514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0280307430492048,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0.0575886154464314,0,0,0,0.0239537242295739,0,0.0405946004275055,0,0,0,0,0,0,0,0,0,0,0,0.0422419220311931,0,0,0,0,0,0,0,0.264190427955457,0,0.130132322479396,0,0,0,0.0873530669398348,0.145227677614631,0,0,0,0,0,0,0,-0.0787353181554826,-0.0897907077107777,0,0,0,0.0242898316853079,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0346271116538085,0,0,0,0,0,0.0125402808891483,0,0,0.043076755505261,0,0,0.0498971411296316,0,0.00844109261903896,0,0,0,0.0898711626678211,0,0,0.111531885219422,0,0,0.00519082697329582,0.112314973045486,0,0,0,0,0,0,0,0,0,0.150870907903433,0,0,0,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0.2477796302327,4.33680868994202e-19,0,0.445214176522561,-0.0973982339946976,0,0.13158055176618,0,-0.165020911407531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.103751171166732,0,0,0,0,0.253678226675483,0,0,0,0,0,-0.133376286906646,-0.0126487639017957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,-0.0266997968539111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0249957897928264,0.0980931350486601,0,0,0,0,0.3520834622533,0,0,0,0.0823715907581285,0,0,0,0,0,0.234292152381091,0,-0.186479044376186,0,0,0,0,0,-0.0655356661353029,0,0,0,0.0384375881900839,0,0
X600096.SH,0,0,0,0,0.0587085975759948,0,-0.108480954231144,0,0,-0.0303251701575361,0.17765802308496,0,0,0,0.0372198056625871,-0.0751591632306751,0,0,0,0,0,0,0,0,0,0,0.0470881475442589,0,0,-0.00453140374397827,0,0,0,0,0,0,0,0.0839243715099331,0,0,0.916265722692462,0,0.146968408437294,0,0,0,0,0,0,0,0,-0.00806386988182274,0,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0.246176182642286,0,0,0,0,-0.0607438554940311,0,-0.358096970983619,0,0.067206742217982,0,0,0.0487416023894467,0,0,0,0,0,-0.421404686647401,0,0,0,0,0.486275846611892,0,0,0,0,-0.102734725941015,0,0.128508723137417,0,-0.17413008801632,0,0,0,0.144713471331853,0,0,0,0,-0.0648931044116705,0,0.522696165126552,0,0.395692450359862,0,0.0257832560814379,0.193374166168897,0,0,0,0.0999955100394931,0,0
X600803.SH,0,0,0,0,0.0170188783742092,0,0,0,0,0,0,0.130521720649103,0,0,0,0,-0.0271047359140029,0,0,0,0,0,0,0,0,0,-0.0141848542737423,0,0,-0.0288354924229379,0,0.117218839881892,0.0593741508814678,0,0,0,0,0,0.0444781327074438,0,0,0,0,0,0,0,0.0256333170015465,0,0,0,0,0,0,0,0,0,0.00184263016618064,0,0
X000983.SZ,0,0,0,0,0,0,0,0,0,-0.0124099585608646,0.275128260995501,0,0,0,0,-0.0234174068329469,-0.033471441670333,0,0,0,0,0,0,0,0,0,0,0,0.0360339667851483,0,0,0,0,0,0,-0.136564039374518,0,0,0,0.0309065260267513,0,0.808822533754128,0,0,0,0.110589474649861,0,0,0,0,0,0.0498005148302807,0.0167903780821109,0,0,0,-0.00257684222309169,0,0
X600348.SH,0,0,0,0,0.406994917392754,0,0,0,0.21955299555999,0.0617079452325515,0,0,0,0,0,5.42101086242752e-20,0.0358704450380716,0,0,0,0,0,0,0,0,0.0653307325609345,0,0,0,0,0,0,0,0,0,0,0,0.483481339179379,0,0,0,0,0.056161982654269,0.163656742845645,0,0,0.0459168583933038,0,0,0,-0.0342816085613716,-0.120938003793894,0,0,0,0,-0.00611020856070722,0,0
X000723.SZ,0,0.00206918412480096,0,0,0,0.11038703533079,0.082397281366001,0,0,0,0,0.0119038349554149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109590976599515,0,0,0,0,0,0,0,0,0.112768644587158,0.162406474472026,0,0.0491611895079042,0,0,0,0,0,0,0,0,0.0604564246027057,0.0263969062100065,0,0,0,0,0,0.0300866334814841,0,0
X600027.SH,0,0,0,0,0,0,-0.0127774788402857,0,0,0,0,0,0,0.120034646332349,0,0,-0.175558078472501,0,0,0,0,0,0.160276947568738,0,0,0,0,0.558417538688638,0,0.0550818792344061,0,0,0.0142304180027623,0,0,0,0,0,0,0,0,0,0,0,0,0.0429165544579572,0,0,0,0,0,0.0925283012353825,0.0708039770105223,0,0,0,0,0,0
X300073.SZ,0,0,0,0,0,0,0,0,0,-0.0718498622811616,0,0,0,0.030058071353066,0,0.026954530323895,0,0,0,0,0,0,0,0,0,0,0.165148389331792,0,-8.67361737988404e-19,0.148353116035224,0,0,-0.00442776944539186,0,0.202747116489563,0,0,0,0,0.0657127703367124,0,0,0,0,0,0,0,0.121705216601963,0,0,0,0,0.064752085585308,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0,-0.00353147707510398,0.0157836975490787,0,0,0,0,0,0.0592833654605551,0,0.59271846699822,0,0,0,-0.0228971876304876,0,0.305497353649293,0,0,0,0,0.0935231813218619,0,-4.33680868994202e-19,-0.0172791077289863,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142767246296177,0,0,0,0,0,0,0,0,0,-0.026947961168233,0,0
X600160.SH,0,0,0,0,-0.00732296990258641,0,0,0,0,0.0677564771118661,0,0,0,0,0,0,0,0,0.0600344877782349,0,0,0,0,0,0,0,0,0,0,0.0932546515887042,0,0,0.0375731727207649,0,0,0.0471040633455641,0.112557922927283,0,0,0,0.060392561165491,0,0,0.295443959949089,0,0,0,0,0,0,0,0.0138230731360844,0.196211665331301,0,0,0,-0.028440291313184,0,0
X002080.SZ,0,0,0,0,-0.0717349676453379,0,0.242556968328295,0,0,-0.122333192119338,0,0,0,0,0.0506375560557427,0.214550537344559,0,0,0,0,0,0,0,0,0,0,0,0.113633384738799,0,0,0,0,0,0.00190574797906803,0,0.198615609541846,0,0.152545809510071,0,0.0226866921752295,0,0,0,0,0,0,0,0.0580700037277895,0,0,0,0,0,0,0,0,0.073546976836983,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0.125238851657981,0,0,0,0.0772757436695569,0,0,0,0,0.0314312928179886,0.0772700815263711,0.359615562604711,0,0,0.0462372001623742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0159932993553379,0,0,0,0.0847556176106455,0,-0.0562205743406281,0,0,0,0.0434111531173507,0,0
X600141.SH,0,0,0,0,0,0.0496533959080239,0.0872714578037941,0,0,0,0,-0.0400401246357091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.593018222930191,0.0132961277780753,0,0,0.0321748739129234,0,-0.122301493607093,0.0474907897039094,0,0.0736895378248184,0.0374069737810468,0,0,0,0,0.010224575177327,0,0,0,0,0,0,0,0,-0.076796987090763,0,0,0,0.0236466344044257,0,0
X601699.SH,0,0,0,0,0.282234235778246,0.052154937546237,0,0,0,0,0.0957276027033787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.285809993207776,0.0973322163702725,0,0,0,0,0,0,0,0.0316071246465195,0,0,0,0,0,0,0,0,0,0,0,-0.0297552150459247,0,0,0,0,0,0
X002353.SZ,0,0.193438018959299,0,0,0.105748737642494,0,-0.0632561387298362,0,0,0,0.323808767355274,0,0,0,0,0,0.0605700332965373,0,0,0,-0.390860177025455,0,0,0,0,0,0,0,0.0173606844763005,0,0,-0.0247498510687677,0.0185943245596615,0,0,0,0.0891693986222223,0,0,0,0,0,0,0,0,0.161609657051716,0,0,0,0,0,-0.0464296319379484,-0.085598702273987,0,0,0,0.035298522772717,0,0
X600549.SH,0,0,0,0,0,0.280639082450486,0,0,0,0.0404489464207911,0,0.0067896306866019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126992566103761,0.12950363775878,0,0.105883404720005,0,0,0,0,0,0,0,0,0,0.0712551542442937,0,0.0102754538438845,0,0,0,0,0,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0.149448391984658,2.16840434497101e-19,0,0,0,0.0457596304527321,0,0,0.0436226550361458,0,0,0,0.135016041334348,0,0,0,0,0,0,0,0,0,0,0,0.0347678367432886,0.060441014842476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000511691687689079,-0.0214361919206731,0,0,0,0.0186174247883522,0,0
X600378.SH,0,0,0,0,0,0,0,0,0,0.0659964418503277,0,0.247141588317626,0,0,-0.102557699922605,-0.0455806711731214,0.0159659220508831,0,0,0,0,0,0,0,0,0,0,0,0,0.0970196162025023,0,0,0,0,0,0,0,0,0,0,0,0,0.101011306932775,0,0,0,0,0.0344739454238006,0,0,0,0,0.00886866069607654,0,0,0,0.000694693506547173,0,0
X000933.SZ,0,0.105720192034221,0,0,0.0498641408126193,0.0627136427172777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0541830988301002,0,0,-0.0228942977956484,0,0.0234334024583201,0.125682638114124,0,0,0,0,0,0.0703372246970414,0,0,0.141492946056535,0.0749665098350764,0,0,0,0,0,0,0.160825723285965,0,0.00961899008464084,0,0,0,0,-0.020576876352153,0,0
X300037.SZ,0,0,0,0,0,0,0.211724469561938,0,0,0.0590054538071936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.242759413439515,0,0,0,0,0.0461447691886264,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0.128876597834552,0,0,0.256083549448361,0,0.052927119705247,0,0,0,0,-0.170757623564797,0.0659880811559607,0,0,0,0,-2.16840434497101e-19,0,0
X600801.SH,0,0,0,0,0,0.0425020431122714,0,0.257368191700119,0,-0.0573850592601915,0,0,0,0.0944907761078838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00138119251777943,0,0,0.0249434900954046,0,0,-0.0827515689714653,0.0597488280284017,0,0,0,0.0355194908781036,0,0.0472608752092224,0,0,0,0,0,0,0,0.0806007690168255,0,-0.0134212149743106,0,0,0,-0.056461366390595,0,0
X000807.SZ,0,0,0,0,0,1.73472347597681e-18,0,0,0,8.67361737988404e-19,0.0519840523432777,0,0,0,0,0,0,0,0,0,0.599860189430428,0,0,0,0,0,0,0,0.0301820022492658,0.0120779947812503,0,0.123472106357947,0,0,0,0,0,0,0.0469033893415312,0,0,0,0,0.0570061702170025,0,0,0,-0.0203334770094501,0,0,0,0,-0.00218256784603441,0,0,0,0.000368809226507435,0,0
Change_TY3M,0,0,0,0,0,-0.131155968753101,-0.0046793762148841,0,0,0.0198620327995517,0,0,0,0,0,0,0,0,0,0,0,0,-0.0503987967653039,0,0,0,0,0,-0.0922211404873875,-0.0470262776426797,0,0,0,0,-0.0355687911436202,0,0,0,0.141198876653802,0,0,0,0,-0.0126742198787097,0,-0.0189841611628113,0,0,0.149057078493894,0,0,-0.241647521207465,-0.173622423941969,0,0,0,-0.0408229005933147,0,0
Slope,0,0,0,0,0,0,-0.0664673789972911,0,0,-0.0224717926979212,0,0,0,0,0,0,-0.0633818595670272,0,0,0,0,0,0.0491162502016194,-0.123160002244463,0,0,0,0,0.0626131202629747,-0.0603776718395779,0,0.0757995978673009,-0.0652238059468254,0,0,0,0,0,0,0,0,0,0.0428924060652987,0,0,0,0,0.201266366683523,0,0,0,0,0.132716393283423,-0.128446364288367,0,0,-0.318505135165914,0,0
TED,0,0,0,-0.0182002407736966,0,0,0,0,0,0,0,0,0,0,0,-0.181693220269912,-0.183672260887395,0,0,0,0,0,0,0,0,0,0,0,-0.473807956100805,0.868069788200208,0,0,0,-0.603283779217419,-0.345790429141696,0.581467058918883,0,-0.0361035007339314,0,0,0,0,0,0.300102428659265,0,0,0,0,0,-0.261418889929231,0,0,0,0,0,0,0.71766178783038,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0.0263735834211809,0,-0.0454526770789761,0,-0.0303350606278867,0,0,-0.0030920170546556,0,0,0,0,0,0,0,0,0,-0.0694129250468736,0,0,-0.072658884262634,0,0.0167124730900394,0,0,0,0,0,0,0.147678178219776,0,0,0,0,-0.0609851453001288,0,0,0,0,0,0,0,0,0,0,0,0,-0.0445146742708199,0,0
MKreturn,0,-0.112252402066927,0,0,0,0.0295305203324466,0,0,0,0.0948887909708651,0,-0.100185800162596,0,0,0,-0.052270763601556,0,0,-0.0362256507144985,0,0,-1.0842021724855e-19,0,-0.0500131489255384,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0295420042368586,0,0,0,0,-0.0322128595094989,0,0,0,0,0.0402284533469488,0,0,0.0542392353292868,0,-0.0043822292700831,0,0,0,0,0,0
MKvol,0,0,0,0,0,-0.00582710376994959,0,0,0,0,0,-0.000574659855605394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000196316989625352,0,0,0.00964121047102915,0,0,0.00107337275701415,-5.42101086242752e-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00491052682526603,0,-0.000601240143071362,0.00267371599778743,0,0,0,0.0201110737416244,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0.111907661400063,0,0,0,0,0,0,0.153334868566794,0,0,0,0,0.098541485263527,0,0,0,0,0,0,0,0,0,0.00351776547802353,-0.021866532926572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.171714374823889,0.00400875659934159,0,0,0,-0.425135446834538,0.494349320136438,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0.000143391010922964,0,0.00199577486315689,0,0,0,0,-0.00135821350721954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.71050543121376e-20,-0.0013871343131105,0,0,0,-0.000969453041747512,0,-0.00415818728191725,0,0,0,0,0,0,0,0,0,0,0,0,0.00269601929638409,0,0,0,0,0.0199204679603213,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00434956591857334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0014392921405824,0,0,0,0,0,0,0,0,0,0.0134314939727402,0,0
