,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600019.SH,X600547.SH,X002460.SZ,X600011.SH,X000708.SZ,X600660.SH,X601898.SH,X600010.SH,X600886.SH,X601600.SH,X002466.SZ,X600362.SH,X600801.SH,X600188.SH,X600352.SH,X002271.SZ,X000786.SZ,X600795.SH,X601991.SH,X600688.SH,X002353.SZ,X600111.SH,X601992.SH,X600176.SH,X000723.SZ,X600027.SH,X600583.SH,X600426.SH,X600299.SH,X600516.SH,X600489.SH,X000898.SZ,X000553.SZ,X601158.SH,X600219.SH,X000932.SZ,X000792.SZ,X000883.SZ,X600612.SH,X000709.SZ,X000818.SZ,X002080.SZ,X000630.SZ,X600486.SH,X000401.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0.0871374212884326,0,0.0418304261421292,0,0.0642403114016712,0,0,0,0.0259298216517253,0,0.0233853390460995,0,0,0,0,0,0,0.381379536198629,0,0,0,0,0,0,0,0,0,0.00136305544460622,0,0,0,0,0,0,0,0,0.102904163246376,0,0.0492873924737431,0,0,0,0,0,0,0,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0.009056839965724,0,0.0100261271792502,0,0,0,0,0,0.0315765719006135,0,0,0,0,0,0.0173638137811647,0,0,0.30797984623295,0,0,0,0,0,0,0.014891988887992,0,0,0,0,0.0607993586151151,0.0240449403422107,0,0,0,0,0,0,0,0.049377005191045,0,0,0,0,0,0,0,0,0,0,0.00845312721678804,0,0
X601088.SH,0,0,0,0,0,0.0959663498974956,0,0.0130679794267181,0,0,0,0,0,0,0,0.0183169940598466,0,0,0.158855196901068,0,0,0,0,0,0,0,0,0,0,0.157360595924061,0,0.0076772640052664,0,0,0.011119214131315,0,0,0.0376509422560042,0,0,0,0,0,0,0,0.0307693283510293,0.0993162767002781,0,0,0,0,0,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0.0284079400357861,0,0,0,0,0,0,0,0,0,0.556540398969793,0,0,0,0,0,0,0,0,0,0,0.0122372943362969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0.0292296370382233,0,0,0,0.0371813208178231,0,0
X600309.SH,0,0,0,0,0,0,0,0.101535223275053,0,0,0.00825109109834342,0,0,0,0,-0.19626499962592,0.0865575665761079,0.377274721844637,0,0,0,0,0,0.0849649383263058,0,0,0,0,0,-0.0632114581828636,0,0,0,0,0,0,0,0.0263490220497758,0,0,0,0,0,0,0,0.0603879308330762,0,0,0,0,0.0114860062082895,-0.0163021666781231,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0.0548302796847261,0,0.0400445837443243,0,0,0,0,0,0.0782368474245304,0.195723569958224,0.0220244034584873,0.031287706961183,0,0,0.0439754685493741,0,0,0,0,0,0,0,0,0,0,0,0.154234323299982,0,0,0,0,0,0,0.131391962699621,0,0,0,0,0.0905763687321729,0,0,0,0,0,0,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,-0.0721727725121962,0,0,0,0,0,0,0,-0.0707876300795896,0,0,0,0,0,0,0,0,0,0,-0.00729651967188152,0,0,0,0,0,0.839182456544327,0,0,0,0,0,0,0,0.238725725178878,0,0,-0.0488637594189546,0,0,0,0,0.0101506137898512,0.0260328614318074,0,0,0,0.0566850095816031,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.197454803391105,-0.094661826220255,0,0,0,0,0,0,0,0.0721344608957184,0,0.358371475468474,0,0.0725523786894159,0,0,0,0.145141494120439,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0210873756465172,0.0120350264209422,0,0,0,0.098052732794677,0,0
X600011.SH,0,0,0,0,0,0,0,0.037895195659676,0,0.0533308927737406,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0.20834981162081,0,0,0.273207658896046,0,0.0702366487725045,0,0,0,0,0.0179259326697119,0,0,0,0,0,0,0,0,0,0,0.0708303719769506,0.0812201381790647,0,0,0.00809862795153053,0,0,0,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,-0.0990052286417636,-0.146781142960817,0,0,0,0,0,0,0,-0.0253432895769517,0,0,0,0.317974133505371,0,0,0,0,0,0.244399397579464,0,0,0,0,0,0.052060480443353,0,0.204261439368537,0,0,0,0,0,0,0.263594429233508,0,0,0,0,-0.0120719599005055,0,0,0,0,0,0,0.0415340313909577,0,0,0,0.079125950729564,0,0
