,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600010.SH,X600011.SH,X601898.SH,X600309.SH,X601600.SH,X600688.SH,X600795.SH,X601992.SH,X600188.SH,X300072.SZ,X002466.SZ,X600660.SH,X600362.SH,X601991.SH,X600547.SH,X600886.SH,X600111.SH,X000709.SZ,X600027.SH,X600157.SH,X000898.SZ,X000959.SZ,X002460.SZ,X600339.SH,X600489.SH,X601158.SH,X002271.SZ,X000723.SZ,X000883.SZ,X600299.SH,X600808.SH,X600516.SH,X600219.SH,X600176.SH,X000630.SZ,X600352.SH,X000792.SZ,X600578.SH,X600008.SH,X002092.SZ,X000408.SZ,X000983.SZ,X600549.SH,X000539.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.0301680301530065,0,0,0,0,0,0,-0.0120088818916396,0.171874488497753,0,0,4.33680868994202e-19,0,0,0,0,0,0,-0.063407506014459,0,0,0,0.0057356258786615,0,0.0156516449643046,0,0,-0.0232230939702128,0,0,0,0,0,0,0,0.000933318130412512,0,0,0,0,0,0,0,-0.0339063413577461,0,0.0167032908992012,0,0,0,-0.0154600555643929,0,0,0,0,0,0,0
X600028.SH,0,0,0,0,0.106144273689682,0,0,0,0.00415459156228591,0,0,0,0,0.030864293648627,-0.0785661017914818,0,0,0,0,-0.123858259090519,0,0,0,0,0,0.0350323936187069,0,-0.0112959337139864,-0.0334138697501249,-0.112444015957407,0,0.044129380545629,-0.0198121960737555,0,0,0,0,0,0.0433382533449434,0,0,0,0,0,0,0,0,0,0,0,0.00152191235934358,-0.00196752202587356,-0.121366498009933,0,0,0,0,0
X601088.SH,0,0,0,0.0783279734429088,0,0,0,0,0,0.0694170369585898,0,0,0,0,0,0,0,0,-0.0104338750723854,0.0324868386076258,0,0,-0.0399091698142653,0,0,0,0,0,-0.010953292284151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00429118185691545,0,0,-0.00789467564198913,2.16840434497101e-19,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0461792412862509,0,0,0,0.0522544066835138,0,0,0,0,0,0,0,0.351606219904725,0,0,0.0140110725254953,0,0,0,0,0,0,0.377724997747648,-0.0838575150463795,0,0,0,0,0,0,0,0,0,0,0.0341894637200181,0,0,-0.0111654337422767,0.0234433184965119,0,0,0,0,0,0
X600585.SH,0,0,0,0.155260566991815,0,0,0,0,0.0882587435852516,0,0,0,0,-0.0785893652299666,0,0,0.174606641999167,0,-0.0770551083549965,0,0.658275634625695,0,0,0,0,0,0,0,0,0,0,0.0727866379078166,0,0,0,0,0,0,0,0,0,0,0,-0.03985715996782,-3.46944695195361e-18,0.206888572165672,0.113324041075909,-0.0323536510093411,0,0,0.00176297806396425,0.000326525046216973,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0.0551200751181337,0,0,0.0126635684062111,0,0,-0.0500556979068618,-0.0871026689782647,0,0,0,0,0.0852856187218968,0.0282699734285592,0,0,0.168783939218761,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109695144092006,0,0,-0.0253304188242385,0.089033023816388,0,0,0,0,0,0,-0.00767742606190503,-0.0177528691372248,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,-0.00818122714720935,0,0,0,0,0,0,0.0273142695793796,0,0,0.0437234577458084,0,0,0.214224093559756,0,0,0,0,0.320679913861719,0,0,0,0.0447233410021036,0.0921724617489608,0,0,0,0,0,0,-0.11848909466263,0,0,0.0212281851550229,0,0,0,0.131222052953208,0,0,-0.0987584368815099,-0.0952145797539529,0,0,0,0.0153284913484521,0.019660863668303,0,0,0,0,0,0
X601898.SH,0,0,0,0.146336141788842,0,0,0,0,0,0.114004714964029,0,0,0,0.105315699296597,0.0131403130536005,0,0,0,0,0,0,0,0,0,0,0.275764329681634,0,0,0,0,0.144038196484147,0,0,0,0,0.0423344206952572,0,0,0.0928570224749926,0,0,-0.0110612755100154,0.120541663298023,0,0,0,0.0700806936464104,0,0.0161680578597148,0,0,0.00285338603633208,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,-0.207016037405229,0,0.0138965600726155,-0.0377046219347389,0.473146992673593,0.159376942822123,0,0.263150573834783,0,0,0,0,0,0.0688875285149118,0,0,0,0,0,-0.0223941587256622,0,0,0,0,0,0,0,0.0343046892861771,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00578015728112237,-0.0663152630868917,0,0,0,0,0,0
X601600.SH,0,0,0,0.0571111555189802,0,0.133915386044957,0,0,0,0,0,0,0,0,-0.057911511827234,0,0,0,0,-0.00902026068904878,0,0,0,0.286299888062527,0,0,0.140026702541001,0,0.102392322931779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172442249578712,0.139573359238002,0,0,-0.0211764559856076,0,0,0,0,0,0,0
