,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X600585.SH,X601898.SH,X600795.SH,X601600.SH,X601991.SH,X600027.SH,X600688.SH,X600886.SH,X600362.SH,X600157.SH,X600111.SH,X601992.SH,X600299.SH,X600188.SH,X000792.SZ,X601158.SH,X600160.SH,X600623.SH,X000883.SZ,X600583.SH,X000539.SZ,X600309.SH,X600660.SH,X000709.SZ,X000027.SZ,X000898.SZ,X600352.SH,X600098.SH,X000630.SZ,X002466.SZ,X000629.SZ,X600547.SH,X002470.SZ,X600489.SH,X600021.SH,X600578.SH,X000060.SZ,X300072.SZ,X600022.SH,X000723.SZ,X600315.SH,X002004.SZ,X000012.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.638731652765656,0,0,0,0,0,0,0,0,0,0,0.0143229523231376,0,0.0137908697146537,0,0,0,0,0,0,0,0.0331182491025793,0,0,0.0600674018001923,0,0.0457480250016626,0,0.0462976736823951,0,0,0,0,0,0,0,0,0,0,0,0,0.00495373465971662,0,0,0.00527653635364462,0,0,0,0,0,0,0,0,0,0,0,0
X600028.SH,0.322088615934502,0,0,0,0,0,0.080010974374212,0,0,0,0,0,0,0,0,0,0,0,0,0.0697594373635166,-2.16840434497101e-19,0,0.000570406210142102,0,0,0.169526671120114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00510440047358044,0,0,0,0,0,0,0,0,0.00805909874283412,0.040824187710579,0,0,0,0,0
X601088.SH,0.115350977967069,0.150945733540845,0,0,0,0,0,0.295682842099335,0,0,0,0,0,0,0,0,0,0,0,0.0562712974503128,0.0127740668288457,0,0,-1.21439697016723e-05,0,0,0,0,0,0.0179448203588301,0,0,0,0,0,0.035553866519234,0,0,0,0,0,0,0.0121723020875015,0,0,0,0,0,0,0,0,-0.00774347313099574,0.0656833014642864,0,0,-0.00780651485332541,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143315400516909,0.0133808249580152,0,0.0506482490729411,0,0,0,0,0,0,0,0,0,0,0.0976267826853497,0,0,0,0,0.0118949165264246,0,0.0805747468784909,0,0.0110226019325084,0,0,0,0,0,0.0310830363094395,0,0.00516599902777307,0.00952417033458975,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41834702962537,0.0194598245750518,0,0.121489984306704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0751560616439068,0.0467816580399621,0.123384443462513,0,0,0,0,0,0.0385729477735142,0,0,0,0,0.0227240357865111,0,0,0,-0.00174948530276372,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107398694490477,0,0.146811285585805,0,0.104707066373159,0,0,0,0,0,0,0,0,0,0,0,0,0.0727060247725275,0,0,0,0,0,0,0,0,0,0.0448390329561119,0,0,0,0,0.0178895594728912,0,0,0.00584365894507039,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0947095387299004,0,0.0251396602893488,0,3.46944695195361e-18,0.0894277433642608,0,0,0,0,0.00362739518053516,0,0,0.116688547162094,0,0,0,0,0.0361820878962062,0,0,0,0,0.0433398687596335,0,0,0,0,0,0,0.0518677509096441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.124932305978684,0,0.111168687945107,0,0,0.0168747512064722,0,0.10389863512949,0.0845875522109206,0.0679204399418098,0,0,0,0,0,0,0,0,0.0170174131347204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0985237813324369,0,0.0595759412118838,0.0912613377943272,0,0,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00862229713593604,0.048556334146974,0.0271663627062233,0,0,0,0,0,0,0,0,0.0284904025109145,0,0.0694934560928892,0.129486247720941,0,0,0.0721461331181768,0,0.0371531437374117,0,0.217760313146387,0,0.0393659291779195,0,0,0,0,0.034293074285772,0,0,0,-0.00440891537080375,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0581029225616818,0,0.116405020157179,0.039368740580791,0,0,0,0.1591767741821,-8.67361737988404e-19,0,0.0317264999106205,0,0,0,0,0,0,0.0915092232811598,0,0,0,0,0,0,0,0,0,0,0,0,0.152738695760293,0,0,0.00968206863947402,0,0,0,0,0,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00664122617616671,0,0,0,0.0977067703417847,0.0429890425018627,0,0.00492266859921398,0,0,0,0,0,0,0,0.00288498695286288,0,0,0,0,0,0.0838329542171128,0,0,0,0.186121564587048,0,0.0768767228173375,0,0,0,0,0.0593463539777972,0,0,0.00475479656291482,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0448490122433492,0,0.0507700091407712,0.0381394603214256,0.0540118383058309,8.67361737988404e-19,0,0,0,0,0,0,0,0.027122518964878,0,0,0.128838350218864,0,0,0.0771214583262508,0,0,0,0,0,0,0,0,0,0,0,0.046159033188669,0,1.0842021724855e-19,0,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.210162986868654,0,0,0,0,0,0.128918296657899,0.0157378649194066,0.0651897474068773,0,0,0,0,0,0,0.0478625732554886,0,0,0.156826009026454,0,0.0228986013267098,0,0.00110210340986813,0,0.169022635363415,0,0,0.111714241099737,0,0,0,-0.0146176864255351,0,0,0,0,8.12890105647031e-05,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0.180301319333369,0,0,0,0.0891331831467799,0,0,0,0,0.0566989904086155,0,0,0,0,0,0,0,0,0,0,0,0,0.00564136086734895,0,0.110760271837081,0.0679372498571249,0,0.0142347115683045,0,0,0,0,0.0282800225963408,0,0,0,0,0,0,0.00322758770783002,0.0124741794447804,0,0,-0.0103739519468994,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0.578412847350416,0,0,0,0,0,0,0.065140807638242,0,0.0570764029651303,0.00336890743071292,0,0,0,-0.0558787381768259,0,0,0,0,0,0,0,0,0,0,0.0223212400772458,0,0,0.108957466110373,0,0.103975085993992,0,0,0.141373572999168,-0.0248084496792549,0,0,0,0,0,0,0,0.0126968699253323,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.11702374596219,0,0.146460853231479,0,0,0,0,0,0,0,0.0454405560873265,0.101453625417583,0,0,0,0,0,0,0.00829615642786573,0,0,0,0,0,0,0,0,0,0.144101997271397,0,0.0849128553086504,0,0,0.0428484634336495,0,0,0.133449426413814,0,0,-0.034355293163933,0,0,0,0,0,0
X600111.SH,0,0,0,0,0.422357778434746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0509996708608137,0.167286684686865,0,0,0,0.00482237233820114,0,0,0,0,0,0,0,0,0,-0.010520896492837,0,0,0,0,0,0,0.196361054200326,0,0,0.0395197450547227,0,0.0690056691434015,0,0,0,0.00696254891781579,-0.132434071301204,0,0,-0.0589748245872174,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0122130801338492,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137145853622016,0,0,0,0,0,0,0,0,0.190525370267656,0,0,0,0.0176642916318258,0.26740562268044,0.124736554793631,0,0.0457769033875972,-3.46944695195361e-18,0,0,0,0,0,0
X600299.SH,0,0,0,0,0.0266699556713079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0747866574323154,0,0.235739507353729,0,0,0,0,0.16245285883448,0,0,0.00435022063534123,0,0,0,0,0,0,0,0,0,0,0,0.141884437152245,0,0,0,-0.11490073034419,0.0699531427411199,0.195422947899949,0,0.0294252212626181,0.0195322842574031,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0.341704548911863,0,0,0,0,0,0,0,0,0,0.122509305596948,0,0,0.0697921129457958,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0.10453738418771,0.0154064242032061,0,0,0,0,0,0,0,0.0528891939320707,0,0,0.141102881181555,0,0.0532822243125496,0,0,0,-0.00924649729247274,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0.185759578047344,0,0,0,-0.010457761520739,0.129610570697023,0,0,0,0.556716352480968,0,0.11655601514116,-6.93889390390723e-18,0,0,-0.164909731435235,-0.100919901487391,0.247899978575651,0,0,0.159406381942083,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,-0.0360796211697984,0.0224408066791353,0,0,0,0.109028356285035,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.172305270687587,0,0,-1.73472347597681e-18,0.1211240682588,0,0.125825389431322,0,-0.11290384004764,0,0,0,0,0,0,0,0,0,0.181886577015247,0,0,0.227028500526557,0,0,0,0,0,0,0,0,0,0,0,0.0950530367896188,0,0,0,0,-0.0518711459750134,-0.00993967653487408,0,0.113018949677363,0,0,0,0
X600160.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.348570904497858,0,0,0,0,0.102867520059667,0,0,0,0,0,0,0.158667780805551,0,-0.0745691586810578,0,0,0.257585506459169,0,0,0,-0.0569712571593082,0,0,0,0.0305141575552024,0,0,-0.0476712954615749,0.124160417008003,0,0,0.0329296649875516,-0.0113109563252488,0,0,0,-0.278303375629549,0,0
X600623.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.014801924312914,0,0,0.110967469068916,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126200664578708,0,0,0,-0.587248382283569,0,0.412579653902818,0,0.612683571520471,0,0.231572940784097,-0.142818671295967,0.0801824979954953,0,0,0.00194144920491078,0,0,0,0,0,0,0
