,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X600585.SH,X601898.SH,X600795.SH,X601600.SH,X600688.SH,X601991.SH,X600027.SH,X600886.SH,X600111.SH,X600157.SH,X600299.SH,X600362.SH,X600188.SH,X601158.SH,X000027.SZ,X601992.SH,X600583.SH,X000539.SZ,X000792.SZ,X600309.SH,X600623.SH,X000630.SZ,X000709.SZ,X600021.SH,X600352.SH,X600660.SH,X000883.SZ,X002466.SZ,X000898.SZ,X600098.SH,X002470.SZ,X600160.SH,X601918.SH,X600489.SH,X600863.SH,X600547.SH,X600808.SH,X600307.SH,X000060.SZ,X600578.SH,X000629.SZ,X300072.SZ,X002004.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.39508986633685,0,0,0,0,0,0.108811438780729,0,0.0116393231021593,0,0,0,0,0,0,0.0597933561653205,0,0,0,8.67361737988404e-19,0,0.0380851329643646,0,0,0,0,0,0.0480762739668684,0,0,0,0,0,0,0,0,0.00113942428941669,0.00927801672423897,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,-0.0188442703851627,0,0,0.167157181931739,0,0,0,0
X600028.SH,0.259695940099893,0,0.2104698609416,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0.0695504174587204,0,0,0,0,0,0,0,0,0,0,0.0459185504022448,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,0.238268297410488,-6.93889390390723e-18,0,0,0,-0.0147786283182096,0,0,0,0,0,0,0
X601088.SH,0,0,0,0.136388495095544,0,0.0389495277597603,0.0180290309108833,0,0,0,0,0.352794272586518,0,0,0,0,0,0,0,0,0,0,0.189878874044556,0,0,0,0,0,0,0,0,0,0,0.0773689766649489,0,0,0,-0.0325169878655993,-0.0149743490665507,0,0,0,0,0,0,0,0,0,0,0,-0.017160217564558,0,0,0,0,0,0,0
X600011.SH,0,0,0.0485690976203294,0,0.0417076932869519,0,0,0,0,0,0,0.498858929733853,0.123654119436494,0,0,0,-0.0475155900640064,0,0,0,0,0.0704041218646002,0,0,0,0,0,-0.00523968472637933,0,0,0,0,0.0623501817864364,0,0.0978080240230296,0,0.095820851839599,0,-0.0742365401541559,0,0,0,0,0,-0.0166826829337772,0,0,0,0,0,-0.00579000137792551,0.00177250717982836,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.184255524143479,0,0,6.93889390390723e-18,0.187963980890103,0,0,0,0,0.0403184221482661,0,0,0,0,0,0,0,0,0.13826889534131,0.0924030265532687,0.25401103479083,0,0,0,0,0,0,0,0,0.0110493747158316,0,0,0,0,0.0927661391491811,0,0,0.0240026911103107,0,0,0,0,0,0
X600019.SH,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0.0794280837063609,0.0473030925456133,0,0.201233073700035,0,0,0,0,0.0922748838257607,0.0290242373937363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00525310790269994,0,0,0,0,0,0.00695327840185829,0.127336718422118,0,0,0.132163397258767,0,0,0,0,0.0217345415526563,0,-0.0306688093751395,0,0,0,0,0,0,0
X600585.SH,0,0,0.150332113431127,0,0,0,0,0,0,0,0,0,0,0,0.0460317700991224,0,0,0.119252249790561,0,0,0,0,0.164409104015373,0,0,0.116776881658604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0466681430953943,0,0,0,0,0,0,0
X601898.SH,0.340259575478048,0,0,0,0,0,0,0,0,0.180522010502723,0.0851689778805126,0,0,0,0,0.00127971403839976,0,0,0,0,0.147119277263277,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0.0774539530020561,0,0,0,0.0588120386327683,0.23532521828101,0,0,0.0144259408960793,0,0.107245890384944,0,-1.73472347597681e-18,0,0,0,0,-0.0225914217700999,0.0324746841523232,0,0.00374663746661194,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0.0030243497474508,0.37081245664841,0,0.0508722317969449,0,0.0280160014462541,0,0,0,0,0,0,0.183348137124554,0.0041571874257056,0,0,0,0,0,0,0,0,0.0436420297931669,0,0,0,0,0,0,0.0105887052399022,0,0,0,0,0,0,0,0.0541547664032242,0,-0.0342750368046145,0.00659467450501356,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0.120261739217857,0,0,0,0,0,0,0,0.188503513846994,0.0145451833068878,0,0,0.0729069035849488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0118265482984306,0.0211311682396676,0.0726353958924975,0,0.0441862493717369,0,0.137047429359979,0,0,0.16365849572659,0,0,0,-0.0283281010350012,0.0212457864733419,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16834430830605,0.161864597382006,0.0213075379541796,0.136464937173446,0,0.260849381911163,0,0,0,0,0.190782977188826,0,0,0,0,0.072708280803196,0,0,0,0,0,0,0,0.0749477366696494,0,0,0,0,0,0,0,0,-0.012981831719202,0,0,0,0,0,0,0
X601991.SH,0,0,0.145303844714946,3.46944695195361e-18,0,0,0,0,0,0,0.133751671803985,0,0.0783775754365514,0,0,0,0,0,0,0,0,0.0675208389959293,0,-3.46944695195361e-18,0.170277400785455,0,0,0,0,0,0,0,0.164942384480729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0195153065963648,0,0,-0.0186048483933174,0.0166529710937026,0,0,0,0,0,0
X600027.SH,0,0,0,0.182395746919432,0,0,0,0,0,0,0.276743783814083,0,0,0,0,0,0,0,0,0,0,0.118494274209763,0,0,0,0,0,0,0,0,0,0,2.77555756156289e-17,0.0190432279316322,0,0,0,0,0,0,0.144079007617531,0,0,0,0,0,0,0,0,0,-0.0340480006459145,0.0185833299320934,0,0,0,0,0,0
