,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600585.SH,X600019.SH,X601898.SH,X600795.SH,X601600.SH,X600688.SH,X601991.SH,X600027.SH,X600886.SH,X600111.SH,X600157.SH,X600362.SH,X600188.SH,X600583.SH,X601158.SH,X601992.SH,X000539.SZ,X000027.SZ,X600309.SH,X000898.SZ,X000709.SZ,X000883.SZ,X600021.SH,X600352.SH,X600660.SH,X002470.SZ,X000792.SZ,X600489.SH,X600547.SH,X600863.SH,X600098.SH,X002353.SZ,X600307.SH,X600022.SH,X000629.SZ,X600623.SH,X300072.SZ,X600808.SH,X600578.SH,X000060.SZ,X601918.SH,X600612.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.778536948720214,0.138795052171929,0,0,0,0,0,0,0,0.0186712287255514,0,0,0,0,0,0,0,0,0,-0.115277260966403,0,0,0,0,0,0,-0.0170580412849224,-0.00880127535597922,0,0,0,0,0,0,0,0,0,-0.00341378881220134,0,0,0,0,0,0,0.0372739322284958,0,0,-0.0136917190671373,-0.0123968454549668,0.0707108618021216,2.16840434497101e-19,0,0,0,0
X600028.SH,0.345483167593298,0,0.0557119392438281,0,0,0.280326904546658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0599569736678617,0,0,0.00255137858249997,0,0,0,0,0,0,0,0,0,0.0397227178174429,0,0,0,0,0.0496480608888056,0,0,-0.0518037152269532,0.0290233781707322,0,0,0,0,0,0
X601088.SH,0,0,0,0.0132772960773863,0.164019784837631,0.154341685543356,0.338724535239521,0,0,0,0,0,0,0,0,0,0,0,0.171729396779002,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0.120715126389466,0,0,0,0,0,0,0,0,-0.110829404347241,0,0.0354271776718383,0,0,0,-0.0526117728459386,0,0,0,0.0256309195683926,0,0,0,0,0,0
X600011.SH,0,0,0.109461022197397,0,0,0,0,0,0,0,0,0.439191109702605,0,0,0,0,0,0.0720815416794835,0,0,0.288217436804228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0215494580503564,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0.130676151421636,0.0869742810644436,0,0,0.0177778187390353,0,0,0,0,0,0,0.291272771762926,0,0,8.67361737988404e-19,0,0,0,0.0380562515376548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0410915536918255,0.0210079806479839,0,0.174331717987104,0,0,0,0,0,0,0,0,0,0,0
X600585.SH,0,0,0.0801031481014956,1.38777878078145e-17,0.0343350967364956,0,0.173115424362178,0,0.0685920410450448,0,0,0,0,0.0918157372666864,0,0,0,0.0682368956241823,0,0,0,0,0,0.22131711077072,0,0,0,0,0,0.116036595926542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00678124421337669,0,0,0,0,0,0
X600019.SH,0,0,0.306945357086079,0,0,0,0,0.143948084394823,0,0.0140131232120063,0.0794986615957569,0,0,0,0,0,0,0.073493783545793,0.0232161432514283,0,0.0421923002857413,0,0.0384754151829819,0,0.000851599457188476,0,0,0.00790091429499314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00851312941407959,0,0,0,-0.0526828040930733,-2.16840434497101e-19,0,0,0,0,0,0
X601898.SH,0,0,0,0,0.241496935333626,0,0,0,0,0.275026052792514,0,0,0,0,0,0,0,0,0,0.325456207400397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0524308455514541,0,0,0,0,0.169971366815586,0,0,0,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0.0706183346034046,0,0,0.00461653061576993,0.0395070852414292,0.0579450807815638,0,0,0,0.0959578866315395,-4.33680868994202e-19,0,0,0.174083763265345,0,0.0678017411109088,0,0,0,0,0,0,0,0,0,0,0,0.127130163008635,0,0,0,0,0,0,0,0.0182692811334845,0.195426031345119,0,0,0.03311212021589,0,0,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0.256471096657584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0145094120667252,0,0,0,0.00636367181603808,0,0.178380845591364,0.125166910173913,0,0.0620418054266368,0.0339639902992239,0,0.131895952742887,0,0,0,0,0,0,0,0,0,0
X600688.SH,0,0,0,0,0.0123014204873093,0,0,0,0,0,0,0,0.124207030517888,0,0,0,0,0,0.204181054203066,0,0,0,0.0467149260351334,0,0,0,0,0.154342069125987,0,0,0,0,0,0,0,0,0,0,0,-0.143689971838638,0.338247260461051,0.134609842337711,0,0,0,0.0273196928402803,0,0,0,0.0167235872787077,0,0,0,0,0,0
X601991.SH,0,0,0,0,0.0138256854195424,0,0,0.145782165065722,0,0,0.0460401445647953,0,0.178594609328435,0,0,0,0,0.0844153892542421,0.051507163953133,3.46944695195361e-18,0.221200662648127,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0,0.0978705879389987,0.217219458840374,0,0,0,0,6.93889390390723e-18,0,0,0,0.215660771397471,0,0,0,0.118581208566014,0,0,0,0,0,0,0,0,0.0884873845223065,0.0337699381457163,0.00792595442447334,0,0,0,0,0,0,0,0.0486647192514429,0,0,0,0,0,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,-0.0681296313305598,0,0,0,0,0,0,0,0,0,0,0,0.115878327623484,0,0,0,0,0,-0.0481037717940496,0.0177775536118063,0,-0.0381192034572043,0,-0.0711763621699427,0,0,0,0.248009690754647,0,0,0,-6.93889390390723e-18,0,0,-0.0970074786188504,0,0,-0.10954763271216,0,0,0,0,0,0,0.448483145378103,-0.262482302469605,0,-6.93889390390723e-18,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0.0938051566048129,0,0,0,0,0,0,0,0,0,0.048797162848727,0,0.283985660005432,0,0,0,0,0,0,0.012474421101433,0.033439059008181,0,0,0,0,0,0,0,0,0,0,0,0,0.211193786576106,0,0,0,0.0925349349950318,0,0,0,-0.0285950461172479,0,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0.0300272785539803,0,0.439555337527854,-0.0469719326616974,0,0,0,0,0,0,-0.0369326685854169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.212659307893324,0,0,0,0,0,0,0,0.0782989353390608,0,0,-0.0794152022237514,0,0.0626337490491778,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0.0720866518118862,0,0,0,0,0,0,0,0,0,0,0.257164534242535,0,0,0,0,0,0,0,0.0376902367118875,0,0,0,0,0.00334167746414232,0.151471655322712,0,0,0,0.0333555369369937,0,0.139077768341541,0,0.0263517174869998,0,0,0,0,0,-0.0107696272694786,0,0,0,0,0,0,0
X600188.SH,0,0,0,0.151343537876304,0.20160531036181,0,0,0,0,0,0.0656627006748446,0,0,0,0,0,0,0,0,0,0,0,0,0,0.192495748088924,0,0,0.070241218916996,0,0,0,0,0,0,0,0,0,0,0,0,0.106475052441152,0,0.0361480362695993,0.0878979993595687,0,0.0164663685789456,0,0,0,0,0,0,0,0,0,0
X600583.SH,0,0,0,0,0.0378860077685252,0,0,0.0105912861145482,0,0.032097184257513,0,0,0,0,0.0556391767832784,0,0.479047795276737,0.072129688366921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0.120511964351449,0,0,0,0,0,0,0,-0.047639167007635,0,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0.203522659025475,0,0,0,0,0,0,0,0,0,0,0,-0.00641030411346136,0.229993970309367,0,0,0,-0.0157529193426491,0.0923425733617957,0,0,0,0,0,0,0,0,0,0,0,0,-0.0662632304225075,0,0,0.344409618152522,0,0.0594327421518655,0,0.0116261038871285,-8.67361737988404e-19,0,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.136112284098056,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0.390202218794021,0,0.169924394310137,0,0,0,0,0,0,0,0.221248683325291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0463186434767129,0,0,0,0,0,0
X000539.SZ,0,-6.93889390390723e-18,0,0,0.619075416383105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.457686627249474,0.20270561857115,0,0,0,0,0,0.285977539615664,0,0,-0.144388718568859,0,0,0,0,-0.0270812292807403,0.0404089778885042,0,-0.0882709396578781,0.0659404829954259,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0688706021560383,0,-0.0386789529202506,0,0,0,0,0.337149513221547,0.148070171809087,0,0,0,0,0,0,0,0,0,0.299249037865552,0,0,0,0,0,0,0,0.133157203403035,0.172789208011886,0,0.0284968321368221,0.0592018363943137,0,0,0,0,0,0
