,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600188.SH,X601898.SH,X600011.SH,X600019.SH,X600585.SH,X600886.SH,X600660.SH,X601600.SH,X600547.SH,X002466.SZ,X000792.SZ,X002460.SZ,X600795.SH,X601699.SH,X000708.SZ,X600010.SH,X000301.SZ,X600111.SH,X600362.SH,X000983.SZ,X600027.SH,X000877.SZ,X600803.SH,X600426.SH,X000786.SZ,X601991.SH,X600489.SH,X600985.SH,X002271.SZ,X600160.SH,X000408.SZ,X000630.SZ,X600176.SH,X000807.SZ,X000933.SZ,X000932.SZ,X600348.SH,X601168.SH,X600219.SH,X600612.SH,X002128.SZ,X300037.SZ,X600688.SH,X600157.SH,X000027.SZ,X600096.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.446247190482532,0.0455733146640464,0.12248169648169,0.108524995680955,0,0,0,0,0,0,0,0.084942270052919,-0.265270137361627,-0.02916058083264,0,0,0,0.126115051432264,0,0,0,0,0,0,0,0,0,0.0489118865110432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0130984599045281,0.00487742682053907,0,0,0,0.0256968813995253,0,0
X600028.SH,0.638864636723131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0523971234138901,0,0.139595910232536,0,0,0,0,0.0277582949761403,0,-0.00738776442419309,0,0,0,0.0940402451648978,0,0.030208011376394,-0.140737486778623,0,0,0,0,0,0.111769168106398,-0.0628475124691977,0,0,0,0,0,0.0118859815318729,0,0,0,0,-0.0169394084579104,0,0,0,0,0,0,0
X601088.SH,0,0.0947231400196149,0,0,0.34881285351238,0,0,0,0,0,0,0,0,0,0,0,0.0760079673869495,0.0214006736712519,0,0,0,0,0,0.061773265377712,0.0813735079108251,-0.136207126959277,0,0,0,0,0,0.0766110867091187,0,0,0,0,-0.0363532486458766,0,0,0,0,0,0,0,0,0,-0.030446754865721,0,0,0,0,0.0144145069417745,0.00507588377349056,0,0,0,0.0523331591590044,0,0
X600309.SH,0.069150347694961,0,0,0,0,0,0,0,0.0284896347623189,0,0,0,0,0,0,0,0,0,0,0.243970077971838,0.00247902843331169,0,0,0,0,0,0.289080558439132,0.138347201286442,0,-0.153218984531182,0,0,0,0.196205488686919,0,0,0,0,0,0,0,0,0,-0.00118263161923147,0.486796250506276,0.217825561068963,0,0,0,0,0,-0.0575727938578649,0.0399917455112928,-0.140627000882801,0,0,0.0402065688357588,0,0
X600188.SH,0,0,0,0.0427942018960915,0,0.167907607339365,0,0,0,0,0,0,0,0,0,0,0,0.458636317944896,0,0,0,0,0,0.0396225690180684,0,0,0,0,0,0,0,0.0014177197008396,0.0893698551644427,0,0,0,0,0,0.0616932798995028,0,0.078534109350035,0,0,0,0,0,0,0,0,0,0,-0.000620269671484684,-0.0069939764848404,0,0,0,0,0,0
X601898.SH,0.201822904077911,0,8.67361737988404e-19,0,0.135190476674101,0,0,0,0,0.203266580024704,0,0,0,0,-0.00344703386012478,-0.0578856297037838,0,0,0,0,0,0,0,0.105040532156584,0,0,0,0,0,0,0,0.0721077481577599,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0.0995949898852953,0,0,0,0,0,0,0.0378908114940954,0.0394113326084416,-0.0229811104791548,0,0,0,0.0627375054131004,0,0
X600011.SH,0,0,0,0.0135218158728593,0,0,0,0,0,0.173221190607415,0,0,0,-0.00650649053354186,0,-0.0151964970926937,0,0,0,-0.0658830693096152,0,0,0,0,0.46049777772828,0,0,0,0,0,0,-0.0733339957670159,0.0150620988441223,0,0,0,0,0,0,0,0,0,0,-0.0135190151533534,0.180964975192664,0.0206605425577809,0,0,0,0,2.16840434497101e-19,0,0.00427507900293205,-1.35525271560688e-20,0,0,0,0,0
X600019.SH,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.143063501723305,0,0,0,0,0,0,0.189606335733931,0,0.297654073676225,0,0,0,0,0,0,0,0,0.00167332961762192,0.00501158244865244,0.00435203733380444,0.0625583428078509,0,0,0,0,0
X600585.SH,0.156532845406203,0,0,0.157150672711659,0,0,0,0,0,0,0,0,0,0,0,0.160566829040758,0,0,0,0,0,0,0,0,0,0,0,0.0117818761159215,0,0,-0.0564370686589874,0,0.0173057038783385,0,0,0,0.114282063463148,0,0.00261461110093335,0,0,0,0,0,0,0,0,0,0,0,0,0.0123630796456994,0.00255089320843245,0,0,0,0,0,0
X600886.SH,0,0,0.166696730970006,0,0,0.120960924111561,0,0,0,0,0,0,0,0,0,0,0.324759634024596,0.0436279014783925,0,-0.0863462584920568,0,0,0,0,0,0,0,0,-0.0530596861455371,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,-4.33680868994202e-19,0,0.0644274711850018,0,0,0,0,0.0481565250831773,-0.0127073487573674,0.0135142299940852,0,0,0,0,0,0
