,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X600585.SH,X601600.SH,X601898.SH,X600688.SH,X600795.SH,X601991.SH,X600027.SH,X600362.SH,X600623.SH,X600188.SH,X600886.SH,X600157.SH,X601992.SH,X600111.SH,X600299.SH,X600547.SH,X002466.SZ,X600660.SH,X601158.SH,X000792.SZ,X000709.SZ,X600489.SH,X000539.SZ,X600583.SH,X600309.SH,X000883.SZ,X000898.SZ,X002075.SZ,X600352.SH,X000027.SZ,X600021.SH,X000959.SZ,X000630.SZ,X000060.SZ,X000983.SZ,X600578.SH,X000629.SZ,X300072.SZ,X002470.SZ,X600160.SH,X600098.SH,X000012.SZ,X601699.SH,X600176.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0.010947061394628,0,0,0.00283838600165677,0,0,0,0,0,0,0,0,0.0544123976055411,0.225802559603109,0,0,0,0,0,0.0443386629589921,0,0,0,0.0623972249167588,0,0,0.0364030286514587,0,0,0,0,0,0,0,0,0,0.0291797705033092,0,0,0,0.0506823720532578,0,0,0,0,0,0.0102917648875764,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0,0.170763838093577,0.0550125453502253,0,0,0,0,0,0,0,0,0,0.0520489375564493,0,0,0,0,0,0,0,0,0,0.030390427871702,0,0,0,0,0,0,0,0,0,0.016181963242172,0.00479233007587048,0,0,0,0,-1.38777878078145e-17,0.0319568187267663,0.0145589789588322,0.054329379897056,0,0,0,0.0260435846464294,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,0.369737733790627,0,0,0,0,0,0.0555219979852172,0,0,0.152605360365006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122458301130199,0,0,0,0,0,0,0.108925896375274,0,0,0.045403223729807,0,0,0,0,0,0.024141500579053,0,0,0,-0.0230331287289804,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0.141682862928069,0,0,0,0,0,0,0,0.0571353608689533,0,1.73472347597681e-18,0,0,0,0,0.0152471498419361,0,0,0.0106274217072019,0.154715887615779,0,0,0,0,0,0,0,0,0,0.00115287528513275,0,0,0,0,0,4.33680868994202e-19,0,0,0,0.165181044702165,0.0647591286014802,0,0,0,0,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0782490745845562,0,0,0,0.314179525033633,0,0.0265123082612256,0,0,0,0,0.0127872459599359,0,0,0,0,0,0,0,0,0,0,0,0,0.154854531259,0,0,0.187036304724205,0,0,0.0544970545239406,0,0,0,0,0,-0.0100703984601189,-0.00292349173052783,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0.0186478733882,0,0.364412879210178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.334673706517861,0.0297470373958733,0.0763988413911181,0,-0.0331190961237903,0.148024163228684,0,0.0232106304198307,0.111090311503267,0,0,0,0,0,0,0,0,0,0,0,-0.0146313924408484,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155005939079049,0.0484610046990681,0,0,0,0,0,0,-8.67361737988404e-19,0.110129571040416,0,0,0.101372642671258,0,0,0.00929277943513882,0,0.0696722057074693,0,-0.00592161023721236,0.0807876896773429,0.0855073232560487,0,0,0,0,0,0,0,0,0.0352722700454313,0,0,0,-0.0102960823289048,-0.00572812771937994,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0.213135659794155,0,0,0.124018589106508,0,0.0191838835999724,0,0,0,0.130431968796192,0,0.11381835156122,0,0,0.00502068702418013,0,0,0.00546054920032412,0,0,0,0,0,0,0,0.0335206424200233,0.0496651220086105,0,0,0,0,0,0,0,0.0556454770070999,0,0,0.0715364818393144,0,2.77555756156289e-17,0,0.0952659314501229,0,0,-0.0223104850603957,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0.0134348090944003,0,0,0,0,0,0.0434519537771508,0,0.0632971311846357,0,0.039485835875127,0.190087608981111,0,0,0,0,0,0,0,0,0,0,0,0.142751844079517,0,0,0.0489530505891232,0,0,0,0.0535375709195886,0,0,0.125164494831938,0,0,0.00232712476179503,6.93889390390723e-18,0.128131896992189,0,0,0,-0.0169110476086345,0,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10702356169219,0,0,0,0,0,0,0,0,0,0,0,0,0.0384988049448118,0,0,0,0,0,0,0,0,0,0,0.04581906804481,0,0.255936064459363,0.0046295275693097,0,0,0,0,0.0931218050125259,0,0.155567395466285,0,0,0,0,0.0091029529592101,0,0,0,0,0,0
