,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600019.SH,X600547.SH,X600011.SH,X600010.SH,X601898.SH,X601600.SH,X600886.SH,X600660.SH,X600188.SH,X600362.SH,X601991.SH,X600352.SH,X600795.SH,X600688.SH,X000723.SZ,X600111.SH,X600801.SH,X600027.SH,X601992.SH,X600516.SH,X600489.SH,X002271.SZ,X000786.SZ,X000898.SZ,X600176.SH,X002460.SZ,X600299.SH,X002466.SZ,X000709.SZ,X601158.SH,X600426.SH,X600612.SH,X000883.SZ,X002353.SZ,X600219.SH,X000629.SZ,X600583.SH,X000630.SZ,X000553.SZ,X000027.SZ,X000825.SZ,X601699.SH,X000401.SZ,X600985.SH,X600315.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0144388545913267,0,0.0288954068993405,0.0380757516262135,0,0,0,0,0.0529885108734754,0,0,0,0,0,0,0.0885574835707836,0.00654487370386384,0,0,0.010881524497041,0,0,0.0544576694698374,0,0,0.0899893181714585,0,0,0,0,0,0.00920571036483744,0,0,0,-0.0151389843222159,0.014826344219473,0,0,0,0,0,0
X600028.SH,0,0,0,0,0.075657984492984,0,0,0,0,0,0,0,0,0.0476788204777645,0,0,4.33680868994202e-19,0,0,0.0982950775377968,0,0,0,0,0,0,0,0,0,0,-0.0115241170336364,0.0764444441049308,-0.00791899113148976,0,0,-0.0238372082102254,0,0,0,0,0,0,0,0,0,0,0,-0.00914185211276029,0,-0.0178447112996392,0,-0.0135123350232059,0.0167215803243079,0,0.221503361753054,0,0,0,0
X601088.SH,0,0,0,0.29020493971657,0,0,0,0,0,0,0,0,0,0.105415118833445,0,0,0.0656834410854311,0,0,0,-0.0142897495172435,0,0,0,0,-0.0191076900777182,0.0867644412889041,0,0,0,0,1.0842021724855e-19,0,0,0,0,0,0.0810164018828862,-0.0246986544213017,0.0619366831366492,0,0,0,0,0,0,0,0,0,0,0,0.00155610076813303,0,0,0,0,-0.0133083005646936,0,0
X600585.SH,0,0,0,0,0,0,0.0417520971852001,0,0,0,0,0.0571920416521559,0,0,0.0442382669254901,0,0.15886842911223,0,0,-0.098915773983734,0,0.416590958718781,-0.0801517566891679,0,0,0,0.142618192615938,0,0,0,0,0,0,0,0,0.0682563900505143,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.026181635314115,0,-0.0118669094545769,0.0100186044164024,0,0,0,0.0261638934269398,0,0
X600309.SH,0,0,0,0,0,0,-0.0598488233065467,0,0,0,0,0,0,0.0766682553695401,0,0,0,0,0,0.072084717813025,0,0,0,0,0.234844628053261,0,0,0,0,0,0.0751860282883502,0,0.00751378468386076,0,0,0.0287071095008353,0,0.147878588607589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0.0367942080646798,0,0,0,0.190307129668022,0,0,0,0.0755198191215845,0,0,0.0392349366966347,0,0,0,0,3.46944695195361e-18,0,0.000551838580093643,0,0.00962871957131427,0,0,0,-0.0612830592845564,0,0,0,0,0,0,0,0,0,0,0.175835617875066,0,0,0,0,0,0,0,-0.0132659528844916,0.02626228598797,0,0,0,0,0,0
X600547.SH,0,0,0,-0.0913551042259137,0,0,0,0,0,0,0,0,-0.308536356755647,0,0,0,-6.93889390390723e-18,0,0,-0.00620556538551882,0.00238944074347444,-0.0973380472654564,0.17069995881712,0,0,0.632406845486924,0,0,0,0.0292597323418397,0,0,-0.0451569571913384,0,0,0,0.146555979817965,0,0,0,0,0,0,0,0,0,0,0,0,-0.36690039916584,0,-0.0536374700704305,0,0,0,0,0.105385844805369,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0426038595620168,0,0,-0.0150333303163383,0,0.225256922968867,0.465987724888447,0.00799964105814914,0,0,0,0.0322320207401349,0,0,0,0,0.0677140301870613,0,0,0,-0.0888561142513027,0,0.217881978381836,0,0,0.0290582548528902,0,0,0,0,0,0,-0.0727254850013574,0,0,0.0312925297386759,-0.0604105249926979,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0.0223326736572309,0,0,0,0,0,0,0,0,0.0154024786939682,0.114115281680845,0.0889323065576682,0,0,0,0.0556091510662223,0,0,0,0.124930682705162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0973287391324229,0,0.110611031404634,0,0,0.103900934694316,0,0,0.00806492344651856,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.252411846816844,0,0,0.0181560309652865,0,0,0.0862031889702613,-0.0118568537595844,0,0,0,0,0,0,0,0,0,0,0.0337229931141121,0,0,0,0,0,0,0,0,0,0,0,0,0,0.305940106173151,0,0,0.0348063789859752,0.0229066254900547,0,0.0393834383873976,-0.0449567619564989,0,0,0,0.0224181803172396,0,0
X601600.SH,0,0,0,0,0,0,0.0345510661807499,0,0,0,0,0,0.0057205481270866,0,0,0,0,0,0.0154332983535874,0.170744834521034,0.0323966296457181,0,0,0,0,0,0.0494263619531182,0,0,0,0.11830215764181,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0.100740993785349,0,0,0,0.093085213170791,0,0,0.0044255182965886,0.0145533245755762,0,0,0,0,0,0
X600886.SH,0,0,0,0,0.0220850364645639,0,0,0,0,0,0,0,0,0,0,0,0.0634841647767998,0,0,0.0485211857726802,0.11735078112201,0,0,0,-0.327031233225888,0,0,0.0154901502608688,0,0,0,0,0.277060872705589,0,0,0.169534658458344,0,0,0,0,0,0,0,0,0,0,0,0,0.0172509079562471,0.104001948258977,0,-0.00297665073237786,0,0,0,0,0.0163432073946366,0,0
X600660.SH,0,0,0,0,0,0,0,0,0.0236747803758226,0,0.173065519557542,0,0,0,0,0,0,0,0,0.0483699589275577,0,0,0,0,0,0,0.109250912953025,0,0,0,0.0681211687070866,0,0,0,0,0,-0.10335709679284,0,0,0,0,0,0,0,0.0102909671204637,0,0,0,0.114707870389482,0,0,-0.012519784602677,0,0,0,0,0.0628254870472907,0,0
X600188.SH,0,0,0.263140896438506,0,0,0,-0.125984658629849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.224755959583701,0.00241407314126007,0,0,0,0.0638469304496495,0,0.0705697996998507,0.0996141441839723,0,0,0,0,0,0,-0.0178647864355025,0,0.0158999006648097,0,0,0,0.170401663730096,0,0,0,0,0,0,0,0.00696678353538869,0,0,0,0,0,0
X600362.SH,0,0,0,0,0.0777896749351018,0,0,0,0,0,0,-0.0143718028942475,0,0,0,0,-1.38777878078145e-17,0,0,0.115947454814391,0.0368548381804801,0.0212439909303218,0,0.196283265354809,0,0.228067074173483,0,0,0,0,0,0,0,0,0,0.14236620268804,0,0,0,0,0,0,0,0,0,0.0782979693334509,0,0,0,0,0,-0.00183702089797921,0.00545218535316825,0,0,0,-0.014365264403748,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0365941695807964,0,0,0,0.149625705013327,0,0,0.160264872132393,0.0777158332277721,0,0,0,0,0,0.0505387492815315,0,0,0,0.207902090505252,0,0,0,0,0,0,0,0,0,0.0122653404494159,0,0,0,0,0,0
X600352.SH,0,0,0,0.165932233643465,0,0,1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0,0,0.426316849141339,0,0,0,0,0.0556455153314781,-0.113214225419247,0,0,0,0,0,0.0512639624929172,0,0,0,0,0,0,0,0,0.122872501283305,0,0,0,-0.300452262587415,0,0,0,0.243286166228643,0,0,0.00248564814371947,0,0,0,0,-0.0313244043471459,0,0
