,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600188.SH,X600019.SH,X600585.SH,X600011.SH,X601898.SH,X600547.SH,X601600.SH,X600660.SH,X000792.SZ,X002466.SZ,X002460.SZ,X600886.SH,X600111.SH,X600010.SH,X000708.SZ,X000301.SZ,X600426.SH,X600795.SH,X600362.SH,X000877.SZ,X002271.SZ,X601699.SH,X000983.SZ,X600176.SH,X600803.SH,X600489.SH,X000807.SZ,X600027.SH,X000786.SZ,X601991.SH,X600160.SH,X000932.SZ,X000630.SZ,X000933.SZ,X600219.SH,X000408.SZ,X600985.SH,X002080.SZ,X000629.SZ,X300037.SZ,X600688.SH,X600612.SH,X002353.SZ,X002409.SZ,X600096.SH,X600157.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,1.02296124681666,0,0,0,0,0,-0.0369762630827769,0.0958417512021059,0.0450441433859475,-0.116506327264666,0,0,0,0,0,0,0,0,0,0.00542632596918959,0,0,0,0,0,0,0,0,0.0077999177340731,0,0,0,0,0.032327767452904,0,0,0,0,0,0,0,0.00464187638357553,0,0,0.0567344325753312,0,0,0,0.292231476158456,0,-0.00220627029127335,0,0,0,0,0,0,0
X600028.SH,0.549377517703275,0,0,0,0,0.0265138168454789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0804282695633053,0.0601134797652658,0.0599867027200891,0,0,0.0512141140046981,0.00837352259454709,0,0,0.00198513654831306,0,0,0.0538400748912398,0,0,0,0,0,-0.0770272842405455,0,-0.141453461596461,-0.0418074245604379,0,0.00635110810707163,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0.294536329942144,0,0,0,0,0,0,0,0,0,0,0,0.37429927720241,0,0.0283576007762453,0,0,0,0.0235489109878615,0,0.032936911288515,0,0,0,0,0,0,0,0,0,-0.0246004463178572,0,0.0329243132383675,0,0,0,0,0,0,-0.04022136683151,0,0,0,0,0,0,0,0.0012231865971015,0,0.0237999448642521,0,0,0,0,0
X600309.SH,0.0552598980934094,0,0,0,0,0,0,0,0,0,0.0695379491943817,0,0.0912077184602917,0,0.0124429299096632,0,0.0869747488840836,0,0,0,0,0,0,0,0,0,0,0.0132302802907439,0,0,0,0,0,0,0,0.0676511679028889,0,0,0,0,0,0.0439660889039216,0,0,0,0,0.0138696043277734,0,0.214607147763365,0,-0.0149266016575514,0.0297009666238838,0,0,0,0,0,0,0
X600188.SH,0,0,0.714779780521415,-0.285901252319705,0,0,0,0,0,0,0.350907157398843,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0651791346698421,0,0,0,0,0,0,0,0,0,0,-0.0440569605544156,0,0.177080604858309,0,0,0,0,0,0,0,-0.129862287312477,0,-0.0967245703745034,0,0,0,0,-0.00911481879810939,0,0,0,0,0,0
X600019.SH,0,0,0,0,0.0120624550731177,0,0,0,0,0,0,0,0,0,0,0.0546546132661095,0,0,0.127810240433764,0,0,0,0,0.091620465921108,0,0,0.0510650666367523,0,0.0905958068722557,0,0,0,0,0,0,0.322618623688398,0,0,0,0,0,0,0,-0.158441049087855,0,0,0,-0.0571216848164361,0,0,-0.0801253754490942,-7.9424733482053e-05,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0.210889380745362,0,0,0,-0.211668938803709,0,0,0,0.0454131475564244,0,0,0,0,0.0702553541078479,0.0635019157913975,0,0,0,0,0,0.00626928592682357,-0.223999492793511,0.0224002319961422,0,-0.0545263379161283,0,0,0,0,0,0,0.159785174633681,0,0,0,0,0.136892945145618,0,0,0,0,0,0.00815986830327738,0,0,0,0,0,0
X600011.SH,0,0,0,0,-0.157780606201949,0,0,0,0,0,0,0,0,0,0,0.175801688998515,0,0,0,0,0,0,0,0,-0.16976849298065,0,0,0,0,0,0,0.74558138225312,0,0.100955219390497,0.0880745613980256,0,0,0,0,0,0,0,-0.0631868344838603,0.142836535314735,0,0,0,-1.73472347597681e-18,0,0,-0.179695455440803,0.000301830570364689,-8.67361737988404e-19,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0.0698384326150786,0,0,0,0,0,0,0,0,0,0,-0.00856593274556011,0,0,0.0720288213996867,0,0.194560518235677,0.100341675803089,0,0.110308302328988,0,0,0,0,0,-0.0122778225670272,0,0.0413987872740133,0,0,0,0.166218707026949,0.0839311433358741,0,-0.239700114883317,0,0,0,0,0,0,0,-0.00293945231629633,-0.0181965827257604,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,-0.11932769086053,0,0,0,-0.139463012089015,0,0,0,0,0,0,0,0,0,0,-0.0408954004944181,0,0,0,0,-0.000193556827925434,0,0.235173801425113,0.622638356772033,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0902408187374071,0,0.0109023051083847,-8.67361737988404e-19,0,0,0,0,-0.00245921442380426,-0.00557147786199866,0,0,0,0,0,0
