,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600010.SH,X600011.SH,X601600.SH,X601898.SH,X600188.SH,X601991.SH,X600688.SH,X002466.SZ,X600660.SH,X600362.SH,X600547.SH,X600795.SH,X300072.SZ,X002460.SZ,X601992.SH,X600111.SH,X600886.SH,X600516.SH,X600176.SH,X000898.SZ,X000786.SZ,X000792.SZ,X600352.SH,X002271.SZ,X000709.SZ,X600027.SH,X600299.SH,X000553.SZ,X600489.SH,X000408.SZ,X000825.SZ,X601158.SH,X601699.SH,X002470.SZ,X600219.SH,X600157.SH,X600549.SH,X000883.SZ,X600583.SH,X600315.SH,X600808.SH,X000630.SZ,X600426.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.4080803809209,0,0,0,0,0,0,0,0,0,0,0,0.0278056624246129,-0.0167425747737159,0,0,0.139232751120416,0.0193017330480704,0.0709780977785841,0.00787142749732601,0,0,0.0438378378231332,0,0,0,0,0,0,0,0,0,0,0,0.0306320679441106,0,0,0,0,0,0,0,0.0841465371766636,0,0.00995758405152258,0,0,0,-0.00743485072376543,0.0101213669171407,0.071286179762845,0,0,0,0,0
X600028.SH,0.565012951558934,0,0.194179358699729,0,0,0,0,0,0,0,0,0.00887733480804458,-0.0674036840415245,-0.0636506605326183,0,0.0958879592874607,0,0,0,0,0,0,0,0,0,0,-0.0498884276310552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22205524119665,0,0,0,0,0,0,0.0167450206324623,0,0,0,0,0,0
X601088.SH,0,0.0921493811579482,0,0.270657602368258,0,0,0,0.0192520840779507,0,0,0,0,-3.46944695195361e-18,0.027597607019359,0,0,0,0,0,0,0,0,-0.0363282709530451,0,0,0,-0.0307144607908119,0,0,0,0,-0.138170030557947,0,0,0,0.027222984811649,0,0.363178512258363,0,0,0,0,0,0,0,0,0,0,0,0.0300091233028677,-0.0189726478426968,0,0,0,0,0,0
X600019.SH,0,0,0.14700918959044,0,0.136703500278998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0849943310469855,0,0,-0.0245727982231727,0.288312557857552,0,-0.0287453083503764,0,0,0,0,0,0,0,0,0.0105471137072944,0,0.273164425401099,0,0,0,0,0,0,0,0,0,0,0,0.00806988805660796,-0.0285692154835099,0,0,0,0,0,0
X600585.SH,0,0,0.268173071778899,0.378293534598227,0,0,0,0,0,0.0508554162662551,0,0,0.0845041489313487,0,0,0,0,0,0,0,0,0,0,0,0,0.0900688312041237,-0.155804026050934,0,0,0,0,0.24173974619207,0,0,0,0,0,0.10335541288611,0,0,0,0,0,0,0,0,0,0.087835471325281,0,-0.0269823965064285,0.0874812960093363,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00499318171624388,0.00841929584529167,0.183840350301667,0,0,0,0.059813763683629,0,0,0.0180116179706,0,0,0,0,0,0,0,0,0,0,0.146210560171377,0,0.0495209780045311,0,0,0,0.0418432368533515,0.205487567513847,0,0,0,0,0.0010265662645369,0,0,0,0,0,0
X600011.SH,0,0,0,0,-0.282766105317301,0,0,0,0.0183522962763099,0,0,0,0,0,0,0,0,0,0,0,0.0284035144297167,0,0.0255432864468069,0.0589514800790172,0,0,0,0,0.085427528660069,0,0.331310433154325,0,0.149125306406725,0,-0.0386544552729495,0,0,0.148721040038726,0,0,0,0,0,0,-0.0173549036142006,0,0,0,0,-0.0129758650458311,0,0,0,0,0,0,0
X601600.SH,0,0.0636300895671209,0,0,0,0,-0.18331226008189,0,0,0.582770205799066,0,0,0,0,-0.194833002400814,0,0,-0.0655599277034438,0,0,-0.0643492091827919,0,0,-0.347981675706268,0,0,0,-0.0143946694794842,0.471960322265224,0,0,0,-0.262992308284091,0,-0.0481974946218029,0,0,0,-0.581754887734885,0,0,0,0,0,0,0,0,0.0033767458722387,0,0.0915099389890704,-0.198786346405066,-0.97761041363935,0,0,0,0,0
X601898.SH,0,0.0221077928755546,0,0,0,0,0.0751889036494681,0,0,0.0935530996633864,0,0,0,0,0.321228027838933,0.022360845998221,0,0,0,0,0,0,0,0,0,0,0.0750672147478225,0,0,0,0,0,0,0,0,0,0,0.00599538610911812,0.0999688805396033,0,0,0.0760616979409237,0,3.46944695195361e-18,0,0.182390872653202,0,0,0,0,0,0,0,0,0,0,0
X600188.SH,0,0,0.0585526042583719,0.00135857242742066,0,0,0,0,0,0,0,0,0,0,0,0.157295755796171,0,0,0.0648833840953671,0,0,0,0,0.0721606986565521,0.428247840017663,0.156828083919661,0,0,0,0,0,0,0,0,0.149412141160601,0.0761872613846944,0,0.28335262745822,0,0,0,0,0,0,0,0,0,0.0593339967281415,0,0,0,0,0,0,0,0,0
