,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600011.SH,X600019.SH,X601898.SH,X601991.SH,X600111.SH,X601600.SH,X600362.SH,X600886.SH,X600795.SH,X600010.SH,X600188.SH,X600688.SH,X600309.SH,X600583.SH,X600027.SH,X002353.SZ,X000792.SZ,X601992.SH,X601158.SH,X000898.SZ,X000883.SZ,X600315.SH,X600490.SH,X600489.SH,X000709.SZ,X600547.SH,X000629.SZ,X000831.SZ,X600352.SH,X000539.SZ,X000825.SZ,X600660.SH,X601699.SH,X000630.SZ,X600549.SH,X000983.SZ,X600307.SH,X000937.SZ,X000027.SZ,X600578.SH,X000960.SZ,X002470.SZ,X000959.SZ,X600863.SH,X600516.SH,X600157.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0.161784427480128,0.0190156165241637,0,0,0,0,0,0,0,0,0,0,0,0,0.0214485836847221,0,0.0292317078861792,0,0,0,0,0,0,0,0,0,0.0851152807684943,0,0,0,0,0,0,-4.33680868994202e-19,0,-2.16840434497101e-19,0,0,0,0,0,0,0.00184876845907056,0,0.0579642825049893,0,0,-0.00755554264374632,0,0,0,0,0,0
X600028.SH,0,0,0,0.0958404279404509,0,0,0,0,0,0,0,0,0,0,0,0.014522697338776,0.00706049918230861,0,0,0,0.0665436188967902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00375676371969295,0,0.0161879706975836,0,0,0.193664019078484,0.00219682278343756,0,0,-1.73472347597681e-18,0.0642868325685345,0.0253657009422048,0,-0.00973304640695704,0.0171359640338835,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,0,0.0420351398037239,0,-0.0408727637802639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015634887597096,0,0,0.331380202313923,0,0.05452143908181,0,0.121184342804096,-0.0229469740058346,0,0,0,0,0,0,-0.00591738510643748,0.0103067592354008,0,0,0,0,0,0
X600585.SH,0,0.12830915060805,0.175479395678402,0,0,0,0.170048731388427,0,0,0.0151618704097337,0,0,0,0,0,0,0,0,0.0846745479006334,0,0.234694137876383,0,0,0,0,0,0,0.0540616174498608,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0.0213962459987959,0,0,0,0,0,0,0,-0.0141433163484278,0,-0.00369363276051776,-0.00720074310863437,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0.0631393413900057,0,0,0,-0.0126654916682515,0,0,0,0,0.196039351415697,-0.136900352630509,0,0.0439112783919584,0,0,0,0.245877541497284,-0.0729381950038917,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0233748982660788,0,0,0.0721112320875684,0,0,0.140365018480148,0,0.0434990956855949,-0.0267275097532866,0,0.0140820297672182,0.0167622000223427,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0.0485684794980279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.238297971647891,0,0,0,0,0.0567588795734527,0.00852671570226012,0,0,0,0,0.144747801042083,0,0,0,0.107550649180439,0.000383561999245628,0,0,0,-0.138138789080429,0.130454609114562,0.268902047446125,0,0,0,-0.0258156145315518,0.0336047589041054,0,0,0,0,0,0
X601898.SH,0,0,0,0,0.000259465153394803,0.102658349446099,0,0,0.0614966584521572,0,0,0,0,0.0370433961665476,0,0,0,0,0,0,0,0.0924267344410627,0,0,0,0,0,0.109832200512593,0,0,0.00320312874474132,0.152870917873004,0,0,0,0,0,0,0,0,0.0104860804136881,0.0818785416597784,0,0,0,0,0.0224957855676793,0.107005252494574,0,8.67361737988404e-19,0,0.0069635603068065,-0.0145968483218737,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0293429005240874,0,0,0,0,0,0,0,0,0,0,0,0,0.141453542534859,0,0,0,0.0402690316538604,0,0,0,0,0,-0.00781064245148495,0,0,0.121738064084666,0.0287300003704165,0,0,0,0,0.0192475532484877,0,-0.00101813104101677,-0.00269639164648972,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.040520330712201,0,0,0,0,0,0,0.0328724186550214,0,0,0,0,0,0,0,0,0.0196810516915062,0,0,0,0.0382579515943932,0,0.0749163200841763,0.0405904537348515,0.245999888192046,0,0.0852429867350219,0,0,0,0.068375779031194,0,0.0039423368454174,0.0044211469511604,0,0,0,-0.00610245807738135,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0902962110474332,0,0,0.0619309937082529,0,0,0,0,0,0,0.0639756329483863,0,0,0,0,0.0558567504868344,0,0.0786678747897029,0,0,0,0,0,0,0,0.322548059996946,0,0.112205976779866,0,0.216719844551989,0,-0.145870182837991,0,0.034236574968265,0,0,0,0,-0.0533753782494592,0.02149483414388,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0.0945807073167262,0,0,0,0.116586671111606,0,0,0,0,0.00910829858322075,0,0,0,0,0,0,0.0548815423108519,0,0.0697544750265569,0.00283090192875679,0,0,0,0.0538671837863947,0,0.00597238744459351,0.118737584170618,0,0,0.0174834133277443,0,0,0.00871162431999884,0.0834650142957651,0,0,0,0,0,0.0607794263104103,0,0.0671353304700537,0,0,0,0,-0.00223251623632715,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0268549494875275,0.148720926512132,0,0,0,0,0.0295499865023515,0,-0.0292932537888074,0,0,0,0.0982896593060001,0,-0.0312348200010173,0,0,0,0,0.0262958255216841,0,0,0.234184806106332,0,0,0,0,0,0,0,0,0.05150419090149,0.0173730789422634,0,0,0,-0.0549847160940592,0,-0.0290648281023509,0.0465800190644645,0,0,0,0,0,0
X600795.SH,0,0,0,0,0.0571747968095935,0,0,0,0,0,0,0,0,0.00220216722477422,0,0,0,0,0,0,0,0.0454740051266148,0.00125301104571098,0.046203472985158,-0.0798763651149253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.210389824154267,0.000444420502359327,0.0740502212856405,0.054032444348314,0,0.0532718280084875,0,0,0.00713884658889257,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0.130503527676978,0,-0.0127776077483819,0,0,0,0,0,0,0,-0.1563499860855,0,0,-0.418968467662501,0,0,0,-0.102264932788698,0,0,0,0.0871269657738425,0.068872629632165,0,0,0,0,0,0,0,0,0,0.12070957250987,0,0,0,0,0,0,0,0.212390770629983,0,0,0.0530911399950992,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0552499038213872,0,0,0,0.0944758371289481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1462061894761,0.0451654203401412,0.0764861762324828,0,0,0.368090558224067,0.0432255034891073,0,0,0,0,0.0991096426792978,0.0463088002628161,0,0,-0.00730726098253907,0.0123021769146644,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0.230848604214697,0,0,0.0548300226458976,0,0,0,0,0.144718482395709,0,0,0,0.0769490044021046,0,0.00354007467087599,0,0,0,0,0,0,0,0,0.0430943314964783,0,0.16466848773423,0,0,0,0.00316809901466488,0,0,0,0.111910050598885,0.111067144497732,0.0559611865137669,-0.16004178200921,0,-4.33680868994202e-19,0,-0.00629104690441489,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.124092291800357,0.0146872874490664,0.104334642287792,0,0,0,0,0,0,0,0.0817073812064187,0,0,0.0315875474807566,0,0.0110485810890431,0,0,0,0.0671770369484182,0,0,0,0,0.0438094637740943,0,0,0,0,0,0,0,0,0,0,0,-0.03195225144905,0,0.00817448054619222,0,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0,0,0.0317249051031859,0,-0.0305201198374333,0,0,0,0,0,0,0,0,0,0.0390724487274763,0,0.0483247420534491,0,0,0.0135168007577459,0.00468857996823276,0,0,0,0.0308544571883663,0,0,0,0,0,0,0,0,0,0.11633325966062,-0.0289536238680932,0,0.0383487624544991,-0.0106080653016481,0,0,0.121034308213487,0,0,0.0117506547468588,0,0,0,0,0,0,0
X600027.SH,0,0,0,0.0125529173493324,0.344946327185736,0,0,0,0,0,0,0,0,0.0061612594416811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.13360021960392,0,0,0.0856303768524361,0,0,0,0,0,0,0,0,0,0.0758958079040854,0,0,0.00449942148525462,0.0518144062881829,-0.0358232817865434,0,0.000650422115529352,0,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0,0,0,0,0,0,0,0.237472647218585,0,0,-0.0778441025234539,0,0,0,0,0,0.123661222478499,-0.21319578327074,0,0,0,0,0,-0.0919064985241433,0,0,-0.0279139950370552,0,0,0,0,0,0,0,0,0,0,0,0,0.278329756269844,0.0681943590597585,0,0,0,0.237427158608453,0.0663940667010998,0,0,-0.00179911912995532,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00989325153297317,0,0,0,0,0,0,0,0,0,0,0,0,0.122758527048332,0,0,0,0,0,0,0,0,0.0193923564542843,0.0994608986598969,0.159529584014927,0,0,0,0,0,0,0.0474656336064119,0,0,0.0194013627037905,0.14667005549858,0.0513217198410035,0,-0.0245654594512988,0,0,0,0,0,0,0
