,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600309.SH,X600547.SH,X600011.SH,X600010.SH,X601600.SH,X601898.SH,X600660.SH,X600886.SH,X601991.SH,X600362.SH,X600688.SH,X600188.SH,X600352.SH,X600795.SH,X600111.SH,X600801.SH,X601992.SH,X000723.SZ,X600027.SH,X000898.SZ,X002271.SZ,X600489.SH,X600176.SH,X600516.SH,X000786.SZ,X000709.SZ,X002460.SZ,X002466.SZ,X000629.SZ,X600299.SH,X000883.SZ,X600219.SH,X601158.SH,X002353.SZ,X000630.SZ,X600985.SH,X000553.SZ,X000401.SZ,X000027.SZ,X600583.SH,X601699.SH,X600426.SH,X000825.SZ,X600612.SH,X600808.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0.00298935616718462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0548820927117747,0.0184858492701784,0.0472922305874372,0,0,0,0,0,0.0729926695883244,0,0,0,0.0557027447636193,0,0.00519633737937959,0.0214785138990128,0,0,0,-0.00413981044336312,0.0120154242806756,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166475724293556,0.0137664738987018,0,0,0,0,-0.00474219008407405,0,0,0,0,0.00344244323752978,0.0333528807114012,0.0232544254316252,0,0,0,0,-2.16840434497101e-19,0,0,0,0.0868081176985127,0,0.00780404459567636,0.0837129430075871,0,0,0,0,0,0,0,0,0,-0.020882760080702,0,0,0,0,-0.0159865115837734,0,0
X601088.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00598695713306867,0,0.154869507476405,0.00954433606517723,0,0,0.0469157758438347,0,0.0152795381750104,0,0,0,0,0,0.0564338190539397,0,0,0.0159616971230747,0,0.188478562059664,0,0,0,0,-0.0583947813425378,0,0,0,0,0,0,0.0421668029880477,0,0,0,0,0,-0.00841800688573966,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.288377264962075,0,0.0718667215382309,0,0,0.0975654559363124,0,0,0,0,0,0,0,0,0,0,0,0,-0.0144347436366347,0,0.104002982445294,0,3.46944695195361e-18,0,0,0,0,0,0.0349264814600513,0,0,-0.00948295597650123,-0.01166128594238,0,0,0,0.013188852491957,0,0
X600019.SH,0,0,0,0,0,0.0360290986700896,0,0,0,0,0,0,0,0,0,0,0,0.0650855383279609,0,-0.0230135588546674,0.154019905329244,0,0.0228785195720126,0,0,0,0,0,0,0,0,0.0850182647626032,0,0,0.120650700999253,0,0,0,0,0,0,0.0183355070176693,0,0,0,0,0,0,0,0,0,-0.0213815436009147,0,0,0,0,0.0201781747275057,0,0
X600309.SH,0,0,0,0.111823820162197,0,0,0,0,0,0,0,0,0,0,0,0,0,0.336472423358302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0194828026048616,0,0,0.14059937987287,-0.169706517692007,0,-0.0386668432451344,0,0,0,0.17487186297767,0,0,0,0.0641625309374165,0,0,0,0.157946531623319,0,0
X600547.SH,0,0,0,0,0,0,0,0,0.0690038767015752,0,0,0,0,0,0,0,0,0.00420167643846384,0,0,-0.3482944639725,0,0,0,0,0,0.767565698312975,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0324470549746042,0.00770155327274467,0,0,0,0,0,0,0.330323062042875,0,0,-0.0630373898879441,0.080720806777253,0,0,0,-0.0571299088451984,0,0
X600011.SH,0,0,0,0,0,0.00150328579269852,0.0126492877503216,0,0.238198541383762,0,0,0,0,0,0,0,0,0,0,-0.0232432420734231,3.46944695195361e-18,0,0.0297468324872886,0.268237693918319,0,-0.183030381212443,0,0,0,0,0,0,0,0.230739425721562,0,0,0,0,0.120660426025107,0,0,-0.195392770666651,0,0,0,0,0,0,0,0,0,0.0115428406362616,-0.0108782135337848,0,-0.271407204138,0,-0.011029071568306,0,0
X600010.SH,0,0,0,0,0,0,0,0.287665119071596,0,0.185070673967216,0,0,0,0,0.192750786728366,0,0,0,0,0.0585409877876022,0.131367556819412,0,0.0297396967861106,0,0,0,0,0,0,0,0,0.0682262735226747,0,0,0,0,0,0,0,0,0.223080510381833,0,0,0,0,0,0,0,0,0,0,0.00982472418670639,-0.0456581859495819,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0.195288303983473,0,0,0,0,0,0.451050082949087,0,0,0,0,0,0.0278083989692846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00612261304674394,0,0,0,0,0,0,0,0.0863641687620368,0,0,0,0,0.0143742355553305,-0.00241482504121124,0,0,0,1.38777878078145e-17,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0774429339534152,0,0,0,0,0,0.088018499198696,0,0,0,0,0,0.117608361749523,0,0,0.144379012526762,0,0,0,0,0.20702959668991,0,0,0,0.0087707203402225,0.0140969394825761,0,-0.0386994055546819,0,0.0320546380922409,0,0
X600660.SH,0,0,0,0,0,0.00599216417524159,0,0,0,0,0,0,0.000180445308667303,0,0,0,0,0.0150880286779291,0,0,0.151581468904363,0,0.00942293933817056,0,0,0.0469267702158004,0,0,0,0,0,0,0,0,0,0,0,0,0.0752477042475875,0,0,0.0626023478579972,0,0,0,0.0496243789053284,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0.0278006671987402,0,0
X600886.SH,0,0,0,0.155891018659059,0,0,0.0526100334557245,0,0,0,0,0,0,0,0,0,0,-0.131929952073987,0,0,0,0,0.0348576909806412,0.201869724900057,0,0,0,0,0,0,0,0,0,0,-0.0226088464814307,0,0,0,0,0,0.0815704100849977,0.169216596075541,0,0,0,0,0,0,0,0,0,0.00345148746088627,0.0204091514557423,0,0,0,0.00526003665703097,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027885034515921,0,0,0.0176198449547875,0,0.0189143765739534,0.10521258791033,0,0.020636222144064,0.0992035101821735,0,0,0,0,0,0,0,0,0,0,0.0153130113321085,0,0,0,0.0914936568346952,0,0,0,0,0,0,0,0.116663863453092,0,0,0,0,-0.000439726752502686,0,0,0,0,0.00808278757400238,0,0
