,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X002460.SZ,X600585.SH,X600111.SH,X002466.SZ,X600019.SH,X000792.SZ,X600660.SH,X000877.SZ,X600010.SH,X000301.SZ,X600188.SH,X002271.SZ,X000708.SZ,X600011.SH,X600547.SH,X601600.SH,X601898.SH,X600362.SH,X600176.SH,X600886.SH,X600426.SH,X002080.SZ,X600803.SH,X002326.SZ,X000408.SZ,X300037.SZ,X600219.SH,X600399.SH,X000723.SZ,X600688.SH,X000786.SZ,X601991.SH,X600141.SH,X600795.SH,X000825.SZ,X600352.SH,X300073.SZ,X600096.SH,X600489.SH,X002407.SZ,X002353.SZ,X002409.SZ,X600157.SH,X600516.SH,X000831.SZ,X600486.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.330383728276869,0,0,0,0,0,0,0,0.0126240403416169,0,0,0.0290874242290043,0.0147104553683697,0.078944179334642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0666670570388752,0,0,0,0,0,0,0,0.071788497843033,0,0.108800636676156,0.0370494544608518,0,0,0.0147135003945387,0,0,0,-0.00520256878684697,-1.73472347597681e-18,0,0,0,-0.0505127290518479,0,0
X600028.SH,0.231685520246966,0,0,0,0,0,0,0,0,0,0,0,0,0.00394023448444111,0.0329393436313145,0,0,0,0,0,0,0,0,0,0.00974904781548697,0,0,0,0,0,0,0,0.0712295456008155,0.0517713038175007,0,0,0,0,0,0,0,0.0251898588935887,0,0,0.0437961575469125,0,0.169157119789343,0,0,0,0,0,-0.0174098768976037,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.205969051584535,0,0.0650818432568727,0.0572749046301305,0,0,0.442960866552013,0,0,0.0585772506894314,0,0,0.187128413807514,-0.0309468344955711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0336762109845742,0,0.0145364267674141,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,-0.114904897895164,0,0,1.0842021724855e-19,0.0263681246908776,0.000895237106836219,0,0,0.111477047733905,0,0,0,0,0.209769639389509,0,-0.0258996849286097,-0.0703348579976847,0,0,0,0,0,0,0,0.00934566404550662,-0.034350492681411,0,0,0,0,0.0279117241573666,0,0,0,0,0,0,0,0,0,0,0.0298215909267418,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0.380903701459538,0,0.0380109878981608,0,0,0,0,-0.0399237961405948,0,0,0,0.251647371298488,0,0,0,0,-0.00797344126292836,0,0,0,0,0,0.0236525232948207,0,0.102975132987328,0,0,0,0,0.0584132567835207,0,0,0,0,0.027313817815849,0,0.310124020103794,0,0,0,0,0,0,0,0,0,0,0,0,-3.3881317890172e-21,0,0
X600585.SH,-0.0618586229296542,0,0,0,-0.0736836944905249,0,0,0,0,0,0,0.37533220672267,0,0,0.100150406702511,0.177982566730306,0,-0.0753696761522738,0,0,0,0,0,0.130972347445516,0,-0.0166014508877257,0,0,0.138505403146207,-0.0539521213045248,0,0,0,0,0.105073792290856,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0298035000989829,0,0,0.00994839295292295,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0.24145896670562,0,0,0,0,0.234517155451117,0.00331910768321301,0,0,0,0,0,0,0,0,0,0,0,0,-0.015042562949358,0.145312018279988,0.0635313036172162,0,0,0.0522103554719137,0,0,0,0,-0.120027453881904,0,0,0,0.262329156838462,-0.0512188500146157,0,0,0,0,0,0,0.180806180991576,0,0,0,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0.481261426021514,0,0.0479443652446515,0,0,0,0,0,0.0949081316427441,0.0680223682108566,0,0,0,-1.73472347597681e-18,0,0,0,0.0153008235520551,0,0,0,0,0,0,0.165977946531716,0,0.00692415525991119,0,0.0132938991555692,0,0,0.00761388595003834,0,0,0,0,0,0,0,0,0,0,0,0,0.0365988775863289,0,0,-0.00473174168428449,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0.049746165870082,0,0,0,0,0.141332744472739,0.0150867995492548,0,0,0,0.113637899454342,0,0,0,0,0,0,0,0,0,0,0.00509400496629208,0.117442780273818,0,0.0859222466833171,0,0.0414352821131402,0,0,0,-0.0324755385405779,0,0.282593523122659,0,0,0,0,0,0,0,0,0.0598484057215475,0,0,0,0.00537946378727355,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0.0831198975857781,0,0,0,0.0548547362854471,0.25310572758645,0,-0.00165630398882018,-0.143767088133545,0,0,0,-0.229907113125814,0,0,0,0,0,0,0,0,0.323700359463514,-0.0405233276439892,0,0,0,0.257844304379122,0,0,0,0,-0.0488933880750198,0,0.0503137726414144,-0.11946648799825,0,0,0,0,0,0.126201363047219,0.156705424605755,0,0,0,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0.0316612696895849,0,0,0,0,-0.216414876079318,0,0,8.67361737988404e-19,0.0358354220031169,0.00869504186829473,0,0,0,0,0,0,-0.00970090786435335,0.0241125392622332,0.113702903442685,0,3.46944695195361e-18,0,0,0,0,0.00208461935689584,0,0,0,0,0,0,0,0,0.0664141098166257,0,0,0.063135652188961,0.220098227106523,0,0,0.0605915955690637,0,0,0.0278379663646817,0,0,0,0,0,0,0
X000877.SZ,-0.0360211856292525,0,0,0,0,0.43131026716479,0,0,0,0,0,0,0.142808550353027,0,-0.0565038287800942,0,0,0,0,0,0,0,0,-0.0699898972484675,0,0.022835111781031,0.0201505650045861,0,0,-0.0291329749229693,0.0417937990857804,0,0,0.100338962725201,0,0,0,0.0324076688850394,0,0.277592655217386,0,0,0,0,0,0,0.0680725554780706,0,0.0480608393887216,0,0,0,0.0208131604875451,0,0,0,0.0587917599050531,0,0
X600010.SH,0,0,0,0,0,0,0.375860736711377,0,0,0,0,0.00293541468444307,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0.185361099162236,0,0,0,0.00455661460760565,0.199549760321119,0,0,0,0.0104942045091419,0,0,0,0,0,0.0864333474292795,0,0,0,0.0359877692729218,0,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0977523431656287,0,0,0,0,0.289571688771002,0.0268572181098791,0,0,0,0.0080349683179388,-0.0435090176080498,0.421427524885217,0,0.0856723771324097,0,-0.216241143040779,0.254143981738422,-6.93889390390723e-18,0,0,0,0.0865625672608808,0,-3.46944695195361e-18,0,-0.102951264830009,0,0,0,0,0,0,-0.00489232453978889,0,0,0,0,0,0
X600188.SH,0,0,0.133741400120778,0,0,0,0.017577312215,0,0,0.105071797040741,0,0,0.087149874033314,0,0,0,0,-0.171468057471384,0,0.0133680643870455,0.406943721809098,0,0,0,0,0,0,0.0737879034409497,0.0594564933043603,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0.333034234273775,0,0,0,0,0,0,0,0,0,0.0875709521148963,0,0,-0.0449444983812001,0,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0,0.0518685938342131,0,0,0,0,0,0,0,0,0,0,0,-0.0765668971563616,0,0,-0.00378371670339133,0,-1.73472347597681e-18,0,0,0,0,0,0.0514245419168149,0.997067337236883,0,0,0,-0.156030542399842,0,-0.0645398704487813,0,0,0,0,0,0,-0.0129886390933648,0.0443264906812947,0,0,-0.0114616930647103,0,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0,0.0362482752069488,0.103515285202896,0,0,0,0,-0.0287473119873978,0.0419376137887262,0.0674598485803449,0,0,0,0,0.0633293654045813,0.0210894544365183,0,0,0,0,0,0,0,0,0,0,0,0,0.0646786976575646,0,0,0,0,0,0,0.0605764047771407,0,0,0,0,0,0.182298913377432,0,0,0,-0.000919694680078873,0,0,0,0,0.127956763171399,0,0
