,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600010.SH,X600309.SH,X600011.SH,X601898.SH,X600660.SH,X600188.SH,X600688.SH,X300072.SZ,X600795.SH,X600362.SH,X601992.SH,X002466.SZ,X601991.SH,X600547.SH,X002460.SZ,X600886.SH,X600111.SH,X600516.SH,X000898.SZ,X600176.SH,X600157.SH,X000709.SZ,X600027.SH,X000786.SZ,X600352.SH,X000553.SZ,X000792.SZ,X000408.SZ,X600489.SH,X600219.SH,X601699.SH,X002271.SZ,X000959.SZ,X600808.SH,X601158.SH,X000983.SZ,X000883.SZ,X600339.SH,X000723.SZ,X002470.SZ,X000630.SZ,X600299.SH,X002092.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.527832933664371,0,0.0691214326074318,0,0,0,0,0,0,0,0,0.0448828264762237,0,0.0210647823292859,0,0.00815214182109396,0,-0.0736832063957856,0,0,0,-0.0368184436392386,0,0,0,0,0,0.00828375731372493,0,0,0.0198214751548841,-0.0183218571424674,0,0,0,0.0676454308679766,0,0,0,0,0,0,0,0,0,0,0,0,0.000610802440307887,0,0,0,0,0,0,0
X600028.SH,0.473677170828686,0,0.00610451006291478,0,-0.057366150530642,0,0,0,0,0,-0.0282549989222745,0.0532643982633847,0,0,0,0,0,0,0,0,0,0,0,0,-0.100472830407888,0,0,0,-0.017319271619328,-2.16840434497101e-19,0,0.0133785514780843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0296151354536057,0,-0.0182840078486795,0.032895923369706,0,0,0,0,0,0
X601088.SH,0,0,0,0.103507038180696,0.194263368309691,0,0,0,0,0,0.241880602864638,0,0,0,-0.110501749961844,-0.109292171161519,0,0,0,0,0,0,0,0,0.0128516181412592,0,0,0,0,0,0,-0.00929866321085468,0,0,0,0,0.0321217308926264,0,0,0,0,0,0,0,0,0,0,0,0,0.00266308400380559,0.0270795788405968,0.292541485388579,0,0,0,0,0
X600019.SH,0,0,0.128023364607599,0,0,0,0,0,0,0,0,0,0,0,0.0595482104294368,0,-0.0436491752194181,0,0,0,0,0,0.0372621564364155,0.624567555752263,0.16220234137559,0,0,0,0,0,0,-0.0768118941956369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0315326720599776,0,0.0863143797682287,0,0,0,0,0
X600585.SH,0,0,0.435062362971954,0,0,0,0,0,0,0,0.028805573436751,0,0,0,0,0,0.267163337669519,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0.130965984518598,0,0.0332809020287687,-0.140889188912991,-0.1107184877171,0,0,0,0,0,0.126035533178428,0,0,0,-0.286714001470378,-0.153901652872416,0,0,0,0,0,-0.0251620972340797,0.0287415490851298,-0.0316915851274699,0,0,0,0,0
X600010.SH,0,0,0,0,-0.00780549722788593,0,0,0,0,0,0,0,0,0,0.114694474783597,0.0758424034284763,0,0,0,0.0727055019709326,0,0.046460367732348,0.0119498293880922,0,0.0396429876689901,0,0,0,0,0,0.09378744798287,0.0268091826353654,0,0.113153479987819,0,0,0.0311701716233606,0,0.189191439885839,0,0,0,0,0,0,0,0,0.0729272404678842,0,-0.0107003553909307,0,0,0,0,0,0,0
X600309.SH,0,0,0.0509291064636386,0,0,0,0,0,0,0,0,0,0,0,-0.0567532147322794,0,0,0.284379254912039,0,-0.18575020124979,0,0,0,0,0.350065829761564,0,0,0,-0.0333685512767499,0,-0.0910239119499553,-0.0448142727678701,-0.0991435451603389,0,0,0,-0.0672746655294889,0,0,0,0,0,0,0,0,0,0,0.492106633642282,0,-0.0149845423422552,-0.00990110807027519,0,0,0,0,0,0
X600011.SH,0,0,0.027408674024021,-0.0733315587460859,-0.0729787746924554,0,0,0,0.0353857254354559,0,0.0535717643275216,0,0,0,0,0.123009492346133,0,0,0,-2.16840434497101e-19,0,-0.0460737191198129,-0.0604420321590161,0,-0.037075642571066,0,0,0.0182257942366165,-5.42101086242752e-20,0,0,0,0.00168601922428577,0,0,0,0,0,0,0,0.0677893569365592,0,0,0.0588391857019095,0,0,0,0,0,-0.0289652320785375,0.0335104567697219,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0.0543413831803786,-0.0136262125927086,0,0,0,0.219968106656158,0,0,0,0,0.0596767890721431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0544540633009402,0.030954346744534,0,0,0,0.0441709707025429,0,0,0.0530442801537387,0,0.0764223437562262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0.0729939557931701,-0.117643268997449,0,0,0,0,0.166929745111706,0,-0.0395725156575725,0,0,0,0.00159088395854198,-0.0362707930922282,0,-0.0927150599026481,0.0477782039355329,0,0.0927140382357333,0,0,0,0.0647293213457773,0,0,0.0537002457984073,0.0899855061546838,0,0,0,0.124208445191898,0,0,0,0,0,0,0,-0.119890510380148,0,0,0,0,-0.0224445668922352,0.0342679731853651,0,0,0,0,0,0
X600188.SH,0,0,0.0148939605564922,0,0,0,0,0,0,0,0,0,-0.038301575509177,0,0,0,0.091769095396608,0,0,0,0,0,0,0,0,0,0,0,0,0.208179320974864,0.0773584702234936,0,0.0601386334128707,0,0,0.113776487265024,0.0511149029541066,0,0,0,0.474870781258727,0,0,0,0,0,0.00618532342409422,0,0,0.0144744491187003,0,0,0,0,0,0,0
X600688.SH,0,0.0170925241625955,0,0,-0.0672381862302042,0,0,0,0,0,0,0,0.0552435734728497,0,-0.115490249290883,0,0.0204481218636398,0,0,0,0,0,0.0930854705794901,0,0.0602345868542988,0,0,0,-0.0740272611966067,-0.168498046674607,0.125875454742367,0,0.00826441827762748,0,0,0,0.072388554654373,0,0,0,0,0,0,0,0,0,0,0.0312981322793633,0,0,-0.00443279168644916,0,0,0,0.0795364566302758,0,0
X300072.SZ,0,0,0,0,0.0292931767843227,0,0,0,0,-0.496812459414877,0.0196080885141299,0,0,0,-0.132402354483578,0,0.062248612409884,0,0,0.0406809745991701,0,0,0,0,0.2368822561476,0,0,0,0.079401444085682,0,0.0205346044506113,-0.00529615394790729,0,0,0,0,0.207594873978399,0,0,0,0,0,0,0,0,0,0,0,0,-0.058344137417808,0.0718709903302012,0,0,0,0,0,0
X600795.SH,0,0,0,0.0977363940563336,0,0.294409116036282,-0.0878640560061389,0,0,0,0,0,0,0,0,0,0,0,0,0.0531114418447443,0,0,0.0535437012656448,0,0,0,0,0,-0.0550425364626781,0,0,0,-0.0738722312570714,0,0.0681316937016285,0,0.099313444804583,0,0,0,-0.018257505846101,0,0,-0.0571430832586097,0,0,0,0,0,0,0.0185501456556937,-0.039483843568517,0,0,0,0,0
X600362.SH,0,0,0,0.244485893011601,0,0.0450669065311434,0,-0.0937576888907005,0,0,0,0,0,0,0,0,-0.017216620045181,0,0,0,0,0.182917159686043,0.0168201517377508,0.216573666745584,0,0,0,0,0.0173518110826888,0,0,0,0,0,0,0,0.022640584253511,0,0.0175092865812779,0,0,0,0,0,0,0.261746313547973,0.130969140917563,0,0,0,0.00765508942940848,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0.0472322655455723,0,0,0,0,0,0,0,0.00434876066526804,0,0,0,0.0347088444790611,0,0,0,0,0,0.00631260671231382,-0.00734743576576112,0.14555044953669,-0.0152795450226609,0,0.099093336176428,0,0,0,0,0,0,0.130746048454368,0,0,0.0382522428934865,0,0,0,0,0,0.0125118785328978,-0.0165874764724306,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.208988460694256,0.745070586986279,0,0,1.35525271560688e-20,0,0,0,0,0,0,0.112552806846406,0,-0.015675015746887,0.0784033466530275,0,0.0385658107610723,0.121879482187847,0,0,0,0,0,0,0,0,0,0.0308451285810223,0.215724425268074,0,0,-0.0156471909503824,0.0498408432019144,0,0,0,0,0,0
X601991.SH,0,0,-0.0397904079440674,0,0,0,0.0703246234668482,0,0,0,0,0,0,0,-0.0752221781506083,0,0.0210368262613407,0,0,0,0,0,-0.0217105432082489,0,0,0,0,0,0,0,0.0498479743811489,-0.00506344621166606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0112076832063091,0,-0.0141072393180574,0,0,0,0,0.0550306409709841,0,0
X600547.SH,0,0,0.0857331199228563,0,0,0,0,0,0,0,0,0,0,0,0,0.19325721327499,0,0,0,-0.0594110649099574,0.247226863664554,0,0,0,0.0876803249896428,0,0,0,-0.0061374407015209,0,0,0.0778682314219726,0,0.776587001009724,0,0,0,0,-0.0355838132115997,0,0,0,0,0,0,0,0,0,0,0.0069065662397633,-0.00625781060605604,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.730017814375922,0,0,0,0,0.0159050050400096,0,0,0,0,0,0,0.0863018057186023,0,0,0.210726816903402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00622287135573906,-0.0311372982232308,0,0,0,0,0,0
X600886.SH,0,0,0,0,-0.0906146412706437,0,-0.0680296352955617,0,0,0,0,0,0,0,0,0,0.0723453824570541,0,0.0651237928912052,0,0,0,-0.0673713968116069,0,0,0,0,0,-0.016604155758247,0,0.0217553907630986,-0.0788895216778693,0,0,0,0.0272369333688917,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0042342235568983,0.0146635104626392,0.0319046401175874,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0855157382069376,0,0.0589648110295436,0.037099422020991,0,0,0,0,0.0135259904153051,0,0,0.0753307613552932,0.310845326518504,0,0.125542038417672,0,0,0,0,0,0.245484923694691,0,0.16731878624892,0,0,0,0,0.396225641666476,0,0.0218689610102051,-0.117304443913114,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0.42013689317986,0.171944681234022,0,0,0.322261244636872,0,0,0,0,0,0,0,0,0,-0.156626523057166,-0.230840411585726,0,0,0,0,0,0,0,0,0,0,0,-0.0484382243614732,0,0.63211821228903,0,-0.296258468121768,0.487928513796161,0,0,-0.0338695939325018,0,0,0.425233333511032,0,0,0,0.391796844057188,0,-0.0426040828171996,0.0280786945914369,0,0,0,0,0,0
X000898.SZ,0,0,0,0.16085083048286,0,0,0.0122609008259692,0,0,0,0,0,0,0,0.234374038055474,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00238826549217536,0,0,0.115626459522391,0,0,0,0.0271326391445235,0,0,0.2728808961067,0,0.0111665282991942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600176.SH,0,0,0,0.0184605749436773,0.267546570611112,0,0,0,0,0.294849651154647,0.028006705364529,0.0712172830186967,0,0,-0.0652154565544522,0,0,0,0,-0.181128544147709,0,0,0.0609801980567409,0,0,0,0,0,0.126530298985317,0.174883927847323,0.110081629316073,0,0.292413665858373,0,0,-0.219014814702669,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00468889571083565,0,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0200896542797088,0,0,0,0,0,0.0381723680946707,0,0.0309351342897887,0,0.0289534067808151,0,0,0,0,-0.0127309612882612,0,0,0.0146810865979022,0,0,0,0,0,0,0,0,0.0189318726542227,0,0,0,0,0,0,0,0,-0.0115663573156643,-0.00655787785180825,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0.108190309858215,0,0,0,0,0.00880373329171449,0,0,0,0.0564101392343234,0,0,0,0,0,0,0.0641402033317834,0,0.124940588073816,0.00539471184151727,0,0,0,0,0.0109537291698598,0,0.00287327863069427,0,0.022251042931939,0,0,0,0.25839314881459,0.103366273852339,0,0,0,0,0,0,0,0,0,0,-0.0147558693967161,0.0168917217886309,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,-0.0264018828050838,0.102687668934545,0,0,0.0128388504938269,0,0,0,0,0,0.0105649850365907,0,0,0,0,0.0862097665196693,-0.0657979296142008,0,0.0225786224089942,0,0,0,0.00572743929482652,0,0,-0.0236394708392403,0.0120009650122544,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030222612270321,0.0647071285852958,0,-0.00172236906957049,0.0163785079504672,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0.1771441286586,0,0,0,0,0,0,0,0,0,0,0,0,-0.113547928544566,-0.0997634204380018,0,0,0,0.45788887832899,0,0,0,0,0,0.0561183843258514,-0.156694679679292,0,0,0,0,0.330394212991324,0,0.0728977772863011,0,0,0,0.258964938306608,0,0,0,0,0,0,3.46944695195361e-18,0.00770194560019744,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0.0739356601998602,0,0,0,0.012410308071606,0,0,0,0,0,0.065111889759105,0,0,0.0313488127027559,0,0,0,0,0,0,0,0,0.0532222921180448,0,0,0.104916426812886,0,0,0,-0.0447800846916049,0,0,0,0,0,0,0,0,0,0,0.121723672556509,0.0959653532630796,0,0.0510860986765023,-0.0294589562124485,0,0,0,0,0,0
X000553.SZ,0,0,-0.231660789450384,0,0,0.377281366524283,0,0,0,0,0,0,0,0,0,-0.143641840073337,0,0,0,0,0,0,0.0975748290824644,0,0.0576524831136739,0,0,0,0.090875101806253,0,0,0,0,0,0,0,0,0,0,0,-0.060420643425172,0,0.535991401355091,0,0,0,0.211663034167378,0,0,-0.00971789655752184,0.0358964782813638,0,0,0,0,0,0
X000792.SZ,0,0,0,0,-0.133582805702551,0,0,0,0,0.0921457293180233,0,0,-0.185497131150641,0,0,0,0,0,0,0.338132111180607,0,1.04220534964083,-0.171686512954612,0,0,0,0,0,0.11804927491034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.125761155651239,0,0,0.00364987332913608,-0.105439469983776,0,0,0,0,0,0
