,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600547.SH,X600019.SH,X000708.SZ,X600011.SH,X002271.SZ,X002460.SZ,X600886.SH,X000792.SZ,X601898.SH,X600010.SH,X600801.SH,X601600.SH,X600660.SH,X600362.SH,X600688.SH,X000786.SZ,X600188.SH,X600795.SH,X600352.SH,X601991.SH,X601992.SH,X600299.SH,X600027.SH,X600111.SH,X002466.SZ,X600176.SH,X600489.SH,X000723.SZ,X000401.SZ,X600426.SH,X600516.SH,X000898.SZ,X002075.SZ,X601158.SH,X600219.SH,X000932.SZ,X000553.SZ,X600583.SH,X002353.SZ,X000883.SZ,X600126.SH,X000709.SZ,X600486.SH,X000027.SZ,X000630.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.0274143791879825,0,0,0,0,0,0,0,0,0,0,0,0.31477004006619,0,0,0.203018586599778,0,0,0.115495948870766,0,0,0,0,0,0,0,0,0,0.00782740897151444,0,0.126751443935486,0,0,0,0,0,0,0,0,0,0.0208588196309629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600028.SH,0.427411832039349,0,0,0,0,0,0,0,0.0344664005753492,0,0,0,0,0,0,0,0,0,0,0.000744404758668479,0,0,0,0,0,0,0.0364755082765344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0782369511573766,0,0,0,0,0,0,0,0.00896613482099613,0.00968699141284599,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0.0627788495474358,0.512962926365403,0,0,0,0.0134326492033861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0884103550273575,0,0.020812252605797,0,0,0,0,0,0,0,-0.064303472635777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0314842296560589,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0.00325793098939103,0,0.0240792617794554,0,0,0.411322524129163,0,0,0.177335587527844,0,0.0480248733586802,0,0,0,0,0,0,0,0,0,0,0,0,0.134105447709534,0,0,0,-0.0272206486760451,0,0,0,0,0,0,0,0,0,0.0281363349731844,0,0,0,0.0162805365897966,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0.100654750609302,0,0,0,0.0020686757786036,0,0,0.0679350126823121,-0.00839285798521647,0,0,0,0,0,0,0,0,0,0.0960874839218278,0.265514219312403,0,0,0,0,0.178280125210119,0,0,0,0,0,0,0,0,0,0,0,0.198225080046423,0,0,0,0,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0.00100336457731936,0,0,-0.0424243335040708,0,0,0,0,0,0,0,0,0.126151364333482,0.0657277643012694,0,0,0,0,0,0,0,0,0,0,1.12483639664351,0,-0.0144178845914395,-0.0381582533651865,0,0,0.0212608925590144,0,-0.0575494389821114,0,0,-0.0506036063689352,0,0,0,0,0,0,0,0.0714994650756832,0.0214951616932595,0.0225360953431198,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0.0773945685115163,0,0,0,0,0,0,0,0,0,0,0.349685783231336,0.0198054458723934,0.0496586429675508,0.0507757457751417,0,0,0,0,0.0641531887214573,0.144739013135987,0,0.0371596855744564,0,0,0,0.0448344630085649,0,0,0,-2.77555756156289e-17,0,0.0378665836467685,0,0,0.0149589322909651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.255690755900767,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169099209350449,0,0,-0.0223629627523953,0.378531174187456,0,0,0.163749833828358,0,0,0,-0.0336603284566903,0,0,0,0,0,0.0232281563612876,0,0.184065322840882,0,0.0532837245650617,0,0,-0.10814419907852,0,-0.0043569254392041,0,0,0,0,0,0
X600011.SH,0,0,0.0255974159886625,0,0,0,0.047639033528298,0.0351177548832631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0418446976566127,0.567688618606974,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186571275162272,0,0,0,0,0,0,0,0,0,-0.0288863503423614,0.0135582382857963,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0,0.0112024447614682,0,0,0,0,0.275138373662834,0,0,0,-0.12588367567649,0.0525796298072701,0,0,0,0,0,0,0,0,-0.0667700232095597,0,0.232509802205923,0,0,0,0,0,-0.0987204574189381,0,0,0,0,0.126504699351303,0,0.28220857245205,0.0718309351260505,0,0,0,0,0,0.0181804217990252,0.0181049384517026,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.140435037972369,0,0,0,0,0,0,0,0,0,0.201318936983046,0,0,0.150686961196236,0,0,0,0,0.179561473209754,0,0,0,0,0.12295338857012,0.261800645364857,0,0,0,0.331784188436998,0,0,0,-0.0220446999603465,0.0134759942001292,-0.450148335434436,0,0,0,0,0
X600886.SH,0,0,0,0,0.345583972555074,-0.0320202873815979,0,0,0,0,0,0,0,0,0,0,0,0,0.146536207874936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0909752850076433,0,0,0,0,-0.0212293114833971,0,0,0,0,0,0,-0.00523545773363272,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,-0.0858652076711739,0,0,0,0,0,0,0.198081801487481,0,0.023861224262867,0,0,0,0,0,0,0.0698851923005677,0,0,0.305099251772978,0,0,0,0,0,0,0,0.018595632166049,0,0,0,0,0,0,0,-0.0598013450048759,0,0,0,0,1.73472347597681e-18,0,-0.0738794488784294,0.10728063642131,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0.0582290116616067,0,0,0,0,0,0,0,0,0.0693480307203753,0,0.295812066815358,0,0,0,0.13730159016204,0.0889076297519374,0,0,0,0,0,0,0,0,0,0,0.00543104490349016,0,0.149276467799956,0,0,0,0,0,0,0,0,0.0751111483702584,0,0,0.0139099373426154,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0.0615015504700147,0,0,0.071844592934774,0,0,0,0,0,0,0,0,0,0,0,0,0.208523753782084,0,0.146092149687919,0.00537967358693099,0,0,0,0,0,0,0,0,0,0,0.08910574594328,0,0.0370063209634355,0,0,0,0,0,0.000424567251377961,0,0,0.222038009719826,0,0,0.00527562973640066,0,0,0,0,0,0,0
X600801.SH,0,0,0,0.622878666841721,0,0,0,0,0,0.508620989835439,-0.015432029733477,0,0,0,0,0,0,0,0,0,2.77555756156289e-17,0,0,0,0,0,0,0,0,0,-0.331395621787096,0,0.0124609769786145,0.273728829761298,0,0,0,0.0376162543359412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10998468668586,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0.140996651707242,0,0.0881774882173372,0,0,0,0,0,0,0,0,0.0293776593653703,0,0,0,0,0,0.196446360367218,0,0,0.0452229086179312,0,0,0,0,0,0,0,0,0.0429212584965584,0,0.0950589611043099,0,0,0.050379727757564,0,0,0,0,0,0.173491223868635,0,0,0.0317119911479938,-0.00467001318502921,0,0,0,0,0,0
