,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600011.SH,X600585.SH,X600010.SH,X601898.SH,X601992.SH,X600309.SH,X600795.SH,X600688.SH,X601600.SH,X300072.SZ,X600660.SH,X601991.SH,X600188.SH,X600362.SH,X600547.SH,X600886.SH,X002466.SZ,X600027.SH,X000709.SZ,X600157.SH,X600111.SH,X000898.SZ,X600339.SH,X600489.SH,X000959.SZ,X601158.SH,X600008.SH,X000723.SZ,X600299.SH,X002460.SZ,X000883.SZ,X002271.SZ,X600219.SH,X600352.SH,X600176.SH,X000630.SZ,X600578.SH,X000792.SZ,X000539.SZ,X600583.SH,X000408.SZ,X600021.SH,X000027.SZ,X600808.SH,X000786.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600688.SH,0,0.252359712510591,0,0,0,0.0168407029365534,0,0,0,0.0807104631436223,-0.0144642633094579,0,0,-0.0442923124658266,0.064188235413436,-0.0141477218575286,-0.085587711975652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0631010328890923,0,0,0,0,-0.0136281050041569,0,0,0,0,0,0,0
X601600.SH,0.140136916753458,0,0,0.26241498342677,0,0,0,0,0.0277094034858449,0,0,0,0,0,0.0151792567055043,0,0,0,0,0,0.0291169752874044,0.292208929520038,0,0,0,0.130002613254654,0.0884101231069253,0.165458088560465,0.00726914301794557,0,0,0,0,0,0,0,0,0,0.00885133639200583,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,-0.0202247029630972,0,0,0,0,0,0,0
X300072.SZ,0,0,0,0,-0.0557284101005984,-0.574240404196738,0,0,0,0.742539542826683,0,0,0,0,0,0.105703421200806,0,0,-0.45532111462499,0,0,0,0,0,0,0,0,-0.547105857493462,-0.0125690732528901,0,0.301803454003982,0,0,-0.0509021010547597,0,0,0,0,0,0,0,0,0,-0.175870338510122,-0.14658482539657,0,0,0,-0.0832274304648356,0,-0.0566687800780977,0.0484686904037859,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0.204293661681634,0,0,0,0.0296116029897036,0,0,0,0.0420370424356923,0,-0.0439764003926227,0,0,0,0,0,0,-0.0475118262299491,0,0,-0.0345492613941886,0.0258656587602157,0,0,0,0,0,0,-0.0539291284956018,0,0.106636590516846,0,0,0.046201026850148,0,-0.0160078071733964,0,0,0,0.186336142104062,0,0,0,0,0,0.0111148852962246,0.0166513223740465,0,0,0,-0.107508094280624,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.127529254396725,0.0928715363398189,-0.189505818605319,0,0.0697964883538505,0,0.00309777232232986,0,0,0,0,0,0.203078317034465,0,-0.0677252243914668,0,0,0,0,0,0,-0.0208728907555077,0,0,0,0,0,0,0,0.113199131935991,0,0,0,0,0.0656172620795943,0,0.263588394271697,0,0.0596157790273835,-0.212814558466905,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0.271911959687771,0.00639338860360717,0,0,0,-0.0413209715390966,0.0300160344869535,0,0,0,0,0,0,0,0,0,0,0,0,-0.333439472290462,0,0,0,0.219241427041765,0,0,0,0,0,0,0,0.154358970408845,0,0,0,0,0,0,0,0,0,0,0,-0.0541092845033711,0.0211291953388736,0,0,0,0,0,0
X600362.SH,0,0,0,0.129847007977938,0,0,0,0.199171710455618,0,0,0,0,2.16840434497101e-19,0,0,-0.174694463096279,0.00596452196660741,0,0.0271826200927393,0,0.147470586177697,0,0,0,0,0.213096803750621,0,0.0678561125017238,0,0,0,0,0,0,0,0,0,0,0,0.0271018295559097,0,0,0,0,0,0,0,0.0200992195703461,0,0,0.011993311262811,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0.310307001578575,0,0,0,0,-0.110592108531501,0,0,0,0,0,0,0,0,0,0,0.0285756257745032,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0.219380301429621,0,0.347135453427002,0,0,0,0,0,0,0,0,0,0,-0.657077908646422,0.170582179559327,0,0,0,0.0495671585602992,0,-0.0749493920132674,0.0759976962808393,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,-0.0742457322175333,0,0,0,-0.0728520911911076,0,0.0607027459438181,0.0791231344369766,0,0,0,0,0,0,0.0384707502281553,0,0,0,-0.00580812058293425,0,0,0,0.0743314205891387,0,0,0,0,0,0,0,0,0,0.0687860159897139,0,0,0,0.0385776626316034,0.168966790828527,0,0,-3.30475138910977e-05,0,0.0128609104685763,-0.0456226744599813,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0.0803294195394286,0,0,0,0,0,0.0058739551143221,0,0.122873330988138,0.0815949842642301,0,0,0,0,0,0,0,-0.0805009197640104,0.19129136098367,-0.0443884600637931,0,1.73472347597681e-18,0,0,0.702789877829952,0,0,0,0,0,0,-0.0511662642083141,0,0,0,0,0,0,0,0.101142635628186,0,-0.0150935370910484,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0.0728546319100365,0,0,0,0.108814823837726,0,0,0,0.212559992117388,0,0,0.0082096062279546,0,0,0,0,0,0,0.0322631222712813,0,0,0,0,0,0,0,0,0,0,-0.129564244452345,0,0,0,0,0,0,0,0,0,0.0759104754863789,0,0.275396304213992,0,0,0,0,-0.0178624695517209,0.00489562760726335,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0.0945966966004457,0,0,0,0,0.0854446133392191,0,0,0,0,0,0,0.115970446208986,0,0,0,0,0,0,0,0,0,0,0,0.516444640052858,0,0.257824947833315,0,0,0,0,0,0,0,0,0,0.217447808993423,0.0694875123907977,0.282480617642688,0,0,0,0,0,0.159907037428795,0,0.00620152241522502,-0.063842183007648,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0.0173633823484739,-0.0557469146990004,0,0,0,8.67361737988404e-19,0,0,-0.0865753141892596,0,0,0,0,0,0.0699019366345753,0,0.134693283255731,0,0,0.0623082151605015,0.00293528381307745,0,-0.0791782703770291,0,0,0.0183912314716266,0,0,0,0,0,0.112481138125913,0,0,0.120201691566135,0.0342396378103781,0,0,6.93889390390723e-18,0,0.0139384009591235,0,-0.00839589046866654,0.0188505531703794,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0102336089278552,0,0.0292305798175586,0,0,0,0,0,0,0.0265018100859927,0,0,0.0930814723349263,0,0.373356199378114,0.00333208086793784,0,0,0,0,0.160086392778639,0,0,0,0,0,0,0,0,0,0,0,0,0.141898790029869,0,0,0,0,0.00153542939294832,0,0,0,0,0,0
X000898.SZ,0,0,0,0.707993878181362,0,0,0,0,0.0242132351253161,-0.0413015444689109,0,0,0.0161062169640322,0,0,0,0,0.0977881400276764,0,0,0,0,0,0,0.0162235712892287,0,0.0744654346777003,0,0,0,0.00296859660117864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0728977222313263,0.15339151451536,0,0,0,-0.0315822557497535,0,0,0,0,0,0
X600339.SH,-0.0614669822908726,-0.425636054418696,0,0,0,0,0,0,0,0.176997772932623,0,0,0,0,0,-0.0538371977104657,0,0,0,0,0.0851926718240416,0,0,0,0,0,0,0,-0.082719742986264,0,0.219678679777084,0,0,0,0,0,0,0,0,0,0,0,0,0.514051967500843,0.222540514420778,0,0,0.0193938792061977,0,0,-0.0244808430856464,0.0399788993702579,0,0,0,0.425203734954686,0,0
X600489.SH,0,0,0,0,0,0,0,0,-0.0513951512867056,0,0,0,0,0,0,0.0303164860602743,0,0,0,0,0.0484114256315299,0,0.0881606934446606,0,0.216571574048647,0,0,0,0,0,0,0,0.0887215162874836,0.0863302161098738,0,0,0,0,0,0,0.01098322786369,0.0737699919281782,0,0,0,0,0,0.123771627593716,0.0206894312298134,0,-0.0236448870035652,0,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.219938430209718,0,0,0,0,0.00772318310632265,0,-0.0214091253296561,0,0,0.00156166311053529,0,-0.25705641077472,0,0,-0.0176454221187328,0,0,0,0,0,0,0,0.169381606788465,0,0,0,0,0,-0.203898648862752,0,0,0.513196499228089,0.374479369522634,0,-0.0232103931805965,-0.0492756349467697,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0159811480469488,0,0.0904509102585957,0,-0.0123630699400738,0,0,0,0.0609503815566192,0,0,0,0,0,0.0686433158796806,0,0,0,0,0.0214073587065394,0,0.0147784365924239,0,0,0.0628328032553835,0,0,0,0.0814748607296525,0,0,0,0.00363770504684775,0,0,0,-0.0108929414395027,0,0,0,0,0,0,0
X600008.SH,0,0,0,0,-0.165508128204308,0,0,0,0.77509364576328,6.93889390390723e-18,0,0,-0.0141625486238673,0,0,0,-0.163506710047639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139539295752949,0,0.108348567990182,0,0,0,0,0.596057219763165,0,0.133928889208283,0,0.428377841614295,0,0,0,0,0,-0.0172461716762368,0.0186399155574521,0.19567864416369,0,0,0,0,0
X000723.SZ,0,0,-0.00313236346882848,0,0,0.0330746319683936,0,0,0.0138737990318918,0.00900204425101286,0,0,-0.0364547477291393,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0115717377777521,0,0,0,-0.00367190070286614,0,0,0,0,0.0185447049930171,0,0,0,0,0,0,0,0,0,0.0337088801166908,0.010572358385648,0,-0.00936055560376311,0,0.00627388060355273,0.00296429151191869,0,0,0,0,0,0
X600299.SH,0,0,0,0.0324722115125934,0,0,0,0,-0.0288745631411522,0,0,0,0,0,0,0,0,0.0726907900880602,0.0709505256640946,0,0,0,4.33680868994202e-19,0,0,0,0,0.213131234317375,0,0,0,0,0,-0.030708732193426,0,0,0,0,0,0,0,0,0,-0.0375601155734361,0.273914575989968,0,0,0,-0.0330192899432426,0,-0.0222461449955151,0.00254369311927883,0.0579505076757573,0,0,0,0,0
X002460.SZ,0,0,0,0,0.129017045430071,0,0,0,-0.0918361716727718,4.33680868994202e-19,0,0,0,0,-0.446801743872334,0,0,0,0,0,0.765457118561774,0,0,0,0,0,0.203276330155814,0,-0.0997093196984598,0,0.0234482036068958,0,0,0,0,0,0,0,0,0,0.0104665398481361,0,0,0,0,0,-0.0875300004205922,0,-0.0508238650981343,0,-0.0149889624121738,0.0773946497421875,-0.180448916535545,0,0,0,0,0
X000883.SZ,0,0,0,0,0.0354639795467452,0,0,0,0,0,0,0,0,0,0,0.0679983587754548,0,0,0,0,0.0427403177994063,0,0.0298859640385897,0,0,0,0.089856186913221,0,0,0,0,0,0,0.0528971785751478,0,0,0,0,0,0,0.0583593198746545,0,0,0,0,0,0,0.046121600482736,0.0340234318559406,0,-0.013913962903559,-0.0105960003290609,0,0,0,0,0,0
X002271.SZ,0,0,0,0,-0.150561431290203,0.222443269574998,0,0,-0.0130054454810149,0,0,0,0,0,0.402425000021774,0,0,0,0,0,-0.154096678656062,0,0,0,0,0,0,-0.0384570956828544,0,0,0,0,0,-0.00970840951887908,0,0,0,0,0,0,0,0,-0.0884677539590929,-0.0139996758491656,0,0,0,0,0.249530758310145,0,0.014913733906779,-0.0586311784699757,0,0,0,0,0,0
X600219.SH,0,0,0,0,-0.00950372460461216,0,0,0,0,-0.00110549660995977,0,0,0.257539411064943,-0.0243588481484565,0,0,0,0,0,0,0.0344853561562354,0,-0.0104513855228603,0,0,3.46944695195361e-18,0.00543444396907827,0,0,0,0.0158147558326005,0,0,0,0,0,0,0,0,0,0,0.03757465104465,0,0,0,0,0,0,0,0,-0.0139342951500481,0.022060509571542,0.0885573547903076,0,0,0,0,0
X600352.SH,0,-0.077126065033019,0,-0.248326907023874,-0.0325721387548158,0,0,0,0.0260110422973018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0353300234997445,0,0,0,0.118463884256027,0,0,0,0,0,0.0818472091618515,0,0,0,0,0,0,0.0155780038649468,0,0,0.0928729339954748,0,0,0,0,0,0,-0.000966435915704065,-0.0286773408954968,0,0,0,0.087903725495163,0,0
X600176.SH,0,0,0,0,0.0638505781952459,0,0,0,0.0231088909275592,0.367881303007239,0,0,0,0.0229634960965942,0,0,-0.0571523824656521,0,0,0,0,0,0.0580465827658544,0,0,0,0,0,0.0377810301766976,0,0,0,0,0.118642021399481,0,0.0700869064115968,0,0,0,0,0.033529116980655,0,0,0,0,0,0,0,0.134611073826118,0,0.0320560396531375,0.00959673206643859,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,-0.0625571643282173,0,0,0,0,0,0,0,0,0,0.0274154196637594,0.037862681426319,0.0610737806757742,0,0,0,0.045697645875134,0,0,0,0,0.0373068863258629,0.00423949143024049,0,0,0,0,0.0797284772296074,0.111618431970617,0,0,0,0,0,0,0,0,0.017273055734568,0.0284286334834063,0,0,0.0899427361763043,0.233245119541969,0.00327340681296544,0,-0.0131151364924643,0,0,0,0,0,0,0
X600578.SH,0,0,0,0,0,0,0,0,-0.132280827582015,0.216383684575873,0,0,0,0,0,0,0,0,0,0,-0.04729641132716,0,0.168752916159844,0,0,0,-0.0649274717479117,0.317533481538665,0,0,0,0,0,0,0,0,0,0.0769634753250912,0,0,0,0.243381055137535,0,0.0486780789038234,0,0,0,0,0.0411407697521916,0,-0.0170981902724198,0.00134455977903908,0,0,0,0,0,0
X000792.SZ,0,0,0,0,-0.018243407709726,0,0,0,-0.13089791562381,0.0790707524761015,0,0,0,0,0,0.00707546773708732,0.0924168001822642,0.290397794360053,0,0,-0.0993429210818324,0,0.0172922612964067,0,0,0.0446940948106316,0,0.170180587928682,0.212629716308672,0,0,0,0,0,0,0,0,0,0,0,0.0873463441445992,0,0,0,0,0,0.140733234212182,0,0,0,-0.0193843026972702,0.013885566304028,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107782436408327,0.0831296453042696,0,0.143328259411319,0,0,0,8.67361737988404e-19,0,0.276636289356945,0,0,0,0,0,0,0,-0.125106147837523,-0.0936360048748129,0,0,0.0728367321422627,0,0,0,0,0.0787044733092778,-0.249978490889138,0,0,0,0,0,0.126395689499681,0,0,0,-0.0456016489593037,0.0415034678799532,0,0,0,0,0,0
X600583.SH,0,0,0,0,0.0285173968928338,-0.0279795215062731,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,-0.0170129534136007,0,0,0,0.113205432644526,0,0,0,0.0169520054569298,0,0,0,0,-0.0442486105792287,0,0,0,0,0,0,0,0,0.183591236414021,0,0.211042425468009,0,0.168455569162978,0,-0.0496082417097317,0.0773236356583058,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.0854615854512338,0,0,0,0.0442795712195553,0,0,0,0,0,0,0,0,0,0,0.229927464787191,0,-0.134969808594061,0,0.132796628639628,0,0.163606168032881,0,0,0,0,0,0,0,0,0,0,0.262376302389867,0,0,0.187169472419924,0,0,0,-0.0583221283083596,0.0402641107717367,0,0,0,0,0,0
X600021.SH,0,0,0,0,0.241335621712852,0,0,0,0,0,0,0.161151048854095,0.0403583128157189,0,-1.0842021724855e-19,0,-0.106791039207062,0,0,0,0,0.288962993467008,0.00604856222070315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0450974153935326,0,0.0816446376622364,0,0,0,-0.109550502963877,0,0.0117390150896302,0.00327927281303823,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,-0.138664014783492,0,0,0,-0.109965158808602,0,0,0,0.0686121957858897,0,0,0,0,0,0,0,0,0.0919316337726027,0,0,0,-0.0313861759770292,0,0,0,-0.0384687466818382,0,0,0.0575437335733525,0,0,0,0,0,0.0566504448181972,-0.126701655575719,0.0696365667354082,0.0203310947712149,0.299745580212416,0.21650043286267,0,0,0,0,0,-0.0131150942181844,0.00584452955705589,0,0,0,0,0,0
X600808.SH,0,0,0,0.0976651065391354,0,0,0,0,0,0,0,0,0,-0.0118315660973493,0,0,0.0509022132073265,0,0,0,0,0,0,0,0,0.0936118431739269,0.0989600025967031,0,0,0,-0.0137802078585389,0,0,0.164496729854409,0,0.162935504252568,0,0,0,0.0848532978531377,0.0425099767669546,0,0,0,0,0,0,0,0.000933854478632511,0,-0.0159971957627864,-0.00192907304268486,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.273020316735087,0.247026935016804,0,0,0,0.0408361862830978,0,0.0584750704382667,0,0,0,0,0.0205164853734469,0.581341285731939,0,0,0,0,0,0,0.0890170159453485,0,0,0,0,0.305149930524163,0,3.46944695195361e-18,0,0,0,0,0,0,0,-0.0241740918037433,-0.0326990352663118,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0.00384175787115538,0.0227825157639444,0,0,-0.149975765051324,0,0,0,0,0,0.0714129568428793,-0.0559445998516751,0.038472293231254,0,0,0,0,0,0.0421092907384196,0,0.0256359507709139,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0205168982141269,0,0,0,-0.00445317160258911,0,0,0,0.0123747874424354,0,0
Slope,0,0,0,0,0.685589775883155,0,0,0,0,0,0,0,-0.357471196685052,0.101693322369887,-0.237480526011951,0,0,0,0,0,0,0,0,0,0,-0.479105293015829,0,0,0,0,0,0,0,-0.208018545235203,0,0.807912383507246,0,0,0,0,-1.06850524293976,-0.534622516543876,0,0,0,0,-0.0946462597119219,0,0.490036123185232,0,0,1.09020054625149,0,0,0,-12.0757623051516,0,0
TED,0,-0.198735196614402,0,0,0,0,0,0,0.154316677461264,0,0,0,0,0,0.0441653737356175,0,0,-0.0476532809414138,0,0,0,0,0,0,0,0,0.220486453439883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.338391674743456,0,0,0,0,1.78335588545592,0,0
RealEstate_excess,0,0,0,0,-0.0995874976788502,0,0,0,-0.024939350413289,-0.0867604540826484,0,0,0,-0.015108918770587,0,0.0314519314524106,0,0,0,0,0,0,-0.00263954883295586,0,0,0,0,0,-0.020449983300857,0,0,0,0.0586525089955637,-0.082279274440608,0,0.147534540787452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0432327169881495,0.042431098478743,0,0,0,0,0,0
MKreturn,0,0.0429395865025479,0,0,0,0.0621041908808045,0,0,0,0.0130736556425889,0,0,0,-0.0217402339093365,0,-0.0767708642018687,0.00903510308227826,0,0,0.043887136196451,0.0056371292797194,0,0,0,0,0,0,0,0,0,0,0,-0.00802694369200511,-0.00553160346363698,0,0,-0.0181348210018221,0,0,0,0.0151123915981098,0,0,0,0,0,0,0,0.0395311100846851,0,-0.00375490918653889,0.00252555630091785,0,0,0,0,0,0
MKvol,0,-0.00122353868180124,0,0,0,0,0,0,-0.000885395333840131,0,0,0,-0.000748403848637089,0,0,-0.000933972629483752,0,0,-0.00175440503085964,0,0,0,0.0010794808983282,0,0,0,0,-0.000181705393935065,9.12695842794022e-05,0,-0.000246856983890411,0,0,0,-0.00039526674918766,0.000678672126251846,0,0,0,0,-0.00126232389932949,0,0,0,0,0,0,0,0,0,-0.00011769275698144,-0.00195884154107877,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0.0308291771816351,0.057995760357508,0,0,0,0,-0.0100088645146022,0,0,0,0.0025190941205955,0,0,0,0,0,0,0,-0.0245990260973621,0,0,0,0,0,0.0445886527880923,-0.0153758764933107,0,0,0,0,0,0,-0.0330659803347472,-0.0355161198420577,0,-8.67361737988404e-19,-0.0370004215853888,0,-0.0280797442715426,0,0,0,-0.0691465512278093,0.0718152363566028,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,-0.00677665204762049,0,0,0,0,0,0,0,0,0,-0.000751458538480066,0,0,0,0,0,0,0,0,0,-0.00355458947202832,0,-0.0134648648870595,0,0,0,0,0,0,0,0,0,0,0,-0.0178973492821958,0,0,0,0,0,0,-0.00289723079137671,0,0,0,-0.0140006685728903,0.0227468994556082,0,0,0,0.0701860275029793,0,0
CarbonVol_Hubei,0,0,-0.0590539632691125,0,-0.0258670927920031,0,0,0,0,-0.0119716439387652,-0.0979633850787585,0,0,-0.0330100418786843,0,0,0,0,0,0,0.0299998101844514,0,0.00599248720327005,0,0,0,0.0335163393246722,0,-0.00986164772015261,0,0,0,0,0.00886168445289505,0,0,0,0,0,0,0,0,0,0,-0.0992975004430119,0,0,0,0,0,0.0222482841826119,0.0164177371055274,0,0,0,0,0,0
