,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X601898.SH,X600019.SH,X600011.SH,X600547.SH,X601600.SH,X600585.SH,X600886.SH,X600660.SH,X600795.SH,X600362.SH,X000792.SZ,X000708.SZ,X002466.SZ,X002460.SZ,X600027.SH,X600010.SH,X600111.SH,X601699.SH,X000301.SZ,X600489.SH,X600160.SH,X000983.SZ,X600426.SH,X600803.SH,X000877.SZ,X601991.SH,X000933.SZ,X600985.SH,X000630.SZ,X000807.SZ,X000786.SZ,X601168.SH,X000408.SZ,X002128.SZ,X600176.SH,X600612.SH,X600219.SH,X000932.SZ,X000883.SZ,X600096.SH,X600348.SH,X002271.SZ,X601666.SH,X600295.SH,X000027.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600585.SH,0,0,0,0.0283165647369986,0,0.0975525198479237,0,0,0.0660317670679907,0,0,0,0,0,0,0,0,0,0,0,0.103007461207992,0,0,0,0.00490687776924653,0,-0.0542923604979866,0,0,0,-1.73472347597681e-18,0,0,0,0,0.235498485283478,0,0,0,0.115028288086916,0,0,0.0101356943892847,-0.0541213493770848,0,0,0,0,0,0,0.0601016969561461,-0.0081460927943797,0.0400675370501793,-0.151982612173498,0,0,0,0,0
X600886.SH,-0.0169189794152945,0.0292407595286872,0,0,0.0529014765609028,0,0,0,0.0211847326309501,0,0,0,0.0115840438082775,0.427187301179195,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0.00361881525438154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.087363802379367,0,-0.0515348363305852,0.0610782212664016,0,0,0.0220218869406353,-0.0240837469070392,0,0,0,0,0,0,0
X600660.SH,0.0723104467466033,0,0,0,0,0,0,0,0.0446348014492411,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,-0.0296107932559243,-0.0344086688445511,0,0,0,0,0,0.164897837016019,0,0,0,0.00277278394722624,0,0,0,0,-0.100118313132183,0,0.104714195594842,0,-0.0656580030398914,0,0,0,0,0,-0.085490438109762,0,0,0,0,0,0.0638185374471872,0,0,0,0,0,0
X600795.SH,0,0,0,0,0.160849799026511,0,0,0.0462538495972039,0,0,0,0.162860152284591,0.00655382165510386,0,0,0,0,0,0,0.404610252712204,-0.0195243074714425,0,0,0,0,0.0381739363709298,0,0,0,0,0.09421475005368,0,0,0,0,-0.0109603602041656,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600362.SH,0,0,0,0.0335155187524154,0,0.132052038247061,0,0,0,0,-0.238956632447651,0,0,0,0,0,0,0.0759945682832487,0.0384087423552077,0,0,0,0,0.0544835362439129,0.213972711254773,0,-0.0519686164552807,0,0,0,0,0,0,0.277486378228625,0.139765907931272,0,0,0.0435984860305916,0,0,0,0,0,0,0.00614538686428033,0,0.0478572802258656,0,0,0,0,-0.0195018814433201,0,0.079144197003449,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123939687337101,0.0327834632324312,0.390724301685764,0,0,0.0139859480625953,0,0,0,0,0,0,0,0.00117317660594452,0,0.0466599456104549,0,0,0,0,0.0671501428437366,0.0156097425708544,0,0.00659705185938843,0,0,0,0,0.101236491748508,0,0,0,0,0,0,0,0,0.0267836759451039,0,0,0,0,0
X000708.SZ,0,0,0,0,0.0401907142857333,0,0,0,0.027004079545191,0.00874318096865408,0,0,0,0.00451318785557051,0,0,0,0,0,0,0,-0.0870624122318491,3.46944695195361e-18,0,0,0,0,0.0653612679579114,0.00793789671854355,0,0,0,0,-0.138761975632759,0.238081022375053,0,0,0,0,0,0.0897892271785814,0,0.219488668062384,0,0.0807499949271254,0,-0.077323630789663,0,0,0,0,0,0.0231871766431417,0,0,0,0,0,0
X002466.SZ,0.254198211683097,0,0,0,-0.140898094931798,-0.0279338216917432,0,0,-0.0568050850981649,0,0,0,-0.116904170220821,0,0,0,0,0,0.822961455851201,-0.042870724122959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0851873787099957,0,0,-0.0885520296636377,0,0,0,0,0,0,0,0,0,0.0694468739316748,0.0471062768816217,0.0204748172806802,-0.0586891193893542,0,0,0,0,0
X002460.SZ,0,0,0,0.14204063488911,0,0,0,0,0,0,0,0,0,0,0,0,0,0.749031214499851,0,0,0,0,0,0,0,0,0,0.0806962658944785,0,0,0.0626470687679914,0,0,0,0,0,0,0.0613238571484767,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0336314777424421,-0.0755813009153705,0,0,0,0,0,0
X600027.SH,0,0,0,0,0.00169221399761295,0,0,0.685671593524266,0,0,0.0700209327482566,0,0,0,0.194142189159922,0,0,0,0,0,0,-0.179533769353274,0,0,0,0,0,-0.0347914220176786,0.100978708635304,0,0.201661238741375,0,0,0.0285442183919414,0.216414919034485,0.0444292796546758,0,0,0,0,-0.0137357543958658,0,0,0,0,0,0,0,0,0,0,0,0.0480001532410744,0,-0.526514523617211,0,0,0,0
X600010.SH,-0.0197000990329929,0,-0.113817437980887,0,0,0.24008393359671,0,0,0,0,0.2334331694293,-0.0750106705271648,0,0,0,0,0.0400541309978353,0,0,0,0,0.548495566595135,-0.109201167693249,0,0,0,-0.0135929375657456,-0.0815749276062985,0,0,0,0,0,0,0,0,0,0,0,0,0.0220017691650351,0,0,0,0,0,0,0,0,0,0,0,0.0172082757846768,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,-0.0619722632260252,0,0,0,-0.107703039211066,0,0,0,0.472857657658758,0,0.0144669559615913,0,0,0.525744740677665,0,0,0,0,-0.0350357117207063,0,0,0,0,0,0,0,0,0,0,0,0,0.102130915745486,0,0,0,0,0,0,0.091174101024006,0.0317179577565266,-0.0416772426125645,0,0,0,0,0,0,0,0,0,0,0
X601699.SH,0,0,0,0,0,0.363039478658705,0,0,-0.002744892562845,0,0,0,0,-0.103971036326107,0,0,0,0,0,-0.0657311260646826,0,0,0,0,0,0,0.0726574734987779,0,1.38777878078145e-17,-0.071304380201895,0,0,0,0,0,0,0,0,0,-0.225043214162225,0.126911341988152,0,0.062578433729054,0,0,0.729418378946403,0,0,0,0,0,-0.0640294977661956,0,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,-0.0568037682581809,0,0,0,0,0,0,0,0,0.0779236315558764,0,0,0.165777081382889,0,0,0,-0.0602420882569834,0.027694769403772,0,0,0,0,0,0,-3.46944695195361e-18,0,0.0992762875084266,0,0,0,0,0.0134770799071413,0,0.0535157244944605,0,0.174287357120634,0,0,0,0,0,0,-0.0332382245089433,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0.622218607387955,0,0,0,0,0,0,0,0,0,-0.0393575700644012,0,0,0,0,0,0,0.0819725444537897,0,0,0,0,0.0275603545108314,0.0757370962919846,-0.0674700969647584,0,0,0,0.0667943042069772,0,0,0,0.152048628562851,0.153309408045882,0,0,0,0,0,-0.0586483229872641,0,0,0,-0.0304476278530179,-0.0215741419358328,0.0550130885862646,0,0,0,0,0
X600160.SH,0,0,0,0.0116045536990914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,-0.315975878411841,0,0,0,0,0,0,0,0.184099229284437,0,0,0.693572964113021,0,0.0971444354625477,0,0,0.0172301348031892,-0.0875359609364045,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0.105184848711879,0.113504817060663,0,0,0,0,0,0,0,0,0,0,0,-0.0482380508516117,0,0.0625076153076118,0,-0.0394001555670954,0,0,0,0,0,0,0,0,0,0,0.583961648079402,0,0,0,0,0,0,-0.0311328429433897,0,0,0,0,0,0,0,0,0,0,0,-0.0106967211440045,0,0.106051423578902,0,0,0,0,0
X600426.SH,0,0,0.0154746741078937,0.34398178680677,0.0550569421171302,0,0,0,0,0,0,0,0.149824096773284,0,0,0,0,0,0.0301531922395204,0,-0.0139275786168759,0,0.089768075411704,0,0.0373496580183858,-8.67361737988404e-19,0,0,0,0,0,0,0,-0.0786463861450252,0,0,0,0,0,0.465961934077554,0,0,0,0,0,0,0,0,0,0,0,0,0.0370962461712096,0,0,0,0,0,0
X600803.SH,0.106558810849543,0,0,0,0,0,0,0,-0.0164261512262974,0,0,0,0,0,0,0,0.146927112301019,0,-0.026556250191804,0.14347988654325,0,0,0,0,0,0.0125379002173605,0,0,0,0,0,0,0,0,0,0,0.0518659326852184,0,0,0,0,0,0.103462939231322,0,0,0,0,0,0,0.0523925550410314,0,0.00798451878432896,0.0855851866642239,0,0,0,0,0,0
X000877.SZ,-0.0934707829822539,0,0,0,0,0,0,0,-0.0395064954191405,0.20753053300682,0,0,0,0,0,0,0,0,0,0,0,0,-0.029339843051965,0,0,0,0,0,0.261549109174437,0,0,0.0400329835524666,0,0,-0.296334693649589,0,0,0,0,0.106248047238641,-0.201836658836071,0,0,0,0.148165413084406,0,0,0,0,0,0,0.0276749298580156,0.0378657320359137,0,0,0,0,0,0
X601991.SH,0,0,0,-0.0639504559933028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0513194906770338,0.0999295466947924,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0875676690466327,0.0495277531653799,0,0,0,0,0,0,0.0801360051802058,0,0.157171063019294,0,0.219867541011893,0,0,0,0.14747007787728,-0.0419313396060095,0.0246243260363318,0,0,0,0,0,0,0
X000933.SZ,0,0,0,0,0,-0.0582370085062576,0,0,0.230807543405914,0,0,0,0,0,0,0,0,0,-0.0296929833247129,0,0,0,0,0,0,-0.0888769779440873,0,-0.0977534856410598,0,0,0.13111703196083,0,0.0983879611386188,0,0.290252389183344,0,0.305781808467031,0,0,0.161819123134084,0,0,0,0,0.12603237351684,0,0.0395428237392713,0.151518662777153,0,0,0,-0.0562621676122759,0,-0.00782666060087747,0,0,0,0,0
X600985.SH,0.036216856102378,0,0,0,0,0.100608088220109,0,0,0,0,0,0,0,0,0,0,0,0,-0.0195717891283108,0,0,0.00232017457476613,0,-0.00818739882556499,0,0,0.360533736525332,0,0,0,0,0.00171190358875945,0,0,0,0,0.0284378503529649,0,0.0874995836053634,0,0,0,0,0,0,0,0,0.310570837401881,0,0,0,-0.0149928388706217,-0.020365650606376,-0.0549668725371385,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0.0209719479696503,0,0,0,0,0.330649843775426,0,0,-0.10784329963521,0,0,0,0,0,0,0,0,0.114102777695402,0,0,0,0,0,0,0,0,0,0.244025628119378,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0.0187207985947998,0,0,0,0.0177825471766883,0,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0,0,0,0,0.471928778877934,0,0,0,0,0,0,0,0,-0.0326348666135117,0,0,0,0,0,0.0205821108903641,0,-0.122619309615723,0,0,0,0.118040303551428,0.166551627624326,0,0,0,0,0,8.67361737988404e-19,0,0,0,0.338424314130902,0,0,0,0,0,0,0,0,0,0.0148276663051617,0,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0.0177234290526132,0,0,0,0,0,0,0,0,0.0252319280449689,0,0,0,0,0,0,0,0,0.0304842736140983,0.0993628363636142,0,0,0,0,0,1.38777878078145e-17,0,0.07444188458214,0,-0.0166759128897872,-0.163375758325635,0,0.30827739298414,0,0,0,0,0,0,0,0,0.275796819263036,0,0,-0.0651201075153087,0,0,0,0,0,0,0
X601168.SH,0,0.0198900485115408,0,0,0.172733755918675,0,0,0,0,0,0,0,0,0,0,0,0.0719580743327353,0,-0.00363781424040835,0,0,0,3.46944695195361e-18,0,0,-0.131238868362206,0,0,0,0,0,0,0.125476920017828,0.549303668271994,0,0,0,0.166157780286157,0.384278290736239,0,0.109548240913056,0,0.236926727079513,0,0,0,0,0,0,-0.0505612011952327,0,-0.057325805403009,0.105597325017552,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,-0.131483019356314,0,0,0,0.124640947927161,0,0,0.256088551083681,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0802814225841587,0,0,0.00707639201797691,0,0.55368405008002,0,0,0,0,0,0,0,0,0,0,0,-0.424273407904918,0,0,-0.0733487969273628,0.171970121531613,0,0,0,0,0,0
X002128.SZ,0,0,0,0,0.0768151903515723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0986916008592791,0,0,0,0,0,0,0,0,0,0,0,0.0102127060973871,0,0.189822755373265,0,0,0,0,0,0,0,0.00822550176500708,0,0,0.0635563166352467,0.0752455385734173,0,0,0.0147114293368126,0.00544605297436881,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,-0.0586882177291525,0,0,0,0,0,0,0,0,0,0.198181201272273,0,0,0.0712278453339823,0,0,0,0,0,0.121829027443939,0,0,0,0.0885535671945028,0,0,0.0640490505265359,0.213435331983001,0,0,0,0,0.0890577644592616,0,0,0,0,0,0.241230473861511,0,0,0,0,0,0,0,0,0,0,0,0
X600612.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.0372402443215922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0467595060606534,0,0.105681508048761,0.0788119822078857,0,0.126283402688797,0,0,0,0,0,0,0,0,0.290669185821525,0,0.270121528197757,0,0.108781998928651,0.140858441971162,0,0,0,0,0
X600219.SH,0,0,0,0.0243805864326188,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0513110286876466,0.127146188190221,0,0,0.0122269018024005,0,0,0.0944692217357865,0,0,0,0,0,0.0744372525542938,0,0,0.099243400065187,0.142074695922012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0402121398181111,-0.0507948890293058,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0,0,0,0,0.0665810302751734,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127710761465754,0,0,0.218876464959405,0.151639832389044,0,0,0.0531391860616929,0,0,0,0,0,0,0.0231058799958678,0,0,0,0,0,0,0,0.10083850832454,0,0,0,0.00212035660822417,0,0,0,0.0534452571971861,-0.191649876229322,0,0,0,0,0
X000883.SZ,0,0,0,0,0,-0.0316537407166399,0,0,0,0,0,0,0,0,0,0,0,0.0997628079606941,0,0,0,0,0,0,0,0,-0.0458403117023898,0,0,0,0,0,0,0,0.034363517911867,0,0,0.00437423235942528,0.469514787047129,0,0.100533759735289,0,0,0,0.0491599488177686,0,0,0,0,0.143950126363027,0,0.00471937985251171,0,0,0,0,0,0,0
X600096.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2379436089502,0,0.00743779153610049,0,0.120304251869232,0,0,0,0,0,0.156496279922231,0,0,0,0,0.0712311723951984,0.15314864227841,0,0.145003167953423,0.00661333153828935,0,0.0789631667512241,0,0,0,2.16840434497101e-19,0,0,0,0,0.0331427337767685,0,0,0,0,0,0,0
X600348.SH,0,0,0,0,0.141861841229863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.190221754822328,0.252038984649909,0,0,0.0176271449038303,0.0577620615176477,0,0.0502717449867685,0,0,0,0.0867887073050179,0,0,0.100324335857949,0,0,0,0,0.0667624859095815,0,0.0433129592441605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,-0.0117991241211441,0,0,0,0,0,0,0,0,0,0.517916425439232,0,0,0,0,0,0,0.0413598955407399,0,0,0,-0.00336190244070079,0,0,0,0,0.137225986378978,0,0,0,0,0.0406820298695389,0,0,0,0,0,0,0,0,0,0,0,-0.061925888133524,0,0,0,0,0,0,0
X601666.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,-0.036902728582733,0,0,0.193502636229275,0,0,0,0.208933550257225,0,0,0,0,0.0666214413379295,0.315147247838883,0,0.1056547157049,-0.297199148411993,0.0232236242130777,0,0,0,-0.0737546324661442,0,0,0,0,0.200732823429538,0,0,0,0,0,-0.0257237825927151,0,0,0,0,0,0,0
X600295.SH,0,0.105407017804485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0343465744567818,0.0514694869897702,0,0,0,0.202536924639326,0,0.291805278261784,0,0,0,-0.0071361824183469,0.0920740639118724,0,0,-0.050973616677682,0,0,0.0446689470544996,0,0.0534680291794997,0,-0.0945950079131105,0,0,0,0,0,0.00658893906471398,0,0,0,0,0,0
X000027.SZ,0,0,0,0,-0.0933643378558389,0,0,0,0.0232259972803671,0,0,0,0,0,0,0,0.0382424797716347,0,0,0,0,0,0,0,0,0,-0.0104040260507938,0,0,0,0.29160792093361,0.00688034430416081,0,0,0.0161884165463141,0,0,0,0,0,0,0,0,0.301077781207882,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0.0808559208585519,0,0,0,0,0,0,0,0,0,0,0,0.272856127329455,0,0.119661736449275,0,0,0,0,0,0,-0.0694869161574415,0,0,0,0,0,0,0.0187568643003682,0,0,0.0167836023064535,0,0,0,0.0533740112788513,0,0,0,0,0,-0.123692684052804,-0.145601793067336,0.0661306623897934,0,0,0.0348102146035696,-0.131737160006516,0,0,0,0,0,0
Slope,0,0,0,-0.0315152738083034,0,0,0,0,0,0,-0.0135916130596207,0,-0.418728178002104,0,0,0,0,0.0374336644302195,0,0,0,0.19957904774448,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.167908236301215,0,0,0.0661008716486172,-0.139713784354413,0,0,0,0,0,0,0,0,0,0,0.27472196667071,0,0.882685172345619,0.486677181913436,0,0,0,0,0
TED,0,0,0,0,0,-0.108189634406051,0,0,0.0518559832943153,0,0,0,0,0,-0.0311436781310207,0,-0.416443325611436,0.0734935238095733,0,0.0299022031189103,0,0,0,0,0,-0.0587566409230176,0.350015538920542,-0.115611516659121,0.241878906068562,0,0,0,0,0,0,0,0,0.0768466411301459,0,0,0,0,0,0,0,0,0,0,0,0,-0.130442472269277,0.60931929959465,0,0.192392195088423,0,0,0,0,0
RealEstate_excess,0.296493355386704,0,0,0,0,0,0,0,0.0288163582614139,0.167621975393714,-0.208113957185812,0,0,0,0.0309732985460183,0,0,0,0,0,0,-0.242253606162775,0,0,0,6.93889390390723e-18,0,0,0.203111372633462,0,0,0,-0.0779677977853083,0,0,0,0,0.0787234139441128,0,0,0,0,0,0,-0.274870584956624,0,0,0,-0.0385817667637863,-0.0593928506799396,0,0.0378190902890228,-0.0174054131757401,0,0.244031944574041,0,0,0,0
MKreturn,0.0882945495141028,0,0,-0.00986629939492197,0,0,0,0,0,0,0,-0.136081523387801,0,0,0,0,-0.122359568654121,0,0,-0.0473650313589988,0,0,-0.078799730853047,0,0,0,0,0,0,0,0,0,0,0.062312085743224,0,0,-0.0122797022063214,0,0,0,0,0,0.0665356486047411,0,0,0,0,-4.33680868994202e-19,0,0,-0.127373089717787,0.0310550731600171,-0.0323897085968941,0.137445032389367,0,0,0,0,0
MKvol,0,0,0,0.00513191330711089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01493726290449,0.00511590343233794,0,0,0,-0.0105247944131566,0.0189706590757185,0.0042331344784493,0,0,-0.04705494621065,0,0,0.0147642495526613,0,0,0,-0.00666276145653368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0271523714723048,-0.0180197052218074,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0116737066214595,0,0,-0.00379055853566109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0049993005966511,0,0,0,0,4.33680868994202e-19,0,0,0,0,0.00874881761854467,0,0.0127804161216001,0,0,0,0,-0.00581135051695128,0.0381953068757887,0.0149974457528232,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,-0.00590601359830081,0,0,0,0,0,0,0,0,0,0,0,0,0.00187604148623731,0,0,0.0131292232480713,0,0,0,0,0,0,-0.00150935624287959,0,0,0.000542580435444621,0,0,0,0,0,-0.0081208465815564,0,0,0,0,0,0,0,0.00266900718410176,0,0,0,0,0,0.00856055893072077,-0.00859744945775957,-0.00474730966750538,0,0,0,0,0
