,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600019.SH,X600585.SH,X600010.SH,X601898.SH,X600547.SH,X601600.SH,X600688.SH,X600362.SH,X600795.SH,X600188.SH,X300072.SZ,X600157.SH,X601991.SH,X600027.SH,X600111.SH,X600660.SH,X601992.SH,X600886.SH,X600309.SH,X600489.SH,X000898.SZ,X600299.SH,X601158.SH,X002466.SZ,X000792.SZ,X000723.SZ,X000709.SZ,X002075.SZ,X000959.SZ,X000630.SZ,X600583.SH,X000408.SZ,X600352.SH,X000983.SZ,X600623.SH,X600219.SH,X000883.SZ,X600098.SH,X600549.SH,X000060.SZ,X000539.SZ,X000937.SZ,X601699.SH,X000027.SZ,X000935.SZ,X600176.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.31798183180888,0,0,0,0,0,0,0,0,0,0.0460895308537378,0,0,0,0,0,0,0,0.0011719869873763,0.0804385086899131,0,0,0,0.0505980946990163,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0.0641753168094463,0,0,0,0,0,0,0,0,0,0.0014900292723381,0,0,0.0296056777824687,0,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0,-0.0106911368761829,0.0563239987480827,0,0,0,0,0.0545224266316002,0,0,0,0,0.142176299335063,0,0,0,0,0.0488642002667457,0,0,0,0,0,0,0,0.0272552860707403,0,0.258227569289092,0,0,0,0,0,0,0,0,0,0,0.00696020581551881,0,0,0,0,0,0.0312542756638503,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0.0377266034046725,0.178844017621451,0,0,0,0.00609869462284695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0474904131349011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.173319935528372,0,0,0.102363430417145,0,0,0,-0.0759062696592919,0,0,0,0,0,0
X600011.SH,0,0.0522673034962119,0,0,0,0,0,0.045824237593185,-0.0493664897916895,0.0650928303855706,0,0,0.0985760193363277,0,0.0601258175562268,0,0,0,0,0,0,0,0,0,-0.0750505184267919,0,0.0365731666281106,0,-0.0223617169980945,0,0,0,0,-0.0403353833089999,0,0,0,0,0,0,0,0,-0.00249452911132308,0,0,0,0,0,0,0,0,-0.0486735178558048,0.0888394631466084,0,0,0,-0.0348281683067969,0,0
X600019.SH,0,0,0,0,0,0.43860034376809,0,0.0338731781621045,-0.0504226546574605,0,0,0.0801009906035485,-0.0625645705066821,0,0,0,0,0,0,0,0,0,0.05837286049922,0,-0.0524787446627743,0,0.00558473915719138,0,0,0,0,0,0.0301617801146359,0,0,0.0493686331683019,0,-0.159256004866735,0,0,0,-0.026243332632421,0.0266422086825907,0,0,0,0.278964359773527,0,0,0.0109408451232356,0,0.0699943733783004,-4.33680868994202e-19,-0.137338646214987,0,0,0,0,0
X600585.SH,0,0,0,0,0.0567937133440288,0,0,0.037647905453734,-0.0335989765358018,0,0,0,0,0,0.0279108567976334,0,0,0,0,0.0316108518769671,0,0,0.0494386012969755,0,0.150130157021605,0,0.131111476766708,0,0,0,0,0,0.0814437296678394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0350133316188482,0,0.158653907894963,0,0.0161504741819346,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0.009275531202273,0,0,0,0,0.0334728400072442,0,0,0,0,0,0,0,0,0.147484576153497,0,0.233634381355629,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0.0339171217114682,0.0672302195664929,0,0,0,0,0.0605828512017036,0,0.0248465930821155,0,0,0.0113103183600384,0,0,0,0.0102757565233063,0,0,0,0,0,0
X601898.SH,0,0,0.3025247883513,0,0,0,0,0,0,0,0,0,0,0.182438557406421,0,0.109316094652977,0,0,0,0.0105948013166611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00160756074036226,0.251396420211288,0.0846775456474443,0.0201748487757567,0,0,0,0,0,0,0.126548730329783,0,0,0,0.070493246172188,0,0,-0.0722126547438461,0,0,0,0,0,0
X600547.SH,0,0,-0.0285064699583288,0,0,-0.00885839398678829,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0238420667793445,0,0,0,0.931696388329216,0.0518327642555302,0,0.114269298983908,0,0,0,0.0942707714709665,0,0,0,0,0,0,-0.0360898727188387,0,-0.0328824518978519,0,3.46944695195361e-18,-0.0162492093236817,0,0,0,0,0,0.0938803617749187,0,0,-0.021412383525512,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0.044147874299264,0,0.0550981218623005,0,0,0,0,0,0,0,0,0,0,0,0,0.02379300972149,0,0.0806827585852126,0,0.102176752381062,0,0,0,0,0,0,0,-0.0341022422926366,0.254680682460459,0,0,0,0,0,0,0,0,0,0.365449711977145,0,-0.0422372740933638,0,0,-0.0683751181459582,0,0,0,0.0583844805165973,0,0,0,-0.232573270218215,0,0
