,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X600585.SH,X002460.SZ,X002466.SZ,X000792.SZ,X601898.SH,X600019.SH,X600111.SH,X002271.SZ,X600660.SH,X000301.SZ,X000877.SZ,X000708.SZ,X600010.SH,X600011.SH,X601600.SH,X600547.SH,X600886.SH,X600176.SH,X600795.SH,X600426.SH,X600362.SH,X000983.SZ,X600096.SH,X600803.SH,X000723.SZ,X000408.SZ,X000786.SZ,X601699.SH,X600141.SH,X601991.SH,X600219.SH,X600486.SH,X300073.SZ,X002353.SZ,X002192.SZ,X002080.SZ,X000807.SZ,X600157.SH,X600801.SH,X600985.SH,X600295.SH,X600027.SH,X000959.SZ,X000630.SZ,X600688.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.0058867913249533,0,0,0,0,0,0,0,0,0.110809879185725,0,0,0,0,0,0,0,0,0,0,0,0,0.0529835993657528,0,0,0.185919057901457,0,0,0,0,0,0,0,0,0.0166993018299262,0.0346240840931936,0,0,-0.0358760042683797,0,0,0,0,0,0.0351419684220268,0,0,0.260084445182137,0,0,-0.0116326109033245,-0.0596715906121995,0,0,0,0,0,0
X601088.SH,0.103375484990909,0,0,0,0.20857778255279,0,0,0,0,0.130346751849673,0,0,0,0,-0.0348178611278223,0,0,0,0.056749469400457,0,0,0,0,0.0174096776056346,0,0,0.0213850810615678,0,0,0,0,0,0,0,0,0,0,0,0,-0.112972609166849,0,0,0,0,0.0106129096328539,0.0485719073244545,0.0901620160230927,0,0.158174711258482,0,0,0.0211361766987063,-0.0093583249661038,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0801108006572109,0,0,0,0.0621083580698889,0.0251901861878569,0,0,0,0,0.0211185128690434,0,0,0,0,0,0,0.00227807516934281,0,0.0618223070966132,0,0,0.0326599224990096,0,0,0,1.38777878078145e-17,0,0,0.0622446499330242,0,0,-0.012691657395597,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0.0653966254359795,0,0,0,0,0,0.0972374583771569,0,0,0,0,0,0,0,0,0,0,0,0.0250456142935547,0,0,0,0,0,0,0,0,0,0,0.096819096651472,0,0,0,0,0,0,0.0548239639144305,0,0,0.103399931664262,0,0,0.00645713087552715,-0.00492137296916044,0,0,0,0,0,0
X600188.SH,0,0.266870934314022,0,0,0,0,0,-0.0820115918862198,0.125212339102075,0,0,0,0,0,0,0,0,0,-0.234927417394469,0,0,0,0,0,0,0,0,0,0,0,0,0.0682918821979877,0.387923987610223,0,0,0,0,0,0.0123055626294162,0,0,0,0.099066661311373,0,0,0.0937918999735743,0,-0.0713034885192328,0,0,0,0.0476997050272315,-0.0823993806294362,0,0,0,0,0,0
X600585.SH,0,0,0,0.0563540478706412,0,0,0,-0.0343897075385161,-0.0691481627297555,0,0,0,0.140420915456023,0,0,0,0,0,0,0,0.117239304993176,0,0,0,0,0,0,0.0828503786426564,0,0,0,0,0,0,0.0293557122715911,0,0,0,0,0,0,0,0,0.265925591177653,0,0,0.132504258863548,0,0,0,0,-0.0170154464681521,0,0.0612479057302585,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0.416878296310592,0,0,0,0.205375833642932,0,0,0,0,0,0,0,0,0,0,0,0,-0.0135243372546176,0,0.0358664743167246,0,0,0.0392600546154494,0,0,0.0758292504746347,-0.0667390689809975,0,0,0,0.157214264762461,-0.0245185784012334,0.0149882110650321,0,0,0,0,0,0,0,0.141729311687189,0,0,0,0.000413824460901072,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,-0.176121135562515,0,0.730232944468451,0,0,0,0,0.0463194759557813,-0.0391253998803888,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0417500293273977,0.083803305049938,0,0,0,0,0,0.00823693326515389,0.141566779362215,0,0,0,0,0.0694232717660684,0,0,0,0,0,0,0,0,0,0,0,0.0138854722393182,-0.0249712333365886,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0.045639383325951,0,0.0831191165149867,0,0,0,0,0,0,0,0,0,-0.0198366399339241,0,0,0,0,0,0,0,0,0,-0.100558103296859,0,0,0,0.263671558554961,0,0,0.162542962552273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172511608625334,0,0,-0.00901543613020112,0,0,0,0,0,0,0
X601898.SH,0,0.24027663929097,0,0.132439878286164,0.00662038556517599,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00562101391511181,0,0.0538055154560607,0,0,0,0,0,0.199279999966181,0.083099415480703,0,0,0,0,0.0367400714711946,0,0,0,0,0,0,0,0,0,0,0,0.0892172839862266,0.090606380573739,0,0,0,0,0,-0.00987520384058271,-0.0526301546484075,0,0,0,0,0,0
X600019.SH,0,0,0,0,0.037049857852289,0,0,0,0,0,0,0,0,0,0,0,0,0.163659350171756,0,0,0,0,0,0,0,0,0,0,0.0311264598731655,0,0,0,0,0,0,0,-0.00902192247220936,0,0.0193213082922581,0,0,0,0,0,0.0586447366318019,0,0,0.30040885004848,0.045014427966019,0,0,0,-0.0878524724772162,0,0,0,0,0,0
X600111.SH,0,-0.0192551754096811,0,0,0,0,0.0679214242341963,-2.77555756156289e-17,0,0,0,0,0,0,0,0,0,0.457165522145415,0,0.142517292966806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.213550695680826,0.117883354525179,0,0.269667184615205,0.02475894651597,0,0,0,0,0,0,0,0,0,0.00280819010758491,0,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.116735411426389,0,0.064335590170526,0,0,0,0,0,0,-0.0773035934764267,0,0,0,0,0,0,0,0,0.0606540643258349,0,0.677330533190051,0,0,0.151808852230432,0,0,0,0,-0.0282807496948585,0,0,0,0,0,0,0,0.201850083268424,0,0,0,0.00640765382173451,0.0120469699255511,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0.0653034981583012,0,0,0,0.0474023669308937,0,0,0,-0.061824772012178,0,0,0.000792534313107215,0,0,0,0,0,0,0,0,0.0753606774754265,0.226765907702884,0,0,0,1.73472347597681e-18,-0.313121006566045,0,0,0.17432661737331,0,0,0,0.213177245759034,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,-0.0152004442046544,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,-0.0800265574066641,0,0,-0.102487772485019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106533157358604,0,0.302546854233153,0.0946540749431607,0,0,0,0,0,0,0.314070808926927,0,0.0232863999583354,0.000911370235048972,0.141230686759081,0,0,0,0,0,0,0,0,0,0.00742858471823631,0,0,0.0232137084582982,0,0,0,0
X000877.SZ,0,0,0,0.17536455264203,0,0,0,0,0,0,0,0,0.0633718338290094,0,0,0,0,0,0,0,0,0,0.0289247220575332,0,0,0,-6.93889390390723e-18,0.00660040546100859,0.057455941643794,0,0,0,0,0.1278456129157,0.0508771690416288,0,0.00381867586979739,0,0,0,0,-8.67361737988404e-19,0,0.192315586316705,0,0,0,0,0,0,0,0.0228850770002372,0,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,-0.110073996506281,0,0,0.0177715573272715,0,0,0.0354560769990151,0,0,0,0,0,0,0,0.0551280793505474,0.245385099975581,0,0,0,0,0,0.0805987703340683,0,0,0,0.0221933840049339,0.0534130157742732,0,0,0,0,0,0.0911552385954959,0,0,0.0729295186691181,0,0,0,0.107848254071435,0,0,0,0,0,0,-5.42101086242752e-20,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0.100635819501446,0.198046751252654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0710465072574668,0.283135484172713,0,0,0,0,0,0,0,0,0,0,0,0.10722266572573,0,0,0,0,0,0.0522306577527642,0.0706532282644074,0,0,0.00832607411324255,0,0,0,0,0,0,0
X600011.SH,-0.273758084746495,0.250590154323855,0,-0.196255516866957,0,0,0,0,0,0,0,0,0.226916398706781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0378921788547266,0,0,0,0,0,-0.263429862360164,0,0,0,0.44485060248532,0,0.169923532820967,0,0,0,0,0,0,0.904695631823126,0,-0.0945142125938639,0,0,-0.0314097380100633,0.0655476652532052,0,-0.29332507054282,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0.0769705227116387,0,0.0513784912434293,0,0,0,0,0,0.0598811793902527,0.0594121171432128,0,0,0,0,0,0,0.0471229967242538,0,0,0,0,0,0,0,0,0,0.0949502687998414,0.0941292058143381,0,0,0.0460324925215469,0,0.28053963141437,0,0,0,0.0950522034440604,0,0.105050261345488,0.0395121623287575,0,0,0,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0.0539602995544674,0,0,0,0.0550504062038551,0,0,0.182028283459544,0,0,0,0,0,0,0,0.108837539079157,0,0,0,0,0,0,0,0,0,0,0.0649199436071482,0,0,0,0,0,0,0,0,0,0,0.0531004997595348,0,0,0,0.0800124436744209,0,0,0,0,0,0,-0.0597042913527899,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0.0147903558720885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107296399216041,0.0666201193357552,0,0,0,0,-0.0204922936595155,0,0,0,0,0,0.125003541536747,0,0,0,0,0,0,0.110209239265106,-0.00886552917769693,-0.0560542864324036,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0536312145980345,0.0763841562741541,0,0.0286628618137848,0,0.0557554957838047,0,0,0,0,0,0.0127059665283621,0,0,-0.00176284257879568,0.0411680472591145,0,0,0,0,-0.0162142731294521,0,0,0,4.33680868994202e-19,0,0,-0.0450781119723026,0.15114505806168,0,0,0.224062815159516,0,0,0.0302719398504902,0,0,0,0,0.00809364904089359,0,0,0,0,0,0,0
