,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600585.SH,X002460.SZ,X000792.SZ,X600019.SH,X600111.SH,X002466.SZ,X000877.SZ,X600010.SH,X002271.SZ,X600660.SH,X600011.SH,X000708.SZ,X600188.SH,X601600.SH,X000301.SZ,X601898.SH,X600547.SH,X600362.SH,X600886.SH,X600176.SH,X000723.SZ,X600426.SH,X000786.SZ,X600219.SH,X600803.SH,X000408.SZ,X002080.SZ,X601991.SH,X600795.SH,X600688.SH,X600801.SH,X600027.SH,X300037.SZ,X600352.SH,X000825.SZ,X002353.SZ,X000807.SZ,X300073.SZ,X600489.SH,X000959.SZ,X600157.SH,X002326.SZ,X000932.SZ,X600516.SH,X600486.SH,X000027.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0.0361890098810836,0,0,0,0,0,0.039949246528628,0,0,0,0,0.0103597902723512,0,0.000183950360865322,0.0412283982672706,0,0,0,0,0.0451074973685869,0,0,0,0,0,0,0,0,0.215210277576316,0,0.0651165004100322,0,0,0,0,0,0,0,0,0,0,0,0.12689773527459,0,0,0,-0.0282992716695673,0,0,0,0,-0.117585217320285,0,0
X600028.SH,0.177502534257419,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0.055880236605651,0,0,0.0739113534272532,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0690763918891394,0,0,0,0,0,0.0341838846606795,0,-0.0614642543966224,0,0,0,0,0,0,0,0,0,-0.0150651605448473,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0.0685265062042522,0,0,0.0700526817430323,0,0,0,-0.0113795012139348,0,0.0882634182553392,0,0.267504962844231,0,-0.155288675445114,0,0,0,0,0,0.10409899852201,0,0,0,0,0,0,-0.0643235954077041,0,0.21585087766416,0,-0.0414920776737386,0,0,0,0.0509259258322801,0,0,0,0.0547392781087784,0,0,0,0,0,0,0,-0.0342236323161406,0.0389916441820965,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,-0.107195976212748,-0.0671427669529826,0.00938838569178965,0.121627074345802,0.12359915247452,-0.0271018819573084,0,0.0248516332383465,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0.0394686530980262,0,0,0.0980624203787778,0.10835085263678,0,0,0,0,0,0,0,0,0,0,0,0,0.130555808868098,0,-1.73472347597681e-18,0,-0.0477140507513898,0,-0.0452799482816543,0,0,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0.0461367979774832,0,0,0,0,0,0,0,0,0,0,0,0,0,0.300957029955833,0,0,0.0839662704656799,0.0453376783344705,0,0,0,0,0,0,0.141642146902271,0,0,0,0,0,0,0,0,0,0,-0.0587172691681808,0,0,0,0,0,-0.0480691160650544,0.0649641271057701,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0.452344685009447,0,0,0,0,-0.0150100749202351,0,-0.0583413098447045,0,0.121067633466725,0,0.101585629813427,0,0,0.340439497263281,-0.0719134002818874,0,0,0,0,0,0.112464942105593,0,0,-0.0491509030985796,0,0,0.164702124792699,0,0,0,0,0.023594876217835,0,0,0,0,0,0,0,0,0,-0.00856212847388826,0,0,0,0,-0.0593872032974558,0,0
X000792.SZ,0,0,0,0,0,0,0,-0.0426641598568355,0.277372070701668,0.419008878235698,0,0,0,0,0,0,0,0,0.0795776542423473,0,0,0,0,0,0.12036935445964,0,-0.154498540279698,0,0,0.164301394064801,0.061794490454268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0738088174049878,0,0,0,-0.0185701668488881,0,-0.0684662210379619,0.135923050965997,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0394765796851173,0,0.0340261986571099,0,0,0.0329458729013008,0,0,0,0.0757290892948317,0,0,0,0,0,0,0.0137904523976177,0,0,0,0,0,0,0,0.0499325896634527,0,0.0705490248359838,0,0,0.0582780315318675,0,0,0,0,0,0,0,-0.00172376782906767,0.0449670200490589,0,0,0,-0.0234198865628328,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0.518206289484695,0,0.215805250394357,0.114866483399678,0,-3.46944695195361e-18,0,0,0.0194690556071062,0.173593375488791,0,0,0,0,0,0.0401634131932591,0,0,0,-0.161839994261377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00623678946761296,0,0,0,0,-0.0786188588673819,0,0
X002466.SZ,0,0,0,0,0,0.441355883246848,0.250148689963931,0,0.000688000613641904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.275150214685539,0,-0.139274234558935,0,0,0,0,0,0,0,0,0,0.202667888481796,0,0.0687083267832333,0,0,0,0,0,0,0,0.0236429259232173,0.0175102324715851,0,0,0,-8.67361737988404e-19,0,0
