,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X601898.SH,X600019.SH,X600011.SH,X600886.SH,X601600.SH,X600547.SH,X600585.SH,X600660.SH,X600795.SH,X000792.SZ,X600362.SH,X600489.SH,X000708.SZ,X600027.SH,X600803.SH,X600010.SH,X600111.SH,X600160.SH,X000983.SZ,X601699.SH,X002460.SZ,X600426.SH,X601991.SH,X000301.SZ,X000786.SZ,X002466.SZ,X002128.SZ,X000933.SZ,X000877.SZ,X000807.SZ,X600985.SH,X000630.SZ,X600219.SH,X600176.SH,X601168.SH,X000408.SZ,X000883.SZ,X002353.SZ,X600348.SH,X600096.SH,X000027.SZ,X002271.SZ,X600995.SH,X600612.SH,X002409.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.753896083699385,0,0,0,0,0,0,0,0,0.0103847625421337,0,0,0,0,0.0301949336394183,-0.00652589285991177,0.153520889408006,-0.0404136430944922,-1.38777878078145e-17,0,1.0842021724855e-19,0,-0.0312456803617804,0.100230528542634,0,0,0.0250184942374384,-0.0738202747910375,0,0,-0.0426677473619653,0,0,0,0,-0.0591868639070567,0.0289054012292954,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0.00747274020854398,0,0,0,0.0472241874201559,0,0,0,0,0.0428081183144633,0,0,0,0,0,0.129439560141429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0387451639633953,0.0376004008049688,0,0,0,0,0,0.145415352341345,0,0.0850858217619863,0,0,0,0,0.0580343889402854,0,0,0,0,0.0671630686806225,0,0
X600660.SH,-0.0470316608895523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,-0.0413805872993834,0,0,0,0,0.128122503921869,-0.0498583800146085,0,0,0.34778957498341,0,-0.0146131189937051,0,0,0,0.0725483887224477,-0.0955080958476375,0,0,0,0,0,0,0,0.0246498136282467,0,0,0.0446076747320858,0,-0.118588153974884,0,0.00259090692383473,0.0335343639156848,0,0,0.0089406510526137,0,0,0,0.0090394187253164,0,0
X600795.SH,0,0,0,0,0,0,0,0.422046330539736,0,0,0.0258942589281186,0,0,0,0.0893946741712938,-0.0139601377431448,0,0,0.258911579514206,0.0378567226526531,0,0,0,0,1.73472347597681e-18,0,0,0.0148003272433812,0,0,-0.0311010628553703,0,0.03520038465461,0,0,0,-0.0487150493335919,0,-0.0143848981290846,-0.0101210788629362,0,0,0,0,0,0,0,0,0,0,0,0,-0.0242839324786692,0.0083572074800845,0,0,0,0,0
X000792.SZ,0,0,0,0,0.146980634681893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.326034562832905,0,0,0,0,0.119699169218316,0,0,0,0,0,0,0.0838019053865385,0,0,0.0541451148352411,0,0,0,0,0,0,0,0,0.0648360629658879,0,0,0.0605142698205845,0,0,0,0,0,0
X600362.SH,0.0371471359003652,0,0,0.0196352753904867,0,0,0,0,0,0,0.124654273950173,-0.167026668002782,0,0,0,0,0,0,0,0,0,0.0529234524478714,0,0,0,0,0,0,0,-0.00550096984142399,0,0,0,0,0.0345103937843269,0,0.561275766645114,0,0,0.22399050273566,0.00957359648880486,0,-0.0759363790025122,0,0,0,0,0,0,0,0,0.0247793014371655,-0.0595578402984303,0,0,0,-4.33680868994202e-19,0,0
X600489.SH,0,0,0,0,0,-0.0530654730862302,0,0,-0.0399324792781088,0,0.64788991940456,0,0,0,0,0,0,0,0,0,0,0,0,0,0.082981154833221,-0.0735718649177978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143454439167614,0,0,0,0,0,0,0.0582920391062895,0,0,0,0,-0.0192237662796189,-0.0232815918778307,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0.24727198618817,0.134165568655098,0,0,0,0,0.0770506127524673,0.056534052893432,0,0,0,0,0,0,0,0,0,0,0,0,0.0599537076446774,0,0,0,0.0948866198324686,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,-0.092301973938158,0,0,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0.0386068388772165,0.123800844969962,0,0,0,0,0,0,0.531336116928196,0,0,0,0,0,0,0,0,0,0,0,0,0,0.430657702069026,0,0,0,0,0.077985923605276,0,0.0673849587512734,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0.0368893357440723,0,0,0.0380773915589537,0,-0.0514663709269709,0,0,0.063340523664245,0,0
X600803.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.108380948496871,0,0,0,0,0.131255419159053,0,0,0,0,-0.0169344932707147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10969536356268,0,0.0416134880002786,0.0560282559357501,0.109765811511358,0,0,0,0,0,0,0,0,0,0.147458963378127,0,0,0,0,-0.0649726061947942,0,0
X600010.SH,-0.0861106807345234,0,0,0,0,0.154303928392633,0,0,0,0.0421893349165732,0,0.143658994908399,-0.0443655347949411,0,0,0,0,0.064821781233222,-0.012859845020898,-0.204318546440081,0,0.529395585436155,0,-0.209607715197656,0,0,0,0,0,0,0,0,0,0.0613081814261183,0,0.00733362534148786,0,0,0,0,0.0136500085835603,0,0.0318532353460082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0.0239319306321596,0,0,0,0,0,0,0,0.218550007445788,0,0,0.495860574686058,0,0,0,0,0.110510886065856,0,0,0,0,0,0,0,0.0877225279205299,0,0,0,0,0.0589228472803095,0,0,0,0,0,0,0,0,0,0,0,0,0.00261328833132286,-0.02799005720994,0,0,0,-0.00458412381631642,0,0
X600160.SH,0,0,0,0,0,0,0,0,0,0,0.231116397870166,0,0,0,0,0,0,0,0.207279233175696,0,-0.119076254070194,-0.00589486774382947,0,0.242987625584477,0,-0.0448467867538949,0,0,0,0,0,0,-0.213019243116241,0,-0.263979288580974,0,0,0,0,0,0,0,0,0,0,0,0.307688310697568,0,0,0.161797627074416,0,0,-0.0169021600559733,0,0,0,0.00594381675022268,0,0
X000983.SZ,0,0,0,-0.0547110706480658,0,0,0,0,0,0,0,0,-0.0589742589426047,0,0,0,0,0,0,0,0,0,0.0121773532025482,0,0.268316534862532,0,-0.127939362310629,0,0,0,0,0,0,0,0,0.140810937193397,0,0,0,0,0.0871354395345151,0,0,0.238653707613781,0.120946505483618,0,0,0,0,0,0,0,0.0270488907727622,0,0,0,0,0,0
X601699.SH,0,0,0,0,0,0.105468251978244,0,0,-0.0946975378182549,-0.091011591960072,0,0,0,0,0,0,0.102459834681824,0,-0.0750249174459548,0,0,0,0,0.371248358061194,0,0,0,0,0,0,0,0,0,0,0,0.345030929441776,0,0,-0.206761321338879,0,0,0,0,0.0103397554859336,0,0,0,0,0.0857286546057809,0.0388306106758062,0,0.177630150945723,-0.0900692924426645,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,-0.025808091767974,0,0,0,0,0,0.067632907637493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.792970895544363,0,0.0505561173371048,-8.67361737988404e-19,0,0,0,0,0,0.00511370623089007,0,0,0,0,0.101853423697264,0,0.0246048283203228,0.0226906832077047,0,0.0104133556384464,0,-0.0434684950431048,-0.017758475365589,0,0,0,0,0,0
X600426.SH,0,-0.185302924897943,0,0,0,0.0808882507456185,0,0,0,0,0,0,0.12424915551791,0,0.0133941942807322,0,-0.199289484604476,0,0,0,0,0,0,0,0,0,0,-0.0125579944268129,0,0,-0.0592160718140851,0.0203517674184871,0.0569692508443037,0,0,0,0,0,0.371288459362049,0,0,0,0.093154525615735,0,0,0,0,0.0470172576664997,0,0,0,0.0048957550038355,-0.0109395731037101,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0.129156456721546,0,0,0.0684857107853158,0,0,0.133145690992154,0,0,0,0,0.12464107705252,0,0,0,0,0,0.0540052556830953,0.0325421463746986,0,0,0,-0.0455470494863509,0,0,0,0,0,0,0,0,0,0,0,0.0872093960926325,0,0,0,0,-0.00968264681850921,0.256403023560768,0,0.0150191104260402,0,-0.0307513591750408,0,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0,0.00151851627945521,0,-0.0888535992071045,0,0.0850981677071524,0,0,0,0,0,0,0.397391465533387,0,0,0.0547822082127781,0.000710222647167761,0,0,0,0,0,0,0.0213771327043333,0.0485714915672162,0,0,0,0,0,0,0,0,0,0,0.0589183044030409,0,0,0,0,0,0,0,0.0878087858955329,0,0,0,-0.0499544813004693,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0,0,0,0.204406601865503,0.160455698826214,0,0.131370183334648,0,0,0.0692374573976113,0,0.0598459019809779,0,0,0,-0.0141246459737852,-0.0636003088196252,0,0,0,0,0,0.111554565574446,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0.0349562424774754,0,0,0.0653545569623879,0,-0.0174646911814658,0,0,0.0368696134054245,0.0809311891294088,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,-0.184793256646483,0.0743782973468384,0,0,0,0,0,0,0,0,0,0,-0.0843719472277229,0,0,0,0.740656585709591,0,0,0,0.335244813066978,0,0,0,0,0,0,0,0,0.142414113023024,0,0,0,0,0,0,0,-0.112240229565669,0,0.0717457500891543,0,-0.165418040172299,0.112657464580044,0.068246999697633,0,0,0,-0.125655900488726,0,0
X002128.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0.026528794412871,0,0.0517726583122017,0,0,0,0,0,0.0557158638734621,0,0,0,0,0,0,0,0.238902068772414,0,0,0.171809575324774,0,0,0,0,0,0,0,0,0,0.0915277663591892,0.0851799369433638,0,0,0,0,3.46944695195361e-18,0.0290369853768829,0,0,0,-0.0430824296106417,0,0
X000933.SZ,0,0,0,0,0.281275834943241,0,0,0,0,0.256807919183997,0.187021993791281,0,-0.0255391886169319,0,0,0,0,0,0.170975919712204,0,0,0,0,0,0,0.200194406928799,0,0,0,0,0.0372212232219995,0,0,0,0.309096484836279,0,0,0,0,0,-0.126838988855455,0,0.144231709636108,0,0,0,0,0,0,-0.0194642164695092,0,0,0,0,0,0,-0.0150531474189793,0,0
X000877.SZ,0,0,0,0,-0.148412485408202,0,0,0,-0.0795032795544214,0.25530901202517,0,0,0,0,0.192022787295639,0,0,0.26141735905792,0,0,0,0,0,0,0,0,0,0,0.237871561185744,0.028009740964824,0,0,0,0,-0.0609477308154901,0,0,-0.604682157745053,0,0.0405942304613579,0,0,-0.0638394726154018,0,0,0,0,0,-0.124114488218801,-0.163201879175822,0,0,0,0,0,0,-0.0395509242384137,0,0
X000807.SZ,0,0,0,0,0,0.021571982553588,0,0,0,0.0510217444942091,0,-0.0551243714119305,0,0,0,0,0,0.0533876736337674,0.0863802535367831,0,0,0,0,0,0,0,0,0,0,-0.201463896606801,0,0,0.212710513257016,0.0590835561667046,0,0,0,0,0,0.311675026874427,0,0,0.246094849782012,0,0,0,0,0,0.0181136127819991,0,0,0,-0.0355946439333942,0,0,0,0.0766360179036303,0,0
X600985.SH,0,0,0,0,0,0.15139679263779,0,0,0,0,0,0,0,0,0,0,0,0.0961285984047464,0,0,0,0,0,0.111370731435554,0.459273397929477,-0.0395691027261928,0,0,0,0.112859273928506,0,0,0,0.0251095534586448,0,0,0,0,0,0.0663674646864483,0,0,0,0,0,0,0,0,0,0,0.0272559520760639,-0.0327796358119866,0.0337735735781139,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0.056581300194325,0,0,0,0,0.591627867053761,0.0458197396443005,0,0,0,0,0,0,0.105938967719099,0,0,0,0,0,0,0,0,0,0,0,0.00773677953783906,0,0.018671891266582,0,0,0,0,0.0178408387744737,0,0,0,0.0935923405466277,0,0,0,-0.00446009671719332,0,0,0,0,0,0.00374752329883977,0,0
X600219.SH,0,0,0,0,0.0308359411984584,0,0,0,0,0.135209560676026,0,0,0,0,0.116484823386922,0,0.0263725674464454,0,0,0,0,0,0,0,0,0,-0.0444053951755257,0,0,-0.00867702507167816,0,0,0.0541168089968465,0,0,0,0.235082044038783,0,0,0.136760030680038,0,0,0,0,0,0.0203520542360304,0,0,0,0,0,0,0.0124451565546654,-0.0916025611943579,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,-0.00264008646065336,-0.0552238717947363,-0.00805471677620434,0,-0.0163375971664915,0,0,0,0,0,0,0,0,0.0954589925112528,0,0,0,0,0.271890119551943,0,0,0,0,0,0,-0.0951994912998943,0,0,-0.0804855925007138,0,0,0,0,0,0,0,0.466018892772887,0,0.294426739194993,-0.140131107380967,0,-0.0872947783648261,0,-0.0174250745211141,0.0387772803701275,3.46944695195361e-18,0,0,0,0,0
X601168.SH,0,0,0,0,0,0,0,0,0,0.259751617258601,0,0,0,0,0,0.662598888638485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0280620189204403,0,0,0.0252760690688601,0,-0.0442566240946553,0,0.0771261009539637,0,-0.00921636325614731,0,0,0,0,0.074435728408944,0,0.0180961069803658,0,-0.0632265471523307,0,0,0,0,-0.0771601406183956,0,0
X000408.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162323923821715,0,0,0,0.0999522348855889,0,0,0,0,0,-0.109229670114301,0.0456300471659049,0,0,0,0,0,0,0.0645187200628586,0,0,0,0,0,0,0.734784380540987,0,0,0.089272919169694,0,0,0,0,0,0,0.0257522193345116,0,-0.133625997666373,-0.0709554017777596,0.101606409695641,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0.146271309140551,0,0.0433856415067178,0,0,0,0,0,0.192745279033936,0,0,0,0,0,0,0,0,0.0181001995271674,0,0,0.129778657413597,0,0,0,0,0,0,0,0.0587806210282716,0.0263620347168164,0,0,0,0,0,0,0,0.193568093839866,0,-0.0343707809831092,0,0,-0.0874405120695969,0,-0.0495741266454872,0,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0546411071939201,0,0,0,0.153106388366088,0,0,0,0.0926692343659146,0,0,0,0,0.000703165204227945,0.0596440962902411,0,0,0,0,0,0,0,0.180251073700307,0,-0.0145989521499782,0,0.210129967903751,0,0.117117746017524,0.0120198933336292,0.0221627702038184,0,0,0,0,0,0
X600348.SH,0,0,0,0,0,0,0,0,0.119066743577671,0,0.0320387771879578,0,0,0,0.0362570108592742,0,0.0246502161395496,0,0,0,0,0.186630468695436,0,0,0.213666369104106,0,0,0,0,0.174709004779513,0,0,0,0,0,0.31506969969114,0,0.00155629199273297,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0899760556372577,0,-0.05267508300062,0,0,0,0,0
X600096.SH,0,0,0,0,0,0,0,0,0,0,0,0.123054841645115,0,0,0,0,0.203615716581719,0,0,0,0,0,0,0,0.105634516278762,0.107875762878347,0,0,0,0,0,0,0.0833633849420731,0,0.103104110111927,0,0.106675285463464,0,0.0360023537207944,0,0,0,0,0,0,0.0120784680781284,0.000753340262538588,0,0,0,0,0,0.00804850554830628,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0.0807517758042889,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0250101006919271,0,0,0,0.0640470580516295,0.0649627602921488,0.0603437002748729,0,0,0,0,0,0,0.0789822687989068,-0.0276273139474057,0,0,0,0.00233793637976765,0.200974163739203,-0.0538545335565339,0,0,0,0,0,0.0265799512261505,0,0,0.207860290266742,0,0,0,0,8.67361737988404e-19,0,0,0,-0.0186207197228315,0,0
X002271.SZ,0,0,0,0,0,-0.144081349923019,0,0,0,0,0,0.0147488747697451,0,0,0,0,0,0,0,0,0,0.0851380403461848,0.0615594674850068,0,-0.020183701930684,0,0,0,0,0,0,0,0.150582163491284,0,0.0546727516376725,0,0,0.139969202708696,0.215490090393073,0,0,0,0,0,0,0,0,0,0,0,0,-0.0528772324648585,-0.0304834835905553,-0.0447408610495167,0,0,0,0,0
X600995.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0174305506112156,0.0212080139736256,0,0,0,0.0630799773170229,0.00622234159968041,0.0741580672831165,0,0,0,0.0564420176308574,0,0,0,0,0.101408340943842,0,0,0,0,0,0,0,0,0,0,0,0,0.0317645973214154,0,0,-0.0574487050256441,0,0,0,0.0864288005944657,0,0
X600612.SH,0,0,0,0,0,0,0.164529235980086,0,0,0,1.35525271560688e-20,0,0,0,0,0,0,0,0.119621435693914,0,0,0,0,0,0.127603070101397,0,0,0,0,0,0,0.142222935324415,0,0,0,0.37754335615686,0,0,0,0.0497698456269162,0,0,0,0,-0.108960262682782,0,0.180803055713347,0,0,-0.088475156624714,0,0,-0.0327312674235216,0,0,0,0.0874381833875203,0,0
X002409.SZ,0,0,0,0,0,0,0,0,0,0,0,0.393744446430969,0,0,0,0,0,0,0,0,0,0,0.144340934268767,0.138984484754033,0,0.36167825934957,0,0,0,0,0,-0.354971807311839,0,-0.163845247651188,0,0,0,0,-0.333943870148644,0,0.181989884861314,0,0.0964182218019993,0.0634933236819804,0,0,0,0,0,0,-0.0212882059226205,0,0,0,0,0,-0.133945705955922,0,0
Change_TY3M,0.164955740154973,0,0,0,0,0,0,0,0,-0.132064098905635,0,0,0,0,-0.0653570532646089,0,0,0,0,0,0,0,-0.13279363891911,0,0,0,0,-0.178360045335376,0,0,0,0,0,0,0,0.245426369037897,0,0,0,0.242546882997532,0,0,0.0159199540360155,-0.478398993684774,0,0,0,0,0,0.208862400390276,0,-0.111240527436219,-0.0491192643150833,0.0960878494127588,0,0,-0.0038534401980339,0,0
Slope,-0.182274978463872,0,0,0,0,0.462920323412756,0,0,0,0,0,0.41591700083689,0,0,0,0,0,0,0,0,0,0,0,-0.120227722180171,0,-0.197266911581578,0,0,0,0,0,0.10483301288065,0,0,0,0,0,0,0.183301683222855,0,0,0,0,0.113725964432463,0,0,0.205523786971165,0,0.0935061687089196,0,-0.263095202777648,0,0,0,0,0,-0.800447236739949,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.110041855769003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0182207382287048,0.330017843201971,0,-0.114260602900202,0,0,-0.0898465961213229,0,0
RealEstate_excess,0,0.00133315315713048,0,0,0,0,0,0,0,0,0,-0.118430110274444,0,0,0,0,0,0,0,0,-0.107371407946872,0,0,0,0,0,0,0,0,0,0,-0.102901918151454,0,0,-0.0338936731432518,0,-0.136306053174458,0,0.0394701580607065,0,0.153543775494078,0,-0.117730114046602,0,0,0,0,-0.013615899956981,0,0,0.0101314561360047,0,-0.0237534229960343,0,0,0,-0.0223148379959276,0,0
MKreturn,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0.0211816141606772,-0.179545523199389,0.0691844761913197,0,0,0,0,0,0,0,0,0,0.0167308939638744,0,0,0,0,0.050225559515898,0,0,0,0,-0.0431151673397668,0.000499170557843095,0,0,0,0,0,0,0,0.0504398165099679,0,0,-0.0825131066985028,0,0,-0.0399022751007584,0,0.01088067111025,-0.00964346310437543,0.00519150751301174,0,0,0,0,0
MKvol,0,0,0,0,0.00294121421598948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00126564775632051,0,0,0,0,0,0,0,0,0,0,0,-0.00115864438992726,0,0,0,0.00125374394836912,0,0,0,0,-0.000685851188027716,0,0,0,0,0,0,0,0,-0.00114846212677434,0.00587355044065875,0,0,0,0.0344390862996747,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00587236430275251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.425731626457564,0.510545046984852,0,0,0,0,0,0
CarbonVol_Guangdong,0,-2.16840434497101e-19,0,0,0,-0.00740403214165721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00266509623610303,0,0,0,0,0,0.00698138060690869,0,-0.000756263431597971,0,-0.000489877664109036,0,0,0,0,0,0,0,0.00128148117596625,0,0.00132277392965846,0,-0.00731797316537935,0,0,0.00887123167301324,-0.00240517836558989,0.0116014656147288,0,0,-0.022373469425122,0,0
CarbonVol_Hubei,0,0,0,0,0.0530346608651561,0,0,-0.00649803086433268,-0.0264461612683509,0.00150413630217628,-0.00510285833681308,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0.0143719611071065,0,0,0,0,0,0,0,-0.0311258749362815,0,0.0100357783125668,0,0.0480067527329857,0,0,0,0,-0.030899024510224,0,0,0.00818659108624423,0,0,0,0.0102054285954605,0,-0.0113090448499123,0.0278062437945031,0,0,0,0.126151405926715,0,0
