,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X601600.SH,X600010.SH,X600011.SH,X600309.SH,X601898.SH,X600688.SH,X300072.SZ,X002466.SZ,X600795.SH,X600660.SH,X601992.SH,X600362.SH,X002460.SZ,X600188.SH,X601991.SH,X600547.SH,X600111.SH,X600886.SH,X000898.SZ,X000709.SZ,X600516.SH,X000792.SZ,X600157.SH,X600027.SH,X000786.SZ,X600339.SH,X000408.SZ,X600176.SH,X002271.SZ,X000959.SZ,X600489.SH,X000723.SZ,X600219.SH,X000553.SZ,X600808.SH,X601158.SH,X600352.SH,X000883.SZ,X000630.SZ,X000983.SZ,X000807.SZ,X600299.SH,X600549.SH,X600008.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0.0341356210816911,0,0,0,0,0.040737218260837,0.0111242694784509,0,0,0.0534738301534469,0,0,0,0,0,0,0.0336226290506157,0,0,0,-0.0200107399072184,0,0,0,-0.0114082457180774,0,0.0267688066847278,0.0619816610449462,0,0,0,0,0,0.0417679905772528,-0.0271335045213059,0,0,0,0,0,0,0,0,-0.0203942754210145,0,-0.00171088458113988,0.00763165459380268,0,0,0,0,0,0
X600028.SH,0,0,0,0,0.167765424755131,0,0,0,0,0,0,0,0,0,0,0,0,0.015272775550709,0.0311428694371427,0,0,0.0401682613569084,0,0,0,-0.0473046485827261,0,0,0,-0.0251691638829525,-0.0354988520593256,0,0,0,-0.094892560018066,0,0,0,-0.00419276397230014,0,0,0.101186397598022,0,0,0,-0.0114095304437348,0,0,0,0,-0.00391286168799608,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,-0.0616263191866939,0,0,-0.0734830729898911,0,0.948542254070513,0,0,0,0,0,0,0,0.034532241365603,0,0,0,0.043729230938574,-0.070619829027125,0,0,0,0,0,0,0,0,0,0,0,0,0.0333828617547332,0,0.0629476327064718,0,0,0.0723501620266824,0,0,0,0,0,0.0732623696903243,-0.0650566946092784,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0.0669852383997415,0.240312502108155,0,0.109276430295568,-0.0298302272496046,0,0,0,0,0,0,0,0,0,0,0.138374448603084,0,-0.00851843791090351,0,0,0,0,0,-0.0273595266550905,0,0,0,0,0,0,0,0.307215662405403,0,0,0,0,0,0,0,0,0,-0.029406354611683,0,-0.0165436820248525,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0.0761795679948212,0,0,0,0,0,0,0,0,0,0,0,0,0.0141005031894706,0,0,0,-0.0995174858427874,-0.103571529223531,0,0,0.119387575762631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112775863020015,0,0,0,-0.0891829352688376,0.000665325539069518,0.00125247766288193,0,0,0,0,0,0
X601600.SH,0,0,0,0.096815654567549,0,0,0.361075939193474,0,0.037430942939187,0.102831857569921,0,0,0.0451680842585436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0662688647992261,0,0,0,0,0,0,0,0,0.150393007374619,0,0,0,0,0.0349247274612284,0.0924224144411126,0,0,0,0,-0.0241580951263271,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146665857973973,0,0,0,0,0.0933527537291694,0,0.0354091126974395,0.120912485713197,0,0,0,0,-0.0707872469444767,0,0,0,0,0,0,0,0,0,0.0932336790953535,0,0,0,0,0,0,0,0.222787448793199,0,0,-0.0413580790197475,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0893276763902232,0,0,0,0,0,0,-0.0250966321425165,0.00554715977103655,0,0,0,0,0,0,0.0202917447047195,0,0.0351415835104621,0,-0.0244836946439621,0.0822461721935388,0,0,0.0416747596020506,0,0,0,0,0.0282679050344616,0,0.0260095229905907,0,-0.0151741652442047,0.0111379265459217,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0.205030297909052,0,0,0,0,0,0,0,0.201464351015936,0,0,-0.146553983802338,0,0,0,0,0,0,0,0.0924567312582104,0,0,0,-0.236588933247337,0,0,0,-0.0856617755674558,0,0,0,0,0,0,0,0,0,0,0.197026562165999,0,0,0,0,0,0.0605404213510276,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0865478742600149,0,0.278572791278738,0,0,0,0,0.140559329094208,0,0,0,0.250410636126636,0,0,0,0,0,0,0,0,0.038493147620756,0.0757350437377446,0,6.93889390390723e-18,0,0,0,0.0276063943513015,0,0,0,0.0352043838977628,0,0,0,0.00310291350696644,0,0,0,0,0,0
