,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600309.SH,X600011.SH,X600010.SH,X600660.SH,X601898.SH,X600688.SH,X002466.SZ,X600188.SH,X601991.SH,X601600.SH,X600362.SH,X600795.SH,X600886.SH,X600547.SH,X002460.SZ,X300072.SZ,X600516.SH,X600027.SH,X000898.SZ,X600352.SH,X600111.SH,X000553.SZ,X600176.SH,X601992.SH,X000786.SZ,X000825.SZ,X600426.SH,X000709.SZ,X600299.SH,X000792.SZ,X000408.SZ,X002110.SZ,X600808.SH,X000883.SZ,X000932.SZ,X000830.SZ,X600315.SH,X601158.SH,X600801.SH,X601699.SH,X600219.SH,X600489.SH,X002271.SZ,X000539.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.270991815905415,0,0,0,0,0,0,0,0,0,0,0.0525754591804137,0,0.102743790976676,0,0,0,0,0,0,0,0,0,0.0352485661053227,0,0,0,0,0,0,0,0,0,0.164887270089475,0,0,0,0,0,0,0.00871767665400608,0,0,0.049993259374029,0,0,0.00464026009545191,0,0,0.0186216033768368,-0.00937442114228185,0,0,0,0,0,0
X600028.SH,0.0913466340684933,0,0.351300431723506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0394530140001912,0,0,0,0,0,0.122851063034425,0,-0.118490824902955,-0.143318165197785,0,0,0,0,0,-0.00434057875031097,0.0644146230798745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0142614206054317,0.0217803425732607,0,-0.117482259755551,0,0.166828486533976,0,0
X601088.SH,0,0.218955972615006,0,0.0514936009188895,0,0,-0.0288249732107158,0,0.12247633713822,0,0,0.104515821399016,0.34436527246939,0,0,0.121690821440162,0,0,0,0,0,0,0,0,0,0,-0.0319039914318444,0,-0.0483254466265236,-0.00449084857626861,0,0,0,0.205354858378562,0,0,-0.0347576889875157,0,0,0,0,0.00854952702147395,0,0,0,0,0,0,0,0,-0.0120283522174549,-8.67361737988404e-19,0,0,0,-0.0850044584555404,0,0
X600585.SH,0,0,0.2654439684841,0,0,0,0,0,0,0,0,0.0333227798997486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0886353884103452,0,0,0.065011160301323,0,0,0,0,0,0,0,0,0,0,0.194204376269571,0.00554412981400708,0,0.316017542639481,0,0,0,0,0,0,-0.0308071620081095,0.0548729005598978,0,0.188899977287017,0,0,0,0
X600019.SH,0,0,0,0,0,0.122082128617645,0,0,0,0,0,0,0.311055712649586,0,0.0397286596675556,0,0,0,0,0,0,-0.122996298198902,0,0,0,0,-0.0735253477035506,0.0571877644543307,0,0,0,0,0,0,0,0,0,0.246277882175909,0,0,0,0.044431257376823,0,0,0.0707677050043923,0,0,0,0,0,-0.00489894810196265,0.0566120968971699,0,0,0,0,0,0
X600309.SH,0,0,0.314090978063678,0,0,0,0,-1.73472347597681e-18,0,0,0,-0.246021798541848,0,0,-0.0265659185508587,0,0,0,0,-0.0550018207568797,0,0,0,0,0,0,0,-0.00653274995115171,0,0.199733097613065,0,-0.00159383580108376,0,0.083673356046803,0,0,-0.0792535960449359,0,0,0,0,0.100269440354276,0,0,0,0,0,0,0,0,0.0604881280660673,0.00630092783898391,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0.0110848659535913,0,0,0,0,0,0,0,0,0,0,0.00704224837844758,0.0372669248964314,0,0.0464794592027845,0.196777338899915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0235162918541425,0.0165532329692449,0,0,0,0,0,0,0,0,0.0224180475653585,-0.0446190092730138,0,0,0,0,0,0
X600010.SH,0,0,0,0,0.18368030902685,0,0,0,0,0,0,0,0,0.0821045260061208,0,0,0,0,0.185551154567578,0,0.595574364856096,-1.73472347597681e-18,0.674216006872055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.256132502763734,0,0,0,0,0,0,0,0,0,-0.291055038715058,0,0,0.0184578590373858,-0.0530736657005162,0,0,0,0,0,0
X600660.SH,0,0,0,0,-0.0820444785571288,0,0,0,0,0,0,0,0,0,-0.0812683287706642,-6.93889390390723e-18,0,-0.319194282628821,0,0,0,0,0,0,0.216033844923483,0,0,0.0409962072735119,0,0.120786467662744,0,0.0740444986123901,0,-0.214300348291868,0,0,0,0,0,0,0,-0.0643320295579822,0,0,0,0,0,0,0,0,-0.0309867045941667,0.0802377467140871,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0.0998680841097444,0,0,0,0,0,0.169118958169796,0,0,0,0,0,0,0,0,0.0472543250995109,0,0,0,0.120512844427796,0,0.0938025203745867,0.169977787097331,0,0,-4.33680868994202e-19,0,0.0104722309728955,0,0,-1.0842021724855e-19,0,0,0,0.0162744712583497,0,0,0,0.0445650047591256,0,0,0,0,0.0641945964681237,-0.0020060521383968,-0.00338141421649604,0,0,0,0,0,0
