,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600011.SH,X600010.SH,X600309.SH,X601600.SH,X601898.SH,X600188.SH,X002466.SZ,X600660.SH,X600688.SH,X600362.SH,X600795.SH,X300072.SZ,X601992.SH,X601991.SH,X002460.SZ,X600547.SH,X600886.SH,X600111.SH,X000898.SZ,X600516.SH,X600176.SH,X000786.SZ,X600352.SH,X000709.SZ,X600027.SH,X000825.SZ,X002271.SZ,X000553.SZ,X000792.SZ,X601699.SH,X600299.SH,X000408.SZ,X601158.SH,X600808.SH,X600219.SH,X600489.SH,X000959.SZ,X000883.SZ,X000932.SZ,X002110.SZ,X000630.SZ,X000983.SZ,X000830.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.332150989565659,0,0,0,0,0,0,0,0,0,0,0.0919315336836427,0,0,0,0.225301380399518,0,0,0,0,0,0,0,0,0.023638744717749,0.00697139458904918,0,0,0,0.076956537662163,0,0,0,-0.0298436999650616,0,0,0,0.00310050333875492,0,0,0,0,0.0594283141153759,0.0167177494370285,0,0,0,0,-0.00792804527947098,0.0081297899776093,0,0,0,0,0,0
X600028.SH,0.517188819347266,0,0.170054564962629,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0.0930440888724719,0,0,-0.00986704060239399,0,0,0,0.228903593475359,0,0,0,0.0022986630630199,0,0.0916366038374282,0,0,0,0,0,0.0329897462471864,0,0,0,0,0,0,0,0,0,0,-0.147320355032524,0,0,0,-0.0420325982049374,0,-0.00995031661757014,0,0,0,0,0,0,0
X601088.SH,0,0.0194498095861992,0,0.269863139074585,0.0386866617328809,0,0,0,0.0198543079981257,0,0.116434369909418,-0.0420030085494064,0,0,0,0,0,-0.0443066286208149,0,0,0.0593392753164515,0,0,0,0,0,0,0,0,0,0,0,0,0,0.187548383151648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0233301299399092,-0.0269186565460862,0,0,0,0,0,0
X600019.SH,0,0,0.0306077804799865,0,0.358465123326627,-0.0961620583876167,0,0,0,0,0,0,0,0,0.0920749854300267,0,0,0,0,0,0,0,-0.0701149282391304,0.435177712875024,0,0,0,0,0,0,0.0122544377802085,0,0,-0.119276543858129,0,0,0,0,0,0,0,0,0,0.12503836950094,0,0,0,0,0,0,0.0110373693249455,0.0717461689669015,0,0,0,0,0
X600585.SH,0,0,0,0.194805588599136,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0.00868256923548247,0,-0.0478671318370098,0,0,0,0,0,0,0,0,0.190593003123078,0.303457928090472,0,0,0,0,0,0,-0.206265006947401,0.284116647365605,0,0,0,0,0,0,0,0,0.0929214312251988,-6.93889390390723e-18,0,0,0,0,-0.0116964220652949,0.00452619289752261,0,0,0,0,0,0
X600011.SH,0,0,0,-0.0798821498069655,0,0,0,0,0,0,0,0,0,6.7762635780344e-21,0,0,0.130457067971134,0,0,0,0,0,0,0,0.0578042916883029,0,0,0.0101577617756568,0,0.211782969509472,0,0,0.115727271559402,0.0702283144346598,0,0,0,0,0,0,0,0.0744549776390635,0,0,-0.00640614126970929,0,0,0,0,0.00115926077290774,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,-0.0463123630598939,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0357765214737769,0.0129351450179911,-0.0749862430816088,0,0,0.00857014769999777,0,0.200101121892817,0,0,0.248564603486,0,0,0,0,0,0,0,0,0.017110638578396,0,0.0433987375313288,0,0,0.199429956012293,0.0371959992540725,0,0.0241511135221297,-0.0273112046367682,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,-0.000165411166493189,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.37594690470272e-05,0.000931145970958145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.66126355261756e-05,0,0,0,0,5.28094869138778e-05,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0.20183972823007,0,0,0,0,0,-0.263384258667416,-0.126269664183507,0,0,0,0,0,0,0,0,0,0,0,0,0,0.190869829683521,0,-0.194737704010455,0.04102740617066,0,0,0,0,0,0,0,0,-0.166853909301531,0,0,0,0,0,0.133904189057684,-0.260188637793155,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0.0991697970655936,0,0,0,0,0,0,0,0,0.141528275933317,0,0,0.0735846973333999,0,0,0.117990575583272,0,0,0,0,0,0,0.0374403874017008,0,0,0,0,0,0.0573396169479765,0.12881994380441,0.067491222230276,0,0,0.0735979217286991,0,0,0.0940710958108637,0,0,0,0,0.167462887798236,0,0,0.00619059988219329,0,0,0,0,0,0,0
X600188.SH,0,-3.46944695195361e-18,0.24774365690039,0,0.0370071962453509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0123088869853405,0,0,0,0,0,0,0,0,0,0,0,0,0,0.485772689214079,0,0,0,0,0,0,0,0,0,0,0,0,0.161866379944832,0,0.00188297117480785,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0.054149065204683,0,0,0,0,0,0,0,0,0,-0.160747646097006,0,0,-0.0520409161385819,0,0.434957399855684,-0.101341343743747,0,0.067921951690999,0,0.293402276057443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0789049732194968,0,0,0,0.0437555037012002,0,0,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0765096224496757,0,0,0.01997604645332,0,0,0,0,-0.13340902391589,0.181907689002849,0.209021232063943,0,0,0.121233354575756,0.00975721163855757,0,0,0,0,0,0,0,0.146305354339106,0,0,0,0,-0.00299161317418759,0,0,0,0,0,0,0
X600688.SH,0,0.400557587308015,0,0,0,0.185955116666281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0177915935695335,0,0,0,0,0,-0.0571343638532366,0.0279553099944759,0,-0.0715769397685951,0,0,0,0,0.054947714289073,0,0,0,0,8.67361737988404e-19,0,0,-0.0206342617980646,0.00781964709116135,0,0.0677188339134977,0,0,0,0
X600362.SH,0,0,0.0522238972824995,0.0610470641260458,0.124255923564212,0,0,0,0,0,0.040679505555926,0,0,0,0,0,0,0,0,0,0.0784129964178479,0,0,0,0,0.0218877352133312,0,0,0,0,0.155635737606057,0,0,0,0.0565499954224407,0,0,0,0,0.0907910572174802,0,0,0,0,0,0.812636274811717,0,0,0,-0.0139839350848972,3.46944695195361e-18,0.0742537521143278,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0346200132557208,0,0,0,0,0.0238091407119322,0.0975497973422194,0,0,0.00667567253948186,0,0,0,0,0,0,0.101054076452034,0,0,0,0,0,0,0,0.0731443551655325,0,0.0660979364949501,0,0,0,0,0,0.0052619810828217,0.00392326697175338,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.277511882502165,0,0.171365887509919,0,0,0,0,0,0.325020447596401,0,0,0,0,0.0384640671744317,0,0,0,0,0,0,0,0,0,0,0,0,0,0.198901196962106,0,0,0,0,0.0553817145983385,-0.0853737574678469,0,0,0,0,0,0
X601992.SH,0,0,0,-0.0679972379287607,0,0,0,0,0,0.167478393715116,0,0,0,0,0,0,0.205631406830748,0,0,0,0,0,0.0594664659890995,0,0,0,0.0913150050171539,0,0,0,0.0669620922547297,0,0,0.216839817291619,0,0,0,0,0,0,0,0,0,0,0.0332683957048707,0,0,0,0,0,0.00846983547869119,0,0,0,0,0,0
X601991.SH,0,-0.0356860270373296,0,0,0,0,0,0,0,0,0,0.046183960930711,0,0,-0.0126664437713548,0,0.0362604969146243,0.222813918296499,0,0,0,0,0.0857755713187626,0,0.0765366601038726,0,0,0,0,0,0,0,0,-0.0427636854361123,0.0855994117750258,0,0,0,0,0,0,0,0,0,0,0,0,-0.00816289061620709,0,-0.00496964554088073,0,0,0,0,0,0,0
X002460.SZ,0,0.0804025456946562,0,0,0,0,0,0,0,0,0,0.679181646190037,0,0,0,0,0,0,0,0,-0.25942613976672,0,0,0,0,-0.0882876207749497,0,0,0,0,0.171435715524692,0,0,0,0,0,0.139285663288166,0,0,0,0,0,0,0,0.107845599339046,0,0,0,0,-0.0233181783752635,0.0299637458732768,0,0,0,0,0,0
X600547.SH,0,0.339180791914406,0,0,0,0,0,0,-0.115270322844839,0,0.186926087272678,0,0,0,0.174317846874658,0,0,0,0,0,0,0,-0.16148169659473,0,-0.00846501251844685,0,0,0,0,0,-0.214952385726093,0,-0.157861355612683,0,0,-0.022067265881468,0,0,0,0,0.863300171119011,0,0,0,-0.0544596533625714,0,0,0,0,0,0,0.172547292493721,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0.0771651352990169,0,0,0,0,0,0.160725113971102,0.137035542363036,0,0,0,0,-0.0279103650978981,0,-0.0665659311020354,0.101762794015733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0187189091741621,0.0169853715412536,-0.13167255191413,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0.0236672217119259,0,0,0,0,0,0.059420100756062,0,0.0423174822108737,0,0,0,0,0.078109531451164,0,0,0.0197861991838413,0,0,0,0.102090506651338,0.0575275750755347,0.173768694268925,0,0,0,0,0.320712943016453,0,0,0,0,0,0.0312028872540717,0.218915701010136,0,0,0,0,-0.00997977967078894,0,0,0,0,0,0
X000898.SZ,0,0.0378211805978331,0.139652609563851,0.213009693873598,0,0,0,0,0.0287693737828477,0,0.00939303363772726,0,0,0,0.0443241827960702,0,0,0,0,0,0,0,0.0263385733690979,0,-0.0549984900389377,0,0,0,0.0643737480358827,0,0.0717695970878331,0,0,0,0,0,0,0,0.420334776352841,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,-0.0172200305349029,0,0,0,0,0,0
