,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X601600.SH,X600795.SH,X600019.SH,X600585.SH,X600010.SH,X601898.SH,X601991.SH,X600688.SH,X600111.SH,X600362.SH,X600886.SH,X600027.SH,X600188.SH,X600021.SH,X600157.SH,X600583.SH,X601992.SH,X000883.SZ,X000709.SZ,X600309.SH,X000898.SZ,X601158.SH,X600352.SH,X000539.SZ,X600489.SH,X000792.SZ,X000629.SZ,X600547.SH,X600808.SH,X000825.SZ,X000060.SZ,X000027.SZ,X600660.SH,X002470.SZ,X000831.SZ,X600549.SH,X002353.SZ,X600863.SH,X600008.SH,X600578.SH,X000959.SZ,X000630.SZ,X000012.SZ,X600219.SH,X600307.SH,X600315.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.557201297900973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155077765181142,0,0,0,0,0,0,0,-0.050333423200346,0.0636829170172802,0,0,0,0,0.0775021807288189,-0.028973343988421,0,0,0,0,0,0,0,0,0,0,0,0,0.00135542140618441,0.00197908754640512,0,0,0,0,0,0
X600028.SH,0.684858921397606,0,0,0,0,0,0,0,0,0.0721986532142654,0,0,0,0,0,0,0.0204656231382655,0.0299013908530416,0.025929488164257,0,0,0,0,0,0.00956112724517468,0.0417531146829517,0,0,0,0,0,0,0,0,0,0,0,0.018933588005961,0,0,-0.0739418102522379,0,0,0,0,-0.00399226430681841,0,-0.041189974398118,0,0,0,-0.013253115672967,-0.00797605347377734,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0.00270920468293901,0.200918872499712,0,0.244100911089873,0,0,0,0,0,0,0.0628642607901219,0,0,0.0951948330440771,0.0441400117252679,0,0,0,0.0984385189792186,0,0,0,0,0,0,0.0430674456069535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000740804601261375,-0.00483804107236487,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0.0280346453427963,0,0,0.139329820552303,0.0464966022703674,0,0,0,0.0796380598375898,0.183251045259538,0,0.0648995474432509,0,0,0.00172926266611866,0,0,0,0,0,0,0,0,0,0,0,0.0291119624179399,0.107383973021442,0,0,0,0,0,0,0,0,0,0.153928228194676,0,0,0,0,0,0,0,-0.00998388916325616,0,0,0,0,0,0,0
X601600.SH,0,0,0.371951709127046,0,0,0,0.0326020862389675,0,-0.0539099691046532,0,0.109179350660328,0.0793999655529215,0,0,0,0,0,0.028210013561766,0,0,0,0,0,0,0,0,0.00322943006133278,0,0,0,0,0,0.118662097211789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036368532841882,0,0,0,0,0,0
X600795.SH,0,0,0,0.00177892197490377,0.094360421795604,0,0,0,0,0,0.109546456531066,0,0,0,0.154405001005285,0.490730995942901,0,0.0383175578903686,0,0,-0.139497667281006,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0311578367907297,0,0,0.0773261202376985,0,0,0,0,0,0,0,0,0,0,0.0272750807733585,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0.254171858114156,0,0,0,0.0472376552947805,0,0,0,0.057837718448266,0,0.0174020915844654,0,0,0.236553452910718,0,0.159235998313199,0,0,0,0,0,0,0,0.0477348079789125,0,0,0,0,0,0,0.00733053193704323,0,0,0,0,0,0,-0.0440202180429979,0,0,0,0,-4.2351647362715e-22,-0.00206978135819297,0,0,0,0,0,0
X600585.SH,0,0,0.287219086340005,0,0,0,0,0,0,0,0,0,0,0,0.167429396270898,0,0,-0.0183474075178336,0.00681203828181501,0.0430361770767936,0.114871315080695,0,0,0.096914958901687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00239137713284585,-0.000599024394248489,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0198238838904524,0,0,0,0,0.291538937677717,-0.0873262692908899,0,-0.000323058761069,0,0,0,0.174385692807299,0.0625303913368688,0,0,0,0,0,0.0654505780830266,0,0.0539466483598117,0,0,0,0,0.212161747006404,0,0,0.11333993252066,0.00675013980326017,0,0,0,0.0494216979707474,0.0500628611347354,-0.108638219978673,0,0,0,0,0
X601898.SH,0,0,0.316954783714078,0,0.0834418229709341,0,0.0944757062836902,0.0182043072287612,0.0343206536516986,0,0.0347675778214665,0,0,0,0,0,0,0,0,0,0.106917746291268,0,0,0,0,0.182250749972205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0367472299031048,0,0,0,0,0,0.0424770321595882,0,0,0,0,0,0
X601991.SH,0,0,0,0.175676726423919,0,0,0,0,0,0.314442659745694,0,0,0,0,0.0717610865432459,0,0,0.185864607035858,0,0.147410679695079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163221086575954,0,0,0,-0.0128530084736899,-0.00480850956531257,0,0,0,0,0,0
X600688.SH,0,0.225380687056745,0,0,0,-0.104812372656019,0,0,-0.110186752553354,0.312597014342791,0,0,0,0,0,0,0,-0.0537652889319697,0.0471847508486269,0,0,0,0,0,0,0.460029423026424,-0.0979525566567859,0,0,0,0,0,0.0525215355542781,0,0,0,0,0,0,0,0,0,0.0417050463686151,0,0,-0.214597333071796,0.306263005389142,0.0719296343582906,0,0,0,-0.0184811592650474,0.00642128814842116,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0.148533111256536,0,0,0,0,0.00697871720330932,0,0,0.135576273146631,-0.0330343467538371,0,0.0194389324159231,0,0,0,0,0,0,0,0,0,0.0462142545666364,0.0674817171279005,0,0,0.0102289179292839,0,0,0,0,0.226658835159243,0,0,0,0,0,0,0,0,0.0708010855921944,0,0,0,0,0.00650571019061978,0,0,0,0,0,0
X600362.SH,0,0,0,0,0.0917043411089949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00269511402158419,0,0,0,0,0,0,0.0570973254819735,0,0,0,0.0991216950905802,0,0,0.0801894718685875,0.239688156189583,0,0,0,0,0.0381028784503904,0,0,0.00784203882830485,0,0,0,0,0,0,0,0,-0.000277154458531818,0.00219900316013834,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0.208393961955108,0.0320347458114649,0.285518627067796,0.134717662663301,0,0,0,0,0.122314115483493,0,0.0189837467382802,0,0.112572236875171,0,0,0,0,0,0,0.0191898371392303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01439966914894,0,0,0,0,0,0
X600027.SH,0,0,0,0.274008719347713,0,0.300342986445835,0,0,0,0,0,0,0,0,0.148230625827805,0,0,0,0,0.0277316255558957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0429683357006722,0,0,0,0,0,0,0,0.0367888480063607,0,0,0,0,0,0,0,-0.0519378555540167,-0.0204063576596828,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,0,0.0867986163711418,0,0,0.226834441207992,0.0172867685788738,0,0,0,0,0,0,0,0,0,0.0728594275664345,-8.67361737988404e-19,0,3.46944695195361e-18,0,0,0.247907703884611,0,0,0,0.13362092600447,0.0626506533793716,0.0332750515450213,0,0,0,0,0.00135329157614812,0.0191423029982351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600021.SH,0,0,0,0,0,0,0,0,0,0,0.853042697740663,0,-0.0905495871183476,0,0,0,0,0,0,0,0,0,0.172010832757501,0,-0.098327558053099,0.158093194485209,-0.203838167704861,0.0407572275108921,0,0,0,0,0,-0.0170041304060328,0,0,-0.240983640894747,0,-0.280353646012078,0,0,0.108163000511256,0.248368225823177,0,0,0,0,0,0,0,0,0.143378410347361,0.0977537920064651,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,-0.0185829786451144,0,0,0,0,0,0,0.28740473241403,0,0.0409441966287854,0,0.128412994986912,0,0,0,0,0,-0.0907410005496449,0,0,0,0,0,0,0,0,0,0,-0.000880135657719392,0,0.0459517219141788,0,0,0,0,0,-0.113059968075743,0,0,0,0,0,0,0,0.0654569171344757,0,0,0,0,0,0
