,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600309.SH,X600011.SH,X600010.SH,X601600.SH,X600547.SH,X601898.SH,X601991.SH,X600660.SH,X600688.SH,X600886.SH,X600362.SH,X600795.SH,X600188.SH,X600027.SH,X601992.SH,X002466.SZ,X000898.SZ,X600111.SH,X600516.SH,X600176.SH,X000709.SZ,X600352.SH,X002460.SZ,X600219.SH,X600299.SH,X000786.SZ,X000629.SZ,X600157.SH,X600808.SH,X600489.SH,X000630.SZ,X000825.SZ,X601158.SH,X002271.SZ,X600801.SH,X000553.SZ,X000883.SZ,X300072.SZ,X002110.SZ,X002470.SZ,X000408.SZ,X600985.SH,X600583.SH,X000027.SZ,X600339.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601898.SH,0,0,0,0,0,0,0,0.112442902277418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.218794166471556,0,0.113327330037495,0,0,0,0,0.048257138328338,0,0.093855469403786,0,0,0,0,0,0,0,0,0,0,0.0193314025520176,0,0,0,0,0,0,0.0255087217649199,0,0,0.00968201667154647,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0.176057778629318,0,0,0,0,0,0,0.029685032788602,0,0.0561563388912938,0,0.0807285110826135,0,0.053246213952288,0,0,0,0,0,0,0,0.0504609902642169,0,0,0,0.00664581155490517,0,0,0,0.0357997742262502,0,0,0,0,0,0.06316661620966,0,0,0,0.0279546318423637,0,0,0.0567247538645019,0,-0.00892915139429832,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0.0580049471000572,0,0.0394939011935844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121994373123367,0,0,0.0193982956528506,0,0,-0.0176185122983169,0,0,0,0,0,0.272029134213334,0,0,0,0,0,0,0,0,0,0,0,0,0.00147812050657595,4.33680868994202e-19,0,0,0,-0.0261558489108313,0,0
X600688.SH,0,0,0,0,0,0.019687322404791,0,0.00547257758928451,0,0,0,0,0,0,0,0.160604420908387,0,0,0,0,0.0262415803971987,0,0,0.0336479038565467,0,0.0793295390504685,0,0,0,0,0,0.0111412149577748,0,0,0,0,0,0,0,0,0.0745356202681006,0,0,0,0,0,0,0,0,0,0,-0.0108202170722298,0.0391470264398324,0,0,0,0,0,0
X600886.SH,0,0,0.0580448920674426,0,0,0,0,0,0,0,0,0,0,0,0,0.272129737043691,0.0985420098879958,0,0.0651995903865802,0,0,0,0,0,0,0,0.0198588572560592,0,-0.0626672808736555,0,0,0,0,0,0,0,0,0,0,0,-0.0814644326673843,0,0,0,0.035316700539475,0,0.144398107939047,0,0,0.00333578817218453,0.0771369139822693,0.0231284511082585,-0.0236375376449695,0,-0.0637867115766505,0,-0.0703404566370478,0,0
X600362.SH,0,0,0,0,0,0,0,0.0736715420925999,0.0789383443482458,0,0,0,0,0,0,0,0,0,0,0,0.0363095899291074,0,0.222979860253621,0,0,0,0,0.0335499972459018,0,0,0,0.0522689666366846,0.0367402782949983,0,0,0,0,0,0,0,0,0.0353749673280547,0,0,0,0,0.0218231721520633,0,0,0.210079397722945,0,-0.0158908924810105,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0.533587257505514,0.142766070974951,0,0,0,0,0,0,0.338132479143583,0,0,0,-0.15695181479718,0.0174465003652835,0,0,0,0,0,0,0,0,0,0,0,0,0.0411222854235729,0,0,0,0,0,0.0531269040539577,0,0,0,0,0,0,0,-0.0765484650232422,0.188558578930899,0.00421032186686367,0,0,0.00643592021214051,0.00430956054926154,0,0,0,0,0.0314211309536209,0
X600188.SH,0,0,0,0,0,0.160441382132986,0,0.116536627804867,0,0,0,0,0,0,0,0,0,0,0,0.044788781357806,0.0125120879423655,0,0.268744033726126,0,0,0,0,0,0,0,0.0476380664586041,0,0.0217130274345659,0,0,0,0,0,0,0,0,0,0.0285451855862273,0.017457689262005,0,0,0,0,0,0,0,0,-0.0235179917051428,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,-0.204964861295404,0.454938399815508,0,0,0.00196967746712887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0498423531287125,0,0,0,0,0,0,0.000769481071115474,0,0,0,0,0,0,0.364799748342642,0,0,0,0,-0.0950793700404726,0,0,0,0,0,0,0,-0.0161028889488649,0,-0.251078570864559,0,0.128125499789235,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139169616024779,0,0,0,0,0,0,0,0.0558731982945874,0,-0.0434579306317301,0.468091812088134,0,0,0,0,0.248700830069425,0,0,0,0,1.38777878078145e-17,0,0.0683670787549034,0,0,0,0.120894619532319,0,0.0417028502735089,-0.0596077281962668,0,0,0,0,0,0
X002466.SZ,0,-0.241254373051255,0,0,0,0,0,0,0,0,0,0,-0.0197508668913353,0,0,0,0,0,0,0,0,0,0,0.166287895430691,0,0,0,0.894409429261689,0,0,0.176097791078376,0,-0.0049256638726216,0,0,0,0,0,0,0,0.0850298073035052,0,-0.105935110786051,0,0,0,0,0,-0.0399243057276525,0,-0.0415775170023644,0.020261690335015,0.00933172129139656,0,0,0,-0.0025242382911386,0,0
X000898.SZ,0,0,0,0,0.298702530227327,0.0339055460637891,0,0,0,0,0,0,0,0,0,0,0,0.220471856504818,0,0.0528751353946669,0.082628688486427,0,0.0409574991368481,0,0.0188160658391417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0105326874339061,0,0,0,0,0,0,0,0.00679031671437963,-0.01984885280324,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.354845904170168,0,0,0,0,0,0,0,0.218503175795351,0,0,0,0.0912511451133676,0,0,0,0,0,0,0.0233131323898536,0,0,0,-0.0111432069129319,0,0,0,0.0512377901889915,0,0.145226572673057,0,0,0,0.226032776206467,0,0,0.0128315949001516,0,0,0,0,-0.0360498143354257,0,0
X600516.SH,0,0,0,0,0,0.0833159508773561,0.0146859119794944,0.0351184378296176,0,0,0,0,0,0,0,0,0,0,0.0167920787179021,0,0,0,0.0816387347652506,0,0,0,0,0.148974596478142,0,0,0,0,0.0418179669842357,0,0,0,0,0,0,0,0,0,0.214598183928375,0.117113617918939,0,0,0,0,1.73472347597681e-18,0.0490904284198846,0,0,0.0322543306932955,0,0,0,0,0,0
X600176.SH,0,0,0.0267686400729566,0,0,0.0191876383278848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130522697493509,0,0.0197787515197704,0,0,0,0,0,0,0,0.219156043433749,0,0.0492357415934971,0,0,0,0,0,0,0,0,0,0,0.112416602514705,0,0,0,0,0,0.0263095245725019,0,0,0.0155892712377182,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0.12270852909658,0,0,0.0627089749464876,0,0,0,0,0,0,0,0.124024570677828,0,0,0,0,0,0,0.0566123794189934,0.0211181111449446,0,0,0,0,0,0,0,0.108707131504033,0.0278598197388782,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00474042494990497,0,0.202506089638953,0,-0.0264976790972716,0.00758484159231846,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0975956375493729,0,0,0,0,0,0,0.0015444988031256,-0.00533404489501052,0,0,0,0,0,0,0,0,0,0,-0.0556107367067226,-0.0255928192210435,0,0,0,0,0,0.0578782395647302,0.486428070067893,0,0,0,0,0,0,0.170763956484302,0,0,0,0,0.0228395884760171,-0.0413118873539424,0,0,0,-0.0130034969355882,0,0
X002460.SZ,0,0,0,-0.0357550135468445,0,0,0,0,0,0,0,0,0,0,0,0,0.0955942247087098,0,0,0.132211149694632,0.692067789836693,0,0,0.0506207247618996,0,0,0,0,0,0,0,0.0201574997583068,0.00798790595361953,0,0.380320880652426,0,0,0,0,0,0,0,0.0962102309209817,0,0.0175172514146077,0.135851597020211,0,0,0,0,0,-0.0274156491119374,0.0306541408792169,0,0,0,0.0374931559791846,0,0
X600219.SH,0,0,0,0,0,0,0,0.0997900394231448,0,0,0,0,0,0,0,0.199447516348868,0,0,0,-8.67361737988404e-19,0.0506304758156202,0,0.319596470004331,0,0,0,0,0,0,0,0,0,0.0397919375692864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0264300259978077,0,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0.292052076729945,0,0,0,0.136187445539221,0,0,0,0,0,0,0,0.0318638991375851,0,0,0,0,0,0.129218230779331,0,0,0,0,0,0.174654195979241,0,0.0273057934392922,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.013523995038291,0,0,0,0.0286681599841797,-0.0214363386353653,0,0,0,0,0,0,0
X000786.SZ,0,0.0702727179393252,0,0.231504333525512,0,0.0231153969972686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.217461570665442,0,0,0,0,0,0,0,0,0,0,0,0,0,0.243008653074626,0,0.131517558613137,0,0,0,0,0,0,0,0,0,0,-0.0159540045951218,0.0283416062162981,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175216252142476,0,0,0,0.093099367706352,0,0,0,0,0.0613409332270101,0,0.122687233100129,0,0,0,0,0,0,0,0.14709066822829,0,0,0,0.177519178171369,0,0,0,0,0,0,0,0,0,0.0383955801527577,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,-0.435722981005792,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,0.664407190265211,0,0,0,0.766593883770187,0,0,-0.210752370826586,0,0,0,0.349458023607441,0.571132599174005,0,0,0,-0.700054380424881,0,-0.0491419146987286,-0.0655221919545147,-0.0169641689484761,0,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0.126493381418781,0,0,0,0,0,0,0,0,0,0.161015916972221,0,0,0,0.0206672103112949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00230460456534822,0,0,0,0,0.210875337648439,0,0,0,0,0,0.154917410121287,0,-0.0037559928526826,-0.0106262785346504,0,0,0,0.0703186109388547,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0.550724658222713,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0861748389499091,0,0,0,0.141830133946379,0,0,0,0.164315945624569,0,0,0,0,0,0,-0.0601230384316881,-0.0515478687824427,0,0,0.086796008623115,0,0,0,0,0,0,0,0,-2.16840434497101e-19,-0.00892955897642767,0,0,0,0.0277565761669358,0.0680952436703271,0
X000630.SZ,0,0,0,0,0,0,0.0293014475728691,0.0104786741796503,0,-0.00755194386121313,0,0,0,0,-4.33680868994202e-19,0,0,0.0877747140607996,0,0,0,0,0,0,0.0386304784919273,0,0,0,0,0.0330274501948019,0,0.0203786933324582,0,0,0,0,0,0,0.0247111000309353,0,0,0,0,0,0,0,0,0,0,0,0,0.005021534291324,-0.00771407378517595,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0.0765463022210356,0,0.291575691456958,0.0855979407455034,0,0,0,0,0,0,0,0,0.0400271085561742,0,0.0233025980419433,0,0,0.0939834045587609,0,0,0,0,-2.16840434497101e-19,0,0,0.0246815282533668,0,0,0,0,0,0,0,0.00445999894419746,0,0,0,0,0.0864751899276049,0,0,0,0,0,0.0360861242323348,0,0.000937979895683473,0.0118715381025219,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0.0687763544865193,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0.059980199215827,0.0516978176081569,0,0.111367933367388,0,0,0,0,0,0,0,0,0.0710524455564037,0.0141079144769163,0,0,0,0,0,0,0.0301698574879495,0,0,0.00585540248152859,0,0,0,0,0,0,0.028502220507027,0,-0.00497950786886951,-0.00842220017629673,0,0,0,0,0,0
X002271.SZ,0,0.169104381579226,0,0,0,0,0,0,0,0,0,0,0.231798426439576,0,0,0,0,0,0,0.117333073161393,0,0,0,0,0,0,0.210529054023033,0,0,0,0.234766140139337,0,-0.0395514644957717,0,0,0,0,0,0,0,0,0,0.0270706564482254,0,0.113939066089893,0,0.0189806489641144,0,0,0,0,0.0209874467157298,0.00975203950239159,0,0,0,0,0,0
X600801.SH,0,0,0,0.0671387544240944,0,0.0916472505851632,0,0,0,0,0,0,0,0,0,0,0,0,0.144248018902514,0.119614394820961,0.0299476617156717,0,0,0,0,0,0.206740720243436,0.148196936013383,0,0.0211790126206789,0,-0.085008126029475,0,0,0,0,0,0,0.123487737419872,0,0,0,0,0,0,0,0,0,0,0,0,-0.00195587281081998,-0.0157020788060737,0,0,0,0.0621002744537835,0,0
X000553.SZ,0,0,0,0,0,0.00739662477892509,0,0,0.119271244863988,0,0,0,0,0,0,0.163208899183904,0,0,0,3.46944695195361e-18,0,0,0.0571862393133867,0.0117785101406131,0,0,0,0,0,0.111127382798282,0.100016525783985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175838335233593,0,-0.00162670581069821,0,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0.0265558421465978,0,0,0,0,0,0,0,0,0,0.311014527694211,0.041498173955003,0,0,0.0744206159411057,0,0,0,0,0,0.0295303777855992,0,0,0,0,0.0428170369462723,0,0.0577581469682058,0.0502091015159898,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0736410590008108,0,0,0,0,0.0131565252536123,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0125958638115664,0,0,0,0,0,0,0,0,0.585083403286811,0,0,0,0,0.0251650353715755,0,0,0,0,0,-0.184777276929518,0,0,0,0,0,0,-0.0567941429470669,0,0,0,0.118492915026824,0,0.0102296345109775,-0.0177912109454777,0,0,0,-0.0690648966668476,0,0
X002110.SZ,0,0,0,0.0560954641764347,0.0168420997128151,0.107537135096354,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0911869309747574,0,0,0,0.0481556404700897,0.244560365148581,0,0,0,0,0,0,0,0.0611458959075026,0.379031915586735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0.00686503281563708,0.0309359214865416,0,0,0,0,0,0
X002470.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0866248968723678,0,0.303297147689646,0,0.140328282569125,-4.33680868994202e-19,0,0,0,0,0,-0.174598124349539,0,0,-0.0197659425514193,0,0,0,0,0,0.150984558837194,0,0,0,-0.0518123994089055,0,0,0,0,0,0,0,0,-0.019414369066891,-0.00267347688439718,-0.322084157378491,-0.0445193080020278,0,0.198266364938274,0,0
X000408.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100243049148884,0,0,0,0,0,0,0,0.0511171780454699,0,0,0,0,-0.0107849665523286,0,0.0546772751301067,0,0,0,0,0,0,0,0.0316841841190844,0.171041113386562,0,0,0,0,0,0,0,0.00352435904674052,0.0453394174349434,0,0,0,0.0154219945622555,0,0
X600985.SH,0,0,0,0,0,0.254572408143502,0,0,0,0,0,0,0,0,0,0,0,0,0.0788608706081647,0.148344487961981,0.0529697365270664,0,0,0,0,0,0.11404711410359,0.0683899620000341,0,0.0626316067187795,0,0,0.0376696171533217,0,0,0,0,0,0,0,0.128169934214265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.02012130219446,0,0
X600583.SH,0,0,0,0,0,0.0785107931326928,-0.0451054426925548,0,0,0,0,0,0,0,0,0,0.0399514197225512,0,0,0.0127914318989476,0,0,0,0,0.141703511686413,0,0,-8.67361737988404e-19,0,0,0,0.119910683658698,-0.00631299954126431,0,0,0,0,0,-0.00693344266232558,0,0,0,0,0.00742478820294319,0,0,0,0,0,0.333141639159302,0.143856403537599,-0.0329149135418294,0.0598193409363941,0,0,0,-4.33680868994202e-19,0,0
X000027.SZ,0,0,0,0,0,0.0175516214734076,0,0,0,0,0,0,0,0,0,0,0.0400125956423587,0,0,0,0,0,0.449041474139513,0,0,0,0,0,0,-0.114544816365655,0,0,0.0504303497698562,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186733221287873,0,0,0.0731686808626991,0.0172709861176917,-0.00316286728832474,-0.00576320323408084,0,0,0,-0.0167838459290428,0,0
X600339.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0462996218958839,0,0,0,0,0,0,0,0.134739522711724,0.0425555070583214,0,0.0396780610265505,0.0547280850780777,0,0,0,0,0,0.0953462325291529,0,0.0497144885740946,0,0.0859006987387859,0,0,0,0.0468531090484619,0.215120550686747,0,0,0,-0.0195331454578569,0,0,0,0,0,0,0
Change_TY3M,0,0.17057682299695,0,-0.0379975625551355,0,0,0,0,0,-0.199623746255358,0,0,0,0,0,0,0.0729268809150965,0,0,0.202923634832424,0,-0.383125263632186,0,0.151546449427382,0,0,0,0.0112656763176635,0,0,0,0,0,0,0,0,0,0,-0.43183515235746,0.197076473918242,0,0,-0.276598871629353,0,0,0,0,0.119359558387427,0,0,0,0.0616526544386365,-0.155897865298557,0,0,0,-0.207807927366199,0,0
Slope,0,0.83309488351642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.224385512952313,0,0,0,-0.762353058423364,0,0,0,0,0,0,-0.603263624328509,0,-0.384047095051521,-0.0377250949584703,0,0,0,0,0,0,0,-0.0154488212843953,0,1.1218898098382,0,0,0,0,0,1.70325076634133,0,2.05746066279496,0,0.861696434275176,0,0,0,0,-3.90014229566634,0
TED,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,-0.435268687168455,0,0,0,0,0,0,0,0,0,0.386853779073735,0.713030960376374,0,0,0,0,0,-0.259408221500167,-0.346228389317761,0.00263491000815055,0.184768520813676,0,-0.19699856300046,0,0,0,0,0,0,0,0,0,-0.142963556303743,0,0,0,-0.533456044752198,0,-0.886400799363864,0.463687897835628,0,0.239643591299382,0,0,-0.765413957833991,0,0
RealEstate_excess,0,0,0,0,0,0.0315138254687102,-0.0752589776759346,0,0,0,0,0,0,0,0,0,0,0,0,-0.098427940081049,0,0,-0.0113716904940342,0,0,0,0,0,0,0.0280954743735255,-0.0259982753576059,-0.0532314816492646,0.00124908037124322,0,0,0,0,0,0,0,0,0,-0.107189063241438,0,-0.0622806538979215,0,0.0222142124283043,0,0,0.0839951078993176,0.0671867655099374,0,0.0193415537399042,0,0,0,0,-0.0508255191750902,0
MKreturn,0,0,0.00407193686898,0,0,0,0.123496781872753,0,0,-0.0317426844624771,0,0,0,0,0,0,0,0.0671411963905463,0.0907924286287813,-0.153203392997568,0,0,0,0,0,0,0,0.0844030454632294,0,-0.339372792412144,0,0,0.0552697647847218,0,0,0,0,0,0,0.0266016264308879,0,0,-0.0640727720657238,0,0,0,0,0,0,0,0.0370830383628188,-0.00772296045514069,4.33680868994202e-19,0,0,0,0,-0.0878518264080849,0
MKvol,0,0,0,0,0,-7.92553918147917e-05,-0.0026123770383509,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0010448232294859,0,0,0,-0.000458623149058047,0,0,0,0,0,0,0,1.35525271560688e-20,0,0,0,0,0,0.000663714905464407,0,0,0,0,0,0.00164036668659244,0,0,0,0,-0.0063115989626401,0,0.00335496701865324,-0.00536225386353668,0,0,0,0.0012807913725488,0.118176755576232,0
CarbonVol_Shenzhen,0,0,0,0.277549653172251,0,-0.338261478240198,0,0,0,0,0,0,0,0,-0.140383363300329,0,0,0,0,0,0,0,0,0,0,0,0,-0.0402119996194158,0,0,0,0.184225334974922,0.142668174714634,0,0,0.341619410922971,0,0,0,0.0523806006760328,0,0,0,0,0.135201227745115,0,0,0,0,0,0,0,-0.165448981405044,0,0,0,0,-1.58130150986051,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0164800899388288,0.0102639545265101,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0.00157960819295669,-0.013226159593639,0,0,0,0,0,0,0,0,0,0,0,0,0.00266570426499053,0,0,0,0,0,0,0,0,0,0,0.00526864230288069,0,-0.00412802042563827,0,0,0,0,0,0,0,-0.00745048392032225,0,0.0015956139729399,0,0,0,0,0,0,0,-0.00821214253150415,0.00389465339062933,0,0,0,0,0.0444087441292079,0,0
