,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600019.SH,X600010.SH,X600585.SH,X601898.SH,X600547.SH,X600362.SH,X600688.SH,X601600.SH,X600188.SH,X600795.SH,X300072.SZ,X600157.SH,X601991.SH,X600027.SH,X601992.SH,X600111.SH,X600886.SH,X600489.SH,X600660.SH,X600309.SH,X000723.SZ,X600623.SH,X600299.SH,X000792.SZ,X002466.SZ,X601158.SH,X000959.SZ,X000898.SZ,X002075.SZ,X000709.SZ,X000983.SZ,X000408.SZ,X600583.SH,X000883.SZ,X000012.SZ,X000630.SZ,X600352.SH,X600549.SH,X000937.SZ,X601699.SH,X000539.SZ,X000060.SZ,X000027.SZ,X600176.SH,X000935.SZ,X002092.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600688.SH,0,0,0,0,0,0,0,0,0,0.0592900417084592,0,0,0,0,0.0132555645405537,0,0,0,0,0,0,0,0,0.0813576018546733,0,0.128856374544398,0,0.0730066060327347,0,0.014975403088502,-0.0400307980508146,0,0,0,0.0353232638132806,0,0.0735841939038499,0,0.0442352117220619,0,0,0.0831547946346478,0,0,0,0.0235238212737154,0.214300570663276,0,0,0,0,0.00814406230623055,0,0,0,0,0,0,0
X601600.SH,0,0,0.0496426258968995,0,0,0,0,0.113731175841718,0.0387707430708405,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0146878371061012,0,0,0.158028313188165,0,0,0,0,0,0,0,0,0,0,0.0659928975309811,0.110249932237367,0,0.0738361357705312,0,0,0,0.0630833447318859,0,0,0,0,0,-0.0447476114008559,-0.0276054457318636,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0.0782952651643629,0.107545159620119,0.0141325414589396,0.0346218004454775,0,0,0,0,-0.0597789182495631,0,0,0,0,0,0,0,0,0.0378731906458259,0,0,0,0.045605985988554,0,0,0.0264921007308511,0,0,0.0662090748301922,0.55641148628955,0,0,0,0.0831592209494264,0,-0.184271683650358,0.0523642374595563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,-0.0547662030059545,0,0,0,0,0.0164497943941162,0,0,0,0,0.0239809092422253,0,0,0,0,0,0,0,0,0,0,0,0,0.134562670748128,0,0.0535043873642165,0.0134206017682974,0,0,0,0,0,0,0,0.0864753042475344,0,0,0,0,-0.0094246816158206,0,0,0,0,0,0.0718401643438643,-0.0544959883257848,-0.0512552025219061,-0.00820263421118621,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,-0.181061881566531,-0.0639514680376209,0,0,0,0,0.257637696582253,0,0,0,0,0,0,0,0,0.0615762690388455,0,0,0,0,-0.208473454735638,0.542875642842976,0.246953480775366,0,0,0,0,0,0,0,0,0,0,0,-0.147166778512116,0.236860754216976,0,0,0.101306110188365,-1.0885906804415,0,0,-0.139966049766632,0.736544632520787,-0.340850165071018,0.433316803622109,-0.362223817154242,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0.0031712075319067,0,0,0,0,0.154842515809895,0,0,0,0,0,0.145761764142796,0,0,0,0,0,0,0,0.0134479931754795,0,0,0.0226463001834138,0.0159893492126433,0,0,0,0.0234052578688019,0,0,0,-0.0380571847239516,0.00545612390027526,0,0,0.0797815119104299,4.33680868994202e-19,0,0,0,0,0,0.15115756782943,0,0,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0167061832122533,0,0,0.0694142890873506,0,0,0.0430487130624201,0,0.0264095178137228,0,0.0257811909384625,-0.00765252813005033,0,0,0,0,0.0262723230180047,0.157691532219108,0,0,0,0.0498632220337389,0.0275317518067239,0,0,0,0.00302505117498115,0,0,-0.0270204513940699,0,0,0,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0.0770708957288421,0,0,0,0,0.00410463802144431,0,0,0,0,0,0.279392285171589,0,0,-0.0129792438042663,0,0,0,0,0,0,0,0,0,0,-0.0345479816605154,0,0.129350996701082,0,0,0,0,0,0,0,0,0,0,0,0.0131549317564332,0.00191223112517846,0,-0.0425440733961924,0.0123305659810614,0.0297931166787164,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0.156093696701262,0.0771356693590385,0.03753366298103,0,0,0,0,0,0.0607599084293282,0,0,0,0,0,0,-0.0299795826612159,-0.0434271164638443,0,0,0,0,0,0,-0.0379808695075824,0,0,0,0,0,0,0,0,0,0,0,0.0382723725390335,0,0,0,0,0,0,0.138386688514448,0,0.00215093896263126,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0.0018921248654669,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0755367785201687,0.0629375464548211,0,0,0,0,0,0,0.119150519988027,0.0400720693189179,0.00276682090773569,0,0,-8.67361737988404e-19,0,0,0,0,0.0359719432987439,0,0.261765177666083,0.0130481555934996,0,0,0.130646059663094,0,0,0,0,0,-0.000166553096373798,-0.0453251631721918,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0.126387444747357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15361028160405,0,0,0.021174274809332,0,0,0,0.0227009402742396,0,0,0,0.131890891391161,0.206404382863166,0,0,0.0168814901398204,0,0,0,0,0,0,0,0,0,0.0108924023586262,0.0957849014191221,0,0,0,0.0825547232166027,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0.0259291432501414,0.765329250008486,-0.094714629632909,0,0,0,0,-0.00574634521776209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0395758294866244,-0.0599181428139186,0,0.142214767149768,0,0,0,0,0,0.0742195174904156,0,0.0395255607879123,0,0,0.0288987362115124,0,0,0,0,0.0244153139837522,0,0,-0.00458625795177905,-0.00454022119414013,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0.00992490093129435,0,0,0,0,0.131462465054132,0,0,0,0,0,0,0,0,-0.0312841171357466,0,0,0,0,0,0,0,0,0.0296070591648688,0,0,0.0591865991896071,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133575464520526,0.0219299397548586,0,0,0,-0.0287391068210499,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0.191977402148925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0871081829942993,0,0,0.123168973862854,-0.356163678640074,0,0,0,0.136685864568159,0,0,0,0,0,0,-0.0516851438589115,0,0,0,0,0,-0.013950441802174,-0.0068552661410031,0,0.11718709688348,0.0178145509127505,0.0851104686550978,0,0,0,0,0
X000723.SZ,0,0,0,0,0.0595559563742474,0,-0.210829479364153,0,0,0.00662001672326632,0,0.0551603655513169,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0.130452850038537,0,0,-0.248588682240307,0,0.195269129163728,0,0,0.335235042771015,-0.0880789624022498,-0.250772275435424,0,0,0.178147190871766,0.0554614112818841,0,0,0,0,0,0.00842581804858691,0,0,-0.0290105767061748,0,0,-0.0121055408147558,-1.73472347597681e-18,0,0,0,0,0,0
X600623.SH,0,0,0,0,0,0,0.0704446197656708,0,0,0,0,0,0.0381632417738953,0,0,0.307520986263963,0,0,0,0,0,-0.00438612511629634,3.46944695195361e-18,0.0591022313598108,0,0,0,0,0.0251533743544351,0,-0.0933042738589683,0,0,0,0,0.233366986237401,0,0,0,0,0,-0.113869272787377,-0.112953015681835,0,0,0,0,0,-0.0454938521885166,0.0619462318172678,0,0.0159512423477911,0,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0.515491857604008,0,0,0.0348057817404798,0,0,0,0,0,0.0433126375988361,0,0,0,0.0791307283377002,0,0,0,0.0471682069323133,0,0,0,0,0.105111531739444,0,0.029482291337553,-0.0426490617102745,0,0,0,0,0,0,0,0,0,0,0.0243048134735438,-0.0555471525439803,0,0,-1.73472347597681e-18,0,-0.0109302484559418,0,0,0,-0.110340176719345,0.0964381131767149,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0.0227154519847169,0.502654247835092,0,0,0,-0.0419164386576879,0,0,0,0,0,0,0.094717501737194,0,0,-0.10453388164242,0,0,0,0.16044739418333,0,0.0638071976138931,0,0,0,0,0,0,0,0.129252385141885,0,0,0,0,0.0573810564746885,0,0.0984301908931361,0,0,-0.00473076014350537,0,0,0,0,0.313830464155699,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,-0.0444259448709728,0,0,0,0.0438446305119245,0,-0.0402055040430872,0,0,0,0,0,0,0,0,-0.00637912881566084,0.212580171344442,0,0,0,0,0,0.0574172310848061,0,0,0,0,0,0.0253253502988576,0,0.049220437514609,0,0,0.0365063607678229,0.0224958501952929,0,0,0.142605331124013,0,0.083673720380396,-0.0287228411273895,0,0,0,0,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0.0223887525296463,0,0,0,0,0,0,0,0,0,0,0,0.0802384234154339,0.087705640359221,0.0841936937780798,0.105513078998328,-0.0949731673079466,0,0.007425593541421,0,0,0,0,0.209528601466826,0,0,0,0,0,0.0600338550452664,0,0,0,0,0,0,0,0,0.241360496780103,0.0114411844017143,0.0490073158297028,0,-0.0198885705637479,0,0.116354483249432,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0,0,0.284639134623116,0,-3.46944695195361e-18,-0.671912864747332,0,-1.16346622673053,0,0,0,0,0,0,0.232013256239029,0,0.0138289046194274,0,0,-0.0553369147702515,0,0,0.0601114987350095,0.274224415608517,0,0,0,0,0.401722390482815,0,0,0,0,0,0,0,0.179048484191827,0,0,0,0,0,0,0,-0.0974574205022671,0,0,0.144114143625867,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,0,0,-0.0173439873547547,0,0,0,0,0,-0.0749585519656547,0,0,0,0,0,0,0,0.0363747274993715,0,0,0,0,0.11022312922648,0,0,0.174706609837207,0,0,0.237896478223144,0,0,0,0,0,-0.0768926716686736,0,0,0.111822957175981,0,0,0.00072223045730619,0,0,0.00725341624205117,0.0867559953252346,0.0232395816700571,0.0250429953076692,0.057160011751101,0,0,0,0,0,0
X002075.SZ,0,0,0,0,0,0,-0.0723427567456044,0.134956031078543,0,0,0,0,0,0,-0.144440769773655,0,0,0,0,0,0,0,0,0,0.120418740385589,0,0,0,0,0.0811958309648972,0,0,0,0,0,0.329866724149939,0,0,0,0,0,-0.0659330271262386,0.158519869782736,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,0.231344563187402,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0311749469423414,0.0375338757202229,0,0,0,0,0,0,0,0,0.060194048572633,0,0,0.264749649057202,0,0,0.214041160545808,0.107620424008094,0.322331174647093,0,0,0,0,0,0.18031196477772,0,0,0,0.0379759832641559,0,0,0,0,0,0.0163447776178767,0,0,0,0,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0,0,0,-0.0381644514454774,0,0,0.15980562529834,0,-0.0041456915664678,0,0,0,-0.10281248552376,0,0,0,0.102801659428936,0,-0.0634676649653805,0,0,0,0,-0.0920003176928901,0,0,0,0,0,0,0.122116452494854,0,0,0,0,0,0.14867805840835,0.57219175904054,0,0,0,0,-0.0110722946626914,0,0,-0.00768540040015852,0,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0,0.0362103463048649,0,0,0,0,0,-0.094874060710828,0,0,0,0,0,0.390344587980552,0,0.183292841050671,0,0,0,0.181529167800063,0,0,0,-0.0492085279291217,0.103655866813879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0338588472289797,-0.0474532612500063,0,-0.0204628900163218,0.0168912997942796,0.203412788568612,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0,0,0,0.259603196039729,0,0,0,0,0,0,0,0,0.150859255139382,0,0,0,0,0.102661828255491,0,0,0,0.135009612631481,0.07935255941924,0,0,0.343066118988661,0,0,0,0,0,0,0,0,0,0.0888971686294754,0,0,0,0,0,-0.0589877649627845,0,0,0.113431131855262,-0.0574131273900688,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0.00440079383227107,0.020770221923286,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0.0568473512551124,0.0384912520877259,0,0.075324636315154,0,0.08115009181519,0,0.0468110935636784,0,0,0,0,0,0,0,0,0.062615450966592,0.0265293880918163,0,0,0,0,0,0.0214925395144374,0.0441357830311634,0,0.0072868362004252,0,0,0.000703761963539503,0,0,0,0,0,0,0
X000012.SZ,0,0,0,0,0,0,0,0,0,0.363853431379959,0,0,0,0.433261606946338,0,0,0,0,0,0,0,0,0.131162800004949,0.220005581353039,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0.200924594539114,2.16840434497101e-19,-0.102176634633589,0,-0.12300954329679,0,0.102527120166042,-0.0483337334803607,0,-0.573948653391073,-0.150496445362313,0,0,0,0,0,0,0
X000630.SZ,0,0,0.224790371070914,0,0,0,0,-3.46944695195361e-18,0,0.285122068116807,0,0.511409730448351,0,0,-0.0575146625363862,0,0,0,0,0,0,0,0,0,0.220125440600033,0.0169166218252241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0988480166642916,0,-0.0638950009380156,-0.179485279947763,0,0,0,0,0.00353530933450768,0,0,-0.0175337118155628,-0.0741589326279491,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0.00856821601667811,0,0,0,0,0,0,0,0,0,0,0,0.0646561807790301,0.0753248209395859,0,0,0.121807490521526,0,0.14846936550177,0,0,0,0.10581973042925,-0.00708229011804936,0,0,0,0,0,0,0,0,0.0172856586418127,0,0,0.0219090120577761,0,0,0,0,0.155936764830229,0,0.109443498753289,0,0,0.00634505825319308,0,0,0,0,0,0
X600549.SH,0,0,0,0,0,0,0,0,0.324085734762896,0,0,0,0.232200883592016,0,0,0,0,0,0,0.651093502211502,0,0,0,0,0,0,0.200623827600594,0,0.036050320591153,0,0.0281553728691026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0222696039286074,0.141092858980286,0,-0.0306577921307671,0,0,0,0,0,0,0
X000937.SZ,0,0,0.23497653512401,0,0,0,0,0,0,0.108367828589472,0,0,0,0,-0.00292427763078501,0,0,0,0,0,0,0,0,0,0,-0.0978849887117242,0,-0.110488744742466,0,0,0,0,0,0,0.431565559061437,0,0.176970377818825,0,0,0,0,0,0,0.296998421916372,0,0,0,0,-0.0245102420107327,0,0,0.0112959639781502,0,0,0,0,0,0,0
X601699.SH,0,0,0,0,0.0672800625499303,0,0,0.00242848126143606,0,0,0,0,0.212968265785927,0,-0.0375222192774717,0,0,0,0,0,0,0,0,0,0,0,-0.0892186168352626,0,0,0.0270695208139651,0,0,0,0.105917140766968,0.184319403852761,0,0,0,0,0,0,0.0441434113793169,0.48915204196021,0,0,0,0,0,0,0,0,-0.0449201478451446,0,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0.00268314296499813,0,0.0113624687062273,0,0,0,0,0,-0.0346829569006798,0,0,0,0,0.134213427221742,0,0,0,0.0335842315808546,0,0.0463411496593739,0,-1.73472347597681e-18,0,0,-0.00689042581274324,0,0,0,0,0,0,0,0,0,0.12339066064854,0,0.0202794251311703,0,0,0,0.142901188492667,0,0,0,0,-0.0132257266639368,0.00712351991942044,0,0,0,0,0,0
X000060.SZ,0,0,0,0,0,0,0,0,0,0.225624126661374,0,0,0,0,0,0,0,0,0.0653822007520817,0,0,0.0485465041120917,0,0,0,0,0,0,0,0,0.0814629078752017,0.0838403181304074,0,0.0205029841418966,0,0,0,0,0,0,0,0.136992418153007,0,0.232394070820472,0,0,0,0.232915249402268,0.0114401729999745,0,0,-0.0401537395522727,0,0,0,0,0,0,0
X000027.SZ,0,0,0.0703984642490863,0,0,0,0,0,0,0,0,0,0,0,0.0250741536694423,0,0,0,0,0,0,0,0,0.0561784804281525,0,0.0405525432371852,0,0.0852713644012546,0,0,0,0,0,0,0.0126678114103717,0,0,0,0.0197661739034552,0,0.0278324280519305,-0.0143813426276849,0,0,0,0.151546658868724,0,0,2.16840434497101e-19,0.00668897216754212,0,0,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0.170063178786098,0,0.0335114872371813,0,0,0,0,0,0,0.101891191372414,0,0,0,0,0,0,0.0410922092505784,0,0,-0.0470297081094168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.214650036123456,0.00761377908933895,0,0.0883919162566262,0,8.67361737988404e-19,0,0,0,0,0,-0.0141543085343507,0,0,0,0,0,0,0
X000935.SZ,0,0,0,0,0.500731957487773,0,0,0,0.552122328699549,0,0,0,-1.15189983549707,0,0.0482155302257263,0,0,0,0,0,0,0,0,0,0,0.164612387946229,0,-1.38777878078145e-17,0,-0.209320205797881,-0.323995501191088,0.140721804879377,0,0,0,0,0,0,0,0.0233698030950066,0,0.108263821114219,0,0,0,0,0,0,0,0.577127939580411,0,0.0781929996640717,-0.0784315395828401,0,0,0,0,0,0
X002092.SZ,0,0,0,0,0,0,0,0.0914542945069796,0,0.273163124312598,0,0,0,0,0.194350870693069,0.112182500421819,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0668618366417072,0,0,0,0,0,0,0,0,-0.0915626077327072,0,0,0,0,0,0,0.0906409515589584,0.580306805099967,0,-0.0470876745329256,0,0,1.38777878078145e-17,-0.109790071001209,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0.0322621849220699,0,0.029588543189946,0,-0.0397751623253766,0,0,0,0,0,0.131792678235694,0,0,0,0,0,0,0,0,0,-0.0534930029552886,0,0,0,0,0,-0.0850255764237964,0,0,0,0,0,0,0,0.0844024977896275,0,0,0,0,0,0,0,0,0,-0.020140640529914,0,0,0.0183739513383476,0.00728892175059104,0,0,0,0,0,0
Slope,0,0,-0.294181828928223,0,-0.188200587011317,0,0.0926951704012598,-0.316083194632565,-0.122313995101824,0.461917413172982,0,-0.555375593715343,0,0,0,0,0,0,0,0,0,0,0.355769960993865,0,0,0.264922668893912,0,0,0,0,0.184246216240036,0.0959271267234306,0,0,0,0,0,0,0,0,0,0,0.192560063212727,0,0,0,0,0,0.0991983677143108,-0.212909817949035,0,0,0.453635639303224,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0270289737126436,0,0,0,0,0,0,0,0,0,0.106603081119175,0,0,0,-0.357451162795254,0,0,0,0,0,0,0,0,0,0.00932119561130669,0.128797309222099,0,0,0,0,0,0.0263540908190031,0,-0.0136627573578903,-0.120211766927406,-0.122171407890067,-0.0609306074623644,0.556770462715005,0,0,0,0,1.93007791789473,0,0
RealEstate_excess,0,0,0,-0.0422271769332397,-0.0346787974345664,0,-3.46944695195361e-18,0,-0.0845232588966718,0.0896297689992561,0,0,0,0,-0.124849221837928,-0.0184239774403886,0,0,0,0,0,0,0,0,-0.0333620927678764,0,0,0,0,0,0,0,0.232924255066429,0,0,0.21230308260271,0,0,0.0554406957248464,0,0,0,0,0,0,0,0,0,-0.00491466724283571,-0.0198591587390361,0,0.0157602323801996,0.0649049575780636,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0204156774074958,0,0,0,-0.0636195687733305,0,0,0.0270885079769034,0,0,-0.00782621716277418,-0.0264694179371775,0,0,0,0,0.00295350904909714,0,0.0327237761998859,0,0,0,0,0,0,0,0,0,0.0895119695440053,0.0174223276643681,0,0,0,0,0,-0.16591812920297,0,-0.00759732383696717,0.0104496109469846,0.138162155183747,0,0,0,0,0
MKvol,0,0,-0.000552573418068742,0,-0.0020554667808712,0,0,0,0.00101294157092501,0.00293540186097181,0,0,0,0.00250027217248245,0.000470678464880833,0,0,0,0,0,0,0,0,-0.00126158752198851,0,0,0,0,-0.00240404167373323,0.00304113209278993,0.0029502276455907,0,0,0,0,0,0,0,0,0,-0.00347989708728645,0,0,-0.0059828322349433,0,0,0,0,0,0.00470657887495252,0,-0.000207006008337578,-0.00457456931852982,0,0,0,0,0,0.0278337119182354
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,-0.0064151725779298,0,0,0,2.71050543121376e-20,0,-0.00524537928026905,0,0,0,0,0,0,0,0,-0.0198402186632461,0,0,0,0,-0.0305743974987627,0,-0.00343363402114664,0,0.00553018601416537,0,0,-1.35525271560688e-20,0,0,0,0,0,0,0.0663349297063477,0,0,0,0,0,-0.00477775526680512,0.0224680106584489,0,0.0134481703062954,0.0758078077265451,0,0,0,0,0,-0.0963394519511101
CarbonVol_Guangdong,0,0,0,0,0,0,-0.00513609377410172,0.00092159710488568,0,0.0178589231187809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00616987491461425,0,-0.00703025883452429,0,0,0,0,0,0,0,0,0.00346111489750691,0,0.000441937799781856,0,0,0,0,0,0,0,0,0,-0.000230409487800448,0,0,0.00738335949243889,0.0297850160190364,0.0106678620850372,0,0,0.0432633495744653,0,0
CarbonVol_Hubei,0,0,-1.0842021724855e-19,0,0,0,0,0,0,0.00144838584838969,0,0,0,0,0,0.00281495967891921,0,0,0.0430451624507614,0,0,-0.0253466174220666,0,-0.0126064401876686,-0.0158526508785897,0.00656469349110198,0,0,0,0,-0.0177659687558071,0,0,0,0,0,0,0,-0.0171157487865098,4.33680868994202e-19,-0.0983474972931706,0,0,0,0,0,0,0,0.00101823450101564,0.0339643344774656,-0.0227534621390529,0,-0.0687682646209069,0,0,0,-0.130336302387616,0,0
