,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600547.SH,X600019.SH,X000708.SZ,X002460.SZ,X002271.SZ,X600011.SH,X600886.SH,X601600.SH,X600362.SH,X600660.SH,X601898.SH,X600010.SH,X600801.SH,X600489.SH,X600188.SH,X600111.SH,X002466.SZ,X600352.SH,X601991.SH,X000786.SZ,X600688.SH,X600795.SH,X600529.SH,X600027.SH,X600176.SH,X601992.SH,X600299.SH,X600426.SH,X002409.SZ,X600126.SH,X002353.SZ,X600315.SH,X002080.SZ,X600612.SH,X000723.SZ,X000959.SZ,X600516.SH,X000027.SZ,X600219.SH,X002075.SZ,X000898.SZ,X600486.SH,X601158.SH,X000932.SZ,X300037.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600011.SH,0,0,0,0,0,0.0333490405071523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0214262490071919,0.113769471315702,0,0,0,0.0798266748346231,0,0,0,0,0,-0.00493624576516682,0.0891206429731806,0,0,0,0.0116831554760258,0,0,0,0,0,0,0,0,0,0.134402850403929,0,-0.00821275168566036,0.0265302245751095,0,0,0,-0.0475026147451964,0,0
X600886.SH,0,0,0.00307460444002918,0,0,0,0,0,0,0,0,0,0.193616666021146,0,0.0618256334264932,0,0,0,0,0,0,-0.019191063730573,0,0,0,0,0,-0.0139843199858983,0.0770866883131579,0.105966909880796,0,0,0,-0.0396945551043893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0277536753126002,0.0496875455113042,0,-0.0076551113474332,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0.115527304178341,0.0325152522546559,0.012352280921354,0,0,0,0,0,0.277977676341812,0,0,0,0,-3.46944695195361e-18,0.167506866679117,0,0,0,0,0,0,0,-0.0188978573705661,0,0,0,0,0,0,-0.0075576085843796,0.0557644293276923,0,0,0,0.14532572262325,0,0.0959828651212526,-0.0806722468333669,0,0.00404503186428938,0,0,0,0,0,0,0,0.00148920870979287,0,0,0,0,0,0
X600362.SH,0,0,0,0.0705120247744745,0,0.0458348317315202,0,0.140112436323448,0,0,0,0,0.0599706609087316,0,0,0,0,0,0,0.301742378547265,0,0,0,0,0.0866426477470495,0,0,0,0,0.0234932567819119,0,0,0,0,0.0662175928534111,0,0,0,0,0,0,0.0150393345999954,0,0.0733905222675422,0,0,0,0,0,0,0,0.0110350909625558,-0.00923508463889971,0,0,0,0,0,0
X600660.SH,0,0,0,0,0.260442154966188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0935618129717791,0,0,-0.0201311354615929,0,0,0,0,0,0,0,0,0.0283809207264127,0,-0.0223078503714679,0.0157021154862484,0,0,0,0,-0.0279636271780404,0,0,0,0,0,0,0,0.0333411529167818,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0.0643986867052405,0,0,-0.0143395977563755,0,0.0440440028766989,0,0,0.0336855016351052,0,0,0,0,0,0.326439983073951,0,0,0,0,0.0362306889153188,0,0,-0.0422927728801169,0.0560221002995537,0,0,0,0,0,-0.010442135984715,0,0,0,0,0,0,0,0,0,0,0.249023304020082,0,0,-1.73472347597681e-18,0,0,0,0.00013818611218571,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0.0542947809237535,0,0.117289100045723,0,0,0,0,0,0.02537702029758,0,0,0,0,0.0133542788450447,0,0,0,0,0,0,0,0,-0.0725508567956798,0,0,0,0.0978114618295776,0,-0.0598380551517404,0,0,0.00886139109799046,0,0,0.0317330371831877,0.127152501856218,-3.46944695195361e-18,0,0,0,0.146365269706797,0,0,0,0,0,0.00475278969020055,5.42101086242752e-20,0,0,0,0,0,0
X600801.SH,0,0,0,0.497378335203345,0.0243045783679717,0,0,0,0,0.123653408503148,0,0,0,0,0,0,0,0,0,0,-0.00103291013749885,0,0,0,0,0,0,0.0248453008369122,0,0.30036965518357,0,0,0.0171903076351817,-0.00380788795312483,0.0607071286236135,0,0,0.00959636525513768,0,0.141493363873458,0,0,0,0,0,0,0,0,0,0,0.0497847860908038,-0.0336649440177592,0.0524094308961102,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0.751218306421241,0,0,0,-0.049163688477524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0802364726334033,0.125484430148116,0,0,0,0,0,0.107257687282503,0,0,-0.0075115306218046,0,0,0,0,0,0.0549907558369294,-0.0166317192835908,0.0149321228865153,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.340569972951272,0,0.321216803963647,0,0,0,0,0,0,0.212425329186021,0,0,0,0,0,0,0.0930737059002013,0,0,0,0,0,-2.16840434497101e-19,0,0,0,1.73472347597681e-18,0,0,0,0,-0.0385770763274131,0,0,0,0,0,0,0,0.000431877305388078,0,-0.00521371808399639,0,0.0195079867258233,0,0
X600111.SH,0,0,0,0,0,0,0.0909206912576204,0,0,0,0,0,0.192932296342933,0,0,0,0,0,0.0105504118926417,0,0,0,0,0,0.127806909285026,0,0,0,0,0,0,0,0,0.0484371933591859,0.0463134123338464,0,-0.0292567184888862,0,0,0,0.0142061046078574,0,0.363635396945802,0,0,0,0,0,0,0,0,-0.0113583591825476,0.0220146675286721,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0.496858572591204,0.301687581284896,0,0,0,0,0,0,0,0.00899387286440795,-0.229808337797356,0,0,0.447574631250528,0,0,0,0,0.353219876152563,0,-0.232688669064429,0,0,0,0,0.186167315336667,0,0,-0.0985583931234439,0,0,0,0,0,0.231081127079182,0,0,0.0932310748033457,0,0,0,0,0.517998138149479,0,0.0627813094416043,-0.0789968992326521,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0.0979643292726179,0,0,0,0,0,0,0,0,0,0,0,0.120804020717486,0,0,0,0,0,0,0,0,0,0.109943086376977,0,0.00294714135584114,0,0,0,0,0,0,0.0237822970498887,0,0,0.0521382308664633,0,0,0,0,0,0,0,0,0,0.0052109541458001,-0.00388297169440296,0,0,0,0,0,0
X601991.SH,0,0,0,0,-0.0723415661846508,0,0,0,-0.000430080081066779,0,0,0,0,0,0,0,0,0,0.183744404944499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0390058443696004,0,0,-0.0694355504497993,0,0,0,0,0,0,0,0.209340897528819,0,0,0,0,0,0.0674869381528505,0,-0.0240242070447065,0,0,0,0,0,0
X000786.SZ,0,0,0,0.0398706068891992,0,0,0,0,-0.0701920507756145,0,0,0,0,0.165928774851931,0,0,0,0.0928552775918567,-0.101491130325654,0,0,0.165804007490158,0,0,0,0,0,0,0,0,0,0,0,0.116357523337638,0.157423755584864,0,0.0544394295962422,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0419166389055251,-0.00803170973846923,-8.67361737988404e-19,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.210035390723849,0,0.0484084114849303,0.170402924302247,0,0,0,0,0,0,0,0,0.116658788620008,0.203811158132863,-0.0255217440939036,0.000486950244217534,0.171769898877737,0,0,0,-0.0919683665727076,0,0.0649665038207606,0,0,0,0,0,0,0,0,0.03962408785258,-0.0101797077366083,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,1.73472347597681e-18,0,0.0521319628367699,0,0.0678947723097338,0,0,0,0,0,0,0,0,0.0408868193496965,0,0,0.0134692058622551,0,0.0963944883461684,0,0,0,0.00219084509028349,0,0,0,0,0,0,-0.0582266487133666,0,0.0236298424251225,0,0,0,0,0,0,0,0,0,0,0,0.0474274162105567,0.0124885799113959,0,-0.0151295919843367,0.0346085326809603,0,0,0,0,0,0
X600529.SH,0,0,0,0,0,0,0,0.338023033794341,-0.14639386545125,0,0,0,0,0,0,0,0,0,0,0,0,0.0634451084032611,0,0,0,0,0,0,0,0,0,0,-0.148698512371942,0,0.0250013085919896,0,0.0498743109132537,0.374419399870433,0.139895102300819,0,0,0,0,0,-0.00543642290359393,-0.386361011282056,0.307400902683188,0,0,0,-0.0196269824300318,0,0.014141366923469,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,-0.06367910825641,0.00450014224001576,0,0.60162626867105,0.0385091908502277,0,0,0,0,0,0,0.123566332474206,0,0.183235528929295,0,0,0,0,0,0,-0.0296641446123988,0,0,0,0,0,-0.0257974201801723,0,0,0,-0.0516712015797745,-0.0924088387815619,0,0.0679823833266589,0,0,0,0,0,0,0,0,0,0,-0.0198260941777879,0.0273577947525428,0,0,0,0,0,0
X600176.SH,0,0,0,0,0.0573213715533658,0,0,0,0,0.00691595052914166,0,0,0,0,0,0,0,0.132379801007962,-0.0268999219024256,0,0,0,0,0,0.155295068326604,0,0,0,0,0,0,0,0.121669985766789,0,0,0.105501429878885,-0.0161053443767573,0,0,0.334396917813029,0,0.0370235882861878,0,0,0.0468053804175108,0,0,0,0,0.0150218020559923,0,0.00403512252053451,0,0,0,0,0,0,0
X601992.SH,0,0,0,0,0.0557626114013094,0.0446007438253365,0,0,0,0,0,0,0.160358707005465,0.0529811139154036,0,0,0,0.03176201146149,0,0,0,0.0126544389731479,0,0,0,0,0,0,0,0,0,0.0360111412856157,0.032046932998797,0,0,0.0159238373986521,0.00211896353629988,0,0,0.0338489130593436,0,0,0,0,0,0,0,0,0,0,0,-0.00642013651682,-0.00472648463020568,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0,0.181595842120442,0,0,0,0,0,0,0,0,0,0,0.121468256040793,0,0.0214883860669544,0.019407418620599,0,0,0,0,0.0618233276819196,-0.0350746596786361,0,0,0,0.371552636761486,0.01158491767805,0,0,0.0177643626257652,0,0,0.145570717345178,0,0.0413004723368531,0,0,0,0,0,0,0,0,0,0,-0.0110755823811565,0,0,0,0,0,0
X600426.SH,0,0,0,0,0,0,0,0,0,0.0503912355424626,0,0,0,0,0,0,0,0,0,0,0.0512561205928314,0.0303710977938657,0,0,0,0.0326437518662927,0,0,-0.0838523161763208,0,0,0.240476726341676,0,0,-0.0203443493449952,0.0999047657010499,0,0.228122650193627,0,0,0.0168513997725413,0,0,0,0,0,0,0,0,0,0,-0.000509986792421099,0.0200995633845105,0,0,0,0,0,0
X002409.SZ,0,0,0,0,0,0,0,-0.0100111483420723,0.640524745047344,0,0,0,0,0,0,0,0,0,0,0,0.161160365899024,-0.225396781489711,0,0,0.163940495935297,0,0,0,0,0.114633556175084,0,0,0,0,0,0.032363431863665,-0.135130767896723,0.37170026088704,-0.457903746067288,0,0,0,0,0,0.0820162185995338,0,0,0,0,0,-0.290243052484939,0.0117601944581949,0.0335392411090649,0,0,0,-0.214338511306105,0,0
X600126.SH,0,0,0,0,0,0,0,0.273309455564401,0,0.209645503372984,0,0,0,0,0,0,0,0,0.0804328755273524,0,0,-0.139993912006927,0,-0.0865034544108268,0.265840875535,-0.189220893940635,0,0,0,0,0,0,-0.805797809090252,0.0394198607008396,0,0,0.19122888587465,0.658635109669231,0,-0.0885232277691247,0,0,0,0,0,0,0,0,0,0,0,0.0572167126929371,-0.0685847176823876,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0.336516261337894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0384649995878488,0,0,0,0,0.696519814855937,0,0,-0.295428243020599,0,0,0,0,0,0,0,-0.170239150113861,-0.0608007953310303,0,0.385873111173312,0.165275467878413,0.0485228787838664,0,0,0.0555513522042815,0,0,0,0,0,0,-0.00636956651936702,-0.0311628411726239,0,0,0,0,0,0
X600315.SH,0,0,0,0,0,0,0,0,0,0.37362618574699,0,0,0,0,0.219100306561193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00194446629271132,0,0,0,0.254861740011388,0.137962283145235,0,0,0,0,0.231707715077809,0,0,0,0,0,0.199352399188224,0.0755206602458832,0.00869711544178322,0,0,0,0,0,0
X002080.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0224145454547493,0,0,0,0.0508680690824203,0,0,0,0,0,0.149935233119712,0,0.00502255703625755,0,0,0,0,0.0400997594981987,0.307302921493813,0,0,0,0,0,0,0,0,0.0566132537701486,0,0.129484522166808,0,0,0.306781389332652,-0.00109914878212569,0,-0.0192511576607053,0,0,0,0,0,0
X600612.SH,0,0,0,0,0,0.0460814230213745,0,0.124735866889564,0,0,0,0,0.0316067565629379,0,0,0,0,0,0.13931692300938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0455209440323551,0,0.0226159542162018,0,0,0.192400828415604,0.0191814422475985,0,0,0,0,0,0,0,0,0.21528314080401,0,0.0102550658078663,0,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,-0.0412938123137881,0,0,0,0,0,0,0,0,0.307569297258515,0,0,0.127374391476614,0,0,0,0,0,-0.0691333873001768,0.0814734486335333,0,0,0,0,0.134156606115223,-0.0264396829988646,0.281755464025227,0,0,0,0,-0.0186995331635599,0.246719143416157,0,0,-0.0237668282786584,0,0,0,0,0,0,-0.0274543872901654,0.0212573980524524,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0,0,0,0.14594262661628,0,0,0,0,0,0,0,0.27603453892192,0,-0.0655901911212819,0,0,0,0,0,0,0,0,0,0,0.164887290020975,0,0,0,0,0,0,0,0,0.149473143835918,0,0,0,0.00466641279203896,0,0,0.190251457116199,0.0387808508889022,0,0.262143342456894,-0.107375901229003,0,0.0905376263842344,-0.0941892479415014,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0,0,0.0458226228325847,0,0,0,0,0.0423509256695592,0,0,0,0.057771280222291,0,0.0502662811922333,0,0.0337492384930719,0.110547194572386,0.335773359736253,0,0,0,0,0,0,0.0833718487868269,0,0,0,0.00742182346332854,0,0.080623730913785,0,0,-0.0233934983371671,0,0.0123194453423684,0,0,0,8.67361737988404e-19,0.146184112245103,0,0,0,0,0,-0.0305521513920452,0.0315971014368165,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0.0322207930001852,0,0,0,0,0,0,0,0,0,-0.00727842626817617,0,0.0681181640449235,0.0297120882521452,0,0,0,0.0784003900009205,0,-0.0260611567467111,0,0,0,0,0,0,0.00886590522663115,0,0,0,0,0.0481337002691396,0.050409510004273,0,0,0,0,0.173721623702861,0,0,0.0260701806365555,0,0,0.00011251634215155,0.00557897249134745,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,-0.0226892067924494,0,0,0,0,0,0,0,0,0,0,0.261646063698638,0,-0.0155605645988514,0,0,0,0,0,0,0,0.204870902075304,0,0,0,0,0,0.0197043568200935,0,0,0,0,0,0,0,0,0.0177786155630017,0,0,0,0,0,0,-0.00145996478865788,0,0,0,0,0,0,0
X002075.SZ,0,0,0,0,0,0,0,0,0.15249653024789,0.135462605894424,0,0,0,0,0,0,0,0,0,0,0,0.137275297897837,0,0.396068934897352,0,0,0,0,0,0,0,0,0,0.130484055230189,0,0,0.213665700982128,0,0,0,0,-0.0394392873583825,0,0,0,0,0,0,0,0,-0.0094260413602615,0.0012878921374257,0,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0.0217265793790314,0.0137535084017003,0,0,0,0,0,0,1.0842021724855e-19,0,0,0,0.099001230601249,0,0.0105516188813455,0,0,0,0,0,0,0,0,-0.00333836003097956,0,0.0996215876344517,0,0.0576352945923696,0,0.00645984266919191,0,0.109208256605711,0,0,0,0.00806164531458253,0,0,0,0,0,0,0,0,0,0,0,0.0197154566625503,0,0,0,0,0,0,0
X600486.SH,0,0,-0.00266325992869517,0,0,0,0,0,0,0.348585273571482,0,0,0,0,-0.0210005387943982,0,0,-0.0748756210383746,0,0,0,0.123842810430838,0,0,0,-0.180510380808358,0,0.0169729361247848,0,0,0,0,0,0,0,0.0284209206280764,0,0,0,0,0,0.105812339291468,0,0,0,0,0,-0.184728445201125,0,0,0,0.0145729841064552,0.0210225484590321,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0.0215856533164513,0,0,0,0.0368503880946476,0,0,0,0,0,0.211905393510947,0,0.018678413148559,0,0,0,0.0373603022225835,0,0,-0.0104170798549954,0,0,0.081256489798196,0,0,0,0,0.00864128304208388,0,-0.122768042023843,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0021406913068378,0,-0.0559736760464522,0,0,0,0
X000932.SZ,0,0,0,0,0,0,0,0.159789146041593,0,0,0,0,0.383603185067998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.068272757058447,0.0138428381542751,0,0,0,0,0,0,0,0,0,0,0,0,-0.0347532449272714,-0.00405858723978657,0.00250845843447019,0,0,0,0,0,0
X300037.SZ,0,0,0,0,0,0,0,0,0.721459552836369,0,0,0,0,0,0,0,0,0,-0.184310841432836,0,0,0.094334520478391,0,0,-0.0331775370152459,0,0,0,0,0,0,0,0,0,-0.0525133887267443,0.101516724871751,0,0.0368680892403155,0.130941324937174,0,0,0,0,0,0,0,0,0,0,0,-0.0965358102763112,0.00827653862365763,-0.0377806387817885,0,0,0,-0.134276900333144,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0.329069053348166,0,0,0,0,0,0.407544787553308,0,0,0,0,0,0,0.0299594850847101,0,0,0.197323818678394,0,0,-0.330057470106304,0,0,0,0,0,-0.42784270145378,0.0551179963164766,0,-0.119664079775341,0,0,-0.131098870815991,-0.153086089337054,0,0,0,0.0719327824029698,0,0,0,0,0,0,0.0250133145943991,-0.0930323408525779,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.373461852044296,0,0,-0.389848496661664,0,0,-0.0436053098476619,0,0,0,0,0,1.06379324855969,1.38777878078145e-17,0.318362832437924,0,0,0.034181668006796,0,0.101367675572181,0,0,0,-0.344262516376942,0,0,0,0,-0.127873365040694,1.3837723324587,0,0.633359281109785,0,0,0,5.12182260591266,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.206374257333507,0,0,0,0,0,0,0,0,0,-0.773519810066191,0.683289926452048,0,0,0.741440340368839,0,0,-0.0736321536537778,0,0.173550100941001,0,0,0,-0.911843165966685,0.555955173016265,0,0,0,0,2.74535009938012,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00441346056402793,0,0,0,0,0,0,0,0,-0.0738885819274537,-0.0759207939405373,0,0,0,-0.00695770865926624,0,0,0,0,0,0,-0.0579715062629147,0,0,0,-0.10811612691016,0.0422414284706181,0,-0.0472076809703211,0,0,-0.0074200996444574,0,0,0,0,0,0,-0.00173679552666514,-0.000957057278691885,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,-0.0635741165772291,0,-0.0605332377353321,0,-0.0710200929381458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.134508960089903,0,0,0,0,0,0,0.0565030054526531,-0.00545550924994847,0.127431050056799,0,0,-0.0215707793198498,0,-0.0631553812141427,0,0,0,0,0,0,0,0,-0.00123584057151911,0,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00263536682152099,0,0,0,0,-0.00141791486760335,0,0,0,0,0,0,0,0,0,0,0,0,-0.00136610832309918,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00946124282671896,-0.0073258951671245,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,8.67361737988404e-19,0.036898103545817,0,0.0035930691793779,0,0,0,0,0,0,0,0,0,0.122869558353538,0,0,-0.269832642913638,-0.0689859987679752,0,0,-0.0897189845113124,0,0,0,0,0.146156918945204,0,0,0,0,0,0,0.0168337534847592,-0.0386033035824039,-0.163119817496366,0,0,-0.0118319076389792,0,0,-1.0842021724855e-19,0,0,0,0,0,-0.0769214566705744,0.0472561086929216,0.0516049198311903,0,-0.0595551582090878,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,-0.000926166254242629,0,0,0,0,0,-0.0133288545515436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00110346733956207,0,0,0,0,0,0.00119573481968855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00313587677383286,0.00255529428792618,0,0,0,0.0302065570625134,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,-0.00419694143862747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000915894992702783,-0.000286040553674525,-0.00236421170604935,0,0,0,-0.00325924787990211,-0.00078718895232211,0.00228879865100922,0,0,0,0,-0.00173655719849975,0,0,0,0,0,0,0,0,0,0,-0.000299350375724635,0.00167922246121392,0,0.00177304973977609,0,0.00653794807591688,0,0
