,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X002466.SZ,X600585.SH,X002460.SZ,X601898.SH,X000792.SZ,X600011.SH,X600019.SH,X000301.SZ,X600111.SH,X600660.SH,X000708.SZ,X600010.SH,X600886.SH,X600547.SH,X000877.SZ,X600795.SH,X601600.SH,X002271.SZ,X000983.SZ,X601991.SH,X600803.SH,X600426.SH,X600027.SH,X600362.SH,X600176.SH,X601699.SH,X600348.SH,X000408.SZ,X600985.SH,X600096.SH,X000723.SZ,X000629.SZ,X000786.SZ,X600160.SH,X000933.SZ,X600141.SH,X600995.SH,X600157.SH,X600219.SH,X600489.SH,X600378.SH,X002353.SZ,X600801.SH,X002080.SZ,X300073.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.173585949502079,0,0,0,0,0.0532637966081538,0,0.558184115454695,0,0,0,0,0,0,0,0,0.0494399072324916,0,0,0,0,-0.189585612462362,0.10169767486131,0,0,0,0,0,0,-0.373550163868126,0,-3.46944695195361e-18,-0.0289785422037915,0,0,0,0,0,0
X600019.SH,0.0246365970861214,0,0,0,0,0,0,0,0,0,0.206359187075998,0,0,0,0,0.0819078490362021,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0.036296801387313,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0.307120753882893,0,0,0,0,0,0.228213416271464,0,0,0,0,0,0,0,-0.0732704428971529,-0.00827225158396757,0,0,0,0.136272572693137,0,0
X000301.SZ,0,0,0,0,0,0.278401097992784,0,0,0,0,0,0,0,-0.405823343730974,0,0.149468532806369,0,0,0,0,0,-0.0703472216218904,-0.0608153503625899,0,0,0,0,0.456390890553718,0,0,0,-1.0842021724855e-19,0,0,0,0,-0.0594926564609513,0,0,0.0893059849340052,0,0.0328277104833871,-0.042988484063289,0,0,0,0,0,0,0,0,0,0.0687754059704929,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0.109102470737519,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0.0384386311933537,0.0144984020951489,0,0.135680865923437,0,0,0,0,0.0307113669823315,0,0,0.372714073456775,0,0.0558919816424994,0.0764651880476275,-0.107582019179551,0,0.0184494390319383,0,0,0,0,0,0,0,0,0,0.0466718396821016,0,0,0.0124179637950497,-0.00920266474213554,0,0,0,0,0,0
X600660.SH,0,0,0,0,0.00679600962955722,0,0.0364288598210624,0,0,0,0,0,0,0.0481059252244439,0,0,0,0,0,0,0,0,0,0.00218953040639831,0,0,0.0482583949081817,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0583144713900045,0,0.0840279144614051,0,0.111140004133895,0,0,0.0196664374912452,0,0,0,0,0,0
X000708.SZ,0.0577205745109873,0,0,0,0,0,0,0,0,0,-0.173686308762532,0,0.00792356895080507,0,0,0,0,0,0,0,0.0904829573725499,0,-0.0630229942293513,0,0,0,0,0,0,0,0,0,-0.0294480308651205,0,0,0,-0.0207189077312506,0,0,0,0.103023760120439,0,0,0,0,0,0,0,0.00519350736131709,0.359623592501548,0,0,0.020404340260163,0,0,0,0,0,0
X600010.SH,0,0,0,0,-0.0252296599135378,0,0,0,0,0,0.0968955687490509,0,0,0.204786190522126,0,0.0356620191333948,0,0,0,0,0,0,0,0,0.0487768082887623,0,0,0,0,0.301893465806951,0,-0.0242149495408951,0,0,0,0,0,0.0777089276957433,0,0,0,0,0.0760887298453653,0,0,0,0.119887507406785,0,0,0,0,0.00398619299725479,-0.00697142729298679,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0.0191030687531346,0,0.0486055241181535,0,0,0.0528086951225066,0,0,0,0.038592885686966,0,0,0,0.142204264019196,0,0.100582394978089,0,-2.71050543121376e-20,0,0.00915745951662862,0,0,0,0,0,0,0,0,0,-0.0726833119557207,0.0759971609076119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00748383149433892,0,0,0,0,0,0
X600547.SH,0.102433759618217,0,0,0,0,0,0,0,0,0.0503402712415933,0,0,0,0,-0.0604186007117904,0,0,0,0,0,0,0.205387159124195,0,0,0,0.0543195224377292,0,0,0,0.016581327262404,0,0,0,0,0,0,0,0.0359357183658392,0,0,0,-0.00237052773446533,0,0,0.160111969514043,0.0358160415446583,0,0,0,0,0,-0.0376367645031653,0.0368198334956397,0,0,0,0,0,0
X000877.SZ,0.0391002932167072,0,0,0,-0.0433813064681324,0.257264044215345,0,0,0,0,0,0,0,0.0312565304211911,0,0,0,0,0,0,0,0.192065391569559,0.109224636885087,0,0.0331995747668876,-0.0521311486125458,0,0,0,0,0,0,0,0,0,0,-0.0408579988207745,0,0,-0.249405288962201,0,0,0,0,0,0,0.178384990121318,0,0.1175332257724,-0.022333758998147,0,0.0129406228001305,0.0302404236731234,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0.246207942192355,0,0,0,0.231360740837493,0,0,0,0,0,0,0,0,0,0,0,-0.0518859327132754,0,0.303316467498591,0,0.154274184526515,0.143046421820418,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,-0.520340771894123,0.0393156453832354,0,0.256112985191722,0.225722900088867,-0.345588092445249,0,0,0,0,0.200118260855076,0,0,0,0,0,0,0,0,0,0
X601600.SH,0.377710887961691,0,0,0,0,0,0,0,0,0,0.0542244721016188,0,-0.0339791733761104,0.163603209550642,0,0,0,0,0,0.0268002189043339,0,0,0,0,3.46944695195361e-18,0,0,0,0.327126106387428,0,0,0,0,0,0,0.0631614625861178,0,0,0,0,0,0.0249421673074536,0,0.0833602829358394,0,0,0,0,0,0,0,0,0.00999736946639535,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,-0.038502703971091,0,0,0,0,0,0,-0.0384450802406355,0,0,-0.229894378035444,0,0,0,0,-0.201353074994815,-0.157784973656257,0,0,0,-0.181318914612016,-0.1909052336132,0.154765924076842,0,0,0,0,0,0.0293051517255281,0,0,0,0.864484682459486,0,0.165700210145269,0,0,0,0,0,0,0,0,0,0,0,0.055078717350691,0.0304193671463895,0,0,0,0,0,0
X000983.SZ,0,0.107011466724273,0,0,0,0,0,-0.175368708672343,0.268638641248202,0,0,0,0.0050806285004353,0,0,0,-0.0515331868985004,0,0,0,0,0,0,0,0,0,0,0,0,0,0.352969504411791,0.13594136426509,0,0.502574111201156,0,0.0764587682664144,0,0,0,0.0576308962142982,0,0,0,0,0,0,0,0,0,0,0,0.083503656941362,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0.204051914996753,0,0.168394398059112,0,0,0.0585686283672003,0,0,0,0,0,0.00280541575583799,0.049592809329491,0,0,0,0,0.155076641659575,0,0,0,0,0,0.00293025594319132,0,0,0,0,0.0532895847174204,0,0.0212406510018485,0,0,0,0,0,0,0,0,0,0.122828406479332,0,0,0,0.0305519688085355,0,0,0,0,0,0
X600803.SH,0,0,0,0,0,0.112233882800721,0,0,0,0,0.142848646597776,0,0,0,-0.290262602226423,0,0,0,0,0,0,0,0,0.0625412193855694,0,0,0,0,0,0,0.145568783246798,0,0,0,0,0.0037964190286789,-0.00190973280256147,0,0.0431905890561375,0,0,-0.00305925884032473,0,0,0,0,0,0,0.0696722508715223,0,0,0.0411151162820244,0.0529097931000007,0,0,0,0,0,0
X600426.SH,0,0,0,0.180464814704982,0,0,0,0,0,0.00717975253479331,0,0,0.0701866206791951,0,0,0.0225525260283808,0,0,0,0,0,0,0,0,0.0626504939341626,0,0,0,0,0.0412153910941306,0,0,0.0267162282422408,0,0.130867909273183,0,-0.0659883598010002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00684206876527634,0.0145480936618377,0,0,0,-0.00455594084499498,0,0
X600027.SH,0,0,0,0,0,-0.0599418968751392,0,0,0,0,0.187937191541533,0,0.0180675973396054,0,0,-0.047308196920882,0,0,0,0,0.22519192079499,0,0,-0.189197800160707,0.22031678189282,0.12026046361597,0,0,0,0,0,0,0,0,-0.0569452615861068,0,0.0475685222223516,0,0,0,0,0.217805780566594,0,0,0,0,0,0,0.00753585061943466,0,0,0,0.0373921652402359,0,0,0,0,0,0
X600362.SH,0.256560482121284,0,0,0,0,0,0,0,0,0,0.0560330458637895,0,0,0.0478359059519542,0,0,0,0,0,0,0,0.049931268222581,0,0,0.00814319793869786,0.015501938441769,0,0,0,0,0.0526179433215579,0,0,0,0.0226484164270198,0,0,0,0,0.0222514463217663,0,0,0,0.232132068269647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600176.SH,0,0,0,0.0607985846342943,0,0,0,-0.0461966942122004,0,0,0,0,0.0922426975732475,0.115531500950805,0,0,0.0723628177892597,0,0,0,0,0.118373463308073,0,0.0117328644533105,0,0,0.24668217825691,0,0,0,0.00426682969123178,0,0,0,0.036633275541891,0,0,0.28287214413987,0,0,0,0,0,0,0,0,0.0528763967363023,0,0,0,0,0,0,0,0,0,-0.0577796444384067,0,0
X601699.SH,0,0.0503929549396794,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125497455682492,0,0,0.301924060406219,0,0.125984656057011,0,0,0,0,0,0.140449959480032,0,0.110586768082498,0,0,0,0,0,0.0973165905723468,0,0.0417026114360078,0,0,0,0,0.15793632151904,0,0,0,0,0.0409681542881084,0,0,0,0,0,0,0
X600348.SH,0,0,0,0,0.4037189108657,0,0,0,0,0,0,0,0,0,0,0,0,-0.276483831954222,0,0,-0.110468621640783,0,0,0,-0.0615439407738685,0,0,0,0,0,0,0,0,0,0.102266309651204,0,0,0,0.235016158102051,0,0,0.0826231407532924,0,0,0,0,0.120881983390083,0,0,0.280920866699346,0,0,0.0239304688449241,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0.479726997629225,0,0,-0.087667645056224,0,0,0,-0.0971825703251991,0,0,0.225757219783347,0,0,0,0,0,0,-0.0111276565426806,0,0,0,0,0.0629924530844943,0,0,-0.111264717032952,-0.0580639207878437,0,0,0.0866426424814074,0,0,-0.042326924704528,0,-1.73472347597681e-18,0,-0.0405103301398648,0,0,0,0,0,0,0,0.0553484645722498,0,0.0322509569926003,0,0,0,0,0,0,0
X600985.SH,0,0,0,0.137650888023374,0,0,0,0,0.225347615475218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0288305287565794,0,0.045102577904785,0,0,0.270114692048273,0,0,0,0,0,0,0,0,0.0698707899762875,0.0106238266929264,0.0491657959750709,0,0,0,0,0.0485296478429876,0,0,0,0,0,-0.0077130653440993,0,0,0,0,0,0
X600096.SH,0,0,0,0,0.0610200784647758,0.26372796510397,0,0,0.202290978340813,0,0,0,0,0.0310323178101447,0,0,0,0,0,0,0,0,0,0,0,0,0.10568799833833,0,0,0,0.224453761556954,0.0921293207357259,0,0,0,0,0,0,0.0720769500916028,0.147470883937701,0.0554380760528904,0,0,0,0,0,-2.77555756156289e-17,0,0,0,0,0.0583026112217986,-0.0340623308571585,0,0,0,0,0,0
X000723.SZ,0,0.0952418898453881,0,0,0.138681094489093,0,0,0.0647933673628266,0,0,0.0376021778841817,0,0,0.237572983224862,0,0,0,0,0,0,0,0,0,0,0,0.120794841741783,0,0,0,0,0,-0.0320536781456484,-0.0476426097381312,0,0,0,0.0662986110935554,0,0.0859394635550895,0.101742331558952,0,0,0,0,0,0,0,0,0.197246847673032,0,0,0.0369184534412082,-0.0311505623848849,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0.227008681796149,0,0,0.461335766811792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0627619857831345,0.0591047103224711,0,0,0,0,0,8.67361737988404e-19,-2.77555756156289e-17,0,0,-0.0598741001279746,0.191614352611756,0,0,0.18114347650598,0.17170414358993,0,-0.0276997454527221,0,0,0,0,0,0,0,0,0,0,-0.0664688883585295,0,0,0,-0.345023625923295,0,0
X000786.SZ,0,0,0,0.0372165046926101,0,-0.0120066668809236,0.0855121094468389,0,0,0,0,0,-0.0527750769098633,0,0,0,0,0,0,0,0,0,0,0.232615406743409,0.0221982942375156,-0.0717519673471687,0,0,0,0,0,-0.0742555388786296,0,0,0,0.0057337933573111,0.0234293506413112,0,0,0.0844885908893205,0,0,0,0,0,0,0,0.401566861644937,0,0,0,0,0,0,0,0,0,0,0
X600160.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.166039888165308,0,0,-0.107677254974422,0.215994787485155,-0.0594004134483547,0,0,0,0.0643404040045654,0,0,0,0,0.0698780850034894,0,0,0,0.278455986596764,0,0,0,0.598427491322862,0,-0.110595715100573,0,0,0,0,0,0,0
X000933.SZ,0,0,0,0,0.167546079171728,0,0,0,0,0,0,0,0.195501132700369,0,0,0,0,0,0,0,-0.0555384306339816,0,0.253130421052996,0.0802147583552248,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0.106809593781572,0.186864667690342,0,0.110559620586766,0,0,0.092780615914899,0,0.487654211369072,0,0,0.122276690869681,0,0,0,0,0.00127152766504909,0,0,0,0,0,0,0
X600141.SH,0,0.0514043243963496,0,0,0,0,0,0.0855275425347668,0,0,0,0,0,0,0,0.189868531975154,0,0,0,0,0,0.0158001825306651,0,0.0217816519919069,0,0,0,0,0,0,0.0340869295848095,0,0,0,0.345621401688749,0,0,0,0,0.0350604181915094,0,0,0,0,0,0,0,0,0.1366966198195,0,0,0,0,0,0,0,0,0,0
X600995.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.10205898110157,0,0.233307846913337,0,0,0,0,0,0,0,0,0,0,0,0,0.25277329294056,0,0,0.327441501468938,0.0388971059299708,0,0,0,0,-0.0381648110229031,0,0.300143708745531,-0.139119302651593,0.173104977450585,0,0,0,0,0,-0.0997869657243931,0,6.93889390390723e-18,0,0,0,0.033977061159543,0,0,0,0.0132861424134663,0,0
X600157.SH,0,0,0,0,0,0,0,0,0.0375810206180846,0,0.241350927780259,0.00910210840573131,0,0,0,0,0,0,0,0.127142065159905,0,0.0215079587185727,0,0,0,0,0,0,0,0,0,0,0,0,0.0455026185125513,0.0546967535241079,0,0,0,0,0,0,0,0.0832365619370656,0.0500919317734986,0,0,0,0,0,0,0,0.00926518524131622,0,0,0,0,0,0
X600219.SH,0,0,0,0,-0.0276121612974371,0,0,0,0,0.108292469426842,0,0.110597513575867,0.0679473770030009,0,0,0,0,0.0297625668279349,0.149671641855885,0,0,0.229725369011757,0,0,-0.00130589149626076,0,0,0,0.080262772172038,0,0,0.0522372122343405,0,0,0,0,0.0433692000511368,0,0,0.166868998046523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600489.SH,0.0539175916711486,0,0,0,0,0,0,0,0,0.0172786403224456,0,0.016559650770041,0.00715607549230232,0,0,0.00903751010719861,0,0,0.70500839744529,0,0,0.0360773243213714,0,0,0,0,0.0081925654090338,0,0,0.0213671245415687,0,0,0,0,0,0,0.0385901530295526,0,0,0.0059899365765539,0.0726554789408391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600378.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.037377127680886,0.0616370777805404,0,0.0114944792862954,0,0,0,0,0,0,0,-0.0690066002388151,0,0,0,0,0,0,-0.302181340685307,0,0,0,0,0,0.144352730002346,0,0,0.220555520165251,0.0928233015492148,0.0429672272668591,0,0,0,0,0,0,0,0,0,0,-0.0515553857764912,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0.186792944584915,0,0,0,0.221564474277834,0,0,0,0,0.0715702026968136,0,0,0,-0.141671342899655,0,0,0,0,0,0,-0.0765467687589687,0,0,-4.33680868994202e-19,0,0.00332355504419663,0.268635026805476,0.0843023239136512,0,0,-0.137267591269208,0,0,0,0,0.0480495148335552,0,0.0458398106556502,0,0,0,0.0404082926936521,0,0,0,0,0,0.115489976548925,-0.00915284906638829,0,0,0,0,0,0
X600801.SH,0,0,0,0,0.0896372568638297,0,0.143465433684061,0,0,0,0.0573481229101471,0,0,0,0,0,0,0,0,0.0685257111526038,0,0.00176347198907056,0,0,0.00403524155306016,0,0,0,0,0,0,0,0,0,0,0,0.0464504479838089,0.241569113558311,0,0,0,-0.0528633986198724,0,0.0610125066752448,0,0,0.00165073987376741,0,0,0,0,0,-0.00438232188912088,0,0,0,0,0,0
X002080.SZ,0,0,0,0,0,0,0,0.14095514690995,0,0,0,0,0,0.200157250638252,0,0.162534677377239,0.0381019512854748,0,0,0.0450834713782671,0.0752608795687254,0,0.0487261055217823,0,0.00567185819223559,0,0,0,0,0,0,0.0324975209614036,0,0,0,0,0.0531499760065002,0,0.0444999290776403,0,0,0.12462058247968,0,0,0,0,0,0,0,0,0,0,-0.09052372741362,0,0,0,0,0,0
X300073.SZ,0,0,0,0,0,0,0,0.339549905464395,0,0,0,0,-0.00155269931065724,0.00173129558789008,0,0,0,0,-0.351555802320671,0,0,-0.0503848029847909,0,0,0,0.085068475835228,0,0.0226434247147654,0,0,-0.0509217372952424,0,0.125399464534883,0,0.154968889556533,0,0.0633996740742278,-0.0852111439155523,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,-0.0259636538934475,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0.0172290025693018,0,0,0,0,0.138088341546952,0,0,0,0.105905568858073,0,0,0,0,0,0,0,0,0.0505139493654182,0,0,0,0,0,0,0,0,-0.0194132159742107,0,0,-0.201751698148632,0,0,0,0,0,0,0,0,0,0,-0.0106471726644032,0,0,0,0,0,-0.139046654895761,0,0,0,0,0,0,0
Slope,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,-0.0739290439346614,0,0,0.175278330184177,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.123755392337707,0,0,0,-0.011204264444261,0,0,0,0,-0.00280169132961521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110929885857662,0,0,0,0,0,0
TED,0,0,0,-0.273687841302276,0,0,0,0,0,0,0,0,0.0612811243319637,0,0,0,0,0,0,0.050987526304827,-0.135527192803665,0,0,0,0,0,0,0,0,0.357552066579007,0,0.0421446045866445,0,-0.265730432768289,0,0,0.0295057260546222,0,0.0210935812831849,0,0,0,0,0,0,0,0,0,0,0,-0.143840882427317,0.224864314995969,0,0,0,0,2.54424570858962,0,0
RealEstate_excess,0,0,0,0,0,-0.0700435526454818,0,0,0,0,0,0,0.159804833295385,0,0,0,0,0,0,0,0,0,-0.108713717630628,0,0,0,0,0,0,0,0,0,0,0,0,0.140140665887315,0,0,0,-0.0647358862309664,0,0,0,0,0,-0.0895916405600573,-0.0684755336592868,0,0,0,0,0,0.000748754528248275,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0.0627737069782417,0,0,0,0,0.0737757349596411,0.148732117025857,0,0,0,0,0,0,0.0110380441766662,0.0483704457114721,0,0,0,0,0,-0.0581936544233656,-0.035559414758706,0,0,0,0.0218701055934971,0,0,0,0,0.00350647910493945,0,0,-0.0721350490738502,0,-0.0808551184149148,0.0484915042727682,0,0,0,0,0,0,0,0,0,-0.00716179142204311,0.0178006347814303,0,0,0,0,0
MKvol,0,0,0,0,0.00080604822898662,-0.00142185900806536,0,0,0,0,0,0,0,-0.000182272934826695,0,0,0,0,0,0,-0.00144764930844101,0,0.000597202393165438,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00296266156027059,0,0,0,0,0.00071283226500828,0,0,0,0,-0.00342603407108697,0,0,0,0,-0.00090867035689972,0.00393020501268143,0,0,0,0.0167827968590786,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0.00211289760001211,0,0,0,0,0,0,0,0,0.0155719553006895,0,0,0,0,0,0,0,0,0,0,0.00446518967354495,-0.010624153656685,0,0,-0.0442834609821676,0,0.0098451568451514,0.0414228240509285,0,0,0,0.018088274706027,0,1.73472347597681e-18,0,0,0,0,0.0593180601333571,0,0,-0.121410044098693,0.156552705011262,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0.00306276404102838,0,0,0,0,0,0,-0.00533683023297966,0,0,0,0,0,-0.0103396714080584,0,0,0,0.00251583618866273,0.00610862626879882,0,0,-0.00188875268317734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00569077404601862,0,-0.0188696277707191,-0.0175476812187966,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0.00090435605940821,0,0,0,0,0,0.000337897813746266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00254053478839932,-0.00252443938720892,0,0,0,0,0,0,0,0.00355109097171206,0,0,0,0,0,0,0,0,0,-0.00417488883446685,-0.00742362278911061,0,0,0,0,0,0
