,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600585.SH,X600019.SH,X601898.SH,X600688.SH,X600188.SH,X600547.SH,X600795.SH,X601600.SH,X601991.SH,X600027.SH,X600362.SH,X600157.SH,X600886.SH,X600111.SH,X600489.SH,X601992.SH,X600309.SH,X600623.SH,X600660.SH,X300072.SZ,X600299.SH,X002466.SZ,X000792.SZ,X601158.SH,X002075.SZ,X000709.SZ,X600583.SH,X000408.SZ,X000983.SZ,X000898.SZ,X000723.SZ,X000883.SZ,X600352.SH,X600549.SH,X000539.SZ,X000027.SZ,X600176.SH,X002470.SZ,X000630.SZ,X000012.SZ,X601699.SH,X002460.SZ,X000060.SZ,X600021.SH,X002407.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0.062022094961747,0,0,0,0,0.0206490727860455,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0.00221074916305852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0278446373452019,0,0,0,0,0,0,0.108853626173736,0,0,0.0056676941968277,0.00595809756918921,0,0,0,0,-0.0072557526709145,0,0,0,0,0,0,0
X600028.SH,0,0,0,0.0547998955515339,0.0014500754990646,0.0357743404291732,0,0.0156869604828904,0.0222299696945566,0.0190965268860494,-0.0461671315042536,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0203110118923092,0,0,0,0,0.0167857823376122,0,0,0.0928385890648276,0.0354186029395683,0,0,0,0,0.0352180741976641,0,0,-0.0188272010086752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0.171671586566738,0,0.103770222322099,0,0,0,0,0,0,0.0233456022522766,0,0.0438028055109301,0,0,0,0.0671367034788872,0,0,0,0,0.0151480168157793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0900661843799221,0,0,0,0,0,0
X600011.SH,0,0,0,0,0.0113672740392549,0,0,0,0,0.101602800605534,0,0,0,0,0.125919186568874,0.0240405682971986,0,0,0,0,0,0.0872282236360486,-0.0227797840064623,0,0,0,-3.46944695195361e-18,0.0284823451727796,0,0,0,0,0.136376731165608,0,0,0,0,0.153676279784416,0,0,0,-0.116625674848892,0.0562061028878594,0,0,0,0,0,0,0,0,-0.0186750780822704,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0.145890086701217,0,0,0,0,0,0,0,0,0,0,0.470829219378977,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00252338380906201,0,0,0,0,0,-0.0637439385592742,0,0,-0.0622203060472502,0,0,0.130119763580993,0,0,0,0,0,0,-0.00784221507805226,0,0,0,0,0,-0.12313778944986,0
X600585.SH,0,0,0,0,0.0786093452954008,0,0,0,0,0.106256443050527,0,0,0,0,0,0,0,0,0,0.0364132063289407,0,0,0.110673807591131,0,-0.0285537731035379,-0.00343938763386162,0,0,0,-0.0868785822025562,0,0,0,0,0.140682850307491,0,0,0.169707956148457,0.0393873425033657,0,0,0.00275255228055611,0,0,0.00909497743455181,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0.024311658138553,0,0,0,0,-0.0205937065624719,-0.0203035763198549,0,0,0,0,0,0,0,0.0359149907924451,-0.0426983894419766,0,0.0152605701423938,0,0,0,0,0,0,0,0,0,0,0.0105720148217092,0,0,0,-0.069329941381469,0.06759341656364,0.0125015530009343,0,0,0,0.0901256350676148,0,0,0,0,0,0,0,0,-0.0459090930240987,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0701337737927281,0,0.0141607709515402,0,0,0,0,0,0,0,0.00463784056671811,0.0770583867608431,0,0,0,0.099025314947346,0.109370722948529,0,0,-4.33680868994202e-19,0,0,0,0.263644749644825,0,0,0,0,0,-0.0199074821593727,0,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0.0963948443856381,0,0,-0.0662445397045983,0,0,0.131901387758257,0,0,0,0,0.0449813038961432,0,0.0563013959213744,0,0,0,0.015310450473492,0,0,0,0,0.0210904037234906,0,0,0,0.196783440934186,0,0,0.137536384206152,0.011305246155018,0,0.0745047241511714,0,0,0,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0.318966693031417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0674531713710026,0.0385828378412327,0,0,0,0,1.38777878078145e-17,0,0.0356455688309565,0,-0.10956758853752,0,0.659401606224815,0,0,0,0,0,0,0,0,-0.101427675315865,0,0.12196558658402,0,0,0.010789137478665,0,0,0,0,0.156393276366909,0,0,0,0,0,0
