,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X601898.SH,X600188.SH,X600660.SH,X600019.SH,X601600.SH,X600585.SH,X600547.SH,X600886.SH,X600011.SH,X000792.SZ,X600795.SH,X600362.SH,X600010.SH,X600111.SH,X600489.SH,X002460.SZ,X000708.SZ,X002466.SZ,X600803.SH,X600027.SH,X000301.SZ,X600160.SH,X601991.SH,X000786.SZ,X000807.SZ,X600426.SH,X600219.SH,X000983.SZ,X601699.SH,X000408.SZ,X002128.SZ,X600176.SH,X000630.SZ,X600096.SH,X601168.SH,X000877.SZ,X600985.SH,X000933.SZ,X002353.SZ,X600378.SH,X002271.SZ,X600995.SH,X600352.SH,X000883.SZ,X000027.SZ,X000831.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600886.SH,0.224866127987983,0,0,0,0,0,0,0,0.0805929341658555,0,0.0446572702755437,0,0,0,0.00926356974242898,0,0,0,0,-0.0188759143286152,0,-0.178430996108024,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0986599020391367,0,0,0,0,0,0,0,0,-0.0382930769693837,0,0,0,0,0,0,-0.0474058907216337,0.0951568043884879,0.0897189625213969,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0.0884371063744289,0.169932101409457,0,0.0980585339276812,0,0,0,0.114916161425836,0.276343684747361,0,0,0,0,-0.0407771717792764,0,0,0,0.234494947956869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.122719664213754,0,0,0,-0.0187914977654925,0,0,0,-0.0599834320973245,0,0.203923552830296,0,0,0,-0.0734941134935606,0,0,0,-0.0259959814421493,0,0
X000792.SZ,0,0,0,0,0,0,0,0.0834322828938259,0,0,0,0,0,0,0,0,0,0,0,0.290617390850368,0.0810227122657757,0.0899439203601261,0,0,0,0.102224863789777,0,0.0543191356413582,0,0,0,0,0,0.101203565753206,5.42101086242752e-20,0,0,0.0214290430902348,0,0,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0.0192336332060741,0,0,0,0,0,0
X600795.SH,0,0,0.110180679999462,0,0,0,0,0.055515023477029,0.0979707504878505,0,0,0.323281731325739,0.0971287058506073,0,0,0,0,0,0,-0.0346804866618268,0,0,0.0698493130106679,0,0,-0.0900228122700123,0.0335873973509949,0,0,0,0.00516160663389464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0416185674123603,0,0,0,0,0.0136805802680624,0,0
X600362.SH,0.160957220290058,0,0,0,0,0,0,0,0.110609392476555,0,0,0,0,0,0,0,0,0,0,0.0578132570457884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0975029747096039,0,0.0880825691847952,0.116440295222745,0,0.0895352075020199,0.0939972405884636,0,0,0,0,0,0,0.113963085899757,0,0,0,0,0,0,0,0,0
X600010.SH,0.0520447756030801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165251430091006,0,0,0.0957509637264392,0,0,0,0.141309963242679,0,0,0,0,0,0,0,0,0,0,0,0.226242220937301,0,0,0,0,0,0,0,0.149240496463829,0.0317709686329638,0,0,0,0,0,0,-0.0140730781145052,0,0,0,0.0446249421582709,0,0
X600111.SH,0,0,0,0,0,0,0.0392872013635674,0,0,0,0,0,0,0,0,0,0.357174948247303,0,0.0478643783130829,0.182725579471695,0,0.0250063051968359,0,0,0,0,0,-0.0692206860409297,0,0,0,0,0,0.0508396391394136,0,0,0,0,0.0192780996398314,0,0,-2.16840434497101e-19,0,0,0,0.0367275841758473,0,0,0.123192289399255,0.194863904014842,0,0.0174688428541624,0,0,0,0,0.0395484380255534,0,0
X600489.SH,0,0,0,0,0.0557505461905828,0,0,0,0,0,0.736082523556268,0,0,0,0,0,0,0,0,0,0,0,0,0.0337233076445456,0,0,0,-0.0346505985444333,0,0,0.436249379619976,0,0,0,0,0,0,0.220756357308381,0,0,-0.197436093159579,0,-0.0197662878076544,0.0997908448537545,-0.0591785211389994,0,0,0,0,0,0,0,0.0394638787358958,0,0,0,-0.00117288960879731,0,0
X002460.SZ,0,-0.240675771564929,0,0,0,0,0.0126210408419141,0,0,0,0,0,0,0.0944495130243747,0,0,0,0.581217952618782,0,0,0,0.335882907837878,0,0,0,0,0,0.0308547959920472,0,0,0,0,0,0,0,0.0364741209977987,0,0.0142702522625508,0,-0.00502011688693209,0,0,0,0,0.168982600220555,0,0,0,0,0,0,0,-0.0159084365678411,0,0.0747559351430115,0,-0.0772985175237185,0,0
X000708.SZ,0,0,0.0430078392816262,0.110095925960593,0,0,0,0,0,0,0,0,0,0.215034904655855,0,0,0,0,0,0.0909364440577736,0,0,0.0265880402863269,0.224102154050091,0,-0.057157738102638,0,0,0,0.0987562886465338,0,0.151651148412095,0,0,0,0,0,0,0,0,0.094567248382984,0,0,0,0.0779288959655499,0,0,0,0,0,-0.048183655299163,0,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0.0174919729908211,-0.0011623380892045,0,-0.0427558324235885,0,-0.0553668878183693,0,0,0,0,0,0,0,0,0.912177442976122,0,0,0,1.35525271560688e-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0280387504571642,0,0.0803871547688577,0.0593715524184618,0,0,0,0.0963455489243475,0,0.028120083576547,0,0.0692884504928673,0,0,-0.00976031165718106,0,0
X600803.SH,0,0,0,0.215164427754765,0,0,0,0,0,0,0,0.219760986320175,0,0,0,0,0,0,0,0,0.187217307572143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00865491388470016,0,0,0.0487374672695947,0,0.158610191481719,0,0,0,0,0.0490478910213534,0,0.0424334417456193,0,0,-0.353373350470497,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0,-0.123947301628751,0,0.399397140165596,0,0,0,0,0,0,0,0,0.0296876573838844,0,0,0,-0.146316444987853,0,0.0182394065638957,0,0,0,0,0.0917818839353168,0,0,0.110388805472802,0,0,0.488435066701675,0,0,0,0,0,0,0,0,0,0,0,0,0.0305572233268358,-0.0147976568286628,0.129359836183799,0,0,-0.0526133622812091,0,0
X000301.SZ,0,0,0,0,0,-0.0224285972241557,0,0,0,0,0,0,0,0,0,0,0.398989912192234,0,0.034254847476665,0.0930232829670524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0.047555265916082,0,0,0,0,0.0123267433619138,0.307111515161568,0,0,0,0,0,-0.0901038273309797,0,0,0,0,-0.0661114377756183,0,0
X600160.SH,0,0,0,0,-0.0769012092846114,0,0,0,0,0,0.116854358643444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.069253488844712,0,0.445113817819391,0,0,0.544699198461204,0,0,0,0,0,0,0.51267345120404,0.0939573270403263,0.02613859675688,0,0,0,0,0,0
X601991.SH,0,0,0.18227299421477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.061507042708805,0.0708941456039837,0.363485748541225,0.155705249379373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161772753681391,0,0,0,0,0,0,0,0,0,0,0,0,0.0635781685166899,0.0350769796585763,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0.341651319275962,0,0.239077352799372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171184403510119,0,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0.225633047403402,0,0,0,0,0,0,0,0,0,-0.0328702735602915,0,-0.204988293821636,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0,0,0,0.289104875430267,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113841666718144,0,0,0,0,0,0,0,0,0.0602337268743144,0,0,0,0,0,0,0,0,0,0.241335978457944,0,0,0.00963846844358955,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600426.SH,0,0,-0.214522724519552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0772033345863518,0,0,0,0,0,0.165169230561668,0,0,0,0,0,0,0,0.359953861994797,0,0,0,0,0,0.467523396098587,0.103896037799913,0,0.153664565273089,0,0,0,-0.107136666148275,0,0,0,0,0,0,0,-0.0502170385791156,0,0
X600219.SH,0,0,0,0,0.0154196310567122,0,0,0.129160113202704,0.462830461787974,0,0,0,0,0,0,0,0,0,0.039441540049951,0,0,0,0,0.122195983985833,0,0,0,0,0,0,0,0,0,0,0,0,0.0930695329935497,0,0.0690041274784101,0,0,0,0,0,-0.0164306099392633,0,0,0,0,0,-0.0632263600789031,0.0212161169343909,-0.0654975506405354,0,0,0,0.0101110335948605,0,0
X000983.SZ,0,0,0.0790124356465516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00676138720829256,0,0.136579788072823,0,0,0,0.0743006991149128,0,0,0,0,0,0.310254470836465,0.0248853148257967,0,0.0750855196528527,0.0166164569311125,0,0,0.021538069381248,0.139851937492056,0.0586588715752216,0,0,0,0,0,0,0,0.0136020736851554,0,-0.044010259862681,0,0,-0.0552233741063394,0,0,0,0
X601699.SH,0,0,0,0,0,0.0419915941360197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0191618068904282,0,0,0,0,0,0,0,0,0,0.246470473277877,0,0.116377868317096,0,0,0,0,0,0,0.0804030834988027,0.301175283207695,0.0528730800103469,0,0,0,0,0,0,0.0396366343645429,0,0,0,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0,0.0345404313191848,0,0,0,0,0.0699598983681251,0,0,0,0,0,0,0,0,0,0,0.160231154959777,0.076183246754641,0,0,0,0,0,0,0.153040164589155,0,0,0,0.166661589713301,0,0.0888393263289645,0,0,0.10589692499109,0,0,0,0,0,0,0,0.00867808445378239,0,0,-0.08766812257405,0,0,0,0,0,0
X002128.SZ,0,0,0,0.230464176474432,0,0,0.0181571131166199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0774452019902907,0.311243358840793,0,0,0,0,0.0881775402107215,0,0.0667267417166273,0,0,0,0,0,0,0,0,0,0,0.063900608501619,0.19535582944789,0,0,0,0,0,0,0,0,0,0,0,-0.151871836098093,-0.0588134518030321,0,0,0,0
X600176.SH,0,0,0,0,0,0,0.0286648445975272,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0.0987445551037682,0,0.0626112409459343,0,0.162765230080917,0,0.0975544898340597,0,0.388134490487317,0,0,0.0694990944871668,-0.0122888095370147,0,0,0,0,0,0,0,0,0.131802271335479,0,0,0,0,0,0,0,0,0,0,-0.00793253451151536,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.196110441563641,0.191574265797504,0,0,0.0108332990734945,0.14829686494685,0,0,0,0,0,0,0,0,0,0.0558330407209482,8.67361737988404e-19,0,0,0,0,0,0,0.360481847631911,0,0,0.0499346350845505,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,-0.0365092962327209,0,0,0,0.0762390916306916,0,0
X600096.SH,0,0,-0.0130709615893265,0,0,0,0,-0.0201786273528076,0,0.0546631999306989,0,0,0,0.125043106783347,0,0,0,0,0,0.0075224720328595,0,0.0776719585760204,0,0.141479941735968,0.303074486267897,-0.0788598576536443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112000784295006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601168.SH,0,0,-0.208768503500235,0,0,0,-0.0248065351790265,0,0.440989616959886,0,-0.0836725580657343,0.0467403552180842,0,0,0,0.551791720758227,0,0,0,0,0,0,0,0.0294259208545647,0,0,0,0,0,0,0,0,0,0,0,0,0.042943410625332,0,0,0,0,0,0,0,-0.00781030282199597,0,0,0,0,0,0,-0.0898443227026025,0,0,0,0,0,0,0
X000877.SZ,0.0153799977700426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.280856408714632,0,0,0,0,0,0,0.0519532326798643,0,0,0,0,0,0,0,0,0,0.210749631124643,0,0,0,0,0,0.0117283142321386,0,0,0.386572380187206,0,0,0,0,0,0,0.108396870180602,0.0483214787452693,0,0,0,0,0,0
X600985.SH,0,0,0,0,0.0510772446930223,0,0,0,0.0653320243378222,0,0,0,0,0,0,0,0,0,0,0,0,-0.0248742886663588,0,0,0,0.114682393316873,0,0,0.0728686448945692,0,0,0,0.409082137012466,0,0,0,0,0,0,0,0,0.112520834273398,0.0279815322820827,0,0,0,0,0,0,0,0,0,-0.0501816926025786,0.0331872045631746,0,0,0,0,0
X000933.SZ,0,0,0,0,0,0,0,0,0.0205936231093548,0,0,0,0,0,0,0,0,0,0,-0.0497412786918508,0,0,0,0,0,0.136550418337164,0,0,0.214744074712573,0.0879847066670583,0,0,0.657200945872902,0.0081397011526549,0.086057982776164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00301544937280273,0.0408059915658755,0.145031522222422,0,0,0,0,0
X002353.SZ,0.0106901977857366,0,0,0.0977303583844852,0,0,0,0,0,0,-0.0782298960524935,0,0,0,0,0,0,0,0,0,0,0.171779829924431,0.0314296644953941,0,0,0,0,0,0,0,0,0,0,0,0,0.734077900768718,0,0,0,-0.266608416478267,0,0,0,0,0,0,0,0,0,0,0,0,-0.0090726707876472,0,0,0,-0.0253609897596494,0,0
X600378.SH,0,0,0,0,0.224891385532283,0.0142557821456597,0,-0.220016413112877,0,0,0,0,0,0,0,0,0,0,0.271146785101055,0.284098147021738,0,0.0050307002675577,0,0.064048479291081,0.0910063942187939,0.141250121860226,0,-0.0230856229444792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116356319290216,0,0,0,0.00357198185777441,0,0.0676024852008391,0,0,0,0
X002271.SZ,-0.0942312362340914,0,0,0.119923849585745,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0.311588518821179,0,0,0.603835653475946,0,-0.111496222395229,0,0,0.0308740798113477,0,0,0,0,0,0.234786067677132,0,0,0,0,0,0,0,0,0,0,0,0.177703238265454,0,-0.135427695428594,0,0.119591964498137,0,0,0,0,0,0,0,0.0614678293269822,0.244762446268502,0,0.271014725137534,0,0.131158290766385,0,0
X600995.SH,0,0,0,0,0,0,0,0,0.00266363316585287,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0.103356142655942,0,0,0.255735712368394,0,0.500304217897406,0,0,0,0,0.00674716303884546,0,0,0,0,0,0,0,0,0,0,0,0.00173461688015327,0,0,0,0,0,0,0,0.0757807531699965,-0.0653276935877433,0,0,0,0,0,0
X600352.SH,0,0,0,0.0704268735088848,0.059762633672089,0,0,0.0714742952180422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18319771491059,0,0,0,0,0.0195088694941638,0.0479165288780098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.124062189097881,0,0,0,0,0,0,0,0
X000883.SZ,0,0,0.108295653146428,0,0.199644211843548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0110869757321739,0,0.268390066495269,0,0,0,0,0,0.0476401110953654,0,0,0,0,0.160193417483337,0,0,0,0,0,0.0735506818578467,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0
X000027.SZ,0,0,0.127253747087401,0,0,0.114484452131549,0.0451428149582436,0,0,0,0.151818854214817,0,0,0,0.0318340127648862,0,0,0.193955836316105,0,0.182379018559315,0,0.0709102862568901,0,0,0,0,0,-0.0615444615822788,0,-0.102927499021464,-0.0275318121650826,0,0,0,0,0,0,0,0,-0.269440074630362,0,0,0,0.0953606149717286,0,0.454970833559597,0,0,0,0,0,0,0.139030267609643,0,0,0,0,0,0
X000831.SZ,0,0,0,0,0,0.0190239579420696,0,0,0,0,0,0,0,0,0,0,0,0.424698798254033,0,0.00742514075398318,0,0.177505455064318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113993525761039,0,0,0.130365510849997,0,0,0,0,0.0181612530526424,0,0,0,0,0,0,0,0,0.0639944499718885,-0.113248323207499,0,-0.0321920569362211,0,0
Change_TY3M,0,0,0,0,-0.118700758545203,0,0,0,0,0,0,0,0,-0.0463184440814646,0,0,0,0,0,-0.062479917796504,0,0,0,0.200585470452074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0121620961743605,0,0.088496257562168,0,-0.0428260210191083,0,0,0,0,0,0,0,0,-0.0605201073321935,0,0,0,0,0,0
Slope,0,0,0,0,0,-0.384663012983996,0,0,0,0,0,-0.109736832048801,0,0,-0.258152225394001,0,0,0,-0.464497959163369,0,0,0.0361003917037515,0,-0.0535372011252089,-0.0695794105297385,0,0,-0.0662905736478367,0,0,0,0,0,0,0,0,0,0,-0.336546108881703,1.73472347597681e-18,0,0,0,0,0,0,0,0,0.133228104541949,0,-0.405056088429915,0,0.347062898365155,-0.00703069456761635,0,0,-0.363095860921076,0,0
TED,0,-0.237858951194959,0,0,-0.0125104634123086,0,0,0,0,0,0,0,0,0.000836605814182626,0,0,0,0,0,0,0.041976748681224,0.144978949010028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0530754988727687,0.0441446008599372,0,0,0,0,0,-0.328545137337017,0.514840366499436,0,0.136118642422797,0,0,-0.522846189314569,0.96141633722185,0
RealEstate_excess,0,0,0,0,0,0.0850129938754604,0,0,0,0,0,0,0,0,0,0,0,0,-0.259358556958193,0,0,0,0,0,-0.304907770893278,0.00729932285738024,0,-0.273577362962246,0,0,0,0,0,0,0,0,0,0,0,0.203179929992761,0,0,0,-0.140141220803694,0.235091939340243,0,0,0.145175108480387,0.226687161633254,0,0,-0.123834068508716,0,0,0.0942948888611435,0,0,0,0
MKreturn,0,0,0,0,0,-0.281434639361913,0,-0.175320597109149,0,0,0,0,0,0,0,0,0,0,0,0.0601830775242779,0,0,0,0,0,0,0,-0.131433686952692,0,0,0,0,0,0.0673319186659591,0,0,0,0,0,-0.0379589091285068,0,-0.0735562061687004,0.242690547474642,0.140015986438866,0,0,0,0,0,-0.146264729960833,0,-0.0518693826032044,0,0.19256563130741,0,0,0.0307174029176874,0,0
MKvol,0,0,0,-0.000606249653475912,0,0,0,2.26432768322148e-05,0,0,0,0,0.000890984335452683,0,0,0,0,0,0,-0.000418479338739209,0,0,0,0,0,0,0,0,0,-0.000214458499538694,0,0,0,0,0,0,0,0,0,0,-0.00123212407624744,0,0,0,0,0,0,0,0,0,0,0,0.000567757714731196,0,0,0,-0.0682025340593437,0,0
CarbonVol_Shenzhen,0,0,0.0866391087455932,0,0,0,0,0,0,0,0,-0.165566030994275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0267125042167099,0,0,0,0,-0.364333175906287,0,0,0,0,0,0,0.161925443997275,0.0915177998746857,-0.0139476852407805,0,0,0,0,0,0.167933836400389,0,-0.0845493454618985,-0.169422237022679,-0.131017538803377,-0.560474118655143,0,0,0,-2.2807565702955,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0.0852087516780819,0.0118333726063244,0,0,0,0.00988083465830495,0.0549096142363982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00581059751865634,0,0,0,0,0,0,0,-0.0497122809879854,-0.0300300371095933,0,0,0,-0.240150382111875,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011538464401504,0,0,0,0,0,0,0,0,0,-0.00333431794628894,0,0,0,0,0.0076729932759662,0,0
