,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X601898.SH,X600019.SH,X600011.SH,X601600.SH,X600886.SH,X600585.SH,X600547.SH,X600660.SH,X600795.SH,X000792.SZ,X600362.SH,X000708.SZ,X600027.SH,X600489.SH,X601699.SH,X600111.SH,X600010.SH,X600803.SH,X002460.SZ,X000983.SZ,X600160.SH,X600426.SH,X601991.SH,X000301.SZ,X000786.SZ,X002466.SZ,X000933.SZ,X002128.SZ,X000807.SZ,X600985.SH,X000630.SZ,X000877.SZ,X600176.SH,X600219.SH,X601168.SH,X000408.SZ,X600348.SH,X000883.SZ,X002353.SZ,X600096.SH,X600612.SH,X002271.SZ,X000027.SZ,X600995.SH,X000932.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.0555794348310976,0.434563431937271,0,0,0,0,0.0828572948356373,0.157102960780662,0,0,0,0,0,-0.188757814929993,0,0,0,0.0391146508795673,0,0,0,0,0,0,0,-0.0475363090129053,0,0,0,0,0.05165107341044,0,0,0,0,0,-0.0121363393205373,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,-0.00847002846997751,0,0,0,0,0,0,0
X601088.SH,0.133478877222458,0,0.0511805828272192,0,0.191003602038182,0,0,0,0.0392909902274415,0,0,0,0,0,0,0,0,0,0,0.00689061260782699,0,0,0,0,0.198323881738331,0.0308802915702889,0,0,0,0,0,0,0,0,0,0,0,-0.0341963915091732,0,0,0,0,0,0.00245701429462091,0.0299505053727914,0,-0.0317335877225214,0,0,0,0,0,0,0,0,0,0.0837938899846642,0,0
X600028.SH,0.441904714892735,0,0,0,0,0,0.0980626287165337,0,0.0344464500597806,0,0,0,0.0538994281676349,0,0,0,0,0,0,0.0103876376419859,0,-0.0183761356147889,0,-0.112793858101452,0,0,0,0,0,0,0,0.00704774331404074,0,0,-0.010683340547993,0,0,0,0.066108081904032,0,0,0,0,0,0.0893073747718151,0,-0.0642924732688669,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0151169035651742,0.0828605616952437,0,0,0,0.0940074954791861,0,0,0,-0.00860245816771861,0,0.00781919796560187,0,0,0,0,0,0,0.000436087430953595,0,0,0.035822079365671,0.0899807377940852,0.000915959170442306,0,0.0106031106870339,0,0,-0.122204375930619,0,0,0,0,0,0,0,0,0,0,0,0,0.0489232664473102,0,0
X600188.SH,0.0791959110425882,0,0,0,0,0.0696686135906035,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31144966556042,0,0,0,0,0,-0.00972615796437862,0,0,0,-0.0373164528373744,0,0.0800255483650129,0.109958308875154,0,0.152617604861719,0,0,0,0,0,0,0,-0.1280145570224,0,0,0,-0.19977387251336,0,0,-0.122152828968064,0,-0.103710803864335,0,0,0,0,0,0,0
X601898.SH,0,0.136774307681031,0,0,0.0407436844145011,0,0,0,0,0,0,0,0.0486944860330306,0,0,0.0297672132488894,0,0,0,0,0,0,0,0,0,0,0,-0.0513809775416749,0,0,-0.0423060152321408,0,0.00877856352144185,0,0.489225809331916,0,-0.122967140305546,0,0,0,0,0,0,0.0963752725209196,0.269928629038842,0,-0.00692516713216498,0,0,0,0,0.205188034049743,-0.038332564277359,0,0,0,0.174885272294504,0,0
X600019.SH,0,0,0,0,0,0.116717794698429,0,0,-5.42101086242752e-20,0,0,0,0,0,0,0,0.216195276416856,0,0,0.0607787611504314,0,-0.0458913986388241,0,0,0,0,0,0,0,0.0516240672953732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25971313705213,0,0,0.0336944591889001,0,0,0,-0.0191441379916424,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.223276501928363,0,0,0,0.308020380453071,0,-0.0234139898123724,0,0,0,0,0,0,0,0.200830412680139,0,-0.0425353711324458,0,0,0.13045076194088,0,0,0,0,0,0,0,0,0,0.050879415348734,0,0,0,0,0,0,0,0,0.00980323034670813,0.0585752038103852,0,0,0,-0.0895705754442156,0,0
X601600.SH,0,0,0,0,0,0,0,0.0351007444012413,0,0,0,-0.0224318748912071,0,0,0,0,0.0207200273795153,0,0,0,0,0,0.14515436965137,-0.0259397528282984,0,0.120820563909159,0,0,0,0,0,0.280224571431874,0,0.146219315581678,0.134753275404524,0,0,0,6.93889390390723e-18,0.153526348652668,0,0,0,0,0,0.125310182286388,0,0,0,0.0785279627267447,0,4.33680868994202e-19,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0.0267800195437363,0,0,-0.0253223415044398,0,0,0,0,0.275730798605383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.156535127378026,0,-0.055538919692539,0,0,0.0962299729577553,0,0,0,0,0,0,0,0,0,0,0,-0.0120595194885082,0,0,0,-0.227818254581696,0.00549083217410093,0,0,0,0,0.0747857636826429,0,0
