,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X002466.SZ,X002460.SZ,X600585.SH,X000792.SZ,X601898.SH,X600011.SH,X600019.SH,X000301.SZ,X600111.SH,X600660.SH,X000708.SZ,X600010.SH,X600886.SH,X000877.SZ,X600547.SH,X601600.SH,X002271.SZ,X600795.SH,X601991.SH,X600426.SH,X600027.SH,X000983.SZ,X600803.SH,X600176.SH,X600362.SH,X000408.SZ,X601699.SH,X000723.SZ,X000786.SZ,X600096.SH,X000629.SZ,X600348.SH,X600995.SH,X000933.SZ,X600141.SH,X600219.SH,X600160.SH,X600985.SH,X002353.SZ,X600801.SH,X300073.SZ,X600157.SH,X002080.SZ,X600378.SH,X600489.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0.0308737072088317,0,0,-0.0139303995950191,0,0,0.00610657488505616,-0.052363372562881,0,0,0,0.082546218238676,0,0,0,0,0,0.0129916173552587,0,0,0,0,0.243186914623284,0,0,0,-0.0364201762596416,0,0,0.0157763763390815,0,0,0,0,0,0,0,0,0,0.0336399030261091,0,0,0,0.00624204770305589,0,0,0,0,0,0
X601088.SH,0,0,0,0,0.250338396174579,0.153585660719879,0,0,0,0.394110851348071,0.088473415005674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17226868778144,0,0,0,0,0,0,0,0,-0.137258974013576,0,-0.119808712553944,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0272243650668765,0.0144438220560692,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0.0265046305185155,0,0,0,0,0.00866286343786892,0,0,0.0395840446079334,0,0,0,0,0,0,0.0817934991191878,0,0,0.00302502675578503,0,0,0.0496413253209768,0.0236744596150231,0,0,0,0.0513179810898605,0,0,0,0.00840878796069734,-0.0106095504213676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00394885697829203,0,0,0,0,0,0
X600309.SH,0,0.0702480735007239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0176329608327919,0,0,0,0,0.0644115189376629,0,0,0,0,0,0,0.0429212616220853,0,0,0.0228759889567987,0,0,0,0,-0.0251586294365169,0.0772889514940635,0,0,0,0.068378048357507,0.106285424549545,0,0,0,0,0,0,0,0,-0.0403456490991918,4.33680868994202e-19,0,0,0,0,0,0
X600188.SH,0,0.194016383317616,0,0,0,-0.0185983864488363,0,0,0,0.58638322235824,0,0,0,0,0,-0.00174575528984409,0,0,0,0,0,0,0,0,0,0.011501097854481,0.0715529162943414,0,0,0,0,0,0,0,0,0.0264005193883279,0.0323390614570449,0,0.0958141923805516,0,0,0,0,0,0,0,0,0,0,0,0,-0.135885796809759,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0.647552363411162,0,0.0765667852190165,0,0,0,0.0641059646614771,0,0,0,0,0,0.060128234791562,0,0,0,0,0,0,-0.0717480530436616,0,0,0,0,0.363047820904533,0,0,0,0,-0.100862075724276,-0.0909488381948528,0,-0.0637624018529788,0.0781081235992844,0,0,0,0.30971467544663,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0.373271501596856,0,-0.161097029558132,0,0,0,0,0.123877344677765,0,0,0,0,0,0.0533208473172226,0,0,0,0,0,0,0,0,-0.17114222553035,0,0,0,0.0552356864088825,0,0,0,0.073667867335074,0.0634969408444693,0,0.106935899978152,0.0989133922791761,0,0,0,0,0,0,0,0,0,0,0,0.0287603602103397,-0.0793781836742029,0,0,0,8.67361737988404e-19,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0.0408133841286718,0,0,0,0,0,2.16840434497101e-19,0,0,0,0.0122657600128428,0.0295039749342727,0.0947061109408596,0,0,0,0,0,0,0,0,0,0,0.0222876835498466,0.0486122509601416,0,0,0,0.0293087943334922,0,0,0,0,0,0.406869085854963,0,0.021826208805751,0,0,0,0,0.033274070974056,0.0198893015767694,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0.0345254375414938,0.230935319316111,0,0,0,0.148511463784985,0,0,0,0,0,0.0342771455406358,0,0,0,0.0735577906701113,0,0,-0.00434769747485851,0,0,0,0,0,0.101204743875493,0.256545574415254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0214440016534078,0,0
X601898.SH,0,0.0904460721698987,0,0,0.017414700841692,0.0135597950602318,0,0,0,0,0.0325376920360997,0,0,0,0,0,0,0,0,0,0,-0.0937237971652133,0.00933956314816775,0,0,0,0.314951740187961,0,0,0,0,0,0,0,0.131250666329429,0,0,0,0,0,0.0575825854922687,0,0.163297208513569,0.169278237224097,0,0,0.0350700906540852,-0.0365637044862602,0,0,0,0.0119344050615696,-0.0161056402975019,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0.127666348202284,0,0,0.00674449533625111,-0.0272412403348815,0,0,0,0,0,0,0,0,0,0.0715280114406035,0.0225548371739992,0,0.632949829788931,0,0,0,0,0,0,-0.0637414156748038,0,0,0.0649941857101589,0,-0.136527653825863,0,0,0,0,0,0,0,-0.436969511492483,0.0659836432252703,0,0,0,0,0,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,4.93989300846816e-05,0,0,0,0,0.058896737685841,0,0.0685292366426649,-0.0777262139166859,0,0.0300009607287417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128832009972194,0,0.26417113631087,0,0.0879248952051903,0,0,0.0515328605616259,0,0.0926024757232,0,0,0,0,0,0,0,0,0,0,-0.0564679442815205,-0.0296345068819044,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0.0813844379665528,0,0,0,0,0,0,0,0,0,0,0,0.184278478376577,0,0,0,0,0,-0.122250214938257,0,0,0,0.283980251632222,0,0,0,0,0,0,0,0,0,0.345500333683902,0,0,0,-0.00453010652405889,-0.076788581027677,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0.125094677805253,0,0,0,0,0,0,0.00365411692445431,0,0,0,0,0,0,0,0,0,0.0221444227968416,0.02247601205505,0.00542778003220505,0,0,0.0961852919423063,0,0,0.140706512236801,0,0,0,0,-0.0534154116877821,0,0,3.46944695195361e-18,0.0480439994776451,0.166226456392638,0.143642424342012,0,0,0,0,0,0,0,0,0,0.0258595178288458,-0.0451796958880216,0,0,0,-0.0443074998888335,0,0
X600660.SH,0,0,0,0,0,-0.0095786897754282,0,0,0,0,0,0,0.0825843818689203,0,0,0,0,0,0,0,0,0,-0.0333901846258272,0,0,0,0,-0.0345933261770497,0,0,0,0,0,0,0,0.0310721839636547,0.115917732091331,0,0,0,0.167529916181015,0,0,0,0,0.119767347099389,0,0,-0.0520173011568532,0,0,-0.0447241232907009,-1.73472347597681e-18,0,0,0,-0.0348984742590745,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0,-0.128714749818978,0,0.0681545521043075,0,0,0,-0.0672229478435119,0,0,0,0,0,0.0255166226452661,0.0209566865848465,0.304189523136195,0,0,-0.116614266095345,0,0,-0.00456565418387536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176941049560086,0,0,0.0627919407434002,0,0,0,0.016393941625972,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0.0199781716740403,0,0.080213134818152,0.433709628737224,0,0,0,0,0,0,0,0,0,0,-0.0515255494237133,-0.0573052570121061,0,0,0,0,0,0,0.0471783640755243,0,-0.0925245372865815,0,-0.0516477845989299,0,0,0,-0.123164403326351,0,0,0,0,0,0.215473208449348,0.0733540101821118,0,0,0,0,-0.0615510078867601,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0.118380079880594,0.0663878859402445,0,0,0,0.143412730583473,0,0,0,0,0,-0.0167276888696641,0,0,0,0,-0.0128196618850014,0.0649855352432472,0,0,0.0395703968682336,0,-0.0109455706180592,0,0,0,0,0,0,-0.0909363112533614,0,0,0,0,0,0,0,0,0,0,0,0,-0.00651052070365721,0,0,0,0,0.021998725769589,0,0,0,0,0,0
