,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600188.SH,X600019.SH,X600585.SH,X600011.SH,X601898.SH,X600547.SH,X601600.SH,X600660.SH,X000792.SZ,X002466.SZ,X600886.SH,X002460.SZ,X600111.SH,X600010.SH,X000708.SZ,X000301.SZ,X600426.SH,X600795.SH,X000877.SZ,X002271.SZ,X600362.SH,X601699.SH,X600803.SH,X600489.SH,X600027.SH,X000983.SZ,X601991.SH,X600176.SH,X000807.SZ,X000786.SZ,X600160.SH,X000630.SZ,X000932.SZ,X000408.SZ,X600985.SH,X600219.SH,X000933.SZ,X300037.SZ,X600688.SH,X000629.SZ,X600612.SH,X000723.SZ,X002353.SZ,X600096.SH,X600157.SH,X002080.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.638673965950598,0.331872035767689,0,0,-0.0325610746418502,-0.0747366953656995,0,0,0,0,0,0,0,0,0.168546691956846,0,0,0,0,0,0,0,-0.160105681347789,0,0,-0.0388700873785583,0,1.73472347597681e-18,0,-0.0304714245737402,0,0,0,0,0,0,0,0,0,-0.0673803668066822,0,0,0,0.0428319354388593,0,0.0406043634301134,0,0,0,0,-0.00973257853073693,0.0349141081401083,0,0,0,0,0,0
X600028.SH,0.489004099363043,0,0,0,0.0126560501548801,0.0527519899872094,0,0,0,0,0,0,0,-0.0682263626632198,0,0,0,0,0,0,0,0,0,0,0,0,0.0526641749747269,0.0515942653261278,0,0.00737898253685504,0,0,0,0.141039069035418,0.0304110838159507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00239502507647536,0,0,0,0,0.00225990687493112,0,0
X601088.SH,0.0229710475920704,0.0997832735085218,0,0,0.111787828679961,0,0,0,0.165501987090495,0,0.0512281916395016,0,0,0,0.0556940016633979,0,0,0,0,0,0,0.0225565844832542,0,0,0,0.0287158979162732,0,0,0,0,0,0.0873582210460308,0.0973130597586078,0,0,0,0,0,0,0,1.38777878078145e-17,-0.0183696893394952,0,0,0,0,0.0546329744206464,0,0,0,0.0318023810129598,0.0143656383934902,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0.0448521321102195,0,0,0,0,0,0.157934878903996,0,0,0,0,0,0.0635035741967671,0,0,0,0,0,0,0.0345953605770212,0,0,0.0233280414871414,0,0.0100415507549495,0,0,0,0,0,0,0,0.0589890117941765,0,0,0,0,0,0,0,0,0,0,0.136301743610185,0,0,0,0.0258141425528831,-4.33680868994202e-19,0,0,0,-0.191446260208285,0,0
X600188.SH,0,0,0,0,0,0.116557735927056,0,0,0.0288428498794193,0,0,0,0,0,0,0,0,0,0,0,0.0512051491020709,0,0,0,0,0,0,0,0,0.472965467605409,0,0,0,0,0,0,0,0,0,0,0.126408073736866,-0.0171205112587958,0,0,-0.0518362400030661,0,0,0,0,-0.156668112284192,0,0.0216212629946657,-0.0452260811350746,0,0,0,0,0,0
X600019.SH,0,0,0,0,0.0830006481919915,0,0,0,0,0,0,0,0,0,0,0,0,0,0.232976841210049,0,0,0,0.36642268876339,0,0,0,0,0,0,0,0,0,0,0.278219159497408,0,0,0,0.309478649500281,0,0,0,-0.242098289165552,0,0,0,0,0,0,0,0,-0.026706329481849,0.0211824400329135,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0.105004036843825,0,0,0,0,0.0763190770485977,0,0,0,0,-0.0979723731369084,0,0,0,0,0,0,0.146544743366096,0.281760372543895,0,0,0,0,-0.240607143877848,0,0,0,0.128866754508966,0,-0.0336997776318731,0,0,0,0,0,0,0,0,0,0,0,0.0034733670997745,0,0,0,0,-0.0122591848078879,0.0228524890460156,0,0,0,0,0,0
X600011.SH,0,0,0,0,-0.00942582574985659,0,0,0,0,0,0,0,0.0420866196662979,0,0.15839554622331,0,0,0,0,0,-0.168692294778133,0,-0.102967821044703,0,0,0,0,0.0208755051546188,0.72829326486849,0,0,0.0329647212824677,0,0,0.147989385826249,0,0,0,0,0,0,0.112888229949358,0,-0.0678259683484003,0,0,0,0,-0.176068671361481,0,0,-0.0147681867886598,-4.33680868994202e-19,0,0,0,0,0,0
X601898.SH,0,0,0,0,0.133287561524231,0,0,0,0,0,0,0,0,0.0716309180881796,0,0,0,0,0,0,0,-0.0158734766903083,0.0542432336654257,0,0,0.308795762641799,0.155976498922314,0.0538077488225983,0,0.0640395062933167,0,0,0,0,0,0,0,0.0939646941119431,0.0792559381709401,0,0,-0.135809103759591,0,0,0,0,0,0,0,0.00125992083961848,0,0,0.00175654728343735,0,0,0,0,0,0
X600547.SH,0,0,0,0,0.112121712443565,0,0,0,0,0,-0.206487355860405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.425508063969603,0,0,0,0,0,0.048193970716846,0,0,0,0,0,0,0,0,0,0,-0.0424131917419237,0,0.162436554538615,0,0,0,0,0.0126429671656808,-0.0377778188068513,0,0,0,0,0,0
