,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X601898.SH,X600585.SH,X600795.SH,X600886.SH,X601600.SH,X601991.SH,X600688.SH,X000709.SZ,X600027.SH,X600157.SH,X600188.SH,X600362.SH,X600111.SH,X600583.SH,X601992.SH,X002075.SZ,X601158.SH,X600309.SH,X000539.SZ,X000898.SZ,X000027.SZ,X002353.SZ,X600352.SH,X600021.SH,X000883.SZ,X002470.SZ,X601918.SH,X000629.SZ,X000878.SZ,X000792.SZ,X600660.SH,X600808.SH,X600863.SH,X600307.SH,X600578.SH,X600098.SH,X000060.SZ,X000825.SZ,X600489.SH,X600008.SH,X600315.SH,X300072.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601600.SH,0,0,0,0,0.0635134724839379,0,0.146809367346292,0,0.199361991066013,0,0,0,0.297629969386585,0,0,0,0,0,0.18815032889312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0.0143686474523121,-0.0649849254355108,0,0,0,0,0,0
X601991.SH,0,0,0,0.0528307778629493,0,0,0.177612995204791,0,0,0,0,0,0,0,0.0593234002110355,0,0.273448889423226,0,0,0,0,0,0.00430264506319329,0,0,0,0,0,0,0.00451584768643041,0.0201430751826231,0,0.0115880134116346,0,0,0,0,0,0,0,0.16079303202813,0,0,0,0,0,0,0,0,-0.00839509002145944,0,0,0,0,0,0,0
X600688.SH,0,0,0,0.19885805137954,0,0,0,-0.231923993565084,0,0,0,0,0,0,0,0,0,0,0,0.296212280584027,0,0,0,0,0,0,0.065641853552721,0,-0.0682781632369306,0,0,0,0.386825411183334,-0.0631316817039818,0,0,0,0,0.100988420692839,0,0,0,0.0363084922968669,0,0,0,0,0,0,0.00422387296661161,-0.0158443296419296,0,0,0,0,0,0
X000709.SZ,0.0994441954595795,0,0,0,0,0.0525102501158802,0,0,0,0,0,0,0,0,0,0.0493066787557765,0,0,0,0,0.0136972925844885,0,0.0168115530213901,0,0,0.110837074908385,0.0198693086088636,0,0,0,0,0.0160885576573036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.332168105050145,0,0,-0.0479015857597205,0,0,0,0,0,0,0
X600027.SH,0,0,0,0.05775083567247,0,0,0.107964182282022,0,0,0,0,0,0,0,0,0,0.0854916351659345,0,0,0,0,0,0,0,0,0.0119066031286381,0.0623276477679923,0,0,0,0.142239908763741,0,0,0,0,0,0,0,0.134953974735918,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,-0.00455380120848784,0,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0.130184823777214,0,0,0,0.0561690804774251,0,0,0,0,0,0,0,0.0457415073826929,0,0,0.0292015171056409,0,0,0,0,0,0,0,0.134436155047808,0,0,0.00624169854744469,0,0,0,0.0875149155343302,0,0,0,0,0.173222317349485,0,0.0967902136878631,-0.0329530773077993,0,-0.0721312637608887,-0.00572476273898912,0.210950240146784,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0.391811037114548,0,0,0,0,0.0205687666057389,0,0,0,0,0,0.0710673136156693,0.226430036381201,0,0,0,0,0,0,0,0,0,0.123965236954378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0640615491137554,0,0,0,0,-0.0266396366923061,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0.108709987289334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140875624025366,0,0.1233971733277,0,0.0585581247703889,0,0,0,0,0.210748875104636,0.0392447950297783,0,0,0,0,0,0.168113628535236,0,0,0,0,-0.00634043199479204,-0.0411701352027483,0,0,0,0,0,0
X600111.SH,0,0,0,0,0.0442389141261278,0,0.0977720597350193,0,0,0,0.0654092077802026,0,0,0,0,0,0.0637628083416098,0,0,0.087255895528736,0,0,0,0,0,0.0559696331212737,0,0,0,0.165069228395494,0,0,0,0,0,0,0,0,0,0,0,0,0.027497547895852,0,0,0.106194276654329,0,0,0,-0.00283833221185005,-0.0194448573663216,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0.213177969892089,0,0,0,0.373887853378474,0,0,0,0,-0.0279968505322044,0,0,0,0,0,0,0,0,0,0,0,0,0.0672941817653968,0,0,0,0,0,0,0,0,0,0.312664821349996,0,0,0,0,0,0,0,0,0,0,-0.00640646194607152,-0.0460202067584337,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0.0519709462445319,0,0.00840331876367893,0,0,0,0,0,0,0,0,0,0.0369819791754284,0,0,0.116191965546925,0.0478435561076771,0,0.0905614492282348,0,0,0,0.103858723137452,0,0,0,0,0.0745038271373748,0.257979914879533,0,0,0,0,0,0,0,0,0,0,-0.00487780207827945,-0.0100601245125298,0,0,0,0,0,0
X002075.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.659109841619937,0,0,0,0,0,0.145674161614891,0,0.112273194995997,0.142009190053748,0.180595068966238,0,0,0,0,0,0,-0.00808627499412076,0,0,0,0,0,0,0,0.136931749133959,0,-0.00326538160390572,0,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0972580008116537,0,0,0,0,0,0,0,0,0.104122957589992,0.206658987201732,0,0.0229129114222913,0,0.036194306859965,0,0.0121269465648769,0.100310056819197,0,0,0,0.0173934847066249,0,0,0,0,0,0,0.033845299441392,0,0,0,0,-0.000959679928200257,0,0,0,0,0,0,0
X600309.SH,0,0,0,0.223901823985436,0.0226848298029695,0,0.105549986523089,0.0134310533135669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0235515533518792,0,0,0.238331387212557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124142927388799,0,0,0,0,0.00577991008566036,0,0,0,0,0,0,0
X000539.SZ,0.347766775661189,0,0,0,0,0,0,0,-0.106352681255344,0,0,0,0.159000850967993,0,0,0,0,0,0,0,0,0.221040896675444,0,0,0,0,0.146758185185349,0,0.0530464356685217,0,0.0675445227923932,-0.0364772534919236,0,0,0,0,0,0,-0.157568789502254,0,0,0,0,0,0,0,0,0.0492541147372418,0,0.103101612305417,0.0151437196088486,0,0,0,-0.213181601579423,0,0
X000898.SZ,0,0,0,0.0747184957804822,0,0.480345232938543,0,0,0,0,0,0.0200577880721885,0,0,0,0,0,0,0,0,0.185567797157348,0,0.100806285967451,0.0538106353088818,0,0,0,0,0.0445616252946274,0,0,0,0,0,0,0,0,0,0,0,0.0408157871570495,0,0,0.0309005028051296,0,0,0,0,0,0.00635026545489054,-0.0167299168370632,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0.176583695024959,0.0807619790331743,0,0,0,0,0,0,0.037491806009665,0.0559304954024307,0,0,0,0,0,0,0,0,0,0,-0.0122635168604894,0,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0,0,0,0,0,0,0.00803231852386285,0,0,0,0,0,0,0,0,0,0,-0.0338501048708588,-0.024239872074913,0,0,0,0,0,0,0,0,0,0.0039980314213781,0,0,0,0,0,0,0,0,0,0,0,0.0070758279181652,0,0,0,0,0.00495214116284331,-0.00462756542036668,0,0,0,0.0311941233220526,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106121376012078,0,0.0479899904916239,0.134055553759946,0,0,0,0,0,0.0590306374433731,0,0,0,0,0,0.0403124444391172,0,0,0,0,0.0573628936094547,0,0,0,0,0,0.153105087023417,0,0,0,0,0,-0.0112582738667915,0,0,0,0,0,0,0
X600021.SH,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0.114455063311487,0,0,0,0,0,0,0.024788585442444,0,0.005402925947992,0,0,0,0,0,0,-0.00151754835721826,0.233694092329252,0,0,0,0.160134175103613,0,0.149457382925273,0,0,0,0,0,0,0,0,0.0303544177153719,0.0323760324615282,0,0,-8.67361737988404e-19,0,0,0,-0.006745031667313,0,0,0.0126975289575534,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0151832676844276,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0304787611038664,0,0,0.144759401020502,0,0,0.0280278051452771,0,0,0,0,0.102293585792525,0.0430111211196286,0,0,0.0547363195182056,0,0,0,0.16570631959507,0,0,0,-1.0842021724855e-19,-0.0235617509215838,0,0,0,0,0,0
X002470.SZ,0.0694711168329065,0,0,0,0.060631752088723,0,0,0,0,0,0,0,-0.0390235065232595,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0.106235587463174,0,0.217735298929256,0,0,0,0.111429833556396,0,0,0,0,0.00717648424322431,0,0,0,0,0,0,0.115517502248442,0,0,0,0.0219828040026553,0,0,-0.0132095431446723,0,0,0,0,0,0,0
X601918.SH,0.156500295339399,0,0,0,0,0,0.0503888732688977,0,0,0,0,0,0.199680225786664,0,0,0,0,0,0,0,-0.268498094627803,0,0,0,0,0,0,0,0,0.0289870745449091,0,0,0,0,0,0,0,0,0.69109992982676,-0.065261974725821,0,0,0,0,0,0,0,0,0,-0.0222163960266004,6.7762635780344e-21,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0265398271281501,0,0,0,0,0.0407155390010868,0.101604004841779,0,0,0,0.190050718892082,0,0,0,0,0,0,0,0.183717641812971,0,0,0,0,0.101957550549827,0,0,0,0,0,-0.00339001440553252,0,0,0,0,0,0,0
X000878.SZ,0,0,0,0,0,0,0,0,0,0,-0.0936386564274815,0.252037099967042,0,0,0,0,0,0.0665643982518556,0,0,0,-0.117403981607572,-0.259423255866087,0,0,0,0,0,0,0,-0.0153860388299035,0,-0.0736669226205714,0,0,0,0,0,0,0.0402742634477858,0,0,0,0.0623941043979232,0,0,0,0,0,0,0,0,0,0,0.0480376484286416,0,0
X000792.SZ,0,0,0,0,0,0,0.00943233403836236,0,0,0,0,0,0,0,0.123833523401734,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,-0.0264141425859768,0,0,0.0174226460676298,0,0,0,0,0,0.165229034710185,0.013489772027172,0,0,0.313547464734168,0,0,0.0449486967226769,0,0.0430472484300779,0,0.00414572242411186,0,0,0,0,0,0,0
X600660.SH,0,0,0,0.117270730649894,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0.0592445593216068,0,0,0,0.113704351255123,0,0.0787102659801133,0,0,0.181674715253859,0,0,0,0,0.0184082564224467,0,0,0,0,0,0,0,0.109640144022066,0.0098767865054094,0,0,0,0,0.0611801735106056,0,0,0,0,0,-0.000392163238781079,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167921037420398,0,0,0.313788088476344,0,0,0,0,0,0,0,0.0248143023337617,0,0,0,0.0859619845161005,0,0,0,0,0,0,0,0,0,0,0.087113251514058,0.120104412087259,0,0,0,0,-0.02998734781949,1.0842021724855e-19,0,0,0,0,0,0
X600863.SH,0,0,0,0,0,0,0,0,0.024523524619147,0,3.46944695195361e-18,0,0,0,0.0574894646001812,0,0,0.00979113035308242,0,0.00823265076907317,0,0,0,0,0,0,0.145203341646238,0,0,0,0,0,0.0404713770097769,0,0,0,0,0,0,0.00396792980211662,0,0,0,0.105408326997052,0,0.325967189364402,0,0,0,0,-0.0100978756402288,0,0,0,0,0,0
X600307.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0.119256407618758,0,0,0,0,0,0,0,0.200517408694766,0,0,0.157721590063108,0.104386136442837,0,0,0,0,0,0,-0.00930330185097471,-0.0484004894505394,0,0,0,0,0,0
X600578.SH,0,0,0,0.234340628480006,0,0,0.0722121529564104,0,0,0,0.0228144121242466,0.0826647233661838,0,0,0.219633840415443,0,0,0.103887437094024,0,0,0.137485898100015,0,0,0,0,0,0,0,0,0,0.0128564065984982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0123137703304831,0,0,0,0,0,0,0
X600098.SH,0,0,0,0,0,0,0.0286044677838194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121957470732176,0,0,0,0,0,0.0570630458918929,0,0,0,0,0,0.00356107869604693,0.147425242148443,0,0,0,0,0,0.250214910699444,0,0.0155050711899103,0,-0.0113852156253562,0,0,0,0,0,0,0
X000060.SZ,0,0,0,0,0,0,0,0,0,0,0.0263218871070381,0,0,0,0,0,0,0,0,0.0643060889456416,0,0,0,0,0.197322746553213,0,0.0214719551364761,0,0.0109177418512018,0,0,0,0,0,0,0,0,0,0,0.17971058352445,0,0,0,0,0,0,0,0.0699817372383506,0,-0.101642120053133,0,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.216011254734674,0,0.0111627835935668,0,0,0,0.0619600515290333,0,0,0,0,0.0910517588877415,0,0,0,0,0.0709194740743284,0,0.0355983038217019,0,0,0,0,0.0294082046023705,0.0795657116102513,0,0,0,0,0,0.00973969338165709,0.125442703773643,0,0,0,-0.00824075693932297,-0.000647868629225788,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0.0540474312196164,0,0,0,0,0,0,0,0,0,0.162129253357736,0.0575309714840372,0.0835957812129853,0,0,0,0,0,0,0,0,0,0,0.097542699952621,0,0,0,0,0,0,0,0.0424121668372623,0,0,0,0,0,0.236370560620702,0,0,0,0,0,-0.0058495425621966,0,0,0,0,0,0,0
X600008.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1024091163093,0,0,0.154191935714335,0,0,0,0.174343433918572,0,0,0,0.0817378336420024,0,0,0,0,0,0,0,0.242122994014996,0,0,0.0965163693130747,0,0,0,0,0,0,0,-0.0580838482388942,0,0,0.062305245930508,0,0,0,0
X600315.SH,0,0,0,0.0867003834811947,0,0.0743276201830146,0,0,0,0,0,0.209800843433705,0,0.143669774742713,0,0,0,0,0,0,0,0.0452760216416649,0,0,0,0,0,0,-0.034928589669064,0,0.00125537220137547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0206853436711549,-0.0426503507459912,-0.0276532920351718,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132675699047478,0.0113783878339839,0,0,0,0.23493215815845,0,0.0765718936019445,0,0,0,0.0723580246818823,0,0,0,0.0688454735122987,0,0,0,-0.00978931107320198,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,-0.0332611169696063,0,-0.0241093910082294,0.0995942007919192,-0.0854053753188863,0,-0.0419106307272155,0,0,0,0,0,0,0,0,0,0,0,0.0429656462148114,0,0,0,0.0930230644556338,0,-0.0721155166753269,0,-0.0581887495190845,0,0,0,0,0,0,-0.247135110743179,0,0.237596675083117,0,0,0,0,0,0.0629140661384138,0,-0.00373462343731768,-0.0379553521301098,0,0,0,0,0,0
Slope,0,0,0,0,0,-1.42333078969319,0,0.691640237236381,0,0,0,0,0,0,0,-2.10734292060052,0,0,0,0,0.905557829258982,0,0,0,0,0,0,0,0,0,0,-0.77969554231878,-0.273840058492371,0,0,-0.822956889128133,0,0,0,0,0,0,0,0,0.0803741823707069,0,0,-0.162697253729692,0,0,-0.392538127767489,0,0,0,0,0,0
TED,0,0,0,0,-2.77555756156289e-17,0,0,0,0,0.717395373252826,0,0,0,0,0,-0.495870372722073,0,0,0,0,0,0.579957157421937,0,0,0,0,0,0,0,0.144076513406645,0,0,0.0157505317197627,0,0,0,0,0,0,0,0,-1.04395585264594,-0.964076532782094,0,0,0,0,0.615440191772666,0,0.149572661171186,0,0,-0.198530984119573,0,0,0,0
RealEstate_excess,0,0,0,-0.0869481739895197,0,0,0,0,0,0,0,0,0,0,0,0.094547087073144,-0.288526216658206,0,0,0,0.22154931774453,0.159126254424181,0.242364137482418,0,0,0,0,0,0,0,0,0,0.277040068610504,0,0,0.0628632556957484,0,0,0,0,0,0,-0.156579948980062,0,0,0,0,-0.197150057532287,0,-0.0218922651333303,-2.16840434497101e-19,0,0,0,0,0,0
MKreturn,0.049615702686409,0,0,-0.0927879989711665,0,0,0.0453433539869622,0,0,0,0,0,0,0.0532465656094515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0696299512292695,0,0,0,0,0,0,0,-0.16967108235594,0,0.0318045124021916,0,0,0.116539839884949,0,0,0.184052656846863,0,-0.371117025864601,0,-0.0479833363231956,0,0,0,0,-0.0554511728147234,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.3881317890172e-21,0,0,0,0,0,0,0,-1.4474177771633e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000147641114579525,0,0,0.00586854494698327,0,0.000486825728338242,0,0,0,0,0.164280121197091,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0099739542661814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0126663318137275,-0.00187732235745362,0,0,0,0,0,0
CarbonVol_Guangdong,0.0257179134080878,0,0,0,0,0,0,-0.0113803248211007,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,-0.00162510880001072,-0.00874589317379022,0,0,0,0,0,0,0,0,0,0.00717780468980219,-0.00866869363089202,0,0,0,0,0,0,-0.0079523411557242,0,0,0,0,0,0,0,0,0.00146957562748411,0.0124225783766881,0.0044317252785393,-0.0126707810835207,0,0,0,0,0
CarbonVol_Hubei,0,0,0.000790287395940288,0.000269801460467285,0,0.00119988235379357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000160587886617725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00199715162547422,0,0,0,0,-0.00347610528445946,-0.0100092181876139,-0.00615057145293688,-0.000674727180756527,0,0,0,0,0,0
