,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600010.SH,X600585.SH,X600011.SH,X601600.SH,X600309.SH,X601898.SH,X600688.SH,X601992.SH,X002466.SZ,X600795.SH,X600362.SH,X600188.SH,X600111.SH,X600516.SH,X601991.SH,X600547.SH,X600660.SH,X000709.SZ,X600886.SH,X300072.SZ,X002460.SZ,X600157.SH,X000898.SZ,X600027.SH,X000959.SZ,X600339.SH,X600489.SH,X600808.SH,X600352.SH,X002092.SZ,X600549.SH,X600219.SH,X000553.SZ,X601158.SH,X000792.SZ,X000630.SZ,X000983.SZ,X000883.SZ,X600176.SH,X000723.SZ,X002271.SZ,X600299.SH,X600008.SH,X600578.SH,X000060.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.0135466131967099,-0.0661073542640386,0,-1.73472347597681e-18,0,0,0.0346590429202099,-0.0141224000817938,0,0,0,0.0129994272064615,0,0,0,0,0,-0.0520753619868741,0,0,0,-0.0376879455824538,0.0327935657078191,0,0,0,0,0,0.00331521707409089,0,0,-0.098399343647443,0,0,-0.00542000266521306,0,0,0,-0.00956275759497403,0,0,0,0,0,0,0
X600028.SH,0,0,0,0.0528221778045946,0,0.209874538649862,0,0,0.0183426279770671,0,0,-0.105728306134928,0,0,0,0.0532224806767149,0,0,0,-0.0853964697324417,0,0,0,0,-3.46944695195361e-18,0,0,-0.0826823239804758,0,-0.0318907480629156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0102531131650261,0,-0.0287495483841638,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.00164684116086243,0,0,0,0,0.00578763280793214,0,0.0304471702210486,0,0,0,0,0.0167447912549682,0,0,0,0,0,0,0.0178178580618493,0,0,0,0,0,0,0.00911998802559927,0,0,0,0,0,0,0,-0.0219916287533319,0,0,0,-0.00693800462782511,-0.00838624173245903,0,0,0,0.0585565373741751,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0.0803343086538627,0,0,0,0,0,0,0,-0.021669714689804,0,0,0.10171485856443,0,0,0,0,0,0,0,0,0,0,0.498431513291827,0,0,0.0373049579483948,0,-0.00892034053832595,0,0,0,0,0,0,0,0.122440409552886,0,0,0,0,0,-0.0133181582413228,0.028808034577312,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105433809781815,0.0422351282211667,0,0,0,0.0369119603433178,0,0,0,0,0,0,0,0.00210466857286937,0,0.203689805466608,0,0,-2.16840434497101e-19,0,-0.0368098335838469,0,0,0,0.0454437510012397,0,0,0,0,0,0,0,0,0,-0.00171878381099252,0.0136500213438353,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0.0903492396666058,0,0.120282651787503,0,-0.0436540071912455,0,0.0751364550518922,0,0,-0.0767397494023588,0,0,0.355119331511574,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0.0965641857920943,0.294395971216046,0,0,0,0,0,0,0,0,0,0,0,0.0345863385836267,0,-0.0729630328588921,0,0.134268327264539,0,0.012458635937703,-0.0332733745625308,0,0,0,0,0,0
X600011.SH,0,0,0,0,-0.048609787765057,0.192968756491319,0,0,0,0,0,0,0,0,0,0,0,0,0.488558838818677,0.0887724512082207,0,0,0,0,0.0113807906128806,0,0,0.101190162811373,0,0.0812074819224696,0,-0.044263906875065,-8.67361737988404e-19,0,0,0,0.0293981336012313,0,0,0,-0.0357909720992979,0,0.189332345223622,0,-0.141186188408836,0,0,0,0,0,0.0270702262237243,-0.0580801900362992,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0.00678195666754486,0,0,0,0,0,0.0135999324806612,0,0.0392021950114128,0,0.0390989092165993,0.0678565988765738,0,0,-0.0091344827351454,0,0,0,0,0,0,0,0.274693753255104,0,0,0.130395352960132,0,0,0,0,0,0.120241783078818,0,0,0,0.011005310186218,0,0,0,0,0,-0.0194322848507245,0.0174645566317729,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0754981474072787,0,0,0.310130823327819,0,0.038326980844396,0,0,0.183029641699743,0,0,0.123559207397313,0,-0.0964907863351804,0,0,-0.0148734039652432,0,-0.168044597067792,0,0,0.0908110289829396,0,0,0,0,0,0,0,0,0,0,-6.7762635780344e-21,0,0.0588044930761678,0,0,0,-0.00610837299471683,-0.037865809131056,0,0,0,0,0,0
X601898.SH,0,0,0,0.0862943755578737,0,0,0,0.0509445353517322,0,0,0,0.00564304103938586,0,0,0,0.0358016731905762,0,0,0,0,0,0,0,0,0,0,0.419218427323923,0,0,0,0,0,0,0,0,0,0,0,0,0,0.215126925861778,0,0.000220980605672832,0,0,0,0,0.105060340181557,0,0,0.00888606823032283,-0.000645925939605817,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0.0697556509128881,-0.0797219340027487,0,0,0,0,0,0,0,0,-0.00699215737323886,0,-0.043093500707405,0,-0.0734733807616717,0,0,0,-0.004049791204692,-0.0621834168519372,0,0,0,0,0,0,0,0,0,0,0,-0.0705344585709238,0,0.00290840611375832,0,-0.0133936255772668,0,0.117718541276672,0,0.0422253072330195,0,0.0662398690278782,0,0,0,-0.00321462499504655,-0.0329086931580843,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.13309104994228,0,0,0,0,0.0334101443184658,0,0,0,0.257170900894345,0,0,0,0,0,0,0,0,0.225134654329311,0,0,0.0511335215207475,0,0,0.133658841217826,0,0,0,0,0,0.00783025699766146,0,0,0,0.405991381643344,0.371475892988027,0,0,-0.0201836209391168,0,0,0,0,0.117593853458009,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0523948558183177,0,0,0.164967800708969,0,0,0,0,0,0.451194891987758,0,0,0,-0.0881802601617555,0,0,0,0,-0.0448627189220351,0.0822965046356138,0,0,0,0.0989040216722931,0,0.13470265293326,0,0,0,-0.0308230268844603,0,0,-0.00123244485615005,0,0.122577528470142,-0.0112628013211109,-0.0491306318331018,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.00394235893738066,0,0,0,0,0.0171256416192093,0,0.107976790959887,0,0.0139730158877909,0,0,0,0,0,0,0,-0.0386862906256205,-0.0475074414563373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0575077046349441,0,0,-0.0234036259777333,-0.00276330917013969,-0.0141118915118773,0,0,0,0.0327698826841025,0,0
X600362.SH,0,0,0,0,0,0.0360154135896128,0,0,0,0.131378851945428,0,0,0,0,0,0.206592335866777,0.0625610110898445,2.16840434497101e-19,0,0.0280371448293571,0.0384856364754319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0158558633067825,0,0,0,0.210176122195818,0,0.0281382003789707,0,0,0,-0.0357223116404548,0,0.140805962953919,0,-0.0124238540563782,-0.0332142354676491,0,0,0,-0.0682512845677361,0,0
X600188.SH,0,0,0,0,0,0,0,0.0980149172229154,0.133254401389578,0,0,0.167342033459995,0,0,0,0,0,0,0,0,0,0.191241773675443,0,0,0,0,0,0,0,-0.199049420221213,0,0,0,0,0,0,0,0,0,0,0.545588409842345,0,0,0,0,0,0.0232819074550298,0,0,0,-0.0238936071276609,-0.0246290111467962,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0982069582356805,0,0,0.0365042519400702,0,0,0,0.0802358192990989,0,0.166795453490987,0.0606630457376165,0,0,0,0,0,0,0,0,0,0.16173873954675,0,0,0,0,0,0.0971192238278518,0,0.20748030820313,0,0,0,0,0,0,0,-0.0125915576462078,0.0225636068959048,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.194571786530942,0.0500976577398577,0,0,0,0.207914641684932,0,0,0,0.0807882471221546,0,0,0,0,0,0,0,0,0,0.518116930724157,0,0,0,0,0,0,0,0,0,0,0,0.00933047021192866,0.0467651032555342,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.182838896074917,-0.0302288710689092,0,0.0507759981146676,0,0,0,0,0.14612042085917,0,0,0.00142693186210727,0.0405866526445428,0,0,0,0,0.1024955756884,0,0,0,0,0.00103136410764526,-0.00755886199386394,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0.417810237765058,0.0750790111041845,0,0,0,0,0.0336310817600211,0,0,0,0,0,0,0,0,0.0235819045393161,0,0,0.0476754065516961,0,0,0,0,-0.15242088392063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.205894737220574,0,0,0,-0.0777452968481532,0.177118011892669,0,0,0,1.46035852015702,0,0
X600660.SH,0,0,0,0,0,0.143399077720779,0,0.0648480715727199,0,0,0,0.0158754013669929,0,0,0,0,-0.111073331296322,0.00765843428505463,0,-0.0854453046533564,0,0,0,0.0160314742840537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0269408504447467,0,0.0521019179625599,0,0.182350223458359,0,0,-0.063102151997245,0,0,0.0190511904632113,-0.0422094021721465,0.00686312862967442,0,0,-0.163501641728394,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0565690515721898,0,0,0,0.355480695853733,0.162227463628513,0,0,0,0,0,0,0,-0.02237517875831,0,0,0,0.125357624076781,0,0,0,0,0.0418957819020212,0,0,0.14750179518858,0,0,0,0.0437985925037768,0,0,0,0,0,0.227243250418521,0,0,0,-0.000397279651665951,-0.0273319002416924,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0.0447193437277122,0.191894890136116,-0.00601711372901188,0,0,0,0,0,0,0,0,0,-0.0373948199111655,0,0,0.07705197701773,-0.0381114871997788,0,0.0564352636170536,0,0,0,0,0.00246735456697568,0,0,0,0,-0.00993532863306544,0,0,0,0,0,0,0,0,0,0,0.0728932237687228,0,-0.0212789037665403,0,0,0,0.00984412386424891,-0.0101618972028107,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,-0.278531807167294,0,0,0.402502286247377,0,0,0.102573085371159,0,0,0,0,0.190705583432077,0.185884914259803,0.50954909133191,-0.208571064943662,0.719795503978685,0,0,0,0,0,0,0,-0.655389234126845,0.0547272807727873,0,0,0,0,0,0,0,0,0,0,0,0,-0.452996094224385,0,-0.127064427898728,0,0.134024120568657,0,0,0,-0.0554122417164592,0.36655016925858,0,0,0,0.551032118407526,0,0
X002460.SZ,0,0,0,0,0,0,0.135446881443641,0,0.0171689396172341,0,0,-0.183197700667923,0.953461568159878,0,0,0,0.225517311182234,0,0,0.00975960908457543,0,0,0,0,0,0,-0.673150197586392,0,0,0.196607271975714,0,0,0.175728990675472,0,0,0,0.187916975586042,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0174852427414593,-0.00876689793220848,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0.0879695447308432,0,0,0,0.0676800962906028,0,0,0,0,0.081313557337036,0,0,0,0,0.0394668608148588,0,0,0,0,0,0,0,-0.0168704706815455,0,0.0116712912541045,0,0.0522904315994136,0.0300788836091779,0,0.0235496125339667,0,0.0521151540061469,0,0,0,0,0.153261031283486,0,0.0145533442637591,0,0,0,0,-0.00241913383181329,0.0222637353209122,0,0,0,0,0,0
X000898.SZ,0,0,0,0.160448071002844,0,0,0,0,0,0.189182807073686,0,0,0,0,0,0,0,0.035732639160471,0,0,0,0,0,0,0,0,0,0,0,0.0731606085342778,0,0.189072279455281,0,0,0.102125736552954,0,0,0,0.0314611978925291,0,0,0,0,0,0,0,0,0,0,0,-0.00641301297349196,-0.016124669795664,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0,0,0.105167944070098,0,0,0,0,0,0,0.0152737743884131,0.0240963032091616,0,0,0,0,0,0,0,0,0.0513512314570487,-0.11015715340876,0,0,0,0,-0.0562391297246629,0,0,0,0,0,0,0,0,0,0,0,0.0645161940443963,0,0,0,0.00492473152988739,0,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0976756958242028,0,0,0,0,0.107979960516596,0.0371638578449722,0.0976291323063711,0.0440738303412387,0,0.0606936179366659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0968736588602754,0,0.0843642989939802,0,0,0,0.234767492412215,0,0.0127451938756613,0,0.108762867500637,0,0,0,-0.0144002924730857,0.01140025362851,0,0,0,0,0,0
