,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600011.SH,X600010.SH,X601898.SH,X300072.SZ,X601600.SH,X600688.SH,X600547.SH,X600795.SH,X600362.SH,X600309.SH,X600660.SH,X601991.SH,X600188.SH,X601992.SH,X600886.SH,X600157.SH,X600027.SH,X600111.SH,X600339.SH,X600489.SH,X002466.SZ,X000898.SZ,X000709.SZ,X600299.SH,X000959.SZ,X601158.SH,X000792.SZ,X000408.SZ,X600583.SH,X000630.SZ,X000883.SZ,X600352.SH,X600219.SH,X002460.SZ,X000983.SZ,X000539.SZ,X002092.SZ,X000825.SZ,X000723.SZ,X000027.SZ,X600578.SH,X601699.SH,X600098.SH,X600176.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.327762067280082,0.0510463242897079,0.055063830939535,0.0552850344274214,0,0,0,0,0,-3.46944695195361e-18,0,0,-0.000301742720554005,0,0,0,0,0,0,0,0,-0.0263204150018569,0,0,0,0,0.0329775866911667,0,0,0,0,0,0,0,0,0,0,-0.0540446188508462,-0.0140050235067963,0,0,0.0365510233793239,0,0,0,0,0.0672709779918099,3.46944695195361e-18,-0.00604713843064912,-0.00702688459645087,0.00249683419126152,0,0,0,0,0,0
X600028.SH,0.0521801084404378,0,0,0,0.0274362546571045,0,0,0,0.0632565419143335,0,0.216154251838648,0,0,0.103875341398841,0,0,0,0,0.0452531945373015,0,0,0,0,0.00501820830821172,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,-0.0430942345385378,0,0,0,-0.0403345702255489,0.0463263586102193,0,0,0,0,0,0,0,0.0100294050396005,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0.172956054865481,0,0.0710323758238238,0,0,0,0,0,0,0,0,0,0.0360555641782135,0,0,0,0,0,0.00164394672880389,0,0,0.120220402479813,0.0472008090546633,0,0,0,0,0,0,0,0,0,0,0,0.0657872512163245,0,0,0,0,0,0,0.0844215933199959,0,0,0,-0.00860118291960258,0.0024714008478122,0,0,0,0,0,0
X600019.SH,0,0,0.227142833881765,0,0,0,0.462296448843501,0,0,0,-0.116539693531021,0,0,0,0,0,0,0,-0.0334200263286874,0,0,0,0,0,0,0,0.0557353766278508,0,0,0,0,0,0,0,0,0,0,0,-0.0572595283308219,0,0,-0.160830823707794,0,-0.0271721223560193,0,0,0,0.0320352686295584,-0.126963886760586,0.205606849244332,0.0210338353322393,-0.0201841120600315,0.146804478974577,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0.269754306873678,0,0,0,0.0133154819570857,0.0883428777958127,0,0,0.141627620954019,0.20856996345371,0,0,0,0,0,0,0,0,0,0,-0.142946293597526,0,0,-0.396504732215268,0,0,0,0,0,0.0276514193300131,0,0,0,0,-0.145688629389062,0,0,0,0,0,0,0.0117857048186043,-0.00426105506800039,0,0,0,0,0,0
X600011.SH,0,0,0.106959715851044,0,0.0351593727205578,0,0,0,0,0,0,-0.291449526304536,0,0,0.0778811073782706,0,0,0,0,0,0,0.154999552832785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0545631705251152,0,0,0,0.0206565050895603,0,0,0.0517479297978726,-0.0219603595149862,0,0,0,0.0216110688621113,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0.0477327431399198,0,0,0,0,0,0.0107887248613774,0.11494736602189,0,0,0,0,0,0,0,0,0,0.242829411242919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0811173899368896,0,0.0015488821600625,0,0,0.0391133667997263,0,0,0,-0.0117273954890851,-0.00393710482363943,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0614995099646501,0,0,0,0,0,0,0,0,0,0.0539483888755317,0,0,0,0,0,0,0,0,0,0.274508555786676,0.0425797374271682,0,0,0,0,0.240465553349496,0,0,0,0,0,0,0,0.0448114631830082,0,0,-0.0021508976215487,-0.000516629593172513,0,0,0,0,0,0
X300072.SZ,0,0.0562253003805797,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0234971329928484,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105568781355303,0,0,0.168702834769247,0,0,0,0,0,0,0,0,0,-0.00109952672120213,0,0,0,0,0,0,0,0.0949591416757752,-0.00915316170575343,0,0,0,0,0,0
X601600.SH,0,0,0,0,0.0295748795618498,0,0,0,0,0,0,0,0,0.0880082864282381,0,0,0,0.102212496344294,0,0,0,0,0,-0.0313345169519007,0,0,0,0,0,0,0,0,0,0,0,0,0,0.503035847581626,0,0,0,0,-0.074841548449725,-0.017974207263182,0,0,0,0,0.119637056923563,0,0.0043448972129686,-0.0100584279476297,0,0,0,0,0,0
X600688.SH,0,0.435331263538044,0,0,0,0,0,0,0,0,0,0,0,0,0.156625867941937,0,0,0,0,0,0,0,0,0,0,0,-0.073157542455182,0,0,0,0,0,0,0,0,0.0541180811496147,0,0,-0.112638092866345,0,0,0,-0.000218200467940797,0,0,0,0.030259979597918,0,0,-0.0420498203368328,0.00194070573616554,-8.64003868610951e-05,0,0,0,0,0,0
X600547.SH,0,0,0,0,0.0662307698577348,0,0,0,0,0,0.0363995338834416,0,0,-0.0129517115842946,-0.0462926034072848,0,0,0.00400795570368844,0,0,0,0,0,0,0.714032766307515,0,-0.00471757109177746,0,0,-0.0494328097011039,0,0,0,0,0,0,0,0,-0.0345078500547473,0,0,0,0,0.0818451587025256,0,0,0,-0.0114251730853361,0,0,-0.00490949671160867,0.00126844944467644,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0.0468153965357188,0,0,0.0319449087091907,0,0,0,0,0,0,0,0.0368865738678594,0,0.0195270004857001,0,0,0.0391823907437174,0,0,0,0,0,0,0.00972807245063454,0,0,0,0.00405123564131515,0,0,0,0,0,0,0,0,0.047591330607182,-0.0232154542273082,0,0,0,0.0862621167672988,0,0,0,-0.00142356431427328,0.00235318510229656,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0.240581131902347,0,0,0,0,0,0,-0.093577264251327,0,-0.00391195970881562,0,0,0,0,-0.090761352857184,0,0,0,0,0,0,0,0,0,0,0.74111987032308,0,0,0,0.0271795529427222,0,0,0,0.0901101005190379,0,0,0,0.0902214994067668,0,0,0.0382761008802203,-0.000315712434466322,0.00631027567553582,0,0,0,0,0,0
X600309.SH,0,0,0.0625734794235544,-0.21400815983461,0,0,0,0,0,-0.0303782095726652,0,-0.115365305186245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0528634288302066,0,0,0,0,0,0.340708327485519,0,0,0,0,0,-0.034202974044653,0,0,0,0,0.0080343437695456,0.302338125576812,0,-0.00640782778594653,-0.0111694326605261,0.125723196441736,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0.041331198352556,0,0,0,0,0,0,0.200876967662287,0,0,0.079644020399767,0,0,0,0,0,0.0429119726719475,0,0,0,0,0,0,0,0,-0.348685117822538,0,0,0,0,0,0.0901205311208639,0,0,0,0,0,0,0,0,-0.0619290070730105,0.150037504548459,0,-2.16840434497101e-19,0.00495395558111081,0,0,0,0,0,0
X601991.SH,0,0,0,-0.128538207964894,0,0,0,0,0,0,0,0,0,0,0,0,0,0.323261109841609,0,0,0,0,0,0.00178670078703133,0,0.00193563124046199,-0.180376606835437,0,0,0.0142419773521686,0,0.141399449367313,0,0,0,0,0,0,0,0,0,0.204983233608126,0,0.0252095849102088,0,0,0,-0.133487513007238,0,0,0.120826543754921,-0.0594650809833441,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,-0.0844686318137794,0,0,0,0,0.150617975200864,0,0,0,0,0.100732766968403,0,0,0,0,0,0.0968301244397302,0,0,0,0,0,0,0.179420526963934,0,0,0,0,0,0,0,0.194503991046443,0,0,0.0629272556727255,0,0,0,0.0825276796300205,0,0,0,-0.000252766334092677,0.0124531880021381,0,0,0,0,0,0
X601992.SH,0,0,0,-0.113629091997636,0,0,0,0,0,0,0,0,0,0,0.0794289637383511,0,0,0,0,0,0,0,0,0.314724210237412,0,0,0,0.395733867416397,0,0,0,0,0,0,0,0,0.0171010269357196,0,-0.0313372922202491,0,0,0.0176392022889924,0.112886364504219,0,0,0,0,0.0910305491901169,0,0,0,-0.0105595159652759,0,0,0,0,0,0
