,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X601898.SH,X600188.SH,X600019.SH,X600547.SH,X600886.SH,X600585.SH,X600660.SH,X600011.SH,X601600.SH,X600795.SH,X000792.SZ,X600489.SH,X600362.SH,X600010.SH,X600111.SH,X000708.SZ,X600803.SH,X600027.SH,X002460.SZ,X601991.SH,X000301.SZ,X600160.SH,X600426.SH,X000983.SZ,X002466.SZ,X601699.SH,X000786.SZ,X600219.SH,X600176.SH,X002128.SZ,X000807.SZ,X000630.SZ,X600985.SH,X000877.SZ,X600096.SH,X601168.SH,X000933.SZ,X000408.SZ,X000883.SZ,X000027.SZ,X002353.SZ,X600995.SH,X600378.SH,X000932.SZ,X600688.SH,X600299.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.617069319448507,0.158233691435586,0,0,0.0333114538199461,0,0,0.132578470557386,0,0,0,0.130404863194671,0.0295413393008512,0,0.153759628977282,0,0,0,0,0,0,-0.0358889546393651,0,0,0,0,0,0,0,-0.00935359005559938,0,0,0,0,0,0,0,0,0,0,0,0,0,0.066826574966937,0,0,0,0,0,0,0,0,0,0,0,-0.0433224261628516,0,0
X600028.SH,0.500990043020986,0,0.119307525062777,0,0.0331316753289105,0,0.029394379493858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00428176378101817,0,0,0,0,0,0,0,0,0,0,0,0,-0.0166260829242959,0.0548003074527645,0,0,0,0,0,0,0,0.0579266245372299,0.0792768568531672,-0.0511534527692562,0,0,0,0.0168543263512741,0,0
X601088.SH,0,0.249083146019934,0,0,0,0.188928099718731,0.00596041724513626,0,0,0.108429958691709,0,0,0.162697729554605,0,0,0,0,0,0,0,0.171127632470676,-0.0872990077174444,-0.0492126015982473,0,0,0,-0.122741011221998,0,0,0,0,-0.0376205018613074,0,0,0,0,0,0,0,0,0,-0.0261541985944675,0,0,0,0,0,0,0,0,0,0.00366609109818615,0,0,0,0,0.0152096419607798,0,0
X600309.SH,0,0,0,0,-0.0223978571995452,-0.0346331921558523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0436164382516105,-0.161425594653601,0.0349091379508731,0,0,0,0.213693674165382,0,0,0,0,0,0,0.437947935431415,0,0,0,0.0625113232545947,0,0,0,0,0,0,0,0,0.0541713197686892,0,0,0,0,-0.0480512780789593,-0.0278263609292141,0.0429127679130082,0,0,-0.0121906311319211,0,0
X601898.SH,0.0536279864034753,0.257467242368774,0,0,0,0.164905616931994,0,0,0.0299959770720941,0,0,0,0.198767655718455,0,0,0,0,0,0,0,0,0.128900478289856,0,0,0,0,0,0,0,0.119982328821936,0,0,0,0,0,0,0,0,0,0.0328633073360374,-1.73472347597681e-18,0,0,0,0,0,0,-0.0233459053535365,0,0,0,0.0157796469517359,0,0,0,0,0,0,0
X600188.SH,0,0,0.308501278400136,0,0,0,0,0,0,0,0,0,0.0568835144013242,0,0,0,0,0,0,-1.0842021724855e-19,0,-0.117415352968059,0,0,0,0,0,0.0893198039495581,0,0.524829595922115,-0.0573242689904244,0,0,0,-0.0612894946853634,0,0.410959663588865,0,-0.0772764579537836,0,0,0,0,0,-0.0897350144334846,0,0,0,0,0,0,0,0,0,0,0,0.035348996204321,0,0
X600019.SH,0,0.222824243277972,0,0,0.189467498922,0,0,0,0,0,0.0323428587290729,0.137705830995004,0,0,0,0,0,0,0,0.185660211226031,-0.126249394869474,0,0,0,0,0.0232195340610577,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0407208336632717,0,0,0,0,0,0,-0.148964827099586,0.154604023190621,0,0,0.00904665913871952,0.14577036403153,0,-0.0905596851643785,0,0,-0.0164186657088444,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.609531242736865,0.151608285332416,0,0.0950351973322753,0,0,0.00931735611196842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0714538076976138,0,0,0,0,0,0,0,0,0,-0.248500768849861,0.153630242413845,-0.0641682433062995,0,0,0,0,0.038558992978248,0,0
X600886.SH,0.301558303211341,0,0,0,0,0,-0.160430858850933,0,0,0,0,0,0,0.271046643455847,0,0.102353635645907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.14411279844677,0,-0.187134689806394,0,0,0,0,0,0,0,0,-0.333595718693911,0,0,0,0,0.0352431069231395,0,0,0,-0.0125509049156875,-0.0530224479642651,-3.46944695195361e-18,0.0269455589598106,0,0,-0.00327862585145077,0,0
X600585.SH,0,0,0,0.0821527953586401,0,0,0,0,0,0,0,0,0,0,0.179428287889923,0,0,0,0,0,0,-0.0257251187405582,0,0,0.0383809444893252,0,0,0,0.138571657658099,0,0,0,0.061692312134669,0,0,0,0,0.0143495511825034,0,0,0,0,0.106501751415056,0,0,0,-0.0561187256667067,0,0,0,0,0,0,0,0,0,0,0,0
