,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600019.SH,X600585.SH,X601600.SH,X600795.SH,X601898.SH,X600010.SH,X601991.SH,X600886.SH,X600362.SH,X600188.SH,X600157.SH,X600027.SH,X600111.SH,X600688.SH,X600583.SH,X601992.SH,X600309.SH,X000709.SZ,X000898.SZ,X601158.SH,X600352.SH,X000792.SZ,X600021.SH,X600547.SH,X600808.SH,X600489.SH,X000539.SZ,X000629.SZ,X002353.SZ,X600660.SH,X600008.SH,X000027.SZ,X000831.SZ,X000060.SZ,X000825.SZ,X600863.SH,X600307.SH,X600219.SH,X600578.SH,X002470.SZ,X000630.SZ,X600549.SH,X600098.SH,X601699.SH,X600315.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.530880101211096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015916095409643,0.117472154317482,0,0,0,0.0240290540255043,0,0,0,0,0,0.0893307409330172,0,0,0,0,0,0,0,0,0,0,0.00623898949276873,0,0,0,0,0,0,0,0,0,0.037849407221874,0,0,0,0,0,0
X600028.SH,0.496532379878055,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1049736207386,0.148057666048723,0,0,0.00423883813229974,0,0.0574418073909013,0,0,0,0,0,0,0,0,0,0,0.0285213671368341,0,0,0,0,0,0,0.0102052040967952,0.0333194915664737,0,0,0,0.0595953148075032,0,0,0,0,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0.036349952195331,0.302401894706168,1.73472347597681e-18,0,0.292874352480926,0,0,0,0,0.119612122370246,0,0,0,0,0,0,0.0478423014209253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028053586198321,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0.100121729417883,0,0,0.00669239868977005,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,4.33680868994202e-19,0.101816494247718,0,0.158172798564341,0,0,0,0,0,0.496700685495424,0,0,0,0,0,0,0,0.146210456898632,0,0,-0.0388623512700148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02857235870253,0.0345504274180634,0,0,0,0.0427298150900766,0,0,0,0,0,0,0,0,0,0,0
X600019.SH,0,0.00193482082519124,0,0,0,0,0,0,0,0,0,0,0.0324089988779609,0,0,0,0,0.0144062396246804,0,0,0,0.13595677809453,0.250451463000315,0,0,0,0.0500928591421648,0,0,0,0.138235900591602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176405585528455,0,0,0.0024253647476134,-0.0265507722482,0,0,0,0,0,0
X600585.SH,0,0,0.00434994485932847,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0.257953988193929,0,0.305752330548747,0,0.0798141605346408,0,-0.00936215525968239,0,-0.0109820852747036,-0.025684752902571,0,0,0,0,0,0,0,0,0,0,0,0,0.0381579143668754,0,0,0,0,0,0.0945209040039487,0.0546808008689918,0,0,0,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0.175371402880043,0.0420814373235289,0,0,0,0,0.179668735511409,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0.320776125380293,0,0,0.0996275753639433,0,0,0,0,0,0,0.0613593346197518,0,0,0,0,0,0,0,0,-0.0240293017682406,0,0,0,0,0,0,0
X600795.SH,0.0485728016456478,0,0,0.0478733125889916,0,0,0.187614892541135,0,0,0.0145832118603235,0.228303027395209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0470436665928042,0.00354857827459156,0.134553457821139,0,0,0,0,0,0,0,0,0,0.0848718679261756,0.11155865342716,0,0.013273045259584,0,0,0,0,0,0,0,0,0.00313700838671432,0,0,0,0,0,0,0
X601898.SH,0,0,0.209788568628422,0,0,0,0.168105022927557,0.178732911191705,0,0,0,0,0,0.139076289780814,0,0,0,0,0.0754793899153559,0,0,0,0,0,0,0,0,0,0,0,0.0652546394649823,0,0,0,0,0,0,0,0.0787369471911561,0,0,0,0,0,0,0,0.00453962846462877,0,0,0,0,0,0,0,0,0,0,0
X600010.SH,0,0,0,0.608295416575309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.55111512312578e-17,0,-0.033947316687153,0,0,0,-0.110724212345931,0,-0.0328539860176783,0.0546858697831636,0.0231041389723582,0,0,0,0.0393767352534396,0.0473004303894033,0,0.0749787456834775,0,0,0,0,0,0,0,0,0,0,0,0,0.164291304651072,0,0,0.0958220071406261,-0.167364873217459,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0.0549064472198155,0,0,-0.0270829406003291,0,0.166465804732774,0,0,0,0.336347561202006,0,0,0.170715428152297,0,0,0,0,0,-0.0566984556684359,0,0.185616724298178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204279979414509,0,0,0,0,0,0,0,0,-0.00239116089905087,0,0,0,0,0,0,0
X600886.SH,0.0921728557293703,0,0,0,0,0,0,0,0,0,0.379522953494579,0,0,0,0,0,0,0,0.0201508617332615,0,0,0.0105847580728816,0.175869014275896,0,0,0,0,0,0,0,0,0,0,0,0,0.135256693632938,0,0,0,0,0,0.0338717200705842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
