,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600010.SH,X601600.SH,X600309.SH,X600011.SH,X601898.SH,X600688.SH,X002466.SZ,X601992.SH,X300072.SZ,X600660.SH,X600795.SH,X600362.SH,X002460.SZ,X600188.SH,X601991.SH,X600547.SH,X600111.SH,X600886.SH,X600516.SH,X000898.SZ,X000709.SZ,X000792.SZ,X600157.SH,X600027.SH,X600339.SH,X000959.SZ,X600489.SH,X000723.SZ,X600219.SH,X000408.SZ,X002271.SZ,X600176.SH,X600808.SH,X000786.SZ,X000553.SZ,X601158.SH,X600352.SH,X600549.SH,X000807.SZ,X000883.SZ,X000983.SZ,X000630.SZ,X002092.SZ,X600299.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0.0246220422731595,0,0,0,0.0219459330128887,0,0,0.00412752587408599,0.0542033195018212,0,0,0.0050672124126946,0,0,0,0.033090429371588,0,-0.0256683002175614,0,0,-0.000529855726024839,0,0,0,0,0,0,0,0.0236760378306153,0,0,-0.00672385908116304,-0.0561040825595367,0.0546953622668217,0,0,0,0,0,0,0,-0.0291985257540986,0,0,-0.00842625639701127,0.00811605753008613,0,0,0,0,0,0
X600028.SH,0,0,0,0,0.192797915574888,0,-0.00923989790494093,0.0104480856258164,0,0,0,0.0297297866065856,0,0,0,0,0,0,0,0,0.0155244169216455,0.00152429819234326,0,-0.0323731622023435,0,0,0,0,0,-0.00645651165635064,-0.0378860390910999,0,0,0,0,0,0,0,-0.0338405752583926,-0.0381760853840816,0,0.186927869048624,0,0,0,0,0,-0.0304483124875711,0,0,0,0.00309133017733699,0,0,0,0,0,0
X601088.SH,0,0,0,0.119440784935636,0,0,0,-0.0156230859603434,0,0,0,0,0,0,0,0.749531715590712,0,-0.00468904712971159,0,0,0,0.0584894066670586,0,0.00826213303296331,0,0,-0.0313977185380386,0,0,0,0,0,0,0,0,0,-0.122773358352271,0,0,0,0,0,0,0,0,0,0,0.109240874345752,0,0,0,-0.0168643382567463,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0.0742337423009392,0,0.227153886808414,0,-0.0273485067370794,0,0.0878235666007397,0,0,1.73472347597681e-18,0,0,0,0,0,0,-0.01177171543076,0.131965592169212,0,0,0,0,0,0,0,0,0,-0.0266929063837617,0,0,0.320086608130931,0,0,0,0,0,0,0,0,0,0,0,-0.0434163767106113,-0.00358773614466128,-0.0110368575381685,0,0,0,0,0,0
X600585.SH,0,0,-0.00201948595234605,0,0,0,-0.0116518913579341,0.0825728538933664,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0100288340353467,0,-0.0955375784558104,0,0,-0.099397760675316,0,0,0,0,0,0,0,0,0,0,0,0.096051952922476,0,0,0,-0.0115576126132354,0.126688254165177,0,0,0,0,0,-0.103005976917248,0,0,0,0,0,0,0,0
X600010.SH,0,0,0,0.0640070539569664,0,0,0.0105919283236013,0,0,0,0,0,0,0,0,0,0.0570002239251265,0,0,0,0,0.128158639283369,0,-0.0192881278133879,0.101665231325086,0.146585603871879,0,0,0,0,0,0,0,0,0,0,0,0,-0.018224089484722,0,0,0,0.132220155379597,0.0432794849441192,0,0,0,0.178898959115173,0,0,0,0.0193002312652398,0,0,0,0,0,0
X601600.SH,0,0,0,0.0495911322313569,0,0.357294917120311,0,0.0321814889046908,0,0.295088759214882,0,0.13100562523578,0,0,0,0,0,0,0,0,0,0,0,0.084103468578526,0,0,-0.00821389578297301,0,0,-0.0118636431746229,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122298663211198,0,0,0,0,0,0,-0.0186535554251188,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,-0.101302252857609,0,-0.112116234281119,0.00801052583496191,0,0.338219938840776,0,0,0,0,0,0,0.109768889780718,0,0,-0.123109143238191,0,0,0,0,0,0,0,-0.00111256217875587,0,0,0,0,0,0,0,0,0.121712179195648,0,0,0,0.0555589411137899,0,0,0.0103123598827533,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0.0188795372543439,0,0,0,0,0,0,0,0,0,0,0.0111626216675579,0,0,-0.0162350998788132,0,-0.0619862514772113,0,0.0830334283676247,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0493794903937387,0,0.154267871641314,0,0,0,0,0,0.00623761388050843,0,0,0,0.00737987149312447,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0.00732248738614983,0,0,0,0,0,0,0,0,0,0.125145743585836,0,0.212114035448441,0,0,0,0,-0.0156699019277725,0.162891716618715,0,0,0,0,0,0,0,0.0318284529235889,0.0988170732445336,0,0,0,0,0,0,0,0,0.102913398365709,0,0,0.0226114106815849,0,0,0,0,0,0.0069359937453319,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0.157903043946621,0,-0.0780993291649551,0,0,0,0,0,0,0,0,0,-0.129891379074648,0,-0.0586637930780093,0.0232549833729618,0,0,0,0,0,0,0,-0.212838234971834,0,0,0.0523470546200134,-0.0195389597796663,0,0,0,0,0.0869643107022483,0,0,0,0,0.0951466372549578,0,-0.0261228710327655,0,0,0,0,0,0,0
X002466.SZ,0,0,-0.0124655861341629,0,3.46944695195361e-18,-0.0492413091515473,0,0,0,0,0,0,0.0103104603554082,0.0341119549955416,0,-0.0289486856473806,-4.33680868994202e-19,0.575751786653529,0,0,0,0,0,0.0515618470701732,0.042897846114921,0,0.0063975837004966,0,0,0,0,0,0,0,0.0521112121205345,0,0,0,0.0144099554146742,0,0,0,0.146360316297184,0,0,0,0,-0.0324673098721491,0,0,0,0,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,-0.126586228020002,0.031126144859021,0,0,0,0,0,0.0196431511414225,0,0,0,-0.0895308740993405,0,0,0,0.103926364727807,0,0.0131781180105285,0.0792191922591814,0,0,0,0,0,0,0,0,0,0,0,0.232994224742029,0,0,0.460734597202816,0,0,0,0,0,0,0,0,0.0355833410354147,0,0.0770750416583591,-0.0799610468202618,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,-0.269226195037952,0,0,0,-0.0215483606441708,0,0,0,0,0,0,0,0,0,0.186810024992377,0,-0.00512105137765543,0,0,0,0,0,-0.543311093215434,-0.0908125382389538,0,0.0839667227700232,0,0,0,0,0,0.120585222215828,0,0,0,0,-0.190463285767137,0,0,0.377941978747032,0,0,0,0.070805671851311,0.0351391585821716,0,0,0,0,0,0
X600660.SH,0,0,0,0,0.21642875312931,0,0.131722794032217,0.0867585204659024,0,0,0,0,0,0.0970399106521947,0,0,-0.0381342738533403,0.0147218583871047,0,0.062220959468089,0,-0.12172487252206,0,0.00899846781032195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0325252311134111,0.0249469928883101,0,0,0,0,0,0
X600795.SH,0,0,-0.0403593328558219,0,0.0188760299542779,0,0,0,0,0,0,-0.109503740205701,-0.0119410837925539,0,0,0,-0.404273426560307,0,0.0471953793844288,0,0,-0.0127706237069433,0,0,0.0951569762325689,0,0,0,0,0,0,0,0.0620090288424988,0,0,-8.67361737988404e-19,0,0.0575317223621945,0,0,0,0,0,0.110107232402574,0,0.108726365293475,0,0,0,0,0,-0.0468783268627121,0,0,0,0,0,0
