,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600547.SH,X600019.SH,X000708.SZ,X600011.SH,X601898.SH,X600886.SH,X600010.SH,X002460.SZ,X600801.SH,X601600.SH,X002271.SZ,X600660.SH,X600362.SH,X600688.SH,X600188.SH,X000786.SZ,X600795.SH,X600352.SH,X601991.SH,X601992.SH,X600027.SH,X600111.SH,X600299.SH,X002466.SZ,X600176.SH,X600489.SH,X000723.SZ,X000401.SZ,X000553.SZ,X000898.SZ,X601158.SH,X600426.SH,X000792.SZ,X600516.SH,X600219.SH,X000932.SZ,X000883.SZ,X000709.SZ,X002075.SZ,X002353.SZ,X600583.SH,X000027.SZ,X600126.SH,X000630.SZ,X600612.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002460.SZ,0,0,0,0.243008221512726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0924020846946488,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0.11243460569019,0,0,0.111478628926492,0.106506444046267,0,0,0,0,0,0,0,0,0,0,0.164904622807494,0.267514202371906,0.372704030636108,0,0,0,0,0,0,0.0206579778812488,-0.469370019374662,0,0,0,0,0
X600801.SH,0,0,0,0.577424540634843,0.0850024362340616,0,0,0,0,0,0,0,-0.0525011495952668,0,0,0.553426381695771,0,0,0,0,0,0,0,0,0,0,0,0.00924994644911883,0,-0.327817774574545,0,0,0.181482850376694,0,0,0,0,0,0,0,0,0,0,0.0436607536032918,0,0,0,0,0,0,0,0,-0.000250606971008102,0,0,0,0.110348726288624,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0528977329236765,0,0,0,0,0,0.00385104096068869,0,0.0201573558803908,0,0.0552812513664405,0,0.299647237067641,0,0,0,0,0,0,0,0,0,0.0498522322363421,0,0,0,0,0.0996758652867673,0,0.141479348492846,0,0.10649329221877,0,0,0,0,0.0519653778284686,0,0,0,0,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0650361644206263,0.13516698609044,0,0,0,0,-0.100968985929884,0,0.204529168315744,0,0,0,0,0,0,0,0,0,0.0223649706277856,0.0567929659537398,0,0,0,0,0,0,0,0,0,0,0,-0.0666289016338726,0,0.246546029338325,0,0.132225293562487,0,0,0,0,0.038036311980973,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0.143430818203184,0,0,0,0,0.126726150745108,0,0,0,0,0,0.0718720455363649,0,0.122588635080769,0,0,0,0,0,0,0,0,0,0,0.0724171900113652,0,0,0,0,0.0637028306339282,0.0478625281805045,0,0,0,0,0,0,0,0.089957550228308,0,0,0,-0.0474353663855969,0,-0.0410192971698359,0.0404325074587754,0,0,0,0,0,0
X600362.SH,0,0,0,0.156863644788314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00705274188739609,0,0,0,0,0,0,0,0.0372634845366984,0,0,0,0,0,0,0,0,0.671090614383573,0,0.0133605108363384,0,0.0122335932919446,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.431161667771567,0,0,0,0,0,0.0230698937420083,0.0593739173599248,0.28467353153643,0.0482823705454575,0,0,0,0,0,0,0,0,0,0,0,0,0.0430422548364836,0.0140729378746052,0,-0.135362686954351,0,0,0,0.0860727572516071,0.0630631764133822,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,0,0.174585693425833,0,0,0,0.054239717765112,0.276306216767945,0,0,0.00597919108900026,0,0,0,0,0.0850185642941041,0,0,0,0,0.0917017133045095,0,0,0,0,0.132676966103584,0,0,0,0,0,0,0.0557037871943328,0,0,0,0,0,0,0,0.0337122830526614,0,0,0,0,0.0053675517412837,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0.147379963784017,0,0,0,0,0.0269085469907272,0,0,0.472096922943591,0,0,0,0,0,0,0,0,0,0,0,0,-0.0367623197972557,0,0,0,0,0.081056524848265,0,0,0,-0.00745015284796299,0,0,0,0,0,0,0,0,0,0.0710577698762205,0,0,0,-4.33680868994202e-19,0.0272031106044741,0,0,0,0.18824502348327,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018513330026206,0,0,0,0.0874901960990627,0,0,0,0,0,0,0.155662801254912,0,0,0,0,0,0,0,0,0.445131525574409,0,0,0,0,0.122170103590571,0,0,0,0.0410786962780843,-0.00715431831939185,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600352.SH,0,0,0,0,0.00575831132774562,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0054275734809285,0,0,0,0,0.285738117003901,0.0965367429220051,0,0,0,0.0559908827776583,0.0569498698401263,0,0,0.127548950016439,0,0,0,0,0,0.183087129560689,0,0,0,0,0,0,0,0,0.033769462806392,0,0,0,0,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0103191474690094,0,0,0,0,0,0.0326021854019188,0,0,0,0.132742016404545,0,0.194877791881752,0,0,0,0,0,0,0,0.0841793320804537,0,0,0,0,0,0.098737340158147,0.0430161055335828,0,0,0,0.076242648105351,0,0,0.00380774978968197,0.0123366132179478,0,0.137722099038263,0,0,0,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204442047147088,0,0,0,0,0,0,0,0,0.0373012502374985,0,0,0,0,0,0,0,0,0,0.236496693834093,0,0,0,0,0,0.0194841548512754,0.287738083424263,0,0,0,0.0805403892799135,0,0,0,0,0,0,0,0.0180908231105275,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0.0926942174227889,0,0.45595372623931,0,0,0,0.000730631979733451,0,0,0,0,0,0.0321310598676276,0.0836154580567633,0,0,0,0,7.61220948631864e-06,0,0,0,0.0174430660137443,0,0,0,0.0476112386850736,0,0,0,0,0,0,0.053867643327646,0.0641126125864291,0.0503569259654108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0405839318026636,0,0.061554092177495,0,0,0,0,0,0,0,0.19778981637726,0,0,0,0,0.0211229397062855,0.0523485280971094,0,0,0.0189936925844651,0,0.14052712473254,0,0,0,0,0.13386499655976,0,0.156449438198419,0,0,0.000523040078117383,0,0.0736065954083465,0,-0.0274616297799119,0,0,0,0,-0.0130121435329837,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0.103780001880393,0,0,0,0,0,0,0,0,0,0,0.0723086111197122,0,0,0,0.291602444746474,0,0.168728464687533,0,0,0,0.0844510134031142,0,0,0,0,0.0267658174022355,0,0,0,0,0,0,0.00909785937361565,0,0,0,0,0,0,0.0526039338000444,0,0,0,0,0.0382016596465423,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0.0910940868529682,0.042924915891123,0,0,0,0,0,0,0.285105586682505,0,0,0,0.39069722720211,0,-0.0730425296289454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0805541500683409,0.211779221920376,5.42101086242752e-20,0,0.0636668391356945,0,0,0,-0.00770242066732972,-0.025524633260646,0,0,0,0.0569709352626716,0,0
X600176.SH,0,0,0,0,0.276764831778206,0,0,0.0536076268774586,0,0,0,0,0,0.110794442569745,0,0,0,0,0.0079637288460305,0,0,0,0.123564992805523,0,0,0,0,0,0,0,0,0,0.0246089868880279,0,0,0,0.21144799050807,0,0,0,0,0,0,0,0,8.01973581170609e-05,0,0,0,0,0,0.0362197921269852,0,0,0,0,0,0,0
X600489.SH,0.1782681298031,0,0,0,0,0.641743621060842,0,0,0,0,0,0,0.000904548919850127,0,0,0,0,0,0.0265769124818883,0,0,0,0,0,0,0,0,0,0,0,0,0.123742031904544,0,0,0,0,0,0,0,0,0,0,0,0.0182665015571764,0,0,0,0,0,0.0719841971430129,0,0,-0.011911613064809,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,-0.0316012881496395,0,-0.0408609682687271,0,0,0,0,0.276009035892214,0,0,0,0,0,-0.0669636410436177,0,0,0,0,0,0,0,0,0.0900045893562479,0.0189619696229017,0,0,0,0,0.172752995583808,0,0,0,0,0.533070741625381,0,0.0521944173703682,0,0,0.0841353762243802,0,0,0,0,0,-0.0476447064079324,0,0.084014120139908,-0.0551607514395929,0,0.0655658871797647,0,0.155588940076688,0,0
X000401.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.408973915876791,0,0,0,0,0,0,0.159387098665545,0,0,0,0.136980412409317,0,0,0,0,0,0,0.0230939495689123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1116364283691,0,0,0,0,-0.00517500244269227,0,0,0,0,0,0
X000553.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,-0.163998779508581,0,0,0.128874219024818,0,0,0,0,0,0,0,0,0.41375237368492,0.0539986965099346,-0.0924506074369,0,0.159727506595951,0,0,0,0,0.362615198560123,0,-0.238251850536296,0,0,0,0,0.135372930267881,0,0.0417344899881438,0,0.0715614040107789,0,0,0,0,-0.0115135171706383,0,0,0,0.106745392448338,0,0
X000898.SZ,0,0,0,0,0,0,0,0.10487983493077,0,0,0,0,0.0136931595985719,0.132524001999886,0.350416149603283,0,0,0.0182915098419468,0.0116079145432493,0,0.128637621699427,0,0,0,0.0430121549022202,0,0,0,0,0,0,0.022706427549269,0,0,0,0,0,0,0,0,0.0331824524620161,0,0,0.0344412099729575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0.0859849443816315,0.0622217047081607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0238943809029542,0,0,0.0290907491953046,0.0294970494882383,0,0,0,0.0403556265456909,0,0,0,0,0,0,0.197975467890919,0,0,0,0.033493536355692,0,0,0.0829022079595974,0.00084573227845101,0,0,0,0,-0.0125879802105301,0,0,0,0,0,0
X600426.SH,0,0,0,0,0,0,0,0.0220153486240228,0,0,0,0,0,0,0,0.163603803681462,0,0,-0.021943469288394,0,0,0,0.103051875777009,0,0,0,0,0,0.0729492372934454,0.351798259691818,0,0.04265109250777,0.0907524678771687,0,0,0,0,0,0,0,0,0,0,0.202003913742636,0,0.0787524597456783,0,0,0,0,0.0855744223603411,0,-2.16840434497101e-19,0,0,0,0,0,0
X000792.SZ,0,0,0,0.453950575577084,0,0,0,0.0893883259017402,0,0,0,0,-0.143763675075702,0,0,0,0.0568202869892145,0,-0.067709919191466,0,0,0,0,0,0,0,0,0.0441120812063557,0,0,0,0.044587361359336,0,0,0,0,0.156743157827804,0,0,0,0,0,0,0.0273636584697609,0.0336698455544567,0,0,0,0,0,0.262182467636416,-0.0429840359250875,0,0.178387244298681,0,0,0,0,0
X600516.SH,0,0,0,0,0.0648315158789478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.770735947520804,0,0,0,0,0.0646573862125715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0443923956967811,0.0455283160954694,0,0.0784939536872035,-0.00635351212918041,-0.00397505206615603,0,0.0808261680715379,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.356095715026772,0,0,0,0.0549290577543584,0.361265953102382,0,0,0,0,0,0,0,0.00475514594755,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0900608066592815,0,0.0272383384130759,0,0,0.00561850487392677,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0,-0.0277687349705839,0,0,0,0,0,0,0.0236345758093996,0,0,0,0,0.111613256219673,0,0.200602981294611,0,0,0.0299435630148473,0,0,0,0,0,0,0.178760798099906,0,0,0.0233133788737352,0,0,0,0,0,0,0.279662571418704,0,0,0,0.0879531585570531,0,0,0,0,0,0,0,0,-0.00239406471151638,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0.0841030755982957,0,0,0,0,0.0664204527658208,0,0,0,0,0,0.0445705844302835,0,0,0,0,0,0,0.133353020236892,0,0,0.034477745301721,0,0,0,0,0,0,0,0,0,0,0.322546556046195,0,0,0,0.0125850725308998,0,0.0599494700056706,0,0,0.077462063758678,0,0,0.0236518429224629,0,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0.0630969705464685,0.0129605101632133,0.243454726944638,0,0,0,0,0,0,0,0,0,0.0313622030667338,0.170616732604593,0,0,0,0,0.136242773108889,0,0,0,0,0,0,0,0,0,0.106212481744412,0,0,0,0,0.0448013084631077,0,0,0,0.0624478457681198,0,0,0,0.0110865191155509,0,0,0,0,-0.00704576375932748,0,0,0,0,0,0
X002075.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0590656575813783,0,0,0.0524371292257374,0,0.450170218709763,0,0,0,0,0.0394792817911309,0,0,0,0,0,0,0.0858397445525972,0,-0.0759871334751356,0,0,0,0,0.0521491679505372,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0,0.202444224593383,0,0,-0.0647557886118093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0958304368797702,-0.0936212238183226,0,0,0.518519389499974,0,0,0,0,0,0,0,0,0.29391359303928,0,0.0543224267961614,0,0,0,-0.0730398588352261,0.0287863100165689,0,0,0,0.0118550639677117,0,0
X600583.SH,0,0,0,0,0,0,0,0.0116497472006329,0,0,0,0,0,0,0,0.29160036705545,0,0,0,0,0,0,0,0,0,0,0.108344439005689,0.0126921012147777,0.0471324751687528,0.0482571458825181,0,0.0717914648004726,0,0,0,0,0.00721073361134107,0,0,0,0,0,0,0.119658074399117,0.137662124338634,0,0,0,0,0,0,0.0282420323652957,0,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0.0573566938295586,0,0,0,0,0.00197049924290045,0,0,0,0,0,0.0141902625312915,0,0,0,0.0170458420877735,0,0.0349869885995018,0,0,0.0713329501791233,0,0,0,0.0095168407205919,0.168705012053221,0,0,0,0,0,0,0.328598028800222,0,0,0,0.0827122602911477,0,0,0,0.0243445945897252,0,0.0763608200104348,0,0,0,0,0,0,0,0,0
X600126.SH,0,0,0,0,0,0,0,0.173000608850987,0,0,0,0,0,0.309618885104502,0,0,0,0,0.095071592712967,0,-0.196368985905482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.239499579812173,0,0,0,0,0,0,0.137263580124909,0.0208485066332908,0,0,0,0.138954725564313,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0.0602862281234087,0,0,0.019833005846576,0,0.0473648728363149,0,0,0.290661851096703,0.0442744667506491,0,0,0,0,0,0.0350122067078339,0,0,0.0470306902546935,0,0,0,0.0413022381289713,0.0399552565233928,0,0,0,0,0,0.14431965338346,0.135092293239236,0,0,0,0.0165848099292426,0,0,0,0,0,0,0,0,-0.00228992119101594,0,0,0,0,0,0
X600612.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0923661826519992,0,0,0,0.0849134359326001,0.113190881290716,0,0.0417676941764183,0,0,0,0.00892154866702272,0,0,0.138563494464652,0.081863818649183,0,0.0387038227031973,0,0,0.0278163030920155,0,0,0,0,0,0,0,0,0,0.0543648814966065,0,0.1030462915464,0,0,0,0,0,0,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,-0.236184652583102,-0.316583261440231,0,0,-0.303048189546094,0,0,0,0,0,0,0,0,0,0.0606418386543022,0,0,0,0,0,0,0,0,-0.157765955933364,0,0.224487805877078,0,0,0,0,0,0.169378136945201,0.147757252754968,0,0,0,0,0.141896983633822,0,0,0,0,0,0.0801493015381879,0,-0.0136464705605644,-0.015659193642838,0,0,0,-0.135472803504078,0,0
Slope,0,0,0,0,-0.0247479202718111,0,0,0.243900321955256,0,0,0,0,-0.154864802497184,-0.120400849239708,0,0,0,0,-0.0516403446385311,0,0,0,0,0,0,0,0,0.000201951631470661,0,0,0,0,0,0.20392276643099,0,0,0,0,0,0,0,-0.00855939043043623,0,0,0,0,0,6.93889390390723e-18,0,0,-0.382119235825202,0,0.343232268893922,0,0.991810816276606,0,-0.855652378816779,0,0
TED,0,0,0,0,0,0,0,-0.642868429134837,0,0,0,0,0,0,0,0,-0.571448236782828,0,-0.134598556627072,0,0,0,0.0525179833609734,0,0,0,0,-0.360671339091427,1.58306766660078,0,0,-0.494787238428428,0,0,0,0,-0.388717528150835,0,0,0,0,0,0,0,0,0,0,0.00742279552450327,0,0,0,0.332609226559449,0,0,0,0,1.51741731803256,0,0
RealEstate_excess,0,0,0,0,0,-0.0528917166778821,0,-0.0740743268560804,0,0,0,0,-0.0585215828448785,0,0,0,0,0,-0.0233196056766514,0,0.0618127422682107,0,0,0,0,0,0,0.000898202907588007,0.0543429154508502,0,0,0.0418762984297414,0,0.017693355253076,0,0,0,0,0.0354064717071499,0,0,0,0,0,0,-0.0179536621336285,0,0,0,0,0.0396380278529737,0.00181236854252062,-0.000468440341575864,0,0,0,0,0,0
MKreturn,0,0,0,-0.214769551171948,0,0,0,-0.00730812605130699,0,0,0,0,-0.0230872447609135,0,0,-0.0300417677965475,0,0,0.0824390465697317,0,0,0,0,0,0,0,0,0,0,0,0,0.177336613455294,0,0,0,0,0,0,0.0960907944211661,0,0,0,0,0,-0.0361309766330944,-0.161930549539387,0,0,0,0.107669348083685,0.198922828374761,0.0444346121909779,0.0314960521776927,0,0,0,0.0871098088120465,0,0
MKvol,0,0,0,0,0,0.00421695219324022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00802573044732435,0,0,0,0,0,0,0,0,0,0,0,0.00251683748686422,-0.00212018470731094,0,0,0,0,-0.00484148296709819,-0.0142190253340506,0.0185912383060392,-0.0258980235704663,0,0,0,0.00174386173602035,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0232461747679383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046840580376527,0.00632212199773363,0.0504576294005964,0,0,0,0,0,0.0466474014523387,0,0,0,-0.027016455538883,0,0,0,0,0,-0.0531159047577175,-0.0863381749195333,-0.00700064405942377,-0.0132498568026366,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,-0.00503095480098793,0.00712334508035796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00712695428046187,0,0.00156137099887575,0,0,0.00328280023644435,0.00645052594001483,0,0,0,0,0,0.00265133770764049,-0.00499809587623655,0,0,-5.33795015905077e-05,0,0,0,0.00497026325857106,-0.00614637398051206,0,0,0,0.0260370034870398,0,0
CarbonVol_Hubei,0,0,0,0.00165192766740321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00112204390561292,0.000419722036822566,-0.0090279047536547,0,0,0,0,0,0,-0.00826479605337232,0,0,0,-0.0404413587420646,0,0
