,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600019.SH,X600547.SH,X600011.SH,X000708.SZ,X601898.SH,X600886.SH,X600010.SH,X600660.SH,X601600.SH,X600362.SH,X600188.SH,X600801.SH,X600795.SH,X601991.SH,X600352.SH,X600688.SH,X000786.SZ,X600111.SH,X002460.SZ,X600027.SH,X002271.SZ,X601992.SH,X600176.SH,X000723.SZ,X002353.SZ,X002466.SZ,X600516.SH,X000898.SZ,X600583.SH,X600426.SH,X600299.SH,X600489.SH,X000883.SZ,X000709.SZ,X601158.SH,X600219.SH,X600612.SH,X000629.SZ,X000027.SZ,X000553.SZ,X000825.SZ,X000630.SZ,X600808.SH,X000792.SZ,X002110.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0.0472236035067211,0,0,0.0127792730708656,0.154312763883806,0,0,0,0.00795754990767264,0,0,0.0143020114087047,0,0,0.152810348480722,0,0,0,0,0,0,0.00123248609874317,0,0.00668640370890428,0,-0.019604107478086,0.075301578040362,0,0,0,0,0.0814312146180083,0,0,0,0,0,0,0,0,0,0,0,-0.031883817328194,0,0,0,0.00746006385901088,0,0,0,-0.0234317580509502,0,0
X600028.SH,0,0,0,0,0,0,0,0,0.0101501703508716,0.142723582183496,-0.0153508792421172,0,0,0,0,0,0,0,0,0,0,0,0,0.00799468109951877,0,0.116081004912114,0,0,0,0.0543512625215444,0,0,0,0,0.00933931620649741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0197278815261036,0.0337569507136128,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0.555610145704671,-0.0299015307531425,0,0.0036694329918656,0.0673670780883359,0.0798143621411033,0,0,0,0,8.67361737988404e-19,0.0623203734428405,0,0,0,0,0,0,0,0,0,0,0,0,-0.0903401169155753,0.028402182556638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0149650848526081,-0.0104216004028727,0,0,0,0,0,0
X600585.SH,0,0,0,0,0.139142059758989,0,0,0,0,-0.0438012191806377,0.0461213878736972,0,0,0,0,0,0.290228968728661,0,0,0,0,0.0900901477229426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016778439192626,0,0.0049564189126,-0.0376742033237124,0,0,0,8.67361737988404e-19,0,0
X600309.SH,0,0,0,0.177788135968347,0,0,0.0382713857463001,0,-0.0272282787469109,0,0,-0.192891813865397,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111030431428766,0,0.115067422766536,0,0,0.00447152373218059,0.143270719598801,0,0,0,0,0,0,0,0,0,0,0,-0.139560301056344,0,0,0,0,-0.112710611660282,0,0,-0.0168536366787119,0.0219383065642297,0,0,0,-4.33680868994202e-19,0,0
X600019.SH,0,0,0.265592179588101,0,0,0,0,0,0.00835886866772332,0,0,0,-0.0202200382847007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00203289850220661,0,0,0,0,0,0,0,0,0,0.305402716998173,0,0,0,0,0,0,0,0,0,0,0,0,0.0131693941598351,0,0.0246893315353454,0,0,0.0025262692199734,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,-0.0153770637638554,0,0,0,0,0,0,0.0547419726014282,0,0,0,0,0,0,-0.0443403019975724,0,0,0,0,0,1.09534298713215,0,0,0,0,0.0922905349469932,-0.00936575885378371,-0.0463120348710206,0,0,0,0,0.229663019151264,0,0,-0.0523262756809187,0.0179718750699542,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,-0.176452671752894,0,0,0,0,0,0,0,0.143750242535691,0,0,0,0,0,-0.0694861719204578,0,0.0881565326023158,0.0893938180809947,0,0,0,0,0,0,0,0.0853384583438671,0.0401399542137584,0,0,0,0,0,0,0,0,0,0.0836480451316534,0,0,0,0.114706864580034,0.00950837815354566,0,0,0,0,0,0,0,0,0
X000708.SZ,0,0,0.0883128449463959,0,0,0,0,0,0,0,0,0.51963458330528,0,0,0,0,0.164991177017929,0,0,0.239589699911739,0,0,0,0,0,0,0,0,0,0.246605892732077,0,6.93889390390723e-18,0,0,0,0.180439229570793,0.227437410544488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0889859392222498,-0.0444519635737913,0,0,0,0,0,0
X601898.SH,0.212625324446606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.623240322217865,0,0,0,0,0,0,-0.0894563120625798,0,0,0,0,0,0,0,0.0800281835880347,0,0,0,-0.209290967705793,0.0124458577110817,0,0,0,0,0,0,0,0,0.100374220820057,0,0,0,0,0,0,-0.0696568937302025,0.0646618426437593,0,0,0,0.00531777133343282,0,0
X600886.SH,0,0,0,0,0,0.0356734814548673,-0.0719652501900226,0,0.15053649591899,0,0,0,0,0,0,0.169926248302043,0,0,0,0,0,0,-0.19984960139657,0,0,0,0,0.115037628187512,0,0,0.122528996565717,0,0,0,0,0,0,0,0,0,0,0,0,0.0617613848093979,0,0,0,0,0,0.115354776549208,0,-0.0297883064607592,-0.0131203561958099,0,0,0,-0.0232335597371814,0,0
X600010.SH,0,0,0,0,0,0.305185626224869,0,0,0.140960921026535,0.00264131966183861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157080335397539,0,-0.004523810138825,0,0,0,-0.0942090090232324,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114348630584725,0,0,0,0,0.0841127818044668,0,0,0,0.108062883787583,0,0
X600660.SH,0,0,0,0,0.109413389993294,0,0,0,0,0,0,0,0,0,0,0,0.0382572610158488,0,0,0,0,4.33680868994202e-19,0,0,0,0,0.222141861084017,0.0249546397085637,0.00476033575131564,-0.0400238298386561,0,0,0,-0.0317886945089407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0.0100530141394498,0,0,0,-0.00338856729038015,0,0
X601600.SH,0,0,0,0.176057606200699,0,0,0.0737653197818147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0380960929788216,0,0.0151815809646637,0,0.0247409194795436,0,0.0280450651535303,0.129499475076673,0,0,0,0,0,0,0.0121689544726538,0,0,0,0,0,0,0,0.0787957599477189,0,0,0,0,0,0.0177011470944496,0,0.0139954077990937,0,0,0,0,0.0300578984997872,0,0
X600362.SH,0,0,0,0,0,0,0,0,0.0437448670006456,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0595307409134073,0,0,0,0.167106259623072,0.0771969841615307,0.00136612292378375,0.000880257402224158,0.0128577835188136,0.126736112968938,0,0,0,0,0.0869815026222836,0,0,0,0,0,0,0,0,0,0,0,0,0.0114211865040479,0,0.00259476744024988,0,0,0,0,-0.0148912591510195,0,0
X600188.SH,0,0,0,0,0,0,0,0,-0.0555652860619647,0.300922918106169,0,0.0393349391085242,0,0,0,0,0,0,0,0.000655020779680861,0,0,0,0,0.00493262084005572,0.00253029149158213,0.105938092799088,0,0,0,0,0,0,0,0,0.105422569711442,0,0,0,0,0,0,0.0675387762365486,0,0,0,0.14619411894115,0.202281196897771,0,0,0,0,-0.0231485192039302,0,0,0,0,0,0
X600801.SH,0,0,0,0.334897347220865,0,0,0,0.0838613181337995,0,0.0421362643133055,0.0703956024181031,-0.0655699433022767,0,0,0,0,0,0,0,0,0,0,-0.188189538875671,0,0,0,0,0,0,0,0,0.26865535396661,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,-0.0362838357177664,0,0,0.0628911789002561,0.0107829410000501,0,0,0,-2.16840434497101e-19,0,0
X600795.SH,0.0609832540821305,0,0.0201413797958182,0,0,0,-0.0612047134842463,0,0,0,0.0716712178771253,0,0,0,0,0,0,0,0,0,0,0.0781171268267622,-0.0147174634722601,0.0461560461143403,0,0,0,0,0.00984860911622523,0,0,0.118628539382996,0,0.0423922262385905,0,-0.0295456053007871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027433161827353,-0.0207274586586614,0,0,0,-0.0230410500403036,0,0
X601991.SH,0,0,0,0,0,0,0,0,0.085651493694869,0,-0.0588163207454079,0,0,0,0,0,0,0,0,0,0,0,0,0.0206728541094214,0,0.0950282226908499,0,0.0710679192494916,0.0600951998399074,0,0,0.0128591629607226,0,0,0.143909049864176,0.0713101026099668,0.00657846344154965,0,0,0,0,0,0.0335567777463938,0,0,0,0,0,0,0.0239640212601378,0,0,0.0539518385285718,0,0,0,0.0519624141227596,0,0
X600352.SH,0,0,0,0,0,0,0.0708067676812825,0,0,0,-0.0523223131237626,0,0,0,0,0.00800149937436703,0,0,0,0,0,0,0,0.105759728819394,0,0,0,0,0.411435434749349,0,0,0.0652417526409172,0,-0.00759572837493273,0,0.0311090499370234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0474992180367695,0.0682986090227485,0,0,0,0,-0.0193708893678445,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0589404989415838,0,0,0.0623734606193072,0.0891776056254172,0,0,0,0.0319355182014339,0.0136184923729598,0.0800110218565115,-0.0195586371153112,0,0,0,0,0,0,0.0216586639865708,0,0.0677418534758751,0,0.0643846616061617,0,0,0,0,0.0288749986419503,0.0216627674403579,0,0,0,0.0598612819769763,0,0
X000786.SZ,0,0,0,0.406553355577071,0,0.0407595810963679,-0.00309042219384586,-1.73472347597681e-18,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,0.0875119546299679,0.183627690813183,0,0,0,0,-0.253734851558182,0,0,0,0,0,0,0,0,0,0,0,0,0.0155741460578096,0.205917094245671,0,-1.73472347597681e-18,0,0,0,0,-0.0169092514891115,0,0
X600111.SH,0,0,0,0,0,0,0.0486020726880615,0,-1.73472347597681e-18,-0.0236420385244455,-0.150132537997333,0,0,0,0,0,0,0,0,0.0747592589233411,0,0,0,0.166971277021902,4.33680868994202e-19,0,0,0,0.104921177635552,0,0,0.161375045399137,0,-0.0427890097248372,0,-0.0207877206543808,0,0,0,0,0,0,0,0,0,0,0,0,-0.115580754128487,0,0,0.000530667476858187,-0.0213130116700327,0,0,0,-0.0528872842012828,0,0
X002460.SZ,0,0,0,-0.173870098113157,0,0,0,-0.00981276601698947,0,0.0448080448080481,-0.0349348882482709,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0.138109120977941,0,0,0,0.105047870912313,0.459322509499786,0.324533374313885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0137525034152803,0,0,0,0,0.0168303957045201,0,0
X600027.SH,0,0,0,0,0,0,0,0.326828216758302,0,0,0,0,0,0,0,0,0,0,0,0.10702766173131,0,0,0,0.00579132250468139,0,0,0,-0.0343970899712539,0.017680190284035,0,0,0,0,0,0,0,0,0,0,0,0,0.245506629109874,0,0,0,0,0,0,0.0341451324335741,0,0,-0.0210081009589747,-0.00185501146951657,0,0,0,0,0,0
X002271.SZ,0,0,0,0.117308427608254,0,0,0,0,0,0,0,0,0,0.0500319704223645,0,0.0152118565712566,0,0,0,0,-0.0108662511948316,0,0.235746417541865,0,0.00855935105188738,0,0.255149873138635,0.117565012894084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.424579244887851,0,0,0,0,0,0,0,0,0.0404821065618732,0,0,0,0,4.33680868994202e-19,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0.0959334809141336,0,0.307153003366695,0,0.237039149765319,0.0632348628683085,0,0,0,0,0,0,0,0,0.0669606874769349,0,0,0.0290044097200133,0,-0.0294699321537529,0,0,0,0,0,0,0,0,0,0,0,-0.0202073323346297,0.0662777413560863,0,0,0.0753375023536003,0,0,0,0,-0.0221048842271565,0.018913510780191,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0.0174432014188945,0,0.0671128271131755,0,0.00811305094227506,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0.0283625862966532,0,0,0,0,0,0,0,0.164420641846626,0,0,0.0181926688513767,0.101459239624758,0,0,0,0,0,-0.104128815124381,0,0,0,0,0,0,0.0478656857477924,0.224022545609543,0,0.0292578019388948,0.0375190119228623,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0.28407390819137,0,0,0,0.220412919950978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0879081067656725,0,0.0942246305629123,0.0895790514307297,0.819892448603263,0.120030003250172,0,0,0.0939095455022103,0.0704075640915002,0,0,0,0,0,0,0,0.248299736985535,0,0,0,0,-6.93889390390723e-18,0,0.100692677102479,0.0493120139715109,0,0,0,0,0,0
X002353.SZ,0,0,0,-0.0312819787083016,0,0,0,0,-0.279638790499073,0,-0.0539662150071864,0,0,0,0,0,0,0,0,0.225163290315692,0,0,0,0.0985503341552457,0,0,0,0,0,0,0,0.131538709106864,0,0,0.219314937052218,0,0,0,0,0.502143783605156,0,0,0,0,0,0,0,0.122724501531986,0.0396258766499154,0.130740211470124,0,-0.0559896219657402,-0.0110384735446648,0,0,0,0,0,0
