,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600019.SH,X600547.SH,X000708.SZ,X600011.SH,X002460.SZ,X601898.SH,X600660.SH,X600010.SH,X601600.SH,X600801.SH,X600886.SH,X002466.SZ,X600362.SH,X000786.SZ,X002271.SZ,X600688.SH,X600352.SH,X600188.SH,X600795.SH,X601991.SH,X601992.SH,X600111.SH,X000723.SZ,X002353.SZ,X600027.SH,X600176.SH,X600299.SH,X600426.SH,X600489.SH,X600516.SH,X000792.SZ,X000898.SZ,X600583.SH,X000401.SZ,X601158.SH,X600219.SH,X000932.SZ,X000553.SZ,X000709.SZ,X000883.SZ,X600612.SH,X002080.SZ,X600486.SH,X000630.SZ,X600160.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0.0304193443922373,0.19362669761926,0,0,0.130243270210222,0,0,0.0537487451382981,0.00357045919832051,0,0,0.0737440541391994,0,0,0,0,0.0354246737162069,0,0,0,0,0,0,0,0.095862591853293,0,0,0,0,0,0,0,0,0,0,0,0.193034741506104,0,0,0,0,0,0,0,0,0,0,0.0277889796033398,0,0
X600028.SH,0.292140193892467,0,0,0,0,0,0,0,0,0,0,0,0,0.0324823815506677,0,0,0.0361045895193267,0,0.0230425635304028,0,0.0851624300261884,0,0,0,0,0,0,0,0.0290069757820039,0,0,0,0,0,0,0,0,0.083121553215628,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,-0.0132265549625165,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0.0234792539436435,0,0,0,0.0173615944858658,0,0,0,0,0,0,0,0,0,0,0.0197343011654015,4.33680868994202e-19,0.277807313097883,0,0,0.00685493280492666,0,0.0372502306518073,0,0,0,0,0,0,0,0,0.196495974548015,0,0,0,0,0,0.0611470715938663,0,0,0,0.00911633923707134,0,0,0,0,0,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0.0101427353899576,0,0,0,0,0,0,0.373419172038396,0,0,0,0.0188086842877028,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0393021486842379,0,-0.0324670486161737,0.00689234819527803,0,0,0.176002130353418,0,0,0.247314304762174,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0.00878583319076537,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0.12843315723586,0,0,0.0592033188045958,0,-0.102936591299363,0.0820907263715901,0,0,-0.141463861764334,0,0,0,0,0,0,-0.0355334457856318,0,0,0,0,0,0,0.162929724485723,0,0,0,0,0,0,0,0,0,0,0,0.283428653920522,0.0770481154424498,0,0,0.0353688928885017,-0.0199064592795439,0.000156749952172449,0,0,0,3.46944695195361e-18,0,0
X600019.SH,0,0,0,0,0,0,0,0.0510015775649749,0,0,0,0,0,0,0.0392655717777397,0,0.0327405980459972,0.107377623555553,0.0761526902543882,0,0.0652163261242486,0,0,0,0,0.0649915087636772,0,0,0,0,0,0,0,0,0,0,0.164872720758019,0.020234223078037,0.0879639171691978,0,0.171655495579013,0,0,0,0,0,0.0112145982731658,0,0,0,0,0,-0.0041712688795394,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,-0.01063749951693,0,0,0,0,0,0,-0.0448808328157662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.943258186556764,0,0,0,0,0,0,0,0,0,0,0,0.244652613813154,-0.0310957939592862,-0.0105758628616455,0,0,0,0.0108171871633857,0,0,0,0,1.73472347597681e-18,0,0
X000708.SZ,0,0,0,0,0,0,-0.073742678319172,0,0,-0.0337360492301172,0,0,0,0,0,0,-0.129271531230775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.394395849743173,0.0529271963524103,0,0,0,0,0,0.206785274235911,0,0,0,0,0,0,0,0,0.234197884320971,0,0.286111924028498,0,0.0248498777430624,-8.67361737988404e-19,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0.00331601199332528,0,0,0,0,0,0,0.0102626227458574,0,0,0,0.0750091508375983,0,0,0.322444632118385,0,0,0,0.00603135453336773,0,0,0,0,0,0,0,0,0,0,0,0,0.00147902495937904,0.182429482457397,0.153461509678826,0,0,0,0.0593914452929207,0,0,0.0485269560617861,0,0,0,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0.278470990531862,0,0,0,0,0,-0.0966298439872626,0,0.204365070887841,-0.2000439640871,0,0.0742928875262398,0,0,0,0,0,0,0,0.0999520893840252,0,0,0.0467735727906577,0,0,0,0,-0.261000661502304,0,0.283813003847942,0,0,0,0,0,0,0,0,0.278957387770914,0,0,0,0,0,0.017082943759956,-0.149050531630078,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0.0442616069645009,0,0,0,0.0569455399440556,0,0,0,0,0,0,0.0713570398679116,0,0.49488607545738,0,0,0,0,0,0,0,0,0.097087901414721,0,0,0.0227798943297608,0,0,0,0,0,0.0748000454795022,0,0,0,0,0.046168077440803,0.00303164917091268,0,0,0,0,0,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0.0561261735366572,0,0,0.0222211768822451,0,0.0148282603978248,0,0,0,0,0,0,0,0,0.0196688944108172,0,0,0.014777526080969,0,0,0,0,0,0.0733854694705791,0,0,0,0,0,0,0.0755927636572228,0,0.203839013875388,0,0,0,0,0,0.0643889166700689,0,0,0,1.73472347597681e-18,0,0,0.0978986223822599,0,-0.00203834101673205,0,0,0,0,0.024992207638322,0,0
