,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X601898.SH,X600188.SH,X600660.SH,X600019.SH,X600585.SH,X601600.SH,X600886.SH,X600011.SH,X600547.SH,X000792.SZ,X600010.SH,X600111.SH,X600795.SH,X002460.SZ,X600362.SH,X002466.SZ,X000301.SZ,X000708.SZ,X600489.SH,X600160.SH,X600803.SH,X600027.SH,X601991.SH,X000807.SZ,X000786.SZ,X600219.SH,X600426.SH,X000983.SZ,X002128.SZ,X000408.SZ,X000877.SZ,X600176.SH,X601699.SH,X000630.SZ,X601168.SH,X600096.SH,X600985.SH,X000933.SZ,X002353.SZ,X600378.SH,X002271.SZ,X000831.SZ,X600157.SH,X600995.SH,X600352.SH,X000883.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0.266929408829089,0,0.114274241754235,0,0,0,0,0.29111260929448,0,0,0,0,0,0,0,0,0.405728731642443,0,0,0,0,0,0,0,0,0,0,0,-0.0331762430337458,0,0,0,0,0,0,-2.77555756156289e-17,0,0,0,0,0,-0.210506908741551,0,0,0,0,0,0,0,0,0,-0.0123090757829396,0,0,-0.065385209884412,0,0
X601088.SH,0.0810757065807269,0,0,-0.0609564685151457,0.301707651245398,0,0,0,0,0.0381187411006071,0,0,0,0,0,0,0,-0.0316193565510834,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0.0519774774005114,0,0,0,0,0,0,0,0,0,0.137602564125415,0,0,0,-0.0353782949689666,0,0,0,0,0,0,0,-0.0330377419923426,-0.0132388391824809,0,0,-0.0320336516660415,0,0
X600028.SH,0.669800989817632,0,0,0,0.114614120337848,0,0,0,0,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,-0.00895903594843428,0,0.0625045211994119,0,0,0,0,0.0521580225433138,0,0,0,0,0,-0.0299219980564234,-0.140328632957585,0.00154282812934906,0,0.139380266048769,0,0,0,0,0,0,-0.0574068914710915,0,0,0,0,0,0,0,-0.0335262508778012,0,0,0,0,-0.0546794956769023,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.425377646128915,0,0,0,0,0,0,0,0,0,0.14652899615721,0,0,0.0529151719234341,0,0,0,0,0,0,0,0,0,0.0453176296610323,0.111262506077937,0.0140816165654467,0,0,0,0,-0.0179893766297279,0,0,0,0,0,0,0
X601898.SH,0.330165178360861,0,0,0,0,0,0,0,0.0503373630231224,0,0,0,0,0,0,0,0,0,0,0,0.0162360209545184,0,0,0,0.0772851841378546,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.111742504415237,0,1.73472347597681e-18,0,0
X600188.SH,0,0,0,0,0.186107186977043,0,0,0,0,0,0,0,-3.46944695195361e-18,-0.195456290877004,0,0,0,0,0,0,0,0,0,0,0,0.161032373238415,0,0,0,0,0,0.0906413344007306,0,0,0,0,0.398729604384618,0,0,0,0.0111402208786915,0,0,0.263489837616191,0.0952060528454995,0,0,0.0757013459167767,0,0,0,0,0,0.045756771060073,0,0,-0.0585831380476027,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.190774257359492,0,0,0,0,0.0763725720260499,-0.247400654188759,0,0.184742791511872,0.140911650596569,-0.0364071891804566,0,0,0,0,0,0,-0.125886663122257,0,0,0,0.108299639400488,0,0,0,0,-0.081266447511901,0,0,0,0,0,0,-0.00383898290953344,-0.09408327205932,0,0,-0.0843462245074219,0,0,0,0,0,0
X600019.SH,0.265354382080309,0,0,0,0,0,0,0,0,0.171125285347671,0,0,0,0,0.0661952100210045,0,0,0,0,0,0.128941615345925,0.121029833535452,0,0,0,0,0,0,0,0.0458754398501411,0,0,0,0,0.0276975216343018,0,0,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,-0.0152552071982646,0,0
X600585.SH,0,0,0,0,0.222485607534101,0,0,0,0,0,0,0,0,0.108222211555772,0,0,0,0,0,0,0.0393017025572352,0.0225419190819136,0,0,0,0,0.162539321451829,0,0,0,0,0,0,0,0.241956506092448,0,0,0,0,0,0.0204505435437418,0,0,0,0,0,0,0,0,0,0,0,0.014727168429317,0,0,0,-0.0257646380883968,0,0
X601600.SH,0,0,0,0,0,0,0,0.0218791936301431,0,0,0,0,0,0,0,0,0,1.38777878078145e-17,0.927301069960061,0,0,0,-0.0101490219031892,0,0,0,0,0.101250033530835,0,0.421211234942464,0.0856140664738574,0,0,0.346886522574113,-0.240712129994256,0,0,0,0,0,0,0,0,0,-0.133190737348048,0,0,0,0,0,0,0.00819880023178162,0,0,0,0,0.0953464794118514,0,0
X600886.SH,0,0.122974175684317,0,-0.0241175398556102,0,0,0,0,0,0,0,0,0,0,-0.0109255365994904,0,0.498443936104268,-0.084150329000647,0,0,0,0,0,0,0.0622332782505887,0,0,0,0,0,0,0,0,-0.0523964450031607,0,0,0,0,0,0,0,0,0,0,-0.0534308460462889,0,0,0,0,0,0.104551017482049,-0.00192658863552343,0.0588093377052173,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0.0568889897783296,0.0363761666311441,0,0,0,0,0,0,0,0,0,0.0764802275328681,0,0,0,0,0.443509670506718,0.0951970461773021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0501780014558752,0,0,0.0282272371994779,1.0842021724855e-19,0.061641336879641,0,0,0,0,0,0,0,0,-0.00314995867002809,0,0
X600547.SH,0,0,0,0,0,0.0758328507419884,0,0,0,0,0,0,0,0,0,0,0,0.0763800782974722,0,0,0,0,0.605463670880024,0,0.0168799391321303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0262439437055114,0,0,0,0,0,0,0,0,0,0,0,0,-0.0195788040466006,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.133944800544195,0,0.198447878136554,0,0,0.1649823270412,0,0.033734138558895,0,0.230854525870865,0,0.0588336026502017,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0.173782353017792,0,0,0,0,0,0,0,0,0,0.00896043989182137,0,0,0,0,0,0,-0.0372818716198133,0,-5.42101086242752e-20,0,0.0498687876391114,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0.146834504342105,0,0,0,0,0,0,0,0.27224096776124,0,0.0335721902918218,0,0,0.0243085174694989,0.0131140303593374,0,0,0.0760200381365677,0,0,0,0,0,0,0,0,0,0.080439519633235,0,0,0,0,0,0,0,0,0,0.137013667723535,0,0.0862540291169994,0,0,0,0,0,-0.0219186590603784,0,0,0,0.0944072175906594,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.281986887389362,0,0,0.184783589129401,0,0.040735736217972,0,0,0,0,0,0,0,0.0311054006753259,0,0,-0.0332226129104895,0,0,0,-0.0701419847725844,0,0,0,0,0,0,0,0,0,0,0.402519823143994,0,0.138584331263206,0,0,0,0.0331861987121119,0.0161743113646078,0,0,0,0.0850571121626795,0,0
X600795.SH,0,0,0.122951702323694,0,0,0,0,0,0,0.127358069292882,0.277131664035673,0,0,0,0,0,0,0,0,-0.0595627006961776,0,0,0,-0.0705143399331669,0.093929301234094,0.0927489498230087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0552604810883125,0,0,0,0,-0.025981405806375,-0.00726410563527549,0,0,0,0,0,0
X002460.SZ,0,-0.186111570242138,0,0,0,0,0,0,0,0,0,0,0,0.344997355118705,0,0,0,0,0,0.426366517107736,0,0.243142062071877,0,0,0,0,0,0,0,0,0,0,0,0,-0.0776134504572057,0,0,0,0,0,0,-6.93889390390723e-18,0,0.134906324525466,0,0,0,0.149386198444369,0,0,0,0,0,0,0,0,-0.0411055802277273,0,0
X600362.SH,0.218154432963854,0,0,0.103398829248658,0,0,0,0,0,0.196229083762431,0,0,0,0,0,0,0,0.115660819613557,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0.0695542189281408,0,0,0.167991986105423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00866321927780394,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,-0.00295301180667544,0,0,-0.184617036522853,0,0,0,0,0.793180837885856,0,0,0.0392303167080947,0,0,0,0,0,0,0,0,0,0.0401013395182917,0,0,0,0.0736471331168096,0.0396828547713884,0,0,0,0,0,0,0,0.12868193484464,0.0291766743963786,0,0.0770761406754276,0,0,0,0,0.0321147825331569,-0.072818256999557,0.0530297745821899,0,0,0.00171100201465234,0,0
X000301.SZ,0,0,-0.0811768796780976,0,0,0,0,0,0,0,0,0,0,0,0.188332778905072,0,0,0,0,0,0,0,0.206687215313924,0,0,0,0,0,0,0,0,0,0,0,0.136107724982182,0,0.181886055519446,0,0,0.117234274972826,0,0,0,0,0,0,0,0,0.462590777401439,0,0,-0.0585728184508508,-0.0445854707325754,0,0.230276841593577,0,0.062423386258033,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0767982887713852,0,0,0.170806794968756,0,0,0,0,0,0,0,0.0876663112424658,0,0,0.0350194717671256,0,0.146821988419574,0.241129874275466,0,0,0,0,0,0,0,0,0.135288497990727,0,0,0,0.0231861715186427,0.0147805702747801,0,0,0,0,0,0,0,0,0,0,-0.0209148283264907,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.805870387065229,-0.0386296457725974,0,0,0,0,0,0,0.112364172451677,0,0,0,0,0,0,0,0,0.204898696748883,0,0,0,0,0,0,0,0,0,0,-0.0662388696100602,0,-0.14634050821514,0.289827357572669,0,0.00487598022014936,0,0,0,0,0,0,0.0259390748906188,-0.0240953055032934,0,0,0,0,0
X600160.SH,0,0,0,0,-0.135633062248414,0,0.0628019298967362,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0.0786886242886453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.222752822234891,0,0.516658687441431,0,0.110016017925409,0.189007817240334,0,0,0,0,0,0,0,0,0,-0.0501777405493237,0,0,-0.105090718728982,0,0
X600803.SH,0.0281370824503701,0,0,0.245346219190632,0,0,0,0,0,0,0.318051113978496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.12025232324541e-05,0,0,0,0,0,0.0934824578208744,0,0,0,0,0,0,0,0,0,0,0.159412000770153,0.174762267858222,0.146357133888663,0.0146939060337039,0,0,0,0,0,0.0715063468980987,0,0,-0.284441530179692,0,0,0,0
X600027.SH,0,0,0,0,0,0.0351338767436707,0,0,0,0,0,0.430709785481881,0,0,0,0,5.42101086242752e-20,0.11738245949171,0,0,0.0432697804439889,0,0,-0.0418791605488152,0.0737405823356401,0,0,0,0.0190818794656669,0.191498768528877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0251081977535034,0.00712779531404837,0,0,0,0,0,0,0,0,0,-0.0332614408891537,0,0
X601991.SH,0,0,0,0,0,0,0,0,0.00211336156012135,0,0,0,0,0,0.0600271730247951,0,0,0,0,-0.0966605829611534,0,0,0,0,0.0638118453567798,0,0,0,0,0,0,0.440528953159192,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,-0.0141992606649374,0.185555713283358,0,0,0,0,0.0290324838834762,0.0435949777509521,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0,0,-0.0216506087759788,0,0.314273262703916,0,0,0,0,0,0.0135731198481688,0,0,0,0,0,0,0,0,0.167110964702056,0,0,0,0.0198562832751202,0,0,0,0,0,0.00204538960518281,0,0,0,0,0,0,0.176711263760234,0,0.0394843231550595,0,0,0.0442488204191016,0,0,0,0,0,0,0,0,0,0.00781232808690628,0,0
X000786.SZ,0,0,0,0,-0.0938548416593473,0,0,0,0,0.247034265130644,0,0,0,0,0,0,0,0,0,-0.014634685209176,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.256994288762694,0,0,0.173423514539651,0,0,0.038255288879253,-0.0208452981831128,0,0,0,0,0,-0.0629230778624634,-0.0314665299677584,-0.149297008402182,0,0,-1.73472347597681e-18,0,0
X600219.SH,0,0,0,0,0.0593326207760234,0,0,0.192437451088504,0,0.477618476700882,0,0,0,0,0,0.0374608072104868,0,0,0,0,0,0,0.054973590502635,0,0,0.0685710318795548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.059630843575878,0,0,0,0,0,0,-0.079046528261951,0,-0.0238788681427234,0,0,0,0
X600426.SH,0,0,-0.374964747564633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0603039943626528,0,0.114963579851509,0.0384020522010457,0,0,0,0,0,0,0,0.238055361672754,0,0,0,0.185400357868706,0,0,0.235413501604482,0,0,0,0,0,0.313772407956704,0.126151157836613,0,0,0,0,0.032064492717082,0,0,0,0,-0.0381659205606506,-0.00105454228850783,0,0,-0.0545712254455573,0,0
