,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600011.SH,X600309.SH,X600010.SH,X600547.SH,X601898.SH,X601991.SH,X600660.SH,X600688.SH,X600886.SH,X601600.SH,X600795.SH,X600027.SH,X600362.SH,X600188.SH,X601992.SH,X000898.SZ,X002466.SZ,X600176.SH,X600111.SH,X600352.SH,X600299.SH,X600516.SH,X000709.SZ,X002460.SZ,X600489.SH,X601158.SH,X000629.SZ,X600808.SH,X600801.SH,X600219.SH,X000786.SZ,X300072.SZ,X000825.SZ,X000883.SZ,X000539.SZ,X000553.SZ,X000301.SZ,X600612.SH,X000408.SZ,X600583.SH,X600339.SH,X002271.SZ,X000792.SZ,X000027.SZ,X000630.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.0822681824199821,0,0,0,0,0,0.0351656513015939,0,0.0878019209016462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00411225505722565,0,0,0,0,0,0,0,0.270290512150202,0,0,-0.125505532577729,0,0,0,0,0.153361573138303,0,0,0,0.231352536631115,0,0,0.0532583207172322,0,0,-0.0233124670435293,0.0480298898520237,0,0,0,0,0,0
X600028.SH,0.593031819790103,0,0,5.42101086242752e-20,0.0311360867214378,0,-0.0179134346038032,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0.165224486383124,0,0.0409937606865327,0,0,0,0,0,0,0,0,0,0.0236885262271736,0,0,0,0,0,0.0281947184579015,0,0,0.0458355295255213,0.163099282993913,0,0,0,0,-0.0238295993437818,0.0593261468448835,0,0,0,0,0,0
X601088.SH,0.426969897194157,0,0,0.0267393710891633,0,0,0,0,0,0,0,0,0,0,0,0,-0.137362003763203,0,0.122322804426799,0,0,0.0346648196591643,0,0,0,-0.0167703045859951,0,0,0,0,0,0.0710961215957659,0.060827544464343,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,-0.0162550137405664,-0.225629378619398,0,0,0,0,0
X600585.SH,0,0,0,0,0,0.125283558794382,0,0.015853913682603,0,0,0,0,0,0.134052886572304,0,0,0,0,0,-0.0769693672741415,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0.0910470388052312,0.555466813611731,0,0,0,0,0,-0.0665903784700455,0,0,0,0.133371890734759,0,0,0,0.129150095970128,0,0,0,0.00191291765850467,0,0,-0.106168047358585,0,0,0,0
X600019.SH,0,0,0,0,0,0,0.00518346180057252,0,0,0,0,0,0,0,0,0,0,0,0.0753704453491156,0,0.548637397620913,0,0.0585570204946367,0,0,0,0.099440235136693,0,0,0,0,0,0,0,0,0,0.068712374398747,0,0,0,0,0,0.0460491321487469,0,0,0,0.00447507303108125,0,0,0,0,0,0.0314591073524914,0,0,0,0.0636243792239708,0,0
X600011.SH,0,0,0,0.171336834272654,0,0,0,0,0,0,0,0,0,0,0,0,0.637541974009113,0,0,0,0,0,0,0,0,0,0,0,0,-0.269035916324994,0,0,0,0,0,0.110381715080356,0,0,0,0,0,0,0,0,0,0,0,0.00774357205178778,0,0,0,-0.00322194592446806,0.0329063901558172,0,0,0,0,0,0
X600309.SH,-0.208658634871797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23358237134119,0,0,0,0,0,0,0,-0.390091238455172,0,0,-0.289418269235782,0,0,0,0,0,0,0,0,0,0.444554561228,0,0,0,0.579956728495461,0,0,0,0,0,0,-0.581691890861101,-0.0485830148958822,0.0880331896906719,0,0.0122689602468643,0,0,0,0
X600010.SH,0,0,0,0,0,0.0687039668291174,0,0,0,0.164540452043062,0,0,0,0,0,0,0,0,0,0.165312442725812,0,0,0,0.0134881999284436,0,0,0,0,0,0,0,0,0,0.0272040517428334,0.148828116017695,0,0,0,0,0,0,0.000349636698502104,0,0,0,0,0,0,0.0186926960744544,0,0,-0.0072714730906917,0,0,0,0,0.0761365691560619,0,0
X600547.SH,0,0,0.0318446989579197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101081110544246,0,0.163247442330368,0.495040367590666,0,0,0,0,0,0,0.0180943769431802,0,0,0,0,0,0.027232679626094,0,0,0,0,-0.0572415822206115,0,0,0,0.00306897987116515,0,0,0,0,0,0,0
X601898.SH,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0296839200137273,0,0,0.0503196082495602,0,0,0,-0.0693423441605457,0,0,0.0183509808068023,0.185083929409122,0,0,0.126185280280271,0.0607511644556405,0,0,0,0,0,0,0.0727017358582299,0.120563094738934,0,0,0,0.172680793856096,0,0,0.151282195163295,0,0,-0.0198452272566885,0.0185989870590469,0,0,0,-0.0669636400806016,0,0
X601991.SH,0,0,0,0,0,0,0.00218468244324295,0,0,0.0684341338837981,0,0,0,0,0,0,0,0,0,0,0,0.126156095090419,0,0,0,0,0,0,0,0,0,0,0.0622197962955937,0.109598391335506,0,0,-0.0219270874971712,0,0,0,0,0.0331575129330136,0,0,0,0,0.0141299144011711,0,0,0,0,-0.0227633421686615,0.00564177759845636,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,-0.229867671871983,-0.0568963241569366,0,0.362494250701263,0,0,0,0,0,0.207528412577335,0,0,-3.46944695195361e-18,0,0,0.067960417976404,-0.211014394725221,0,0,0,0,0,0.121185003731356,0,0,0,0,-0.0799563703958421,0,0,0,0,0,0.155497669653584,0,0,0.0364192810565729,0.332206985767579,0,0,0,0,-0.00760901244632061,0.00975557091242701,-0.0596130642624549,0.023931009881684,0,0,0,0
X600688.SH,0,0,0,-0.00238310596616677,0,0,0,0,0,0,0,0.390191660606386,0,0,0,0,0,0,0,0,0,0,0.0240530096119583,0,0,0,-0.0908475255142041,0,0,0,0,0,0.444461920446527,0,0,0,0,0,0,0,-0.0222497393106418,0,0,0,0.0488013429787474,0,0,0,0,0,0.0299492665016546,-0.0135393063333224,0.0308902029754972,0,0,0,0,0,0
X600886.SH,0,1.66380360080277e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.216840450395371,0.03383628893286,0,0,0.0606741962715594,0,0,0.094717224428727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0360859935616828,0.0506395155924516,0,0,0,0,0,0.00548163469459807,0.018309964211117,0,0,0,0.0710001135325845,0,0
X601600.SH,0,0,0,0.157750227248203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0376634426663562,0,0.109953754130003,0,0,0,0,0.0942410929268447,0,0.0413236791349872,0,0,0.0211440216343836,0,0,0,0,0.0226751159346217,0.0415200851693219,0,0,0,0,0,0.0190878815914982,0,0.127598734688901,0,0,0,0,0,-0.00291046082809224,-0.0432678648029166,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0432382429791535,0,0,0.0822075379660495,0,0.0705016440186338,0,0.0769602089530627,0,0,0.0783973361462773,0,0,0.0297991000153332,0.0403073191367002,0,0,0,0,0,0,0,0,0,0,0,0,0.00694269587053845,0,0.00207057639923264,0.122833113762741,3.46944695195361e-18,0,0,0,0,0,0.000417686001558136,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0.425952426495737,0,0.032112462273441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0178498754518115,0,0,0,-0.00562048671540378,0,0,0,0,0,0,0.217249473980972,0.217008464484881,0.0989488274541013,0,-0.166393304624866,0,0,0.0263164070100432,0,0,0,0,0.0131935003563875,0,-0.33008395534988,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0.157751073150246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0446312847380132,0.0786343131590076,0.155522644755878,0.141120416221386,0,0,0,0.00202326573044284,0,0,0,0,0.0406625893074278,0.0160210848637354,0,0,0.0764028235786905,0,0,0.0428953015428683,0,0,0,0,0,0,-0.00349947228142505,-0.00388927457208776,0,0,0,0,0,0
X600188.SH,0,0,0.431545843994721,0,0,0,0.0312678174042343,0,0,0,0,0.704028413122689,0.439475585343591,0,0,0,-0.042470007141215,0,0,0,0,0,0,0,0,0,0,-0.144729004615739,0.00911165204074684,0,0,0,0,-0.0430007331461013,0,0,0.136142568142765,0,0,0,0.0634358740032206,0,0,0,0,0,0,0,0,0,0,-0.00975433362629423,0.0694951815249039,0,0.0879965176747788,0,0,0,0
X601992.SH,0,0,0,0.104865367063753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0.147023223830044,0,0.235179013413471,0,0,0,0,0,0.181114383125454,0.00981874744579032,0.0563761417141925,0.199476259997608,0,0,0,0,0.00887420217251486,-0.0436887391207177,0,0,0,-0.00984534564625448,0,0
X000898.SZ,0,0,0.0438811557321935,0,0.584555106929603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126521201020479,0,0,0,0,0,-0.0249029003719824,0,0,0,0,0,0,0,0.191289635267133,0,0,0,0,0,0,0,0.076579377175156,0,0,0,0,0,-0.101134889920328,0,0,-0.027309512658745,0,0,0,0,0,0.0072361838945789,0,0
X002466.SZ,0,0,0.0952076442045805,0,0,0,0,0.00265180308059182,0,0,0.296236490876313,0,0,0,0,0,0,0,0.0275516574240327,0,0,0,0,0,0,0,0,0,0.806102197952623,0,0,0,0,0,0,0,0.089454231178283,0,0,0,0,-0.117181278922229,0,0,0,0,0.036738334586444,0.0698241230454465,0,0,0,0,0.0378256925607735,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0122593412280093,0,0.163120068740916,0,0,0.168374997767663,0,-0.0497170460736777,0.0135263997491416,0.262594741113795,0,0,0.231185285077443,0.143180261300773,0,0,0.281334104134508,0,0,0,0.0572886853019996,0,0,0,0,0,0.149563370279859,0.00447292005507756,-0.00889661613108647,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.486408588542819,0,0,0,0,0,0,0,0,0,0,0.0756490929327865,0.0684064614550201,0,-1.73472347597681e-18,0,0,0.0309403205663901,0,0,0,0,0.0435237714281252,0,0,0.13124621404576,0,0.0550878783419522,0,0,0,0.0400086005025496,0,-0.119190010054021,0,0,0,0.0156047129152019,0,0,0,0,0,0,0
