,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X600585.SH,X002460.SZ,X002466.SZ,X600019.SH,X000792.SZ,X601898.SH,X600011.SH,X600660.SH,X600111.SH,X600010.SH,X002271.SZ,X000708.SZ,X000301.SZ,X600547.SH,X601600.SH,X600886.SH,X000877.SZ,X600795.SH,X600426.SH,X600362.SH,X600176.SH,X601699.SH,X600027.SH,X601991.SH,X600803.SH,X000983.SZ,X000786.SZ,X600995.SH,X000629.SZ,X600160.SH,X000408.SZ,X600096.SH,X000723.SZ,X600219.SH,X600489.SH,X002080.SZ,X000807.SZ,X600378.SH,X000630.SZ,X000933.SZ,X600348.SH,X600141.SH,X600688.SH,X600157.SH,X000932.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0.619444351713178,0,0,0,0,0,0,0,0.320134137097258,0,0,0,0,0,0,0,0,0.030009761371253,0,0,0,0,0,0,0,0,0.0110332611697349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00525880877657074,-0.026960124704242,-0.0133130374148811,0,0,0,0,0,0
X601088.SH,-3.46944695195361e-18,0,0,0,0.396519667371572,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0.00716853504461645,0,0.0294785502697467,0.00504943234433044,0,0,0.163684033228367,0,0.0280434313460551,0,-0.0674182625335328,0.0175044509108612,0.1227109999144,0,0,0,0,0,0,0,0.0258583933732689,0,0,0,0,0,0,0,-0.0134423882993453,0.0103040366091419,0,0,0,0,0,0
X600028.SH,0.644560443853869,0,0,0,0,0,0,0,0,0,0,0,0,0.0269794547346236,0,0,0,0.00324765973640833,0,0,0.00268919797337062,0,0,0.00606689138963048,0,0,0,0,0.0474471200756754,0.00924568277257043,0,0,-0.0220898648063118,0,0,0,-0.058523022830422,0.0700988812634715,0,0,0,0,0,0,0,0,0,-0.0981931012675464,0,0.0290376139959053,0,0.00290141231168048,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0182021362223227,0,0,0.178758560892606,0,0,0,0,0,0.364990151505664,0,0,0,0,0,0,-0.0664475220889317,0.287371970951577,0,-0.027371533461867,-0.306783402836618,0,0,0,0,0,0,0.0548502283343754,0,0,0,-0.0259162827535209,0,0,0,0,0,0.00926939006815384,-0.0565140637095308,0,0,0,0,0,0
X600188.SH,0,0.667392418999622,0,0,0,0,0,0,0,0,0.0234072130382839,0,0,0,0,-0.0952759572704693,0,0.126276712057076,0,0,0,0,0.0342195121524645,-0.0139095532259861,0,0,0.0235884903934622,0,0,0.0445437207931894,0.0758918917751676,0,0,0.0584492265351478,0,-0.0753404076643905,0,0,0,0,0,0,0,0,0.262135718873143,0,-0.0588307416948353,0,0,0,0,0.00241370279271581,0.0627098611041275,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,-0.0137914471220162,-0.0567373030831675,0,0,0.000785668050150589,0,0,0,0,0,0.269365739306312,0,0,0,0,0.383552342041193,0,0,0,0,0,0.00951678023292373,0.0876300988245192,0,0,0.235319579655217,0,0,0,0,-0.0168128227614828,0,0,0,0.024990867257086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0.43270426214184,0,0.149172016665336,0,0,0,0.0140718318938958,0,-0.00142895179091623,0,0.00598079660369843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.062794539780759,0,0,0,0,0,0.0892708121908737,0,0,0,0,0,0,0,0,0,0,0.00322576381017015,0.0316546871553315,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0.617401786675142,0,0,0,0,0,0,0,0,0.142780456416842,0,0,0,0,0,0,0,0,0,0,0.0546304212477989,0,0,0,0,-0.0680208919906252,0,0.0905351361844607,-0.0266579328667274,0,0.195895739664545,0,0,0,0,0,0,0,0,0.0952551134764447,0,-0.0714503006897174,0,0,-0.0606637090467126,-0.0217658038623607,-0.0487872771575896,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0.0880242338097737,0,-0.107689578654945,0,0,0,0.0406533580965019,0,0,0,0,0,0,0,0.346577670869698,0,0,0,0.190286036797621,0,0,0,0,0,0,0,0.00479678101457813,-0.0721739725403211,-0.0133829975824133,-0.04221334634749,0,0,0,0,0,0,0,0,0,0,0,0,0.0594670958231303,0,0.0928644908598423,0,-0.0064728285619478,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0.537361612336538,0,0,0,0,0,0,0.163121082057798,0,0,0,0,0,0,0,0,0,0,0,0.0271065211640494,-0.0554415402879982,0,0,0,0.0853569831597296,0.0162692831864802,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0.0537769295417619,0,0,0,0,0,0,0,0,0.0533865025597083,-0.0258496246497276,0,0,0,0,0,0,0
