,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X601898.SH,X600188.SH,X600019.SH,X600547.SH,X600886.SH,X600585.SH,X600011.SH,X600660.SH,X601600.SH,X600795.SH,X000792.SZ,X600489.SH,X600362.SH,X600010.SH,X000708.SZ,X600111.SH,X600803.SH,X600027.SH,X002460.SZ,X601991.SH,X600160.SH,X000301.SZ,X600426.SH,X002466.SZ,X000983.SZ,X601699.SH,X000786.SZ,X600176.SH,X600219.SH,X000807.SZ,X600985.SH,X002128.SZ,X000630.SZ,X000933.SZ,X000877.SZ,X601168.SH,X600096.SH,X000408.SZ,X000883.SZ,X000027.SZ,X600378.SH,X000932.SZ,X600995.SH,X002353.SZ,X002271.SZ,X600299.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.759437313421476,0,0,0,0.0813254898231851,0,0,0.0636198290019864,0,0,0,0.124739109921591,0,0,0.12469280771967,0.0671303361304993,0,0,0,0,0.0191759976886806,-0.117895220817558,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0.0330882502002289,0,0,0,0,0.00998627118501062,0,0,0,0,0,0.0311546203383495,-0.0355098679850753,0,0,0,0,0.0494590344698373,0,0,-0.0608683882794693,0,0
X600028.SH,0.380650562317551,0,0.144749864792618,0.0405707493766794,0.0830678490306631,0,0.131649271465904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0607831571663363,0,0,0.0249684629044459,0.0866707959463857,0,0,-0.00640894338057275,0.0588356006143354,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0.00540735079510666,0,0,0,0,0
X601088.SH,0,0.324590588352466,0,0,0,0.116342894568369,0,0,0,0.0437036731672101,0,0.0229982511467883,0.283204115701398,0,0,0,0,0,0,0,0,-0.0345257123026857,-0.00687387406610752,0,0,0,-0.0655300296603682,0,0,0,0,0,-0.127386343861825,0,0,0,0,0,0,0,0,-0.0147555632535898,1.73472347597681e-18,0,0,0,0,0,-0.0528439653433237,-0.0406783444593283,0,0,0.0581383353401334,0,0,0,0,0,0
X600309.SH,-0.00724043645022942,0,0,0,0,-0.061562174648861,0,0,0,0,0,0.0762322263292807,0,0,0,0,0,0,0,0,0.0239521108437912,0,0.18285409387192,0,0,0,0,0,0,0,0.00189236575107022,0,0,0,-0.0143799672612607,0.213744996706255,0,0,0.108227306496278,0,0,0,0,0,0,0,0,0,0.044972215045404,0,0,0.101866694238671,-0.198918609537688,0,0,0,-0.0296799372800903,0,0
X601898.SH,0,0.208883857213066,0.0288791628152157,0,0,0.0840441154986273,0,0,0.0690301132125506,0,0,0,0.167772376695084,0,0,0,0,0,0,0,0,0.0520030324565386,0,0,0,0,0,0,0,0.206732375130202,0,0,0,0,0.0406220212336373,0,0,0,0,0.0239260480160088,0,0,0,0,0,0,0,0,0,0,0,0.0474481489593635,0,0,0,0,-0.0125916580744124,0,0
X600188.SH,0,0,0.173921598525097,0,0,0,0,0,0,0,0,0,0.00679268717670611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.656046534570488,0,0,0,0,0.332781203756031,0,0,0,0,0,-0.0298887361124498,0,0,0,0,0,0,-0.055275283162606,-0.152599159145856,0,0,0,0,0,0,0,0.0278031729768894,0,0
X600019.SH,0,0,0,0,0.214776565425873,0,0,0,0,0,0.222216375402596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0425399903548926,0,0,0,0,-0.289442022856837,0.118680552212818,0,0,0.227157731658552,0,0,0.141890411408126,0,-0.0195860659437389,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,-0.0640606316793151,0,0,0,0,0,0.629388330167769,0.166929291509722,0,0,0,0,0,0.0353119345999904,0,0.0386160541849652,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0143145525708278,0.0636633752291275,0,0,0,0,0,0,0,-1.0842021724855e-19,0,-0.298134321752999,0.196304185861008,-0.00357278183293596,0,0,0,0,0.0336343965029634,0,0
X600886.SH,0.249516987810402,0,0,0,0,0,0,0,0,0,0,0,0,0.0445013836744551,0,0.0975499436723525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0604837158505851,-0.203791881759849,0,0.0762736050260422,0,0,0,0,0,0,0,-0.194650775250925,0,0,0,0,0,0,0,0,-0.239539973650603,0,4.33680868994202e-19,0.129403562208005,0,0,-0.00638821038153925,0,0
X600585.SH,0,0,0,0.0966192495237123,0,0,0,0,0,0,0,0,0,0,0.240849995571999,0.0726406357762505,0,0,0,0,0,-0.0125012683420726,0,0,0,0,0,0.1015651711367,0,0,0.0328147516438062,0.0755800941430625,0,0,0,0,0,0,0,0,0,0,0.0207025889851809,0,-0.112166855858911,0,0,0,0.00926181140091492,0,0,0,-8.67361737988404e-19,0,0,0,5.42101086242752e-20,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163305410446678,0,0,0,0,0,0,0,0.120547320656093,0,0.375232383464918,-0.025028503274917,0,0,0,0,-0.0436684285899893,-0.0813108780155801,-0.00895051330895178,0,0,0,0,0,0.0629025593468267,0,0,0,0,0.0843060135825368,0,-0.0341652120985666,0,0,0,0,0,0,0.0481945606950161,0,0,0,0,-0.079147214007171,0,0
X600660.SH,0,0,0,0,0,0,-0.157194198069671,0,0,0,0,0,0,0,0.0575339258701133,-0.0316440101781641,0,0,0,0,0,0.0200775901772993,0,0,0,0,0.183695081257863,0,0,0,0.265200936492725,0.12803788794685,0,0,0,0,0,0,-0.0585973404033042,-0.0703679003255228,0,0,0,0,0,0,0,0,-0.0460439484665332,0,0,0,-0.0503946191085015,-0.28558589192122,0,0,-0.0264270611341679,0,0
X601600.SH,0.26499509466188,0,0,0,0,0.00488586223138762,0,0,0,0,0,0,0,0,0,0,0.258434197531056,0,0,0,0,0,0,0,0.0957095842879382,0,0,0,0,0,0,0,0,0.235084355485782,0,0.0524198729017893,0,0.108656255574729,0,0.0546149984928547,0,0,0.13007167547978,0,0,0.112329677002246,0,0.199264846234664,0,0,0,0,0.120954048666016,0,0,0,-0.0214247318322213,0,0
