,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X600585.SH,X002460.SZ,X002466.SZ,X600019.SH,X000792.SZ,X601898.SH,X600011.SH,X600660.SH,X600111.SH,X002271.SZ,X000708.SZ,X600010.SH,X600547.SH,X000301.SZ,X601600.SH,X000877.SZ,X600886.SH,X600795.SH,X600426.SH,X600362.SH,X600176.SH,X601699.SH,X600027.SH,X600803.SH,X601991.SH,X000983.SZ,X000786.SZ,X600995.SH,X000629.SZ,X600160.SH,X600096.SH,X000408.SZ,X000723.SZ,X600219.SH,X002080.SZ,X600489.SH,X000807.SZ,X600378.SH,X000933.SZ,X600348.SH,X000630.SZ,X600141.SH,X600157.SH,X600688.SH,X000932.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601600.SH,0.0440880018578109,0,0,0,0,0,0,0,0.134074521107687,0,0,0,0,0,0,0,0,0.0207169956853263,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.284894811377902,0,0.0931268133496967,0.213508789604233,0,0,0,0.0352112931420659,0,0,0,0.230001838088248,0,-0.00787630432947056,-0.00580673225048074,0,0,0,0,0,0
X000877.SZ,0,0,0,0,0,0.246837068302031,0,0,0,0,0,0,0,0,0,0,0,0.161670643376977,0.0846527632607345,0,0,0,0,0,0,0,-0.0343215718844007,0,0,0,-0.00821306187167202,0.168896111337689,0,0,0,0,0,0,0,0.0489098129983994,0,0.0121625921899077,0,0,-0.0165669090456058,0,0,0,0,0.267476505300721,0,-0.00652884920257268,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0.00686218138597329,0.131202936571565,0,0,-0.0476824806972431,0,0,0,-0.191226832930067,0,0,0,0,0,0,0,0.0622460270569414,0.149196284830517,0,0.0408529537998833,0,0,0,0.0520748873692268,0,0,0,0,0,0,0,-0.0313737380965337,0,0,0,-0.0644087612302633,0,0,0,0,0,-0.0159548546821853,-0.00466344200092007,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0.15664476247424,0.342054645922535,0,0,0.0500310270912257,0,-0.027247383167077,0.0478974985026008,0,0,0.0269782414606385,0,0,0,0,0,0,0.121966226421785,-0.0340471707276426,0.27814946928956,0,0,0,0,0,-0.0199296640088615,0,0,0,0,0,0,0,0,0,-0.254949057404337,0,0,0,0,0,0.0198189197783879,0,0,-0.919330450823619,0,0,0,0
X600426.SH,0,0,0,0.186171455238791,0.120870522212598,0,0,0,0,0.198441429987156,0,0,0,0,0.0358130627136759,0,0,0,0.0755614583397911,0,0,0,0,0,0,0,0,0.0345461384083869,0.0294738704313007,0,0,0.147245001277225,0,-0.133493106094991,0,0.012993704453293,0,0,0,0,0,0,0,0,0.0418640926690571,0,0,0,0,0,0,0.00604233985227893,0.0367911964782336,0,0,0,0,0,0
X600362.SH,0.0181421503812281,0,0,0,0,0,0,0,0,0,0.0663114327979729,0,0,0,4.33680868994202e-19,0,0.0993944258659689,0.111839760194018,0,0.0669101298446068,0,0,0,0,0,0,0.0492300697149391,0,0,0,0,0,0,0.0467710062649999,0,0,0,0.0671350601459533,0,0,0.223298834074276,0.139449535889743,0,0,0,0.0782598539431713,0,0,0,0,0,0.0033936675964972,0,0,0,0,0,0,0
X600176.SH,0,0.0536120859373621,0,-0.0671093607746123,0,0,0,0,0,0.141875846225212,0,0,0,0.0250670514801947,-0.175813765802194,0,0,0,0,0,0.210192619194981,0,0.0429008601377447,0,0,0,0,0,0,0,0,0.487446527360296,0,0,0,0,0,0,0,0.252355374737546,0,0,-0.195879888730242,0,0,0,0,0,0,0,0,-0.0288714819276036,0.0340869270295329,0,0,0,0,0,0
X601699.SH,0,0,0,0,0.293722289726827,0,0,0,0,0,0,0,0,-0.338487514361699,0,0,0,0,0.0552498395833962,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0.174465905333594,-0.03429471953096,0,0,0,0.198468234292724,0,0,0,-0.105946996733692,0,0.246742968497097,0,0,0.122606450264484,0,0,0,-0.0492340245857128,0,0,0.00712187443208078,-0.0142109053156401,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0,0,0.336520294860767,0,-0.0858302635084359,0,0,0,0,0,0,0,0.180269124150231,0.231917567354342,0,0,0,0,0,0,0.228874694204939,0,-0.183745290191375,0,0.112331548190747,-0.229300597096235,0,0,0,0,0.148549931152898,0,0,0,0,0,0,0,0,0,0,0,-0.0257891982360108,0,0,0,0,0,0,0
X600803.SH,0.076634782541791,0.0664609734534509,0,0,0.332921731015966,0,0,0,0,0,0,0,0,0,-0.000154185420713229,0,0,0.14799554686504,0.0704770920344537,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,-0.108199599714052,0,0,0,0,-0.122537766205647,0,0,0,0,0,0.218461524334181,0,0,0,0,0,0,-0.0443202238422837,-0.102643873663263,0,0,0,0,0,0
X601991.SH,0,0,0,0,0.411310162213885,0,-0.35328453919998,0,0,0,0,0.439780276993957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.184451554409786,0,0,0,0,0,0,0,0,0,-0.0082330763305309,0,0,0.366155895876534,0,0,0,0,0.15886698668496,0,0,0,0,0,0,0,0.105914951882388,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0.172283643272485,0,0,0,0,0.107265366929338,0,0,0,-0.246408453964837,0.162522476811982,0.0796840084910315,0,0,0.0852391054514259,0,0,0,0,0.264193020010261,0,0,0.31313675489642,0,0.0146209557068577,0,0,0,-0.382623751673984,0,0,0,0,0,0,0.0858779445659418,0,0,0,0.23556067318226,0.105454625223182,0,0,0,0,0,0,0.00195000311585889,-0.0259793879832092,0,0.189943031435579,0,0,0,0
X000786.SZ,0,0,0,-3.46944695195361e-18,0,0.338689330663796,-0.0015922130336226,0,0,0,0,0,0,0,0.340536467043672,0,0,0,0,0,0.136714225139575,0,0,0.191541697374163,0,0.118021455414523,0,0,0,0.0193005113184702,0.0659385152632373,0,0,0.0249978382485789,0.109053074931543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.336643638778763,0.138154684419472,-0.0122805372259905,8.67361737988404e-19,0,0,0,0,0,0
X600995.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.243998372451823,0.0905466791502047,0.0727298864518077,0,0,0,0,0,0,0,0,0,0,0.0157764407703385,0,0,8.67361737988404e-19,0,0,0,0,0,0,0.0942974420913979,0,0,0,0.228945006443931,0,0,0.242092840104564,0,0.0820562468687947,0,0,-0.0975706364342162,0,0,0,-0.0438088893226413,0,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0.275748031861068,0,0,0.0464086349094102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000697298078123991,0.0515905500663757,0,0,0,0.0488148896171872,0,0,0,0,0,0.751516918323928,0,0,0,0,0,0,0.421692079590617,0,0,0,0,0,0,0.0149605069952409,-0.00340992074258531,0,0,0,0,0,0
X600160.SH,0,0,0,0,0,6.93889390390723e-18,0.118211193366867,0,-0.082479883311702,0,0,0,0,0,-0.145301215431475,0,-0.15659777408443,0,0,-0.0723900864110449,0,0,0,0,0,0,0,-0.0268611060876413,0,0,0,0,0.198950543221483,0.117057698975184,0,0,0,0,0,0.158576538959161,0,0,0.0865652940883868,0,0.0706190622903234,0,0,0,0,0,0,0.00396401352306847,0.049489825583769,0,0,0,0,0,0
X600096.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0902895565497501,0,0.0472628649971974,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00972093051438805,0.0405713351059819,0,0,0.00420927194243716,0,0,0,0,0,0,0.188451729136132,0.0847851438523852,0,0.588889405660682,0,0,0,0,0.0176358079533541,0.0653804713114577,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0.207067862389008,0.130134731062464,0,0,0,0,0,0,0,0,0.147322906027362,0,0.00690596124088282,0,0,0,0.0462276725476287,0,0,0,0,0.0622909074107417,0,0,0,0,0.0226994222756672,0,0,0,0,0,0,0,0,0.0348528317657852,0,0,0,0,0,0,0,0,0,-0.0056962051434546,-0.0213335450896462,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,0.217019152220825,-0.0437517357572889,0,0,0.0415837806511121,0,0,0,0,0,0,0.0186528980040483,0,0,0,0,0,-0.0179741116940382,0,0,0.00798931542448573,0,0.238863878249885,0,0.121794654265324,0,0,0,0,0,0,0,0.0786317957607637,0,0,0,0,0,0,0,0,0.0269614678459622,0.0063451552271922,-0.00667741181219763,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0.0584411427574467,0,0,0,0,0,0.151464318158821,0.0117235454402695,0.180542599638951,0,0,-0.182854798283765,0.205940840048985,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0884437707019209,0,0,0,0,0,0,0,0.134577129914297,0,0.1626641873216,0,0,0,0,0,0,0,-0.00221887774035332,0,0,0,0,0,0,0
X002080.SZ,0,0,0,0,0,0,0,0,0,0.00291561038284193,0,0,0,0.0957589484191049,0,0,0,0,0,0,0.175202242454733,0,0,0,0,0.109124595199083,-0.326308676392088,0,0,0.112648968723902,0,0.173800504653541,0,0.0560902478627757,0,0.153358865791894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00961488125499343,0.0108726350478348,0,0,0,0,0,0
X600489.SH,0.0613518511108729,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0690332937168775,0,0.0330177865630067,0.384479207130839,-0.00347630487557407,0,0,0,0,0,0.199915195566125,0,0,0,0,0,0,0,0,0,-0.0419045775822837,0.0860342922290585,0,0,0,-0.00566949264365721,0,0.0724676215342439,0,0,-0.0283402436209991,0,0,0,0,0,0,-0.000868977846717388,-0.00234187212073733,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0,0,0,0,0.0575430125980485,0,0.0305960591775607,0,0.143494822213092,0,0,0,0,0.0335538740614496,0.417240407728803,0,0,0,0.145185125579038,0,0,0.0957926190129133,0,0,0.0480914841567471,0,0,0,-0.0254154027311927,0,0,0.086643259853514,0.0690346019862126,0,0,0,0,0,0,-0.0220288006949755,0,0,0,0,0,0,0,-0.0268388103905481,0,0,0,0,0,0
X600378.SH,0,0,0,0,0,0,0.193221832839398,0,0,0,-0.0905006473212479,0,0,0,-0.0691438691461743,0,0,0.224956456032628,0,0,0,0,0,0,0,0,0,-0.0245289066745946,0,0,-0.0357628275695681,0,0.054985911255447,0,0.104510673433018,0,0,0,0,0,0,0,0,-0.000865955424527837,0,0,0,0,0,0,0,0.0264225144753251,0.0248012017746035,-0.0155846951553959,0,0,0,0,0
X000933.SZ,0,0,0,0,0.201649321775586,0.148006632329877,0,0,0,0,0,-0.0468588068743346,0,0,0,0,0,0.239689376702131,-0.065903481812608,0,0,0,0,0,0,0,0,0,0,0,0.432737507561995,0,0.121097261522721,0.064619131336081,0,0.069781318224769,0,0,0.131393751821955,0.0113123263027399,0,0,0,0,0,0,0,0,0,0,0,-0.025150695460495,0,0,0,0,0,0,0
X600348.SH,0,0,0,0,0,0,0,0.0662352029649629,0,0,0.248863920036561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029843872886562,0.0863383661049144,-0.159474465767478,0.0315620102966135,0.165993538386741,0.729631558045215,0.105907614005349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00942345036864678,0.157537169914153,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.210165440534763,0,0,0,0,0.422586005756863,0,0,0,0,0.010335301670977,0,0.124384673487923,0,0.0324152386039073,0,0,0,1.73472347597681e-18,0,0,0,0.104367019162562,0,0,0,0,0,0,0,0,0,-0.00263734668843293,0.00302240142656854,0,0,0,0,0,0
X600141.SH,0,0,0,0,0,0,0,0.0625226309474865,0,0.14396253467322,0,0,0,0.0757938295375594,0,0,0,0,0.0230577240438586,0,0,0,0,0,0,0,0,0,0.0160757560759945,0,0,0,0,0.0411739343587242,0,0.307845552839441,0,0.0652531786118935,0,0,0,0.0586996214355628,0,0,0.0118750378961336,0.0296824145467397,0,0,0,0,0,-0.0155555410388009,-0.0387538921286915,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0278233292194265,0,0,0,-0.017539424696044,0,0,0,0,0,0,-0.0445612415137413,0,0,0.097199682683187,0,0,0,0,0,0,0,0,0,0,0,0.0654641063760185,0,0,0.144726242564265,0.166388175950824,-0.0061890306851415,-0.0204335146995989,0,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0.225608804227444,0,0.045009896271398,0,0,0,0,0,0,0,-0.00603025427086651,0.15620592335422,0,0,0,-0.192716151880531,0,0,0,0,0.101449556724598,0.10082356783947,0,0.0398048777709007,0,0,-0.0608079584892729,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,-0.00234700147418302,-0.0100610823949226,0,0,0,0,0,0
X000932.SZ,0,0,0.0798092195754755,0,0,0,0,-0.0501138888126635,0.0597116020848421,0,0,0,0,0,0,0,0,0,0,0.102155310674008,0.266262543882398,0.113692162619312,0,0,0,0,0,0.000954328166991109,0,0,0,0,0,0.0398623315190448,0,0,0,0,0,0,0,0,0,0,0,0,0,0.223051671309792,0,0,-0.049693652398793,0.00358623167987528,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0.0701509385419782,0,-0.0396082642709853,0,0,-0.0811873104347792,-0.0441780352492744,0,-0.167564402727368,0,0,0,0,0,0,0,0,-0.150136987595967,0,-0.099622803267143,0.199740411441879,0,0,0,0,0,0,0,0.289693497462963,0,-0.293157663934977,0,0,-0.00171280039129875,0.0698166084934425,0,0,0,0,0,0,0,0.00872240926773755,-0.222797127629796,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0.825097614830557,0,0,0,0,-0.767959682091628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.412563465165782,0,0,0,0,0,0,0,0,0.347678496866646,0,0,0,0,0,1.1388047122539,0.336046291946157,0,0.0812684682952721,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.307378526772586,0,0,0,-0.135702519974879,0.0235779319394342,0,0,-0.201415948679562,-6.93889390390723e-18,-0.414321114111771,0.016800976691969,0,0.136258093756346,-0.0873769923047439,0,0,0.139943195223815,-0.412759483385115,0,0,0,0,0,-0.439065465395233,-0.318300186641283,0.610971205451162,0,0.289754955477512,0,0,0,-1.62188726884578,0.0702647923028821,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,-0.193245140343138,0,0,0,0,0,0,0,0,-0.104439405134968,0,0,0,0,0,0,0,0,0,0,-0.0535212054153858,0,0.0492756200795246,-0.0692877787832409,0,0,0,0.0598456598815795,0,-0.0205640843579689,0,0,0,0.0565643323185989,0,0,0,0.0824600661758738,0,0,0,0,0,0,0,0.0074509795385064,-0.00474056390303996,0,0.120674429518376,0,0,0,0
MKreturn,0,0,0.0238960625744879,0,0,0,0,0,0,0,0,0.0336495281067727,0,-0.00693083902801157,0,0,0,0,0.0822692145123456,0,0.0340743251633314,0,0,0,0,0,-0.0565703250146453,0,0,0,0.144722621633458,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0152887919188735,0,-0.195704943440451,0,0,0,0,-0.00581205131492009,-0.0176652409096996,0,0,0,0,0,0
MKvol,0,0,0,0,0.000123018794506683,0,0,0,0,0,0,0.000327027202493514,0,0,0,0,0,0,0.00182759831535794,0,0,0,0,0,0,0,0,5.9438387036942e-05,0,0.000377173144938719,0,0,0,9.34045630287537e-06,0,6.7762635780344e-21,0,0,0,0,0,0.00220487582015682,0,0,0,0,0,0,0,0,0,-0.00323669571835935,0.00186192773219904,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,-0.00521979296593205,0.0266516500375053,0,0,0,0,0,-0.00446892755303695,1.0842021724855e-19,0,0,0,0,0,0,0,-0.0291489046023349,-0.0161537417808442,0,0.0145010230274372,0,0,0,0.0223956164372475,0,0,0.0100638621683908,0,-0.0142802206404473,0.00118011557352022,-0.00229569106423874,0,0,0,0,0,0,0.00548252098196204,0,0,0,0,0,0,0,-0.0123757635244357,0.0259257535229952,0.0391860015892841,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,-0.00751004385228419,0,0,0,0,0,0,0.0019227971916378,0,0,0,0.00348762500491395,0,0,0,0,0,0,0,0,0,0,-0.00516714588293161,-0.00769575891686083,0,0,0,8.0797736978271e-05,0.00276941201736106,0,0,0,-0.0028156635617772,0,0,0.00210817388293686,0.000857705220671514,0.00148476629813245,0.0059113784587151,0,0,0,0,0.00860284992382483,0.0014018663368656,0,4.33680868994202e-19,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,-0.0166789936793902,0,-0.00852991343504997,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,-0.00314397550520649,0,0,0,0,0,0,0,0,0,0,0,-0.00211331052517135,0,0,0,0,0,0,0,0,0,0,-0.00547867793025766,0.0145472595046578,-0.00672281303398083,-0.0159246863247883,0,0,0,0,0
