,X601857.SH,X600028.SH,X600585.SH,X601088.SH,X600309.SH,X600547.SH,X600019.SH,X002271.SZ,X000708.SZ,X600011.SH,X600660.SH,X002460.SZ,X600886.SH,X600801.SH,X000786.SZ,X601898.SH,X601600.SH,X600010.SH,X600362.SH,X600489.SH,X600176.SH,X600352.SH,X601991.SH,X600111.SH,X600426.SH,X600188.SH,X600795.SH,X600027.SH,X600299.SH,X600688.SH,X601992.SH,X002080.SZ,X002466.SZ,X002353.SZ,X600219.SH,X600529.SH,X000932.SZ,X600486.SH,X600315.SH,X000301.SZ,X600612.SH,X000959.SZ,X000723.SZ,X002075.SZ,X000027.SZ,X002409.SZ,X601158.SH,X000883.SZ,X000898.SZ,X600516.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0.0611251091920517,0,0,0,0.0456132399767015,0,0,0,0,0.0162553911723958,0,0,0,0,0,0,-0.0190852555499234,0,0.061854118671423,0,0,0,0,0,0,0,0.109575979908724,0.0754149199890126,-0.0356492269001612,0,0,0.00372381560579351,0,0,0.0177613305932613,0.0652936162745628,0,0,0,0,0,0,0,-0.0519331328006036,0,-0.00191560595799001,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0,0,0.0593443566800745,0,0,0,0,0,0,0,0,0.0264017684768411,0,0,0,0,0,0,0,0,0,0,0,0,0.00241322400616318,0,0.133615114895836,0,-0.0015332008658254,0,0,0,0,0,0.0379555095608952,0,0,0,0,0,0,0.0808456713373638,0,-0.00327414000051073,0.000695816909692561,0.00683809435812239,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120217810760031,0,0,0,0,0.0278047476321756,0,0.084847489727547,0,0,0.0195410013632249,0,0.128489123678105,0,0,0,0,0,0.010399562799843,0.0284890957819311,0,0.135603330104931,0,0,0,0,0,0.0545353793083312,0,0,0.029178250736069,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0.00638883365760021,0,0,0,0,0.118472835024887,0.017178152864881,0,0,0,0,0,0,0,0,0.0218248675806113,0.134067266689875,0,0,0,0.133904598538762,0,0,0,0,0,0,-0.0400560968842598,0,0,-0.022097437422107,0,0,0,0,0,0,0,0,0,0,0,0,0.0610720861393386,0,0,-4.33680868994202e-19,0.0114893346344061,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0.14576179415417,0,0.0867612688699605,0.0856902863866458,0,0,0,0,0,0,0,0,0.0199816402854478,0,0,0,0,0.120543832464801,0,0,0,0,0,0,0,-0.0166345455525009,0.0507815683085616,0.176880210372538,0,0,0,0,0,0,0,0,0,0,0.0279225537033646,0,0,0,0,0,0.0103139477506637,-0.0200522803622315,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,-0.00311120516345812,0,0,0,0,0,0,0,0,0,0.660043737781784,0,0.105422868230371,0,0,0,0,0,0,0.054901904662639,0,0,0,8.67361737988404e-19,-0.0256536920312775,0,0.00521717283938631,0,0,0,0,0,0.0581630428015337,0,0,0,0,0,0,0,0,-0.066480009265799,0.010408950033335,-0.0190669824126439,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0.057518802553807,0,0,0,0,0,0,0.114700520246315,0,0,0,0.0585946755749192,0,0,0,0,0,0,0,0,0,0.0359576270894233,0,-0.0653351798862196,0.0665216280746133,0,-0.0173968220870695,0.0986519420362246,0,0,8.67361737988404e-19,0,0,0.107366671684204,0,0,0.0697669417064933,0,0,0,0,0,-0.00650773617076063,-0.00644747280193745,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,-0.0421891557035084,0,0,0,-0.0168915841173251,0,0.0291249411026868,0,0,0.239210857216756,0,0,0,0,0,0,0,0.043121555688475,0.22379833253953,0,0,0,0,0,0,0,0,0.0166622833555432,0,0,0,0,0.125206506939244,0.103032224577823,0,0,0,0,0,0,0.00938120475481464,0,0,0,0.181089431308772,0,0.00339411950372656,-0.0241142615983576,0,0,0,0,0,0
X000708.SZ,0,0,0,0,-0.156926041822363,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0.181574093724763,0,0.128411585223196,0,0.0245715295314695,0,0.198293184769556,0,0,0.0674204654256672,0,0,0,0,0.0550798973738368,0,0,0,0,0,0,0,0,0.21852997823457,0,0,0,0,0,0,0,0,0.0206431689490444,-0.00197032211562901,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0.110907159869063,0,0,0,0,0,0.0248160718640585,0,0,0,0,0,0,0,0,0.00212137209635347,0,0,0,0.748590561126304,0,0,0,0,0.0615107303009352,-0.0492050689956755,0,0,0,0,0,-0.202816355866219,0,0,0,0.0435366777298246,0,0,0,0,0,0,0,0.0517810258301963,0,0,0,0,0.181729139723858,0,0
