,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600011.SH,X600309.SH,X600010.SH,X601898.SH,X600688.SH,X601991.SH,X600660.SH,X600547.SH,X600188.SH,X601600.SH,X600886.SH,X600362.SH,X600795.SH,X000898.SZ,X600027.SH,X600176.SH,X600111.SH,X601992.SH,X002466.SZ,X600516.SH,X000709.SZ,X002460.SZ,X000629.SZ,X600299.SH,X600808.SH,X600801.SH,X300072.SZ,X600339.SH,X000825.SZ,X600352.SH,X002110.SZ,X000553.SZ,X600489.SH,X600583.SH,X600426.SH,X000786.SZ,X601158.SH,X000932.SZ,X000883.SZ,X600219.SH,X000301.SZ,X601699.SH,X000408.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600660.SH,0,0,0,0,0,0.0679496984828879,0,0,0,0,0,0,0.0746879426995512,0,0,0,0,0,0,0,0,0,0,0.180336326764035,0.0739852353214738,0,0,-0.0230434847136863,0.0720103671925705,0,0,0,0,0,0,0,0,0,0,0.331275496148664,-0.0884414429514386,0,0,0,0,0,0,0.0268264888326894,0.0129910640261809,-0.00855753577453397,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0.0861388540718171,0,0,0,0,0,0,0,0,0,0,0,0,0.0517322420691522,0,0,0,0.0632292594277839,0,0,0.0311198485375854,-0.0327410092631714,0,0,-0.0146532632657456,0,0,0.123317719627594,0,0,0,0.830568613269751,0,0,0.0506606297347001,0,0,0,0.0610491626110548,-0.0182640451764676,0,0,0,0.0147030687714327,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,0.039334242235661,0,0,0,0,0,0.196324237772129,0,0,0,0,0.0283163512785055,0,0,0,0,0.0386768601436188,0,0,0,0,0.0621849125979434,0,0,0,0,0,0.000590225331346117,0,0,0,0,0.0079713346677289,0,0.200128781609268,0,0,0,0.58814012288338,0,0,0,-0.0178278335862492,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0.0355494414558277,0,0,0,0,0.102721637863638,0,0,0,0,0,0,0.0437589374339221,0.0354341282215982,0,0.0215709870231954,0,0,0.0188932041848424,0.0162370502983337,0,0,0,0,0.0223991075382414,0,0,0.060015220950155,0,0,0.362150150808167,0,0,0,0,0,0.133711729230638,0,0.028040732453878,0,0,0,-0.00693165306548191,0,0,0,0,0,0
X600886.SH,0,0.171564213156316,0,0,0,0.198130569135259,0,0,0,0,0,0.0682654034934127,0.0343973754608226,0,0,0,0,0.134889972807974,0,0,0.0289398074233283,0,0,0,0,0,0,0,0,0,0,0,0,0.0512288044227952,0,0,0,0,0,0,0,0,-0.0389842202532099,0,0.0742915783957784,0,0,0,0,0,0.0158626636045312,0,0,0,0,0,0
X600362.SH,0,0,0.174467437183616,0,0.0361196987686108,0,0.0253978215186039,0,0,0,0,0,0,0,0.0621896610825181,0,0,0,0,0,0.028780276828875,0.322089048068677,0,0,0,0,0,0,-0.0193708427803884,0,0.0166778897894225,-0.0508404814981653,0,0,0.195245618334129,-0.0456306715885992,0,0,0,0,0,0,0,0,0,0,0.227051484789592,0.0295185204130291,0,-0.00417234502418057,-0.00166584567719701,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0.0576576163207043,0,0,0,0.0930222433209929,0,0,0,0.0367739501744803,0,0.0944292331196328,0,0,0.19574549369112,0,0,0,0.037356279863408,0,0,0.063681437868437,0,0.0491562776658679,0,0,0,0.0876714486977972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000641155704115971,0,0,0,0,0,0,0
X000898.SZ,0,0.0255045928724678,0,0,0.246930383499575,0.0178447853716037,0,0,0,0,0,0,0,0.176224908545874,0,0,0,0,0,0,0,0,0,0,0.0576915670769366,0,-0.120092265144496,0,0,0.304101624657026,0,0,-0.081489242939957,0,0,0,0,0,0,0.113982306442879,0.0962462513629958,0,0,0,0,0,0,0,0,0.0135561020771576,0.0295750378111552,0,0,0,0,0,0
X600027.SH,0,0,0.115495027322733,-0.0504087934790737,0,0.307784855383426,0.080102930010868,0,-0.127744919466724,0,0,0,0.0839022311070692,0,0,0.35831424280099,0,0.0813157023836753,0.3183895613148,0,0,0,0,-0.140147307772869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.186593553600302,0,0,0,0,0,0,0,0,0,0,-0.00735246395836604,-0.0168505806070619,-0.23434230477369,0,0,0,0,0
X600176.SH,0,0,0.0283521153754223,0.130378697418228,0,-0.0697715084429277,0,0,0,0,0,0,0.170337804250914,0,0.0888750021251039,0,0,0,0,0,0,0.248768499906555,0,0,0,0,0.0924854974696637,0,0,0,0.0161155864495748,0,-0.00756850053268489,0,0,0,0,0,0,0.0968849101177121,0,0,0,0,0,0,0,0.154762797082104,0,0.000967847262392699,0,0,0,0,0,0,0
X600111.SH,0,0,0,0.0904026964946772,0,0.133147619578489,0.160536170748348,0,0,0,0,0,0,0,0.14272201958948,0,0,0,0,0,0.179168144697095,0,0,-0.135735466187087,0,0,0,0,0,0,0.0867670439100798,0,0,0,0,0,0,0.0918028013137602,0.143577086486306,0,0.0702814792013197,0,0,0,0,0,0,0,0,-0.00882814877899714,0,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0.200372555318688,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0989777312690458,0,0,0.000488646184293451,0,0.102535783387757,0,0,0,0.0430435795340516,0.0316686270466148,0,0.0366275360471585,0.113699378096619,0.0905453888861974,0,0,0,0,0,0,0.0674549868238984,0,0,0,0,0,0,-0.0315130372605587,-0.0333082336264586,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0.0595120250483538,0,0.0801550359590655,0,0,0,0,0.302457913997122,0,0,0.127949852228617,-0.0314383823788085,0,0,0,0,0.0129036478584251,0,0,0,0,0.0666569819978465,0.72313243733781,0,0,0,-0.184623006356791,0.0408776259864714,-0.0877522934949065,-0.042026924423416,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0594631611609722,0,0.0115847702856994,0.0331105972334483,0,-0.178683722128619,0,0,0,0
X600516.SH,0,0.017886200376956,0,0,0,0,0,0,0,0,0,0.101953778144321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.250269872042803,0,-0.0342341451849374,0,0,0,0.508315812598582,0,0.0830940500043729,0,0,0,0.182124803120058,0,0,0,0,0,0,0,0,-0.0108720168299393,-0.0324103144905889,0,-0.157913235688751,0,0,0,0
X000709.SZ,0,0.0966897228119934,0,0.121882693304313,0,0,0,0,0,0,0,0,0,0,0.17290349578279,0,0.0918791416085645,0,0.125955928338953,0,0,0,0,0,0.0660766274838372,0,0,-0.00629237954558959,0,0,0,0.0361730730427361,0,0.0504044281437246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.055327593050895,-0.0103203306139772,-0.0170609828305541,0,0,0,0,0,0
X002460.SZ,0,0,0,0,-0.0522378632224674,0,0.00964462717439162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11455128879358,0,0.984664335856638,0.163738504276268,0,0,0,0,0,0,0,-0.0187948321942758,0,0,0,0.0318054598124742,0,0,0,0,0,0,0,0,0,0,0.0685723791805961,0,-0.0223967876130971,-0.037206911117715,0,-0.0436931426233308,0,0,0,0
X000629.SZ,0,0,0,0,0,0,-0.0257409852249639,0,0,0,0,0,0,0,0.142556187788948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.320953846553271,0.135156685198914,0,0,0,0.378990480590332,0,0,0,0,-0.164069869179709,0,0.0957961598962177,-0.845803887772298,0,0,0,-0.0800831299492176,0,-0.0218790792237738,0,0,0,0,-1.19982281790986,0,0
X600299.SH,0,0,0,0,-0.130397519790721,0,0.0183087178515754,0,0,0,0.0257860031998437,0,0,0,0,0,0,0,0,0.0050036979277989,0,0,0.0808735316837757,0,0.0970364221817403,0,0,0.0021494987646595,0,0,0,0.147358025474777,0.151313443864981,0,0.318846888299512,0,0,0,0,0,0,0,0,0,0,0.127062065480656,0,0.00525676720735334,0,-0.0073838017054312,0,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,-0.105881136259839,0,0,0,0,0,0,0,0,0,0,0,0,0.438734824697313,0,0,0,0,-0.0634155094193575,0,0,0,0,0,0,0,0,0,0,0,0.315703717972082,0,0,0,0.0476621735321917,0,0,0.196529025174177,0,0,0,0,0,0.0419890508342913,0,-0.00831874983743943,0,0,0,0,0,0
X600801.SH,0,0,0,0.141090443622916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128622971813007,0,0,-0.0136120455158126,-0.0797992342752098,0,0,0.137406167506097,-0.053517815368122,0.0786603107553757,0,0,0,0,0,0.132578349232518,0,0,0,0.378517365680644,0.345063983849698,0,0,0,0,0,0,0,0,0.0191782568110124,0.0436453725464677,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.229344230606696,-0.0840436874704754,-0.503080032955651,0,0,-4.33680868994202e-19,0.547207198274047,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0.650014597934375,0,0,-0.421593256318566,0,0,0,0,0.191633918473056,-0.410778378969661,-0.0812933659844953,-0.0277542582436831,0,0,0,0,0,0
X600339.SH,0.322107813283601,0.276514916235892,0,0,0,0,0,0,0,0,0,0,0.0825203728381615,0,-0.0853520495680036,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0598790890268946,0,-0.0306855067412708,0.0560909376561752,0,0,0,-0.0144539636654683,0,0.0223867484787052,0.664523313626208,0,-0.0130531644405994,0,0,0,0,0.118714680323256,0,-0.158237230170439,0,-0.0254707625419466,-0.0244442686493947,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0.0217123736072457,0,0,0,-0.118794286166084,0.333622178702956,0.93493834595515,0,-0.0470859738895977,0.0876238564601203,0,0,0.028123474541756,0,0,0,0,0,0,0,0.18001545943922,0.0990308986204897,0,0,0,0.0239913905956125,0,0,0,0,0,0,0,0,-0.118797849498942,0,0,0,0,0,0,0.396908716755743,0,-0.0264531255832042,0.0165339238294032,0,0,0,0,-0.0804482598340195,0
X600352.SH,0,0,0,0,0,0.173469353557959,0.191063561414829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0656034419075958,0,0.235865651601072,0,0,0.00651061512130392,0,0,0,0.0197798603565081,0.0224421117495495,0,0,0,0,0,0,0.0244544876060625,-8.67361737988404e-19,0,0,0.126016202689142,0,0,0,0,0,0,-0.000618147338940541,-0.0175699780873876,0,0,0,0,0,0
X002110.SZ,0,0,0,0,0.350397306352568,0,-0.132596404004298,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0.00130336102090097,0,0,0,0,0,0,0,-0.0245710977389836,0,0,3.46944695195361e-18,0.232104052100237,0,0,0,0,0,0,0,0,0,0.0321758513524871,0,0.502713186220378,0,0,0,0,0,0,0.00784780856204419,-0.0204145475359009,0,0,0,0,0,0
X000553.SZ,0.146869844356699,0,0,0,0,0.21935873028072,0,0,0,0,0,0,0,0,0.224685442776867,0,0,0,0,0,0,0,0,0.177044863396172,0,-0.190256093811785,0.0455801814731886,0.0241529084668982,0,0,0.178126930035015,0,0,0,0,0,0,0,0.0561380042461006,0.019212267991515,0.0642689533358326,0,0,0,0,0,0,-0.123066887330537,-0.135591854207439,0.0198571427839501,-0.0631993013256568,0,0.0532106325575603,0,0,0,0
X600489.SH,0,0,0,0.0502522130064556,0,0,0,0,0,0,0,0,0.459057360367431,0.0378429186099848,0.14830559594933,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,-0.0390971242074067,0,0,0.00505180233124156,0,0.0504403106720312,0,0,0,0,0,0.0193064526900528,0,0,0,0,0,0,0,0,0,0,0.00165938339065928,0.0117684702410153,0,0,0,0,0,0
X600583.SH,0.0249763356764579,0,0,0,0,0,0,0.0575248167347227,0,0,0.303934622299629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0487396909235354,0,0,0,0,0.390683045198932,0,0,0,0,0,0,0,0,0,0,0.0541056967684662,0.371403298836602,0,0,0,0,-0.00782214284943233,-0.000984770515190671,0,0,0,0,0,0
X600426.SH,0,0,0,0,0,0,0.361020860387732,-0.0769711644185805,0,0,0,0,0,0,0,0,0,0,0,0,0.212058025539681,0,0,0,0,0,0,0,0,0.247758954245659,0.0389067518718805,0.149662525771024,0,0,0,0,-0.0929783747605827,0,0,0,0,0,0.327759477170927,0,0,0,0,0,0,0.0157405509094455,0.0115927033785282,0,0,0,0,0,0
X000786.SZ,0,0,0,0.090226062390312,0,0.0160484739705616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0481930381400452,0,0,0,0,0,0,0,0.147188650011051,0,0,0,0.763307750886113,0,0.105373091826439,0,0,0.142801526558103,0,0,0,0,0,0,0,0,0,-0.0345598601521693,-0.0610758338544021,0,0,0,0,0,0
X601158.SH,0,0.0320166963887824,0,0,0,0.01878246987931,0,0,0,0,0,0,0,0,0,0,0.228156474198743,0,0,0,0.0256955887733758,0,0,0.0806522821038595,0.0513345753756268,0,0,0,0,0,0,0.0115231972234616,0.0130908596078338,0,0.0467529432441787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00141636609711089,-0.00883244177393014,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0,0,0,0.0714784457235479,0,0,0,0,0,0.0936391452112751,0,0,0,0,0.0117420959106655,0,0,0,0,0,0,0,0,0.038022928644755,0,0.27441133086489,0,-0.00750692195662642,0,0,0,0.536157918820512,0,0,0,0.00510359421359356,0,0,0,0,0,0,0,0,0,0.00523966530305431,-0.00339640425699312,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136346846563304,0,0,0,0.00474609150017852,0,0,0,0,0,0.00835327331819028,0,0,0,0,0.00661157242729431,0,0,0,0,0.0938639325790185,0,0.206112962713616,0.0799027900405823,0,0,0,0,0.0105764093520412,0,0,0,0,-0.0183624890992227,0.0101542092887645,0,0,0,0,0,0
X600219.SH,0,0,0.0756003422215221,-0.0691186391940182,0,-0.0323405125463933,0,0.0632717664076199,0,0,0,0,0,0,0.259497750573125,0,0,0,0,0,0,0,0,0.0919624221291105,0,0.19313929478847,0,0,0.0911188433222846,0,-0.00316495593648084,0.0916034706956321,0,0,0,0,0,0,0.0760495971261902,0,0,0,0,0,0,-0.113326342764024,0.0656946674386284,0,0,0.0144112644854466,0.0305381717951096,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,-0.105406604234712,0.00722315018496133,0,0,0,0,0,0,0,0.208238586874145,0,0,0,0.0577474240771771,0,0,0,0,0,0,0,0.104022551699082,-0.0306216341078683,0,0,0,0.165349699983166,0.155250460559155,0,0,-0.05906232372987,-0.0757573186830553,0,0,0.136143319878852,-0.0513316775686308,0,0,0,0,0,0,0,0,-0.0145795424543959,0,0,0,0,0,0,0
X601699.SH,0,0,0.150541213211553,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0.305534896889587,0,0,0,0,0,0,0,0,0.057646801570698,0,0,0.0211218881970775,0.047206928470209,0.0781679699583349,0,0.0908838721105639,0.0443518620397377,0.0743902367999015,0,0,0,0,0,0,0,-0.00520753613420845,0,0,0,0,0,0,0,0,0,0.00571727379346227,-0.022879747765761,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0.362089701493109,0.172573004464101,0.297808191415606,-0.60329494211654,0,0,-0.0841147514867249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153615068292079,0,0,0,0.189984029690953,0.152069661026575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0324236907528095,-0.00832101279914452,0,0,0,0,0,0
Change_TY3M,-0.23343016881648,0,0,0,0,0.0848254785607716,0,0,0,0,0,0,0,-0.243826742610905,0,0,0,0,0,0,0.203178461548348,0,0,0.19373892267558,-0.0310766707867171,0,0,0,0,0,0.0799815381896546,-0.454439127998624,0,0,0,0.0184971441903303,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0860901809020905,-0.136441924758855,0,0.565787752014133,0,0,0,0
Slope,0,0,0,0,0,-0.518340828077409,1.23551037564048,0,-1.07847013340517,0,-0.648701242422291,0,0,0,0,0,0,0,0.770798081584408,0,0,0,0,0,-1.24617886135564,0,0,0,0,0,-0.620763200824457,0,0,0,0,0,0,0,0,1.46988575445397,0,0,0,0,0,0,-0.0679703170137091,0,-2.39546496174738,0,-1.08252469608761,0,0,0,2.14928824651028,0,0
TED,0,0,0,0,0,0,0,1.11022302462516e-16,0,0,0.0162699046236762,0,0,0,0,0,0,0,0.542180079185779,0,0,0,0,0,-0.586513629293564,0,0,0,0,0.752563567011702,0,0,-0.823873300184231,0,-0.00812126430404045,0,0,0,0,0.990820235050562,0,0,0,0,0,0,0,-0.166906499749855,-1.60812233412527,-0.628104910636055,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0.0926294683998655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,8.67361737988404e-19,0,0.00974986486976062,0,0,-0.116128767232784,0,0,0,0,-0.0226257706123393,0.0286804763825597,0,0,-0.0448691775381544,0.0259669579002225,0,-0.0102796063941091,0,-0.00898969942585006,0,0,0,0,0,-0.0115270195937075,0,0,0,0,0,0
MKreturn,0,0,0,-0.203320601905234,0,0,-3.46944695195361e-18,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,-0.0190222907720269,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,-0.123442707983783,0,0,0.0226271890549128,0,0,0,0.223564390891706,0,0,0,0,0,0,0,0.245330382957344,-0.0456659010306663,-0.0412189942149179,0,0,0,0,0,0
MKvol,0,0,0,0,0,0.00307527951347748,0,0,0,0,0,0,0,0,0,0.00291833423036276,0,0,0,0,0,0,0,0,0,0.00416076263609461,-0.00285435998990788,-0.00219790647286897,0,0,-0.000686578560392706,0,0,0.00294596198239725,0,-0.000636664886994792,0,0,0,-0.00177192506926667,0,0,0,0,0,0,0,0,0.00385351253145498,0.00207973398901558,0.000256414023971928,0,0,0,0.00647582355452741,0,0
CarbonVol_Shenzhen,0,0,0,0,0,-0.0160090519024858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0183095881370969,-0.018155713375701,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00317112548065502,0,0.00353752530367133,-0.00438045298817302,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,-0.00200975330022764,0,0,0,0,0,0,0,0,0,0,-0.00278289231108291,0,0,0,0,0,0,0,0,-0.0103459667802279,0,0,0,0,0,0.00357809761759018,0,0,0,0.006938326344871,0,0,2.16840434497101e-19,0.00629560654719991,0,0,-0.011488049422981,0,0,0,0,0.0053516402797211,0,0.00559938919739487,-0.00678644096427824,0,0,0,0,0.0479589211380534,0
