,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600019.SH,X600547.SH,X600011.SH,X000708.SZ,X601898.SH,X600886.SH,X600010.SH,X601600.SH,X600660.SH,X600362.SH,X600188.SH,X600801.SH,X601991.SH,X600795.SH,X600352.SH,X600688.SH,X000786.SZ,X002460.SZ,X600111.SH,X600027.SH,X002271.SZ,X601992.SH,X000723.SZ,X002466.SZ,X600176.SH,X600583.SH,X002353.SZ,X600516.SH,X000898.SZ,X600299.SH,X600426.SH,X600489.SH,X000883.SZ,X000709.SZ,X601158.SH,X600219.SH,X600612.SH,X000027.SZ,X000629.SZ,X000553.SZ,X000825.SZ,X000630.SZ,X000792.SZ,X000539.SZ,X600808.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601600.SH,0,0,0,0.0305837440987308,0.0620213486921019,0,0.0368596401030368,0,0,0,0,0,0,0.0346342716595874,0,0,0,0,0,0,0,0.0312203673914618,0,0,0,0.0895934275374704,0,0.139222075789454,0,0,-0.0350758758472069,0.0622225788136935,0,0,0,0,0,0,0,0,0.066889603390406,-0.0731188769603381,0.0516621364987329,0,0,0,0,0,0.0989531483311298,0,0,0.0261050239429334,0,0,0,0,0.0383143368538182,0,0
X600660.SH,0,0,0,0,0.104600073641709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00703115125686852,0,0.323053625318782,0.000355305565157619,0,0.0372699373421726,0,-0.0512495515413446,0,0,0.00218957475873989,0,0,0,0,0,0,0,0,0,0,0,0,-0.0431487867670514,0,0,0,0,0,0,0,0,-0.00514005032547451,0,0
X600362.SH,0,0,0,0,0,0,0,0,0.0539307776944517,0,-0.0226940960305429,0,0.0379052291866218,0,0,0,0,0,0,0,0,0.0292333978767001,0,0.0228629971624501,0,0,0.195754353431762,0.0552037043836055,0.0237876622396048,0.0498257734347725,0.0135331602426573,0.00528209442970179,0.085770516910289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00193374102254596,-0.00786657162573168,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,-0.000750952451536105,0.179983171793542,0,0,0,0,0,0,0,0,0,0,0,-0.0511925121484512,0,0,0.0750394400693852,0,0.0917126481784995,0,0,0,0,0,0,0,0.0450597726492858,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0.126337554506005,0,0,0,0,0.12121294673482,0.000764757107451352,0.0165281131663185,0,0,0,0.0898219181040193,0,0
X600801.SH,0,0,0.284090757164854,0,0,0,0,0,0,0,0.0431462074763294,-0.126030169754383,0,0,0,0,0,0,0,0,0,0,0,-0.0875938532387276,0,0,0,0,0,0.238864336985595,0,0,0.159045273348477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0301532057878899,0,0,0,0.017818771250107,0.0135794052256303,0,0,0,0.0214721373785868,0,0
X601991.SH,0,0,0,0.0787165078025851,0,0,0,0,0.0471042335003555,0,-0.0217687500571842,0.0704284527079182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055224876406077,0,0.0555578805815245,0,0.0567055545027463,0.0703796700862247,0,0.0599674009872096,0.148613280333304,0,0,0,0,0,0,0,0.048903204054853,0,0,0,0.0111685635680305,0,0,0,-0.00579053963347296,0.035998056237291,0,0,0,0.0366633561245787,0,0
X600795.SH,0.0649190167213083,0,0,0,0,0,-0.0398241215851498,0,-3.46944695195361e-18,-1.73472347597681e-18,0.0893284857007939,0,0,0,0,0,0,0,0,0,0,0.0437811810374281,0.0908950710634836,0,-4.33680868994202e-19,0,0,0.0288416704749442,0,0,0.0745999014885505,0,0.0299618630280016,0,-0.0160214696300135,0,0,0,0,0,0,0,0,0,0,0.12927617600859,0,-0.00849237448998606,0,0,0,0.00905090808205847,-0.0343021896661829,0,0,0,-0.0116760000713109,0,0
X600352.SH,0,0,0,0,0,0,0.0808783140317927,0,0.000119986106363539,0.0709649218951653,-0.0880769302860235,0,0,0,0,0,0,0,0,0,0,0,0.115449325298635,0,0,0.0612345299036955,0,0.375324829759493,0,0,0,0.0205988679150741,0,0,0.000427035597843867,0,0.027344778886648,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0840693470783261,0.0402137606746759,0,0,0,0,-0.000950632738575046,0,0
X600688.SH,0,0,0,0,0,0,-0.0445596263505451,0,-0.0433798373099708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0956158235347495,0,0.122412896911471,0,0.0206466928449308,0.0394254598790546,-1.73472347597681e-18,0,0.115646131737309,0,0.0723776076105188,0,0,0,0,0,0,0,0,0.0222624687081842,0,0,-0.0076520416229719,0,0.0724007722040809,0,0.00975781229898919,0.0251107895724574,0,0,0,0.0435732081618723,0,0
X000786.SZ,0,0,0,0.439692002892787,0.0515521899950912,0,0,-0.109615329396041,0,0,-0.01447803634793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172678004889988,0,0,0.0530664121696085,0,0,-0.181633053491137,0,0,0,0,0,0,0,-0.0458044142072822,0,0,0,0,0.0871527896088733,0,0,0,0,-0.0273666606660021,0,0,0,-0.0580400955050955,0,0
X002460.SZ,0,0,0,0,0,0,0.0765710960852475,-0.0586053948025518,0,0.142700507828155,-0.111425340172345,0,0,0,0,0,0,0,0,0,0,0,0,0.0388457178746256,0,0,0,0.00473368933260384,0.397386765992391,0,0,0.17787821876914,0.17290121043613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.019820890972501,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0.0587539164638392,0,0.0194358505323849,-0.104090308357221,0,0,0,0,0,0,0,0,0,0,0,0,0.205170938185039,0,-0.0541389492080734,0,0,0.107831517338646,0,0.0279807361066482,0,0,0.0581103731025456,0,0,0,0,0,0,0,0,0,0,-0.0598526199627287,0,0,0,-0.0395498517523386,0,0,0,0,-0.0345128511442591,0,0,0,-0.0545184162146522,0,0
X600027.SH,0,0,0,0,0,0,0,0.496098281804481,0.0244507215880678,0,0,0,0,0,0,0.0465972945805646,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0.0638113640418678,-0.00458255940558086,-0.0411446143856971,0,0,0,0,0,0,0,0,0,0,0,0.0940960351510169,0,0,0,0,0,0.05036897829903,0,0,0,-0.00683532716281918,-0.0341942214701523,0,0,0,-0.0262514673457406,0,0
X002271.SZ,0,0,0,0.0661658251464036,0,0,0.0198797759289726,0,0,0,0,0,0,0,0,0.290066686984599,0.133860788819076,0,0,0.0162787320235472,-0.0487206206989613,0.185635249687745,0,0.111295666691468,0,0,0.069181338088131,0,-0.0201356076886923,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.388669177545372,0,0,0,3.46944695195361e-18,0,0,0,0,-0.00603093778142766,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0.0199651752097291,0,0,0,0.0306736407887493,0.0778049731464859,0.317851364441508,0,0,0.114502224379619,0.0311612554519437,0,0,0,0,0,0,0,0,0.131772995617411,0,0.0355356406492315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0230518962106257,0.101233160922202,0,0,-0.0206897786513062,0.011536689701333,0,0,0,0.00782663785106404,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.057932578105364,0,0.0276644011209143,0,0,0,0,0.127702729946062,0.463106127719404,0.0794132584743545,0.0702197869208251,0.404417917323396,0.370606097653311,0.245344061693048,-0.186527237614797,0,0,0,0,0,0.465703580511199,0,0,0.0867945438333417,0,0,-0.0966590121115698,0,0,0,0.00766551770231365,0,0,0,0,-0.064140208788016,0,0
X002466.SZ,0,0,0,0,0.130258454051976,0,0,0,0,0,0.142837286838925,0,0,0,0,0,0,0,0,0,0,0,0.86086150700873,-4.33680868994202e-19,0,-0.0266220298790966,0,0.0955037216654319,0,-0.0111148841987216,-0.0367138662609856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.298339853065897,0,0,-0.187400643540258,0,-0.0256212187715105,0,0,0,0.0377928970693959,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0.0586130502745071,0,0,0,0,0.21976257116675,0,0,0,0,0.0401710258525699,0.0897244574770636,0,0,0.013569089783407,0,0.0404381273056829,0,0,0,0,0.0626475679134003,0.165003308192365,0,0,0,0,0,0,0,-0.0563483286262569,0,0,0,0,0,0.121401661040962,0,0,0,0.0321608789364571,0.00414661318050305,0,0,0,0,0,0
X600583.SH,0,0,0.18421852299442,0,0,0.205244882665722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,-0.020020484382207,0,0,0.323945597605004,0,0,0,0.08963687553923,0,0,0,0,0,0,0,0,0,0,0,0.0170841775815017,0,0,0,-0.00742112657966146,0,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0,0,0,0,-0.185192759441151,0,0,0,0,0,0,0,0,0,0,0.388702390019178,0,0,0,-0.118882375433299,0.078422599812028,0,0,0,0,0,0.211672311349456,0,0.0280504755699016,0,0,0.13605730608493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0246124464948842,-0.000839667402431476,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0,0,0,0,0,0.138147462298798,0,0,0,0,0,0.226014981008353,0,0,0,0,0,0.172487651751593,0.182376961335439,0,0.0307981190888752,0.165640104014533,0.034089202650177,0,0.0357279252157661,0,0.0388090083022769,0,0,0.0503408403522764,0,0,0,0,0,0,0,0,0,0,0,0,0.0689185196164198,0,0.242570734697124,0,-0.0235605913231603,-0.0263894180173032,0,0,0,-0.0975223062349051,0,0
X000898.SZ,0,0,0,0.126697012578977,0,0,0,0,0.0087229883087114,0,0,0,0,0,0,0,0.0488800455679316,0,0,0,0,0,0,0,0,0.0752663195882689,0,0.205946817830922,-0.11145819732603,0,0,0,0,0,0,0,0,0.0506433483462646,0,0,0,-0.0995438363352442,0,0,0,0.232522071706522,0,0,0,0,0,0.0348682205367643,-0.0236740623482217,0,0,0,0.0275164809838513,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0,0,-0.210756224577195,0,0,0,0,-6.93889390390723e-18,0,0,0.117537077804924,0,0,-0.047734283187985,0,0,0,0,0.0352284642178266,0,0.089422238261092,-0.180199263777584,0,0.316567536934909,0,0,0,0,0,0,0,0,0,0,0,0.0612979599797415,0,0,0,0.144090253999875,0,0,0.0346625241904515,-0.0372310071523193,0,0,0,-0.032979689711796,0,0
X600426.SH,0,0,0,0,0,0,0,0,-0.095617788374542,0,0,0,0,0,0,0,0,0,0,0.1268163243383,0.0814917913270494,0.120029728758769,0,0,0,0.0544998906723345,0,0,0,0,0.377490750117032,0.181516929291454,0,0,0,0,0,0,0,0,0,-0.131239627472392,0,0,0,0,0,-0.233307821434784,0,0,0,0,0.0746398927473646,0,0.0617354269131617,0,0.0330025553358741,0,0
X600489.SH,0,0,0,0,0,0,0.201346351186612,0,0,0,0,0.0546053854689275,0,0,0,0,0,0,0,0.0571626681285022,0,0.17345280889669,0,0,0,0,0,0.236864358882949,0.116648232480048,0,-0.0279366431859457,0,0,0,0.0667456832316637,0,0,0,0,0,0,0.0434661393871022,0,0,0,0,0,0,0,0,0,0.00727110026791269,0.0462689135276806,0,0,0,0.062514329140881,0,0
X000883.SZ,0,-0.0534319199671833,0,0.0973624791506598,0,0,0,0,0,-0.039461252170843,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.137550433802949,0.0546378918771407,0,0,0,0.144230998678491,-0.0590571373897493,0,0.0491012454514437,0,0.249054849712115,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0421013458651098,0,0,-0.0357105923013993,-0.0115722105448903,-0.0215500580643115,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0,0.0341364650827325,0.121072862396566,0,0,0,0,0.0133978287131166,0,0,0,0,0,0,0,0.0120186218802875,0,0.0218897655787988,0,0.0210036581102022,0.0291152370313175,0,0.0359085739504434,0.078994902924745,0.214402687634858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0107446262314036,0.00916259578673634,0,0,0,0.0441875641616641,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0,0.124091494241007,0.0997328850938825,0.0122682550301485,0,0,0,0,0,0,0,0,0,0,-0.0932141019857486,0,0,0,-0.0979265700291096,0,0,0.0774937091986985,0,0,0,-0.0230421355672022,0,0,0,0,0,0,0.224709868787324,0,0,0,0,0,0,0,0,0,-0.00122707404316974,0,0,0,2.16840434497101e-19,0,0
X600219.SH,0,0,0,0,0,0,0.00187685027195572,0,-5.42101086242752e-20,0,0,0.0974678516676828,0,0,0,0,0,0,0,0,0,0.0209391306971621,0,0,0,0,0.0638102538046851,0.128450646663404,0,0.0183115218463938,0,0.0202734674013783,0,0,0.0305196248344796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00412217327562614,0,0,0,-0.0189832620105043,0,0
X600612.SH,0,0,0,0,0.0118071929122425,0,0.509439110219685,0,0.0303744325494677,0,0,0,0,0,0,0,0,0,0,0,0,0.0532798105207963,0,0,0.102152092948687,0,0,0,-0.0245374962630873,0,0,0.0666847727270263,0,0,0,0,0,0,0,0,0,0,0,-0.0221291563672909,0,0,-0.127304073967171,0,0,0,0,0.0499896967043333,0.0337263678484752,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0.0858451089443834,0,0,0,0.135411221862587,0,0,0,0,0,0,0,0,0,0,0.12470336150162,0,-0.122298146007194,-0.0107502594063492,0,0.127798128611057,0,-0.0746675428498177,0,0,0,0,0,0,0,0,0,0,0.271125672565676,0,0,0,0,0,0,0,0,0,0,0,0.00299650137813119,0.010032083227663,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0,0,0,0,-0.0721666751055008,0.0134125283648242,0,0,0,0,0,0,0,0,0,0,0.0888508292170928,0,0,0,0,0,0,0,-0.0116446837050254,-0.106891087819024,0.0213861783846513,0,0.209863185469616,0,0,0,0,0,0,0,0,0,0,0,0,0.0808861866543617,0,0,0,-0.0086025189198186,-0.00111764097060259,0,0,0,0,0,0
X000553.SZ,0,0,0,0,0.0585449648418537,0,-0.0960568894199381,0.0704520969128054,-0.0253174430943093,0.0395308693180726,0,0,0,0,0,0,0.0875719106091694,0,0,0,0,0,0,0,0,0,0,0.0775542611328855,0,0,0,0.0367687697397266,0,0,0.185725478911669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0202661536670851,0,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0.0403585272972746,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0.0906868257727809,0,0,0,0,-0.0871640138647884,0,0,0,0.0670797538552538,0,0.0646016336341418,0,6.93889390390723e-18,0,0,0.0649759300444108,0.210903967542121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0389131113313804,-0.0156979826359041,0,0,0,-0.0174669385796117,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.26526204923694,0,0.0788588708749317,0,0,0,0,0.0739189185388822,0,0,0,0,0,0.0747727942073092,0.0817456653384757,0,0,0,0,0.0503212019430324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0225087617265259,0,0,0,0.0039377506830173,0.0168183460764287,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0.127172739723022,0,-0.110452674018111,0,0.029928208080861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0599844087001937,0,0.202003702389181,0,0,0,0,0,0,0,0,0,0,0.060486210767362,0,0.317089188156056,0,0,0,0,0,0,-0.279846884802553,-0.0989514033923097,0.0264025435780949,0,0,0,0.0632839740595877,0,0
X000539.SZ,0,0,-0.129902999149233,0,0,0,0.00703488063477162,0,8.67361737988404e-19,0,0,0,0,0,0.0589098951014468,0,0,0,0,0,0,0,0,0,0,-0.201174502357396,0.194182414917671,0.0363479910264041,0.0207562598012761,0,-0.28072592116026,0,0.16013081531479,0,0.0932236168061238,0.166292110084255,0,0,0,0,0,0,0.121116902266611,0,0,0,0,0,0,0,-0.0234588870816705,-0.0712272283040429,0.136226782693275,0,0,0,0.172028052651658,0,0
X600808.SH,0,0,0,0,0,0,0,0,0,0.00940152973795826,0,0.098013177527502,0,0,0,0.105105870105914,0,0,0,0,0,0,0.0635376744003039,0.0295075570100081,0,0,0,0.112217562467868,0,0.058829908014954,0,0,0.0707167074290711,0,0,-0.00416576518407258,0,0,0,0,0,-0.0915259430012443,0,0,0,0,0,0,0,0,0,0.0210230286950208,-5.42101086242752e-20,0,0,0,0.000236357726509856,0,0
Change_TY3M,0,0,0,0,0.221734362140594,0,0,0,0,0,-0.142158653825494,0,0,0,0,0.0859543903513974,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.139712890145364,0,0,0,0,0,0,0,0,0,0,0,-0.172636698869532,0,0,0,0.0259708460772203,-0.0096447357175354,0,0,0,-0.0233264460440203,0,0
Slope,0,0,0,0,0,0,0,0,0.146868291399444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.298404086923499,0,0.126764344717856,0,-0.206394586012221,-0.0258060760319613,0.0425763788848857,0,0,0,0,-0.432752339343249,0,0,0,0,0,0,0.552496801660795,0,0,0,0,0,0,0,0,0,0,0.182730932911202,0,0,0,0,0,-2.171516527944
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.71951167314923,-0.151261229445383,0,0.270908288603452,-0.0475260848953112,-0.326115819836522,-0.743423205159343,0,1.38777878078145e-17,0,0,0.151612959488702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.471401398399055,0,0,0,0,0,-1.42101018806377,0,0
RealEstate_excess,0,0,0,0,0,0,0.0997438033742508,0,0,0,0.017052955583675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0378441294816795,0.0393383965374837,0,0,-0.122896036292778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00593546719586604,0.0115407461148038,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0.0407807630067939,0,-0.0931018615612557,0,0,0,0,-0.0806887784439949,0,0,0,0.0270908233516682,0,0,0.035973893841386,0,0,0,0,0,0,0,0,-0.0396714094328519,0,0,-0.0904900071463651,0.0956498240580137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0.0181760263868831,0,0,0,-0.00134298032429235,0,0
MKvol,0,0,0,0,0,0,0.00201945986213129,0,0.000798664250502327,0,0,8.43344441359769e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000194097036142596,0,0,0,-0.000503742356637919,0,0,-8.470329472543e-22,0,0.000935329095282878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000449343689504304,-0.00496347045453941,0,0,0,0.0049795147409826,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,-0.0214506385166287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34313759466913,0,0,0.492948097530182,0.0304149636630415,-0.187958241505972,-0.141701852646227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0107720013213184,0,0,-0.323883785205742,0.0663020551775302,-0.62457819898664,0,0,0,0,0,0
CarbonVol_Guangdong,-0.00276351670615867,0,0,0,0,0,0,0.0089284691660904,0.00227212260845873,0,0,0,0,0,0,0,0.00621571029451788,0,0,0,0,0.00100811744210833,0,-0.00293455555135817,0,0,0,-0.000128621671770976,0.0071528736966379,0,0.0100471239969516,0.00266180292858431,-0.00735801191784693,0,0,0,0,0,0,0,0,0,0,0,0,-0.0084370505063938,0,0,0,0,0.0280919110194398,0.00848478273810397,-0.00646460330978903,0,0,0,-0.0171293812045563,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0.00322905803698157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00395274333997109,0.00216909834013801,0,0,0.00513512114127761,-0.00815814151698189,0,0.00251939350739801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00643079278075933,0.00483935351397874,0,0,0,0.0166568816067328,0,0
