,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600309.SH,X600011.SH,X600547.SH,X600010.SH,X601600.SH,X601898.SH,X600660.SH,X600886.SH,X601991.SH,X600688.SH,X600362.SH,X600188.SH,X600352.SH,X600795.SH,X600801.SH,X600111.SH,X000723.SZ,X601992.SH,X600027.SH,X000898.SZ,X002271.SZ,X600489.SH,X600176.SH,X600516.SH,X000786.SZ,X000709.SZ,X002466.SZ,X002460.SZ,X000629.SZ,X600299.SH,X000883.SZ,X601158.SH,X600219.SH,X002353.SZ,X000553.SZ,X600985.SH,X000630.SZ,X000401.SZ,X000027.SZ,X601699.SH,X600583.SH,X600426.SH,X600808.SH,X000825.SZ,X600021.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0172859760875037,0,0,0,0,0,0,0,0,0,0,0.00842235500124313,0,0.00760709268165631,0,0,0.0473532990967608,0,0.0269922401025995,0.0401560215090897,0,0,0,0,0,0.0574742449798814,0.00848683845360875,0,0,0,0.0625521931524963,0,0,0.000731567467621347,0,0,0,0,0,0,0,0.000411886323188704,0,0
X600028.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108726085001066,0.00349564783045705,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0.0158686824469741,0.0318940297999021,0.0146766832004991,0,0,0,0,0.000392998283495843,0,0,0,0.0836845396623297,0.092190933190668,0,0,0,0,0.0466878377166606,0,-8.67361737988404e-19,0,0,0,0,-0.0208471044538434,0,0,0,0,-0.0163049978285443,0,0
X601088.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0299459426391802,0.0303716562609728,0,0,0.0277455999601167,0.0199908378992747,0.0404252430482102,0,0,0,0,0,0,0.0770085526962132,0,0,0,8.67361737988404e-19,0.132522887686177,0,0,0,0,-0.0496679612815803,0,0,0,0,0,0.135683151941953,0,0,0,0,0,0,-0.00836413882267091,0,0,0,0,-0.00471941567182946,0,0
X600585.SH,0,0,0,0,0,0.0259147349670664,0,0,0,0,0,0,0.0777540095803406,0,0,0,0,0.0553632653607807,0,0.294332319124908,0,0.0263340612532744,0,0,0,0.0676351339530706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0531611756809984,0,0.0431209384879967,0,0,0,0,0,0,0,0,-0.0162044677918979,0,0,0,0,0.024740006705569,0,0
X600019.SH,0,0,0,0,0,0.0631515726890416,0,0,0,0,0,0,0,0,0,0,0,0.0690878684178997,0,0.11295888423917,-0.0128490806903307,0.0231628450946539,0,0,0,0,0,0,0,0,0,0,0.101665926718349,0,0.14261883212079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0162059960128267,0,0,0,0,0.021599101196644,0,0
X600309.SH,0,0,0,0.206535870700146,0,0,0,0,0,0,0,0,0,0,0,0,0,0.222536931636888,0,0,0,0,0,0,0,0,0.0730085175110321,0.0975639330016909,0.116792592546845,0,0,0,0,0,0,0,0,0,-0.0289676590453321,0.0685872605884443,0,0,-0.221525657459399,0,0,0,0.0092251665678709,0,0,0,0,0,0.0758718442851218,0,0,0,0.172259834743526,0,0
X600011.SH,0,0,0,0,0,0.17543272210252,0,0,0.0936275372760559,0,0,0,0,0,0,0,0,0,0,0,0,0.0738910960540403,0.0893238625471806,0,0,-0.2454676717271,0,0,0,0,0,0,0,0.0449700556217231,0,0,0,0,0.0152879350177137,-0.0135830424018333,0.247217091249214,0,0,0,0,0,0,0,0,0,0.0780380262154613,0.00264492840306473,-0.0310083020749998,0,-0.200912250145964,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0.0853823297622356,0,0,-8.67361737988404e-19,0.0409778550162115,0,0,0,0,0.0775772869896547,0,-0.172666339898405,0,0,0,0,0,0,0.863371277313193,0,0,0,0,0,0,0,0,0,0,0,0,0.0634885709950772,0,0,0,0,0,0,0,0,0.0182306445544034,-0.203944454045651,0.204475135922367,-0.0876458809655779,0.109047377338969,0,0.153397318294827,0,-0.0561044343659557,0,0
X600010.SH,0,0,0,0,0,0,0.468812888094311,0,0,0.066263898442365,0,0,0,0,0,0.264875039174152,0,0,0,0.116145319227033,0.111794872059176,0.00407473054883274,0,0,0,0,0,0,0,0,0,0,0,0,0.0743186206134481,0,0,0,0,-0.041721749001536,0.0880371373687764,0,0,0,0,0,0,0,0,0,0,0,-0.067451785319515,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0.196104855075239,0,0,0,0,0,0,0.453815060946051,0,0,0,0.0225263435343939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00629835499017371,0,0,0,0,0,0,0,0.0781345065997038,0,0,0,0,0.0137018018846661,0,0,0,0,3.46944695195361e-18,0,0
