,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X601898.SH,X600019.SH,X600011.SH,X600585.SH,X600660.SH,X600886.SH,X601600.SH,X600547.SH,X000792.SZ,X002466.SZ,X600795.SH,X601699.SH,X002460.SZ,X000708.SZ,X600010.SH,X600111.SH,X600362.SH,X000301.SZ,X000983.SZ,X600027.SH,X000877.SZ,X600426.SH,X600803.SH,X600160.SH,X600489.SH,X601991.SH,X600985.SH,X000408.SZ,X000786.SZ,X000933.SZ,X002271.SZ,X000807.SZ,X000630.SZ,X600176.SH,X601168.SH,X002128.SZ,X000932.SZ,X600612.SH,X600348.SH,X600219.SH,X600096.SH,X601666.SH,X600995.SH,X000027.SZ,X002353.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.257944499864361,0,0.153598274334493,0,0,0,0.0774202485081,0,0,0,0.133189705967617,0,-0.206636886581222,0,0,0.1294520518797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0331123472224892,0,0,0,0,0,0,0,0,0,0,0.0141888292529079,0,0,0,0,0,0,0,0,0.0183116489412532,0,0.271688960166044,0,0,0,0
X601088.SH,0,0,0,0,0.297073743681703,0.150468514016479,0,0.0466775954067972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000227090994390199,-0.0408856021106592,0,0,-0.0721469320569117,-0.0687327302427157,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0.00901918997257872,0,0,0,0,0,0,0.165796611147997,0,0,0,0,-0.00493083962154379,1.08241104148307e-05,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0,0,-0.20173344929962,0,0,0.144407017892625,0,-0.085389078410498,0,0,0,0,0,0,0,0,0,0.108220375474642,0,0,-0.0651829432043325,0,0,0,0,0,0,0,0,0,0,0,0.0229680249164972,0,0.184464711978641,0,0,0,0,0,0,0,0,0,0,0.00759941677362925,-0.000524970202393188,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0349423742841455,0.146012551194804,0,0,0,0.114185577209136,0,0.304237498422881,0,0,0,0,0.0692880271541212,0,0,0,0,0.0162270371203227,0,0,0,-0.0952855405616329,0,0,0,0,0,0,0.0923379220904632,0,0,-0.00461935204915421,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0.275439696770403,0,0,0,0,0,0,0,0,0,0,0.0181107629646996,-0.040023360917881,0,0,0,0,0,0.183136086267655,0,0,0,0,0.0482999039483579,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0.0555401669049174,0,0,0.198504892524445,0,0,0,0,0,0.0273335379909491,0,0.00322890515553293,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0.13633655994455,0,0,0,0,0,0,0,0,0,0,0,0.157733692161666,0,0,0,0,0,0,0.357483242570941,0.382771567021823,0,0,0,-0.00544833309169312,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0.0833104926117688,0,0,0.00176948261785981,0.0410558226210081,0,-0.07948928050455,0,0,0,0,0,-0.00107255749056479,-0.0124919155114785,0.0700429777421013,0,0,0,0,0
X600019.SH,0,0,0,0.0530543557972229,0,0.140745375526241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0424592117670706,0,0,0,0,-0.0848459076084652,-0.0566662031551547,0,0,0,0.175680734571936,0,0.102953832527258,-0.000329341299067273,0,0,0,0,0,0,0,0,0,0.0167889687967598,0,-0.126188137661888,0,0,0,0
X600011.SH,0.160238995456662,0,0,0,0.018394222810661,0.0723851148269291,0,0,0,0,0,0,0,0,0,0.203321075767095,0,0,0,0,0,0,0,0,0.276112843862246,-0.0735669750000795,0,0,0,0,0.0900849041322608,0,0.0721314265683253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0199414587179363,0,0,0,0,-0.00352449327193042,0.0410694212272662,0,0,0,0,0
X600585.SH,0,0,0,0.154996971071418,0,0,0,0,0,0,0,0.189827814903323,0,0,0,0,-0.013764713102487,0.0347058051358736,0,0.1012545909769,0,0,0.0411274550433071,0,0,0,0.0167628722798442,0,0,0,0,0,0,0,0,0,0,0.0140453583958693,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0233311669477753,0.0265354194778259,-0.0567482926201526,0,0,0,0,0
X600660.SH,0,0,0,0,0,-0.164353122410951,0,0,0,0,0,0,0.155668857766605,0,0,0,0,0,0,0,0,0,0,0.0133903446337604,0.0784685648042172,-0.0768196173988875,0,0,0.00728447858008343,0,0,0,0,-0.0981229169970066,0,-0.154376296211187,-0.000237870550800782,0.101206453177327,0,0,0,0,0,0,0,0,0,0.0358096370489819,0,0.115382223567565,0,0.0170744152846018,0,0.14360933635953,0.0794369519859344,0,0,0,0
