,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600011.SH,X600585.SH,X600010.SH,X601898.SH,X601600.SH,X600688.SH,X300072.SZ,X600547.SH,X600362.SH,X600795.SH,X600309.SH,X601991.SH,X600660.SH,X600188.SH,X601992.SH,X600027.SH,X600157.SH,X600886.SH,X600111.SH,X000898.SZ,X600489.SH,X000709.SZ,X600339.SH,X002466.SZ,X601158.SH,X000959.SZ,X600299.SH,X000792.SZ,X600583.SH,X000630.SZ,X000408.SZ,X600352.SH,X600219.SH,X000883.SZ,X000539.SZ,X000983.SZ,X000825.SZ,X002092.SZ,X000723.SZ,X000027.SZ,X002460.SZ,X601699.SH,X600021.SH,X600098.SH,X600808.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.260345454336344,0,0,0,0.0586893428052834,0,0,0,0.014273589513995,0.036516248237725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0364326906984,0,0.0013134577369502,0,-0.0416634367767093,0.0358065698171444,0,0.0494613188202856,0,0,-0.00851450964310745,-0.00019196632367869,0,0,0,0,0,0
X600028.SH,0.54892774980452,0,0,0,0,0.0290772105011945,0,0,0,0.139550186189963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000477741168708037,0,0.00689646739267239,0,0,-0.062468263716503,0.123267721299239,0,0,-0.0197055256273849,-0.0180878949479945,0.0102686781578027,0,0,0,0,0,0
X601088.SH,0,0,0,0,0.173753993740237,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0.0403918904001177,0,0,0,0,0,0,0.113588892175112,0,0.0234456085638791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00555894542533458,0.178260037076383,0.0489736938411701,0,0,-0.0425554561887003,-0.0234430047918584,0.00809298660661768,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0.501913756655717,0,0,0,-0.0612402861801954,0,-0.155421632817528,0,0,0,0,0,0,0,0,0,0,0.0821950875055539,0,0,-0.243403801103219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11272339071422,0,0.170407954668399,0.00819939226445579,-0.0113641922418806,0.0020240661827353,0.0820568565606403,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,-0.00962669287156277,0,-0.0507145220246264,-0.0422288404441815,0,0.216260909068174,0,0,0,0,0,0.388287014001404,0,0,0,0,0,-0.0207927552010452,0.00907601647920882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00639884574759447,0,0,-0.0581959510945917,0,0,0,0,0,-4.33680868994202e-19,0,0.0169120179523377,0,0,0.204022733280516,0,0
X600585.SH,0,0.386588875588183,0,0,0,0,0,0,0.322600641837141,0,0,0.0451919682312932,0,0,0,0,0,0.151937712315004,0.0551760015838049,0,0,0,0,0,0,0.130855299160273,0,0,0,-0.090845181528767,0,0,0,0.0524815119379238,-0.388802631106795,0,0,0,0,0,0.0436996620991034,0,0,-0.0984043801635413,0.0969856165463838,0,0,0,0,-0.0590360823917639,-0.0267605619107618,0.00721677465417178,0,0,0,0,0,0
X600010.SH,0,0,0,0.0186977059505808,0,0,0,0,0,0,0,0,0.0177695988461554,0,0,0.0995065866955678,0,0,0,0,0,0,0,0.176656938822375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181901584247364,0,0,0,0,0,0,0.107674433108083,0,-0.00996706192364305,-0.00281049949674792,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.165160065929455,0,0,0,0,0,0,0,0,0,0,0.0560155610010023,0,0,0.0599992175410972,0.0199841388702746,0,0,0,0,0.22017059487926,0,0,0,0.00111108727814273,0,0,0.0945438599800318,0,0,-0.0236762803792546,0,0,0,0.041159029999439,0.0583107214067022,0,0,-0.00583227914688592,0.000405257550560895,0,0,0,0,0,0
X601600.SH,0,0,0,0.126413240813678,0,0,0,0,0,0,-0.0364269747301931,0,0.262626587787391,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.131928094718296,0,0,0,0,0,0,0,-0.111243729034547,0,0.407082000722867,0,0,0,-0.00851556519698635,0.0494786025174142,-0.000370926525501934,0,0,0,0.114690396355134,0,0,-0.109375798165413,8.67361737988404e-19,-0.00331918273096852,0,0,0,0,0,0
X600688.SH,0.0650468184297165,0.394666328222286,0,0,0,0,0,0,0.0514184302270602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0731804464316852,0,0.13404298191153,0,0,0,0,0,0,0,-0.0181195797109723,0,0.0156207970834483,0.0789927532612366,-0.0810261654632201,0.0914932542125649,0,-0.0228192151102811,0,-0.0436713975256719,-0.00476468153166553,0.00242337351950383,0,0,0,0,0,0
