,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600011.SH,X600585.SH,X600010.SH,X601898.SH,X600688.SH,X600547.SH,X601600.SH,X600795.SH,X600362.SH,X300072.SZ,X600309.SH,X600188.SH,X601991.SH,X600157.SH,X600027.SH,X600886.SH,X600660.SH,X601992.SH,X600111.SH,X600489.SH,X000898.SZ,X600299.SH,X600339.SH,X601158.SH,X000959.SZ,X000709.SZ,X600583.SH,X000792.SZ,X002466.SZ,X000630.SZ,X000723.SZ,X000408.SZ,X600098.SH,X000883.SZ,X600352.SH,X600219.SH,X600021.SH,X000539.SZ,X000825.SZ,X000027.SZ,X002092.SZ,X000983.SZ,X601699.SH,X600623.SH,X000937.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.360076965428154,0.0334507215501533,0,0,0,0,0,0,0,0.0223413564599797,0,0,0,0,0,0,0,0,0,0.0038148725607469,0.0282432598456392,0,0,0.051829150545123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0366587114826938,0,0,0,0,0.102114177914925,0,0,0.00116582072999136,0,0,0,0,0,0,0
X600028.SH,0.568256840683392,0,0,0,0,0.326558719298081,0,0,0,0,0,0,0.00365042705399268,0.0471211658581024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0343359013703033,0,-0.0791173766902698,0,0,0,0,0,0,0,0.0293802382685069,-0.0109671967810259,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0.12822355873648,0.0831226823827642,0,0.0779257218570605,0.065381943747883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0836242561345594,0,0.0459453955055813,0,0,0,0,-0.131108922681344,0.13793930369639,0,-0.0336630663589108,0.021292285357962,0,0,0,0,0,0
X600019.SH,0,0,0.206566190902293,0,0.223849993997508,0,0,0,-0.0667123286395612,-0.0660070243982455,0,0,0.0342396503100141,0,0,0,0,0,0,0,0,0,0.19375480628809,0,0.135309998428965,0,0,0,0,0,0,0,0,0.0304445000699528,0,0,0,0,0,0,0.117711698599355,0,-0.0406059998069403,0,-0.037420464383212,0,0,-0.121343293274557,0,-0.0244915518039254,-0.0104870659440578,0.017156701766463,0,0,0,-0.208906970723645,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,-0.0483322816487936,0,0.184435135488783,0,-0.0252578701911909,0,0,0,0,0.082100803059585,0,0,0,0,0,-0.0205701810636242,0,0,0,0,-0.118934197941122,0,0,0,-0.0497415990078332,0,0,0,0,0,0,0.0231905061129898,0,0,0,0.097538574528575,0,0,0,0,0,0,0,0,0,0,-0.164007481932346,0,0
X600585.SH,0,0.286911668803072,0,0.0569147313908925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0131108534733698,-0.163951474481964,0,0,0.167619479301601,0,0,0,0.0075382848081042,0,0,0,0,0,0,0,0.0641958184726113,0,0,0,-3.46944695195361e-18,0,0,0,0.103229155033781,0,0,0,0,-0.23872286701142,-0.0311607649868725,0.021475499937208,0,0,0,-0.14441449843888,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0.0735280678432684,0,0,0,0.029421688719098,0,0,0,0,0,0,0,0,0,0.209887736742401,0.0186901942130854,0,0,4.33680868994202e-19,0,0,0,0,-0.00427878380306408,0,0,0.0544760526289949,0,0,0,-3.46944695195361e-18,0,0,0.00335232652558439,0,0,0,0.0944310847277155,0.0689208001505694,0,-0.019920201330298,0.00456964958093981,0,0,0,0,0,0
X601898.SH,0,0,0.255583758794108,0,0,0,0,0,0,0,0,0,0,0,0,0.141814942720033,0,0,0,0,0,0,0,0,0,0,-0.0187408200157649,0,0,0,0,0,0,0,-0.0181108065214855,-0.148696330311197,0,0,0.236246449640624,0,0,0,0.0388729499533632,0,0,0.345575244550348,0,0,0,-0.0279719495795716,-0.0096391063569186,-0.00139866898383181,0,0,0,0,0,0
X600688.SH,0,0.310963058483115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00937836209387129,0,0.0181595098679455,0,0,0.135160253159384,0,0,0.0396777720337989,0.0506212525097958,0,0,0,0,0,0,0,0,0.0964424359089592,0,0,0,0.118733287585622,0,0,0,0.0129318663835907,0,0.000877147182918689,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,-0.0291363459790522,0,0,0,0,0,0,0,0,0,0,0,-0.11272030995484,0,0,0.0176010195423073,0,-0.0222972936976099,1.01968821235171,0,0,0,0,0,0,0,0,0,0.0414009294662593,0,0,0.0711083658118584,0,0,0,0,0,-0.0648259927824938,0,0.170843606645516,-0.00992902559064699,0,0,0,0,-0.0506556464784466,0.0262649600215166,0,0,0,0,0,0
X601600.SH,0,-0.0627357226354666,0,0,0,0,0,0,0,0.00489917807553022,0,0,0.14060197843378,0,0,0,0,0,0,0,0,0,0,0,0,0.174315836230507,-0.19270601582973,0,0,0,0,0,0,0.252858766416715,1.73472347597681e-18,0,0,0,0,0.239655573397482,0,0,0.15369818353673,0.0241304879086646,0,-0.00711674801515725,0,0,0,-0.136058632715731,0,0,0,0,0,0,0,0
X600795.SH,0,0,0,-0.0550089573170206,0,0.0322022827413847,0,0,0,0,0.0274009800536467,0,0.0740173447518966,0.0910486577380124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125035133111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0129591126614511,0,0,0,0,0,-0.0161212166296296,0.0193295221518452,0.13377521530733,0,0,0,0,0
X600362.SH,0,0,0,-0.131808607061426,0,0,0,0,0,0,0.135953778534373,0,0,0.129786449241416,0,0.0432005308163246,0,0,0,0,0,0,0,0,0,0,-0.33208651179865,0,0.114335321901418,0,0,0,0,0.501928712533383,0,0,0,0,0,0.039477172088789,-0.217329349397185,0,0,0,0.0657959416603372,0,0,0,0.166420571037518,0,0,-0.0196103192017504,0,0,0,0,0,0
X300072.SZ,0,0,-0.0324769269080152,0,0,0,0,0,0,0,-0.0675648465184869,0,0.176227379862378,0,0,0,0,0,0,0,0,0,0,-0.0397129458428911,0,0,0.0971799085482151,0.154242388746322,0,0,0,0.136815888886991,0,0,0.0348409059175736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09029156972315,0.0012572952543551,0.0200829499525488,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0.0695867675351898,0,0,-0.123306002405424,0,0,0,0,0,0,0,0,0,0.120470598231582,0,0,0,0,0,0,0.134650940062242,0,0.23187282592289,0,-6.93889390390723e-18,0,0,0.0411558712571569,0.0289672593323777,0,0,0,0,0.167688529119083,0,0,0,0.122039231022404,0,0,6.93889390390723e-18,0,-0.161122451029533,0,1.0842021724855e-19,-0.0144402124978291,0.0633034886950218,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0.483757450613735,0,0.0678833125527548,-0.220117389389138,0,0,0,-0.0877068172586744,0,0,0.151509388743318,0,0,0.0166562542114129,0,0,0,0,0,0,0,0,0,0.318469674332354,0,0.12289646034297,0,0,0,0.0375848600569817,0,0,0,-0.111845909318667,0,0.0828849248348332,0,0,0,0,0,0.0998672933726079,0.060567955985281,0.00740979851373835,-0.0013770262151766,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0.0609162282002489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0736136950459352,0,-0.0320640973174903,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0511639026995943,0,0.0448752582344042,0,0.0174856824066905,0.0926567815728943,0,0,0.0100242713340842,-0.0188603789455013,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.622717139298858,0,0,0,0,0.0270742809792119,0,0.0462826711312651,0,0,0,0.150508743104086,0,0,0,0,0,0,0,0,0.024015198558406,0,0,0,0,0.0590297565122069,0,0,0,0.00841769611955526,0,-3.46944695195361e-18,0,0,-0.14409509510455,0.0194931614255595,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0.135003211915536,0,0,0,0,0,0,0.0993157246943578,0,0,0,0,0,0,0,0,0.0229270012160756,0,0,0,0,0,0,0.0712692466443936,0,0,0.109110727907555,0,0,0,0,0,0.125432508939112,0,0,0,0,0,0,0,0,0,0,0,0.0401226113594248,-0.0522909754642855,0.00822836308070798,0.000191384260829725,0.00100691415060912,0,0,0,0,0
X600886.SH,0.180932111519755,0,0,0,0,0,0,0,0,0,0,0,0,0.0485189295728634,0.179603345600259,0,0,0,0,0,0.0337047910024747,0,0,0,0,0,0,0,0.0221323496214427,0,0,0,0,0,0,0,0.065984131501137,0,0,0,0,0,0.0161272447863842,0,-0.0409072138752999,0,0,0.0328755131165179,0,0,-0.0123596813467574,0.018027731445553,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0.0846116495276335,0,0,0,0,0,0,0.167503966677507,0,0.283374425908694,0,0,0,-0.00791928877537312,0,0,0,-0.0575690855400713,0.140455510244596,0,0,0,0,-0.0341194423020885,0,0,0.0735324880001341,0,0,0,0,0,0,0,-0.0806720451462184,0.04946133357949,0,0.0082149212136103,0,-0.2744786174399,0,0.00841296379000769,0,0,0,0,0,0
X601992.SH,0,0,0.237700840028651,0,0,0,0,0.0123091713352204,0,0,0,0,0,0.0386664031580233,0,0,-0.0313648875042947,0,0,0,0,0,0,0,0.06117138240814,-0.0503935285164591,0,0,0.0327325465301881,0,0,0,0,-0.0663577474680627,0,0,0,0,0,0,0.0353557686064407,0,0,0,0.0889783723721743,0,-0.0117100475494487,0.344232223576528,-0.0195837645731616,0,-9.53023000884858e-05,0,0,-0.0884016605168286,0,0,0,0
X600111.SH,0,0,0,0,0,0.07044397940897,0,0,0.0360505737808328,0,0.0942139369364311,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0477887376233332,0,0,0,0,0,0,0,0,0.111479696155576,0,0,0,0,0,0.0822050293688104,0.017580322211226,0,0.075405045702528,0,-0.0255946703976204,0,0,0,0.0909356802614987,0,-0.0170353175480741,0.00465377635776896,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0.793810603365646,0,0,-0.0514285323723212,0.0943689526598317,0,0,0,0.11183119578724,0,0,0,0,0,0,0,0,0,0,-0.0502188051731992,0,0,0,0,0,-0.0156770615956198,0,0,0,0,0,-0.0768198943716642,0,0,0,0,0,0,0.0899512019782948,0,0,-0.00796348725754863,0.00407349876198489,0,0,0,0,0,0
X000898.SZ,0,0,0,0.352498270278107,0,0,1.73472347597681e-18,0.00421984492550754,0,0,0,0,0.0525981853925657,0.0442395706537944,0,0.0307370190548291,0,0,0,0,0,0.120642755325396,0,0,0,0,0,0,0,0.788235143836378,0,0,0,0,-0.0226750263935619,0,0,0,0,0,0.0763078688596799,0,0.0927389355679262,0,0,0,0,0,0,0.131090171053076,-0.0555406400659336,0.0553363229787797,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0.290927316787847,0,0,0,0,-0.0344704634404595,0.0437540987054483,0.0917765106545599,0,0,0,0.0531784298056065,0,0,0,0,0,0,0,0,0,0.168507390150725,0,0,0,0,0.0696005036013019,0,0,0,0,0,0,0,-0.0274322144898898,0,-0.1200456258229,0,-0.0078884992015397,0,0,0,0,0,-0.00378286957551317,0,0,0,0,0,0,0
X600339.SH,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0.142181256988804,0,0.18445823771049,0,0,0,0,0,0,0,0,0.0113233459071982,0,0,0.186686272265454,0,0,0,0,0.125697396667134,0,0.042336794751193,0,0,0,0,0,0,0,0,0,0.128260617390744,0,0,0.0244376240559423,0,0,0.0838777405991376,-0.0740482136339063,0,0,0,0,0,0
