,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600011.SH,X600010.SH,X600188.SH,X601898.SH,X002466.SZ,X600660.SH,X600688.SH,X601600.SH,X601991.SH,X600362.SH,X600795.SH,X600547.SH,X600886.SH,X300072.SZ,X600516.SH,X002460.SZ,X600111.SH,X000898.SZ,X600176.SH,X600352.SH,X601992.SH,X600027.SH,X000553.SZ,X000786.SZ,X600299.SH,X000792.SZ,X000825.SZ,X000709.SZ,X600426.SH,X002271.SZ,X000408.SZ,X601158.SH,X600315.SH,X600489.SH,X000830.SZ,X000883.SZ,X601699.SH,X600808.SH,X600219.SH,X000630.SZ,X600583.SH,X002470.SZ,X600339.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.0638597451762216,0.153131392494187,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0.0453322798598772,0,0,0,0,0,0,0.049140880812332,0,0,0,0.074875189226683,0,0,0,0,0,0,0.0163422390826487,0,0,0,0,0,0,0,0,0.00489889461236087,0,0.0793810505810768,0,0,0,0.112780311966855,0,0,0,-0.00199699261173361,0.00364426537136337,0,0,0,0,0,0
X600028.SH,0.550251875208427,0,0.331268406740148,0,0,0,0,0,0,-0.058374898677763,0,0.0558886204141302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0155205783851989,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0230556571128528,0,-0.0265001562620452,0,0,-0.216084755408971,0,0,0,0
X601088.SH,0,0.291841213227999,0,0.106217279080778,0.0587044021846507,-0.0852131874666696,0,0.113009689841611,0,0,0,0,0,0,0,0,0,0,0,0,-0.000992282091358333,-0.126795165841499,0,0,-0.144680341573503,0,0,0,0,0,0,0,0,0,0,-0.204381090512864,0,0,0,0,0,0.446353339466901,0,0,0,0,0,0.00448214441814933,0,-0.0131024494605511,-0.0301776093565684,0,0,0,0,0,0
X600019.SH,0,0,0.294988636830981,0,0,0,0,0.340124024845388,0,0,0,0,0,0,0,0,0,0,0,-0.0786693958175189,0,0,0.0197646434900794,0,-0.0662480444461213,0,0,0,0,-0.103565647055727,-0.0210760619479432,0.0279149066502555,0,0,0,0,0,0,0,-0.104900110383613,0,7.41718742803691e-05,0.268601349329188,0,0,0,0,-0.0399726147016082,0,0.018594090620421,0.00503186940518953,0,0,0,0,0,0
X600585.SH,0,0,0.0806046301763905,0.137985816351539,0,0,-0.131699559547981,0,0,0,0,0,0,0,0,0,-0.035425612449149,0,0,0.0366646515274508,0,-0.0586763821816287,0,0,0,0,0,0,0.10522157779716,0,0,-0.0455695804793713,0,0.310477642247109,0,-0.0924569513367187,0,0,0,0.150182504028812,0,0,0,0,0,0,0.0269579464084069,0,0,-0.0289015237251579,0.0524690185627783,0,0,0,0,0,0
X600011.SH,0,0,0,0,-0.0823294613603126,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625770181911245,0,0,0.00876681198332678,0,0,0,0,0.436819189246818,0,0,0.150025988430423,-0.0333110656663647,0,0,-0.0564629807241016,0.291243212612612,0,0,0,0,0,0,0.125772064291133,0,0,0,0,0,0,0,-0.0113263665698157,-0.0275005604002381,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0165937300771767,0,0.166668428174774,-0.0222793798192756,0,0,0,0,0,0,0.515680928077146,-0.11412240992266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.322423824429962,0,0.00449610796760882,0.0249208667086855,0,0,0,-0.875621853034396,0,0
X600188.SH,0,0,0.507421215503286,0.126628392226311,0,0,0,0,0,0.281320029540621,0,0,0,0,0,0,0,0,0,0,0,0,0,0.258040525602903,0,0,0,0,0,0,0.0057775318968102,0,0,0,0,0,0,0,0,0,0,0.156061224580653,0,0,0,0.174664563644631,0,0.181453834171889,0,-0.00702527943830808,0.0197738554240852,0,0,0,0,0,0
X601898.SH,0,0.0118612534584449,0,0,0,0,0,0.0205528676994468,0,0,0,0,0,0,0,0,0,0,0,0.0407684733456107,0,0,0.0205788202472488,0,0.0409543613506473,0.0758853253039424,0,0,0.0771710460909475,0,0,0,0,0,0,0,0,0,0,0.00150474674290203,0,0.0911506564588192,0.0816212188058104,0.0423156050287622,0,0.0103190624388146,0,0,0,0,-0.0117424758930052,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0.113057242025397,0,0,0,0,0,0,0,0,0,0,0,0.0943904358214754,0.589721271148634,0.118759836798861,0,-0.0707569736748054,0,0,-0.0634758627190314,0,-0.0175203290472761,0,-0.0128642215019281,0.0106112576921648,0,0.0380925494187113,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0648947945701254,0,0.00860177354363038,-0.0224785569339096,0,0,0,0,0,0
